% # columns="iter, evals, sigma, 0, fitness, xbest" seed=98760, Wed Apr  8 05:05:03 2026, <python>{}</python>
1 12 19.10550994384831 0 0.5368614325840178 321.5518100485389 286.2083380684037 22.30823526469636 1.1655046325665217 3.656033382362177 0.29611836007593756 0.614264936346844 0.5771349231452194 0.30002954633265805
2 24 18.7827050320381 0 0.4937682375405532 327.97652568685146 267.42161374329135 28.242764673723975 1.394136507293 4.616274318907173 0.3404544505009507 0.18813056296853942 0.12736093096936169 0.3023687115487693
3 36 17.4224609706209 0 0.5122180170311483 302.3664384104355 275.98045146774183 23.91345619217635 0.9164907600615265 3.55815997592796 0.23819271225234162 0.28948457132662486 0.1523433467182934 0.903507848405256
4 48 17.74790618159729 0 0.4779299638322062 300.43072144143764 272.72351174218505 17.800814307572217 0.988125658506124 3.0063435215601366 0.38609243008612854 0.10008752365276516 0.16044772296003257 0.7021199313415887
5 60 18.621832825650504 0 0.4524230475566452 297.5120990865497 274.7577291763973 23.47543289163672 1.3160966792967301 3.732443804912209 0.4496243018606095 0.3769561270694298 0.23369557325118379 1.2673674455603763
6 72 19.56785477020186 0 0.5047321845742705 290.4101808804619 271.21269916864196 27.410999995767057 0.798529552191221 3.067077687947872 0.44640517041953465 0.2555883986931087 0.32093221816266493 0.7707944798964146
7 84 20.605001109148233 0 0.48159289080901546 302.405006722471 280.9777587269285 25.475279687936215 1.1736606210986005 3.4389547657489508 0.4178474811853633 0.1151711699468745 0.339242140664726 0.9750768747003491
8 96 20.56648478449797 0 0.5049305001712416 290.11695625117 271.43368309796296 19.922959985393426 0.9554310083168188 4.120037480107265 0.44905227621220833 0.8723828183453042 0.3114305219283414 0.5156535744891203
9 108 19.81437425994925 0 0.4947085417366406 287.0300476456172 272.51827141415254 26.750040389325424 0.6331553051647401 4.121112184145672 0.38678670229928014 0.6015500380021094 0.2950691476204671 0.5268811540241831
10 120 17.506127664353055 0 0.5214085407054416 304.66091732681963 269.36297605292475 26.977875937508283 0.6006369885609932 3.5969246361325236 0.4121291318159726 0.3402400556849903 0.2106430517931154 0.8964695325338321
11 132 16.647953119018474 0 0.4903039298647075 302.19368919111895 276.3960592861976 28.066410150329073 0.8072572842484612 3.875438249997365 0.44741448117367233 0.6326580026035571 0.40234348767404815 0.41993219433011614
12 144 17.563307037505403 0 0.5013476991921142 294.808713569761 281.24331573390793 24.803238359657975 1.210186345948846 3.477595161077268 0.43218512333360415 0.849593782293336 0.3140222144318414 0.3142105324523782
13 156 17.71428848943866 0 0.5026471752990516 289.89262592766977 269.3013338663699 21.445256712984932 0.892644398694979 3.698887986869333 0.4462210442798082 0.4182664299619921 0.42181857962911234 0.38988956912624256
14 168 16.793010467959785 0 0.5219637859385244 290.73341542463606 278.2727715266842 18.889483630134514 1.4954569280986043 3.698662696399674 0.4025644574786381 0.7294780920980183 0.6066006295909626 0.4336089907455236
15 180 16.857178168723593 0 0.4827907043110745 302.1546136192295 271.41611844123827 18.192012832489137 1.049510230215551 4.129392833844857 0.33999955702469886 0.3390622051719892 0.3084944055453069 1.0640954035156605
16 192 15.88010153569848 0 0.5096427053162829 310.178659734441 275.6597841581934 24.88831120882346 0.929040038664392 4.011548658302954 0.4016709118853529 0.6990390194445045 0.4636320097560959 0.7138713032743291
17 204 15.926175800839454 0 0.5218714722193281 304.582267694488 275.13079159257853 20.903485685589132 0.9933800556270747 4.051308571270282 0.3356227667920858 0.6238589784740771 0.24259845936525976 1.0795762671261846
18 216 15.261259768793115 0 0.5208741095782373 298.0624572347198 269.8151286928112 26.440935637077978 0.7441644097973606 3.8988439835224113 0.42938846181914847 0.5588452293625803 0.4745863693699517 0.876172111994773
19 228 14.778182313393435 0 0.5095154879132434 294.89265518510786 269.0238092154319 24.36588816930497 0.7000640794261428 4.318042222267645 0.41776681309776653 0.5137481205142214 0.42078189423523915 0.7394104220077861
20 240 13.786459204337476 0 0.5127166156111189 289.69752592397185 278.8220235174348 25.96311384907236 1.0294251130835879 4.152475388022567 0.3678032784746931 0.6876578505200774 0.37312875069658896 1.165723304271288
21 252 13.7226129427641 0 0.3464892921032552 292.5012359014738 271.371471533666 22.107023707693227 1.3810200562496537 4.332597323168914 0.32138518815565376 0.19827260290956777 0.448120466117577 0.80814293920319
22 264 14.318364565317582 0 0.5085737415056055 295.3596717490197 277.2967911200085 31.578317708103324 0.6167322820319798 4.051341241719267 0.4483962385781389 0.3217748416334935 0.3800529469748737 0.6411914749259977
23 276 13.802537189857054 0 0.46364697082263784 298.4935818958051 279.1488923628033 28.529584271017942 1.0402620119631596 4.335890871716322 0.3844729556426497 0.28029594967269855 0.3458615243852613 1.1508625627036073
24 288 13.792066300101306 0 0.46688667190882227 295.50762146020395 283.44651541614957 31.53721906192915 1.0572419576744487 3.5916681681846745 0.43625160706050886 0.3998104955735834 0.4515207602730564 1.147358949622269
25 300 14.922413835459356 0 0.4974479987903877 285.0585825369432 278.65824865601013 31.37541999671017 1.0619808566819673 3.454106822798107 0.3240231778252999 0.7165280216901498 0.4245217258289724 1.420369628953998
26 312 14.463346906575465 0 0.4678064189486434 289.0391518073773 281.0965996900514 34.2055531926371 0.8128972998556316 3.4238016158562257 0.3022618155048301 0.36223602214351025 0.4409618432218093 1.5710202930003359
27 324 14.625874959843792 0 0.5075203844395058 302.54726383777717 283.11176770804127 34.96730137415537 0.9622095329664292 4.3647211651900255 0.3275672759192245 0.2541251028860112 0.15374319062851294 2.147796753647831
28 336 14.838704733881864 0 0.4952982278848035 282.42383214688243 284.9115844153679 33.50787874006889 1.4937307671954065 4.185685795778914 0.31675509400081614 0.5693746689369807 0.4318601625883023 2.333352045951388
29 348 13.582431509039658 0 0.4725096463308497 289.15039525614606 279.9847082454435 26.6280220436024 1.1129484995339745 3.711124104580292 0.4228880212577407 0.3071609115069544 0.47045316861186737 1.4571212375011913
30 360 11.952451598150436 0 0.4435435188643506 290.0918541366771 277.3190165635141 32.186615222300404 0.8628728006837912 3.9955520419598503 0.44903399399028643 0.12638405337413627 0.3377611352047323 1.704706337137832
31 372 11.133985920659033 0 0.4525832108210638 293.28079099616326 276.1973010870345 30.790233073831406 0.7397579226016988 3.635452915999519 0.41220762599995625 0.2879439135403014 0.39703177558399316 1.544746266842775
32 384 10.506747761741156 0 0.4543401564506795 287.34363793286883 274.56138573060304 28.201306136394763 0.8120017920069023 3.553407488497778 0.4354580198383899 0.28789631430816287 0.3382974913908057 1.3009690172322705
33 396 8.955649406289062 0 0.46337565046674845 290.72711796526966 275.2738946195934 31.69167572630599 0.878759304888908 4.068535874967329 0.3836270715043031 0.16268715968909453 0.3251200239800847 1.7606400021378725
