area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",0.3034725674172407,0.31334000452299865
V2,24c+32,"38,28",0.21301706588554176,0.2163297072760405
V4,24c+32,"38,28",0.31102493070291437,0.32167970683614
1,24c+32,"38,28",0.2761722028144015,0.2835334475394274
3,24c+32,"38,28",-0.5302139678730139,-0.5904427563196418
MT,24c+32,"38,28",-0.06049909983596896,-0.060573074104697325
V6,24c+32,"38,28",0.13431616554417347,0.13513274817737
DP,24c+32,"38,28",0.446213309228907,0.47996216535091424
TEO,24c+32,"38,28",0.44289479618246547,0.47582627595531246
8m,24c+32,"38,28",-0.061241685502605496,-0.06131842147066043
F4,24c+32,"38,28",0.11387165457449241,0.1143677015028485
5,24c+32,"38,28",0.4856267950879124,0.530321482418095
2,24c+32,"38,28",0.06443958223766777,0.06452899938164781
8l,24c+32,"38,28",-0.07616019400597893,-0.07630796117651603
F1,24c+32,"38,28",0.4052645968913095,0.42993214162356147
STPc,24c+32,"38,28",0.2634768423727972,0.2698409601437319
7A,24c+32,"38,28",0.4146146631387124,0.4411710621219916
10,24c+32,"38,28",0.4705508051688262,0.5107775479371565
F3,24c+32,"38,28",0.23488874361871823,0.23935745121754273
TEpd,24c+32,"38,28",0.27440961717587187,0.2816263301949154
46d,24c+32,"38,28",0.18033237814043998,0.18232621764803236
9/46v,24c+32,"38,28",0.1269830415976111,0.12767224272939584
PBr,24c+32,"38,28",0.454123921257193,0.4898834471554575
9/46d,24c+32,"38,28",0.02290966573370987,0.022913675063650923
F5,24c+32,"38,28",0.40772683852031527,0.4328817806416257
7m,24c+32,"38,28",0.13460873044619395,0.1354307000970493
25,24c+32,"38,28",0.7433678123049426,0.9579650811538184
LIP,24c+32,"38,28",0.20543268561261618,0.2083980744051288
32,24c+32,"38,28",0.9701863252881372,2.0
STPi,24c+32,"38,28",0.35970697033328486,0.3765492810509015
9,24c+32,"38,28",0.5787079598226461,0.6605178846041367
45A,24c+32,"38,28",0.038137793737296546,0.038156300253729375
8B,24c+32,"38,28",0.5370266586898518,0.5999678068746283
7B,24c+32,"38,28",0.07740526417473564,0.07756041546473623
F2,24c+32,"38,28",0.4133828961831315,0.4396845066660963
F7,24c+32,"38,28",0.3956253577392189,0.4184518023160126
ProM,24c+32,"38,28",-0.6146853973476061,-0.7164176329637794
STPr,24c+32,"38,28",0.3555058903903187,0.3717321658063794
24c,24c+32,"38,28",0.45923980084479826,0.4963474844812991
OPRO,24c+32,"38,28",-0.3724474747485826,-0.3912617649021853
