% # columns="iter, evals, sigma, 0, fitness, xbest" seed=61725, Thu Apr  9 15:46:38 2026, <python>{}</python>
14 168 23.21069017111582 0 0.4399371519663676 0.08965787514783685 27.38208347910842 1.49881808170428 167.0099882846534 131.84106950679643 313.0539595884135 -18.74740866993974 -33.10013366956395 -82.68528645347048
15 180 22.362967126375498 0 0.4487558511610318 0.1035692339697494 28.523356374890135 1.0511819013099957 150.46150157550147 114.10817310748908 325.21676452382144 -18.94698387928193 -33.61285193234436 -81.26586549276526
16 192 20.567936334041736 0 0.46905278571829234 0.11209290398455041 31.405566583943468 0.788320063263368 152.74618695094432 132.09173937089756 306.890637209479 -20.899958009543635 -26.409365097377464 -80.16171661334701
17 204 19.018207611747062 0 0.4466590600949579 0.11099206044521934 32.99075728153021 0.7526673059242375 147.7601484912547 129.93320066281154 332.0201742934558 -16.204301563332898 -32.44096911736352 -84.83133930043913
18 216 18.313031161769267 0 0.4471452426805269 0.11707569602521788 32.60351043883078 0.871480071099995 140.34518177870171 164.30293847073045 331.98892313952064 -22.125057145008594 -35.67468399229545 -84.33059936175209
19 228 16.758330669090263 0 0.4387549569046155 0.11526665648004601 35.521878051438065 1.0009711852273029 163.8482270942465 133.7947006260045 312.1400525417423 -21.392498616551258 -29.339749729253896 -85.11225228328324
20 240 16.094929961504658 0 0.4466214835100727 0.11202032165820872 32.665326720281406 1.1154046277933547 159.832840420237 115.20201253259789 319.3510416771149 -25.218961631854764 -34.23612494643057 -82.32953058666868
21 252 15.885451920940804 0 0.4406200028421776 0.12177091654207231 32.56533391021307 0.8530139993517435 153.67691253670898 120.3007852248312 327.72113697379984 -24.37738463104634 -31.48399993573859 -76.97007698158744
22 264 15.471813084581104 0 0.44131188748306893 0.12293530101596287 32.5730977366196 0.89874732425138 158.5925531233831 130.4431632591064 324.8855614694498 -27.526494464336444 -31.52442900988925 -75.41645414639103
23 276 13.852234065447005 0 0.44091490431998903 0.11716307983260563 33.60980030506462 0.8415496043793083 151.8477584436875 133.26725144806292 335.77860587640083 -22.19738720621727 -30.794316375278715 -87.41570985640757
24 288 13.79144602958599 0 0.4412391409005474 0.1314541554203143 37.24033115339523 1.0414259531190253 160.9177724691519 129.27925400722523 332.71147217348215 -25.92289591619582 -28.97144642583063 -86.34592955875253
25 300 14.42824842171782 0 0.43964685660054315 0.1185360695686949 34.94418836688048 0.9955373083978791 148.629616515341 142.48000986969276 338.702939740148 -18.352183900894126 -31.3116194280975 -89.45240931059112
26 312 14.915908037720348 0 0.4399350385880235 0.13910906938910406 37.47540647497065 0.8740316884608909 155.18443543519373 141.63582601571846 340.71279325809377 -17.351556994729442 -24.38863814391908 -76.54333682582892
27 324 14.636974347965714 0 0.4403726295203264 0.12958280841923023 34.066010953809254 0.9936981319242063 146.95849845844307 141.10086248595246 342.00789421032215 -16.64181083580788 -31.51510333256341 -77.0640265553455
28 336 13.885082237394094 0 0.43788990315691656 0.11596732532737564 33.83373777021289 1.0942042177733327 154.07519100704735 135.42970558301374 324.92297951238606 -12.771029788955857 -25.95503683088897 -79.30344887989554
29 348 14.570596092388215 0 0.43442019079996397 0.13223431653797404 36.05604071418192 1.1630980129894846 151.10935143191483 140.2372915465074 350.4293971498278 -12.48676225415906 -25.847941758115542 -79.1787706704829
30 360 14.113050143631982 0 0.43432000627373923 0.12605857874009968 33.711084622315774 1.0205510635913384 152.06586149209303 148.85927668458373 349.9299884945673 -13.655130137660326 -23.576250737578285 -76.62519344115967
31 372 14.251077546733647 0 0.43546162502969554 0.12403932674612439 34.74619970953323 1.2008568713977228 143.01912846121502 149.22300501765932 333.08947228512136 -6.987008667066106 -22.119254329156398 -72.9733958326037
32 384 13.606843675834405 0 0.4334318264698306 0.1202186905973302 33.352941251122026 1.0213595482715214 146.01515155840056 140.38247951289546 346.53742103699216 -11.484958259022847 -24.819379591359038 -80.135017201539
33 396 12.990807409116087 0 0.4332939258058236 0.1208430296973378 31.336261532344334 1.0232683614816926 148.71365924811877 132.20481287803315 345.9864184246047 -12.779652623789895 -25.816394715435713 -70.94258569234606
34 408 13.180044106607646 0 0.4357252552927242 0.1120394660243083 30.217663217377435 1.0075396694023135 136.54392279161496 134.12370631067307 343.68748975099356 -12.03071264255269 -30.797786869189075 -79.32981912263983
35 420 13.019825033491331 0 0.43382123892450397 0.10762219184539135 30.35083806114004 1.0541138445437168 147.51214048696522 134.86493564531187 337.0161931058151 -12.304967395410419 -25.924093298215507 -79.9702201473644
36 432 12.316781331661536 0 0.4339538113764746 0.1157324861558392 31.639687264589313 1.0519144898161088 139.54840063734702 154.22888026191137 348.35276963265653 -10.88946700712693 -25.908697514717215 -80.12393937892182
37 444 11.588818487959916 0 0.4339080575003943 0.11486004252247478 30.07056651655369 1.2130040694988686 139.52512736112274 137.6647863859158 337.2339071035122 -10.325476720258576 -28.86004880633634 -70.49043194729573
38 456 12.103607058669429 0 0.4328600991762266 0.10855356000699697 29.39668125693752 1.2536707209898101 141.53608991776426 127.61448224185145 326.03702440618815 -9.338763745523824 -30.288039746316247 -67.6398944151868
39 468 12.790808759450757 0 0.43219933232274255 0.1060291104422844 29.562094873153836 1.1591724516978852 139.10671854648663 122.00454943916382 315.23904677489895 -9.365506765928293 -19.392559802968826 -70.42329188726912
40 480 13.668866572188389 0 0.43329229452930096 0.10279651272002233 28.080008531492147 1.1975447401803276 138.15183616287385 140.65144442721302 324.2525397394182 -8.599186186980404 -22.50461933472542 -69.17365906464259
41 492 14.949015081158821 0 0.43416864658593357 0.10651345550911408 30.1537774396583 1.1486826078250232 130.63018931120973 146.91259496349127 320.9942522850388 -8.734363857421418 -21.50827037943762 -78.46510507193395
42 504 15.530203019828914 0 0.4339484821359276 0.09984673570900764 28.806104206359475 1.3731331393680846 133.37925915887095 142.8169311369991 316.2885077529929 -5.794220243725508 -19.960907955611923 -72.59729191627132
43 516 14.928559878697051 0 0.43557398465114217 0.10339618630952944 28.919334029805665 1.3415835210806544 129.80558086031334 138.9335701988809 305.9969682437735 -8.882832601578666 -20.542792211313955 -69.34233100784535
44 528 14.396057274989845 0 0.43170244843179395 0.0999013110519104 26.76189604560471 1.4459331048573398 129.79080619511828 127.8339645709239 279.9830113519336 -10.895587012785512 -16.784038113220845 -59.16241538127919
45 540 13.056454413154173 0 0.4331784306118669 0.10653189483819986 28.820636054955457 1.3905857343259824 137.63923630353776 140.91007837650102 309.1765520218049 -9.904234487285581 -20.53812089755436 -64.8777273068415
46 552 11.917428172085108 0 0.4316871268540653 0.10946686775132981 30.43220043310909 1.2465180724249738 145.77578907744206 135.49882566445677 316.1159748184502 -11.820831705570606 -19.58312057921816 -72.55354956142503
47 564 10.15810514597414 0 0.43233149113394165 0.10807048677339813 30.182339423334053 1.2103145709253358 137.79855703276155 140.05961744449573 309.33866609582566 -11.721844635877908 -18.779245038727574 -72.48073047414947
48 576 9.718945994855437 0 0.43203565789267506 0.10012809563595476 28.193969661037805 1.2558743060040223 141.9724789382984 133.3016595829167 310.6172151166301 -12.460623320238701 -22.663404972270452 -72.50768386428798
49 588 9.97963091730436 0 0.43200276360059886 0.111232232886779 29.129184950231163 1.3680766463065734 151.09792196996503 131.815922151017 325.0162047290243 -15.07698340887517 -27.022410160626528 -68.39584626893786
50 600 10.18981850010553 0 0.43152352453737386 0.09736753836086144 25.109791857256052 1.34659309282726 143.72101424230738 119.48812812631628 308.77251160465465 -13.045635062590629 -27.671722232488314 -61.170894611949365
51 612 9.868557715429295 0 0.430739267134971 0.10411093662562697 28.485277181099136 1.310296886733381 150.60476943912167 120.2151118067564 307.3865800176315 -15.919102262947664 -23.378089254144957 -69.80078823245489
52 624 9.663987284775207 0 0.4307825964774027 0.10447859381014239 27.453963611506957 1.2754727523658498 146.33422143972953 127.92602827509944 331.8016422244369 -14.34896638596933 -27.385868070885795 -70.70169830665716
53 636 9.434198361663606 0 0.43137273327607006 0.10787996865400544 28.741712514593306 1.2935316979828149 149.4875623018495 139.5879865527913 336.36781789714934 -14.796424517758236 -27.248108160334947 -75.0371106683232
54 648 9.166576367122785 0 0.430771526264653 0.11092527916444407 30.097001619537963 1.2181424946462234 154.49493416107526 128.01517781965214 337.365553615359 -15.323569824709434 -29.6171707253123 -74.76908529637588
55 660 9.066948773283894 0 0.43040263369041365 0.1033857124893661 28.132400765979316 1.437735412451008 146.02435650871968 129.09911554497907 323.5488995945046 -11.689412971661632 -28.067259527178958 -70.51788505012308
56 672 8.538125709501514 0 0.430413157545413 0.10339608010871687 28.747535121143667 1.4226898932193512 143.0864998363556 132.09393110341435 325.4861282635349 -10.930602637325526 -25.318411177256515 -74.78696695303525
57 684 8.094523009263119 0 0.4309103819059238 0.10615180750765453 28.618065414971433 1.3705892162104718 146.54236707863262 129.1184240485287 330.33311350018 -11.360676661851697 -24.704295113806094 -70.93501762733482
58 696 7.348036734831545 0 0.4305001208578888 0.10904481934200747 29.683277425852726 1.2836363205949988 153.42544931450863 127.66483118712694 337.8170972511202 -15.33364079759786 -29.15198671746876 -75.70915384959783
59 708 7.40965470764507 0 0.430370300102317 0.10464048514187121 28.25768153128422 1.4086414044348672 149.4011973114399 129.5147162707412 330.52942321166125 -13.203891635846079 -26.177319801844032 -72.79747086459619
60 720 7.101797743492254 0 0.43015271746770234 0.107017788350241 28.287189792442234 1.4015736216249133 152.96863119471496 125.1462591564943 329.3253316309445 -14.595983330526842 -27.555762834821408 -68.58708204807046
61 732 7.379351515921374 0 0.42986394888910795 0.10204805963005516 26.72893130555352 1.4756358925371031 150.73210287593452 122.70378606100438 326.39165985581485 -14.150697893152207 -28.47981266960504 -67.486055686624
62 744 7.129186208902376 0 0.4297332318486634 0.10630762119087375 29.00531508774862 1.4158839891992798 154.34401005108225 126.77550274833655 340.71209803966536 -14.789070319425061 -28.663884791241745 -76.45594683072186
63 756 7.651558416119906 0 0.42923709867254667 0.10404450150132595 28.590555299296376 1.4543700896592258 155.05913689121763 133.16728707880546 340.2767603593865 -15.501678710973126 -29.0691342317856 -78.68831122281806
64 768 8.764164764016295 0 0.4293197943474336 0.09931226974247996 26.443555904804448 1.5055640146326512 147.16421376590677 137.8747464792789 347.88535776797306 -13.347403364562947 -29.532745696711608 -76.31997312469906
65 780 9.164100355302818 0 0.42866064241494173 0.10241569114217715 28.457238699608677 1.5037129500604078 156.67173495435577 125.31106816630066 338.47016137839734 -16.711470102993594 -31.956032124400444 -79.55350787752704
66 792 10.036628943845376 0 0.42814308356208697 0.09584316400907006 25.831992251645087 1.6460912258999323 154.14633175528954 142.3720318002214 348.3616936796978 -16.290745918263244 -31.707953435573266 -79.52198135452609
67 804 10.994078732682052 0 0.42775293872340536 0.09833911154316276 27.77235678349431 1.64004752804659 161.1133579278096 138.51171067956162 344.6161214641211 -19.436549131697692 -32.00409971326343 -85.9971854844169
68 816 11.910147202088195 0 0.4272788473634538 0.09682919891504298 27.170477142541582 1.7204583291064748 165.5624826942828 144.67504519143353 353.56856745385 -18.990647659720032 -36.27294810020376 -85.36262324708788
69 828 14.274041983176076 0 0.426441114894311 0.09795101745896831 28.55289262858281 1.8609213342737077 165.76675372748625 136.73328074331084 341.8979855353943 -20.439929322395887 -37.82399734873069 -89.10553476544338
70 840 15.752028771887666 0 0.4268853518004493 0.09540621351107903 27.641023582834904 1.9527995862213643 174.34207765212736 134.57666726857906 343.40464089785866 -23.952874679481113 -37.053100776247575 -90.32838644068417
71 852 16.827025241287416 0 0.4273369732141362 0.08765660716401108 27.235124037250287 2.003168124429112 175.68597648436145 140.85731481130227 331.69041193553386 -25.348356274172843 -36.0015742520937 -97.9000080252879
72 864 15.546636538525483 0 0.42763732218587736 0.08757175868450029 26.336687045635724 2.0577307090904546 167.5654700690783 133.5329573693809 329.80227271554133 -20.884590430713438 -32.33688859430425 -88.8418905727725
73 876 13.841076926792221 0 0.4274333423785741 0.09478950063648253 27.313678572494744 1.8901559549068718 159.80871047368174 138.0924250359656 341.40915303836397 -19.311381397048354 -32.881672942791596 -87.95921241854705
74 888 13.097702125102177 0 0.42780319535314104 0.09062472337869663 25.283137878473553 1.9046260194786602 157.15864529807297 139.35071300522276 309.70346451156513 -18.26137866565868 -28.05057434716492 -73.02125232714396
75 900 14.00042157272445 0 0.4270710469458652 0.08915896699195264 26.612019900244178 2.066582227459362 161.35660733776848 152.05540339931912 329.2027603860427 -19.91171432043082 -34.778970722234575 -89.66780710460465
76 912 14.738271075265066 0 0.4263912461348274 0.08957678729729128 26.79546057138105 2.2640016392458766 169.84798962299828 164.56643569327568 365.98473748251564 -22.009200744618283 -41.95312520687855 -100.38925852121618
77 924 14.79121827993688 0 0.42659080503180713 0.09301179504294349 27.219625757873953 2.2110825689812215 168.29412275287288 170.70635042493447 382.99371032508463 -21.042312682825035 -37.140193874168844 -103.10237457939193
78 936 14.213732412983726 0 0.4269176163133511 0.08981174868710214 26.418330718615437 2.1728019624615826 170.9134300468448 159.36793061498992 346.0585431015218 -21.060879820873133 -35.35368575150733 -92.35081289065491
79 948 12.428502064343938 0 0.42569755495159767 0.08982046908755219 26.303457347701222 2.201022672708456 164.6336266967966 156.61081654364747 344.56861801570324 -19.291503333981687 -37.75347239038328 -90.18599339445997
80 960 11.132236313593708 0 0.4251356762710977 0.09356233010690297 28.497806830848628 2.1496457337208996 167.3311172533137 167.62997927138403 358.2592692799455 -19.296565599794935 -33.337130437890394 -100.56418614552476
81 972 11.457032271500426 0 0.42541591015566516 0.0933235949143307 27.600264714455456 2.266470312564895 176.39564055554126 174.60928450097714 374.9753837312786 -21.95188275354372 -41.1873485840023 -101.5300644443368
82 984 11.523985904747725 0 0.424364107874033 0.08936888546602317 27.090774965235113 2.2584696006927882 176.48797514006554 169.67585744928746 369.45167492083556 -23.198950674834308 -40.55418654561924 -104.06945456413388
83 996 13.293690077408387 0 0.4226883316058808 0.09003229874761043 26.907115642904753 2.4760909664854514 188.8040859211329 183.15218488372324 393.97561912456763 -27.001775271817245 -46.41498441433714 -110.04632153415362
84 1008 14.704798292600854 0 0.4229717797210665 0.09347558468786836 27.75309691621645 2.3481856544751696 184.16141519693213 182.47009743300012 393.03957279919905 -24.708075890770846 -42.47885162978344 -108.05565394830681
85 1020 13.916285624141006 0 0.42419867207835316 0.09268113249975117 27.460067693871217 2.2217683741026586 174.84312545630695 167.43177643690916 371.856589431541 -22.835027000869196 -39.369046593197666 -101.62796148626671
86 1032 15.617071441353088 0 0.4218975094352825 0.09885495108344754 28.895501957359183 2.3645456957019664 191.55392811922198 187.15017538026484 396.8212068697944 -28.567248312015593 -45.42086370263466 -109.224033854265
87 1044 16.63015581970883 0 0.42077864444253443 0.100393953545659 28.862412501324407 2.2946264001475627 201.19317752054366 191.4390049444969 425.42393516680914 -31.402430286154598 -49.08947643154696 -115.55968196219207
88 1056 18.33353020364736 0 0.41880456523485454 0.10047954963560025 29.457414142640282 2.551501890799285 217.99597853788708 209.52743019774405 453.0878191605896 -39.01974989435264 -57.858225201205315 -132.17763225170867
89 1068 20.37786156329493 0 0.4194402970401051 0.10609445664429695 31.497944190666196 2.401633703774297 223.12723261565645 203.67793570851273 452.87918049519743 -38.967557525994934 -56.4669894922648 -130.1790498628749
90 1080 22.01715663063434 0 0.41541784085559674 0.10087503913841453 29.641440986910105 2.8794850570231576 242.98958365043075 227.87329180571854 496.2435951730556 -47.39653792398792 -64.32594899401799 -147.03416818418128
91 1092 25.29410904487706 0 0.4143301354737041 0.0983848361262784 31.967838799271856 2.837139640188276 251.33730541117333 215.76966251348279 501.0829129756095 -50.15306587775601 -68.65021247861633 -163.57242130558504
92 1104 26.143782925681844 0 0.4120322012845472 0.10534154611399288 34.11911637973571 2.6327441123925683 259.22901765467105 235.97353491025612 512.3073204979746 -54.30123740204592 -67.50705178228637 -172.4909039462528
93 1116 28.69919114969425 0 0.4112372141150402 0.09797188557351096 31.90103097835255 2.9999789820025424 261.07289927484436 247.2034353471712 537.8554162813111 -54.65060185537288 -67.85949457401142 -180.89066918096498
94 1128 26.370284104818378 0 0.4146887918600023 0.10733640701921258 34.535673585696024 2.7107240357679823 273.8451249655616 226.1760059577893 532.3355875329104 -61.335244520719094 -79.7021640545045 -179.84990996538252
95 1140 25.015935690333567 0 0.41408019532998286 0.11068882999777568 35.710329815222636 2.5149327875154004 259.4504396916145 229.28321581007071 560.0510451377935 -55.705250435023515 -78.94772204041443 -188.5838925417279
96 1152 23.438814309254063 0 0.4147734581217867 0.10788955710417322 33.68707263137156 2.89403770632348 258.0515048709861 258.72045057550395 560.0641737670105 -51.60759167742621 -77.93211661353632 -178.8007251102632
97 1164 20.401869570866808 0 0.4139078597004706 0.10742254814167182 33.92157172104276 2.805319579152685 283.95390026181263 223.4565270644074 544.5201897620625 -64.94399899550278 -78.70822410332654 -180.27001113241494
98 1176 18.536480344675375 0 0.41211223615327763 0.09680475295283475 31.152931057555712 2.908851301019971 260.2573012869459 241.28409091989568 542.4334008663884 -53.113048262508975 -71.39950008793433 -178.6224728642523
99 1188 18.135973982820293 0 0.4134253580053412 0.11003786674404413 34.75979726232194 2.978363219673005 304.007474144459 273.78939448291476 617.0876134399075 -69.57025263645198 -88.2275124664427 -205.70979687314662
100 1200 17.450554519454087 0 0.4109423365607575 0.10189637829574243 33.35418977204608 2.661703602647287 273.1921551304168 237.18692060749564 540.4754846201215 -59.81058598743278 -78.61111682580204 -181.83184233005565
101 1212 17.135986592168607 0 0.4088168230735798 0.09968337157297882 32.43423489749156 2.9994595543558344 292.5552232730024 266.6064787175444 587.2531969724066 -65.53304316151828 -90.79120426971794 -196.74602926434406
102 1224 16.296903136806552 0 0.4076962665151679 0.10732818990371384 35.04833486009154 2.97494360616035 306.0636717521307 269.6279942603873 625.9179125262739 -71.73856162719707 -95.02175136126655 -215.65872216250034
103 1236 16.4471973732947 0 0.40718785074189723 0.09264374692079042 30.17843992843373 2.9982964437430617 279.0844669533821 255.7826000001701 580.8575333743378 -60.993888333839074 -87.60879382478336 -194.1642120727182
104 1248 15.884505436558685 0 0.40900460245997894 0.09896047780307803 32.31825655443939 2.904271837151861 276.3682021454123 248.3762207131111 572.8500689255377 -59.55098171315463 -81.80605592997593 -191.4033916314331
105 1260 16.068453639217697 0 0.40689248889702023 0.09076046467523807 29.514226807142762 2.99327989231945 267.3423871030574 240.1712014247087 541.3349546938181 -57.989441383062314 -79.52356890367145 -181.1007165414598
106 1272 16.2732512494832 0 0.4120052741414689 0.0985226426825484 31.47091269280823 2.9832906834347765 269.2319059967547 260.69276709103065 539.011415549808 -57.015766620042996 -75.6234405487877 -179.4278393380137
107 1284 15.070283709165018 0 0.4123860228948475 0.09235942029573666 30.162551977245105 2.963388998829956 241.6919322595022 242.19641241014608 519.8697616073259 -45.13509106702815 -70.61006749352964 -168.4479003887471
108 1296 15.244713459851477 0 0.4085137872066873 0.09380719245446195 30.371927729667732 2.9638109273160103 284.91940977559227 272.3467889806149 567.9815668857993 -64.04939207868222 -85.29584948355325 -191.38914624114105
109 1308 15.396641557122031 0 0.4072769891416622 0.0944784244441213 30.950005189584374 2.986482690797949 284.46537269631114 281.47078803196405 572.8368836644328 -61.34166513757484 -82.97008448481436 -193.07125820268556
