area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",0.000143718433397,0.003786,0.32450798377121837,0.015773,0.32436426533782137,0.011987,0.31237726533782134,True,0.120936354614,0.0101727934356,0.0566977154406,0.0237104649317,2.99277986311e-05,0.0039481001959,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
V2,24c+32,"38,28",0.0281058843901631,0.043747,0.2681296470237501,0.039852,0.240023762633587,-0.0038950000000000026,0.243918762633587,True,0.0894907422783,-0.00330550016114,0.0468473479495,0.0599067677968,0.00585274434529,0.045620057916,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
V4,24c+32,"38,28",0.0022189823387042,0.096906,0.2880404387400083,0.01233,0.2858214564013041,-0.08457600000000001,0.37039745640130406,True,0.106566008348,-0.0717756050395,0.0503261418757,0.0185348400817,0.000462078906854,0.10105509709,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
1,24c+32,"38,28",0.367759099566637,0.054903,0.49729385090190814,-0.127009,0.12953475133527115,-0.18191200000000002,0.31144675133527117,True,0.0482958892096,-0.154380011634,0.0868866920348,-0.190923885153,0.0765818275113,0.0572537097347,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
3,24c+32,"38,28",0.2326360392284735,0.04628,0.5011959876354304,-0.000506,0.26855994840695685,-0.046786,0.31534594840695684,True,0.100130207382,-0.039705039933,0.0875684695232,-0.000760634961989,0.0484439217142,0.0482615100545,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
MT,24c+32,"38,28",0.1067762450935937,0.175566,0.42113865825339314,0.03625,0.31436241315979946,-0.139316,0.45367841315979945,True,0.117207252271,-0.118230824249,0.0735809317514,0.0544921291939,0.0222349902251,0.183082979132,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
V6,24c+32,"38,28",0.2164016959458303,0.139254,0.4805762635849701,0.217226,0.26417456763913977,0.07797200000000001,0.18620256763913975,True,0.0984951568531,0.0661711061783,0.0839658116376,0.326540889828,0.045063296521,0.145216255858,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
DP,24c+32,"38,28",0.1208314023787835,0.199567,0.3979935052721669,-0.259572,0.27716210289338344,-0.459139,0.7363011028933835,True,0.10333744479,-0.389649303848,0.0695370334094,-0.390196716113,0.0251618236662,0.208111598467,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
TEO,24c+32,"38,28",0.0467959965503797,0.031259,0.2869944397266615,0.072362,0.2401984431762818,0.041102999999999994,0.1990954431762818,True,0.0895558703775,0.0348821497108,0.0501433859578,0.108776812489,0.00974475666343,0.0325973756005,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
8m,24c+32,"38,28",0.7545967953799032,0.175673,1.1091541545783314,0.165189,0.35455735919842823,-0.010483999999999993,0.36504135919842823,True,0.13219358328,-0.0088972692399,0.193790321906,0.248317250466,0.157136564921,0.183194560411,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
F4,24c+32,"38,28",0.611951998297914,-0.015774,1.3593796489937289,0.135711,0.7474276506958148,0.151485,0.5959426506958149,True,0.27867180535,0.128558072378,0.237509473938,0.204005002622,0.12743233936,-0.0164493746672,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
5,24c+32,"38,28",0.1390030820289745,-0.026274,0.25509876756106825,-0.164674,0.11609568553209376,-0.1384,0.2544956855320938,True,0.0432852520916,-0.117453458871,0.0445706055189,-0.247543086424,0.0289458780599,-0.0273989393944,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
2,24c+32,"38,28",0.1846366556716881,0.088933,0.4574123200066898,-0.059867,0.27277566433500167,-0.1488,0.42157566433500165,True,0.101701999873,-0.126279441329,0.0799186302209,-0.0899939392676,0.0384485728119,0.0927407276075,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
8l,24c+32,"38,28",0.9623913909962292,0.16706,1.4643015263647072,0.064032,0.5019101353684781,-0.10302799999999998,0.6049381353684781,True,0.187132765849,-0.0874349346861,0.255841321055,0.0962548970081,0.200407526532,0.174212788887,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
F1,24c+32,"38,28",0.2646967264874717,0.023885,0.3459106883906508,0.014027,0.08121396190317909,-0.009858,0.0910719619031791,True,0.030279909182,-0.00836601298807,0.0604371749203,0.0210858233435,0.0551202106883,0.024907652715,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
STPc,24c+32,"38,28",0.2655168899441045,-0.004758,0.8256423052134181,0.021164,0.5601254152693136,0.025922,0.5342034152693136,True,0.208837819353,0.0219987612778,0.144255410707,0.0318143840623,0.0552910007964,-0.00496171704493,2.68210718252,1.17833907431,5.72347547427,0.665233686704,4.8021718927,0.95894222845
