area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",0.8989367400056606,0.003786,0.7134725224298244,0.015773,-0.1854642175758362,0.011987,-0.1974512175758362,True,-0.0770171289971,0.0101727934356,0.109391775772,0.0237104649317,0.107373087473,0.0039481001959,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
V2,24c+32,"38,28",0.9511637258298704,0.043747,0.647730642906028,0.039852,-0.3034330829238424,-0.0038950000000000026,-0.29953808292384243,True,-0.126005680206,-0.00330550016114,0.0993120309781,0.0599067677968,0.113611315891,0.045620057916,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
V4,24c+32,"38,28",1.1203461467947595,0.096906,0.6627122285511607,0.01233,-0.4576339182435988,-0.08457600000000001,-0.3730579182435988,True,-0.190040165027,-0.0717756050395,0.101609053226,0.0185348400817,0.133819232729,0.10105509709,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
1,24c+32,"38,28",1.9279094367122824,0.054903,1.341183836816566,-0.127009,-0.5867255998957164,-0.18191200000000002,-0.40481359989571636,True,-0.243647652381,-0.154380011634,0.205634382452,-0.190923885153,0.230278260278,0.0572537097347,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
3,24c+32,"38,28",1.2829066979597377,0.04628,1.0908455069668144,-0.000506,-0.1920611909929233,-0.046786,-0.1452751909929233,True,-0.0797566329256,-0.039705039933,0.167251748804,-0.000760634961989,0.153236203361,0.0482615100545,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
MT,24c+32,"38,28",1.0929737406144893,0.175566,0.8510725124232575,0.03625,-0.24190122819123172,-0.139316,-0.10258522819123173,True,-0.100453544838,-0.118230824249,0.13048902448,0.0544921291939,0.130549748201,0.183082979132,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
V6,24c+32,"38,28",1.280905178182561,0.139254,1.186111175702446,0.217226,-0.09479400248011505,0.07797200000000001,-0.17276600248011506,True,-0.039364800459,0.0661711061783,0.181858170699,0.326540889828,0.152997132747,0.145216255858,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
DP,24c+32,"38,28",1.6046723713101942,0.199567,1.1188175264551188,-0.259572,-0.48585484485507546,-0.459139,-0.026715844855075443,True,-0.201759378435,-0.389649303848,0.171540503855,-0.390196716113,0.191669356944,0.208111598467,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
TEO,24c+32,"38,28",1.2418584068405802,0.031259,0.7197611169002361,0.072362,-0.5220972899403441,0.041102999999999994,-0.5632002899403441,True,-0.216809662014,0.0348821497108,0.110355962191,0.108776812489,0.148333209015,0.0325973756005,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
8m,24c+32,"38,28",1.0498423597491937,0.175673,0.7639001885849852,0.165189,-0.2859421711642085,-0.010483999999999993,-0.2754581711642085,True,-0.118742285548,-0.0088972692399,0.117123498824,0.248317250466,0.125397940155,0.183194560411,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
F4,24c+32,"38,28",1.3196973957922964,-0.015774,1.146703960450886,0.135711,-0.17299343534141043,0.151485,-0.3244784353414104,True,-0.0718384273769,0.128558072378,0.175816136677,0.204005002622,0.157630651424,-0.0164493746672,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
5,24c+32,"38,28",1.279331721207277,-0.026274,1.1885482816681117,-0.164674,-0.09078343953916534,-0.1384,0.04761656046083465,True,-0.0376993468884,-0.117453458871,0.182231835194,-0.247543086424,0.152809191899,-0.0273989393944,2.4080905117,1.17833907431,6.52217698628,0.665233686704,8.37208616388,0.95894222845
