area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",0.7461761700848457,0.003786,0.6935897370753846,0.015773,-0.05258643300946109,0.011987,-0.06457343300946108,True,-0.101217973257,0.0101727934356,0.124839456377,0.0237104649317,0.129474484079,0.0039481001959,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
V2,24c+32,"38,28",0.433574117899103,0.043747,0.36821869965532444,0.039852,-0.06535541824377855,-0.0038950000000000026,-0.06146041824377855,True,-0.125795620608,-0.00330550016114,0.0662758109522,0.0599067677968,0.0752326159365,0.045620057916,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
V4,24c+32,"38,28",0.8492759530252233,0.096906,0.7587586156336839,0.01233,-0.09051733739153944,-0.08457600000000001,-0.005941337391539431,True,-0.174227094538,-0.0717756050395,0.136569225341,0.0185348400817,0.147364081389,0.10105509709,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
1,24c+32,"38,28",0.3124201073807229,0.054903,0.25852729604102115,-0.127009,-0.05389281133970175,-0.18191200000000002,0.12801918866029827,True,-0.103732480504,-0.154380011634,0.0465324173227,-0.190923885153,0.0542102975688,0.0572537097347,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
3,24c+32,"38,28",0.0480471777315874,0.04628,-0.012152226710645642,-0.000506,-0.06019940444223304,-0.046786,-0.013413404442233039,True,-0.115871363776,-0.039705039933,-0.00218728348364,-0.000760634961989,0.00833701717858,0.0482615100545,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
MT,24c+32,"38,28",0.7166797471467823,0.175566,0.6432208916429277,0.03625,-0.07345885550385456,-0.139316,0.06585714449614544,True,-0.141393056086,-0.118230824249,0.115773550488,0.0544921291939,0.124356344027,0.183082979132,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
V6,24c+32,"38,28",1.2286927275636148,0.139254,1.1628368847089539,0.217226,-0.06585584285466095,0.07797200000000001,-0.14382784285466096,True,-0.126758834159,0.0661711061783,0.209299412581,0.326540889828,0.213199460624,0.145216255858,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
DP,24c+32,"38,28",0.7958969344318417,0.199567,0.777557813411147,-0.259572,-0.018339121020694682,-0.459139,0.44079987897930534,True,-0.0352990030849,-0.389649303848,0.139952899443,-0.390196716113,0.13810189751,0.208111598467,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
TEO,24c+32,"38,28",0.4018601794687245,0.031259,0.3547474474005143,0.072362,-0.047112732068210206,0.041102999999999994,-0.0882157320682102,True,-0.0906822345922,0.0348821497108,0.0638511156052,0.108776812489,0.0697296985545,0.0325973756005,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
8m,24c+32,"38,28",1.406813074643365,0.175673,1.4464096066612198,0.165189,0.039596532017854846,-0.010483999999999993,0.05008053201785484,True,0.0762151089069,-0.0088972692399,0.260339764765,0.248317250466,0.244106424645,0.183194560411,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
F4,24c+32,"38,28",0.9897390940446724,-0.015774,1.0194825007934467,0.135711,0.029743406748774293,0.151485,-0.12174159325122572,True,0.0572498870254,0.128558072378,0.183497007498,0.204005002622,0.171736868198,-0.0164493746672,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
5,24c+32,"38,28",0.3008636623532917,-0.026274,0.40425259401640923,-0.164674,0.10338893166311752,-0.1384,0.24178893166311752,True,0.199002242997,-0.117453458871,0.0727615640462,-0.247543086424,0.0522050542794,-0.0273989393944,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
2,24c+32,"38,28",0.1154895486420036,0.088933,0.020143115377835755,-0.059867,-0.09534643326416785,-0.1488,0.05345356673583214,True,-0.183522102184,-0.126279441329,0.0036255662953,-0.0899939392676,0.0200394361632,0.0927407276075,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
8l,24c+32,"38,28",0.6020886809268192,0.16706,0.49931610091969875,0.064032,-0.10277258000712047,-0.10302799999999998,0.00025541999287950756,True,-0.197815893936,-0.0874349346861,0.0898720774934,0.0962548970081,0.104472810119,0.174212788887,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
F1,24c+32,"38,28",0.151986195591431,0.023885,0.24323806857248226,0.014027,0.09125187298105125,-0.009858,0.10110987298105126,True,0.175640923151,-0.00836601298807,0.043780503989,0.0210858233435,0.0263722362764,0.024907652715,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
STPc,24c+32,"38,28",0.7561325303010495,-0.004758,0.6551565585052177,0.021164,-0.10097597179583184,0.025922,-0.12689797179583184,True,-0.194357795878,0.0219987612778,0.117921855289,0.0318143840623,0.131202084951,-0.00496171704493,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
7A,24c+32,"38,28",1.099411195656138,0.03126,1.1291980499231302,-0.022945,0.029786854266992124,-0.054205,0.08399185426699213,True,0.0573335144838,-0.0460011903042,0.203244747087,-0.0344916387408,0.190766876584,0.0325984184162,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
10,24c+32,"38,28",0.9831870146420152,0.313056,0.896104874735295,-0.259452,-0.0870821399067202,-0.572508,0.4854258600932798,True,-0.167615052092,-0.485860150515,0.161290225963,-0.390016328375,0.170599968985,0.326459708116,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
F3,24c+32,"38,28",0.1877496325201887,0.09415,0.26958540701780503,0.073127,0.08183577449761634,-0.021023,0.10285877449761634,True,0.157516887161,-0.0178412143486,0.0485227705375,0.109926784319,0.032577811757,0.0981810970533,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
TEpd,24c+32,"38,28",-0.1767087583609632,0.016372,-0.29381876878839774,0.111161,-0.11711001042743455,0.094789,-0.21189901042743453,True,-0.22541247286,0.0804428895442,-0.052884541694,0.167100677885,-0.0306620289394,0.0170729784488,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
46d,24c+32,"38,28",1.6041022197869397,0.337073,1.444586413226064,0.036685,-0.15951580656087572,-0.300388,0.14087219343912427,True,-0.307034832342,-0.254924924879,0.260011607549,0.0551460347442,0.278339507,0.351505012502,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
9/46v,24c+32,"38,28",1.1126993055581724,0.2712,0.9360289268063033,0.097202,-0.17667037875186908,-0.17399799999999999,-0.002672378751869098,True,-0.340053824692,-0.147663778444,0.168476169887,0.146117074259,0.193072593709,0.282811614667,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
PBr,24c+32,"38,28",1.270874295249874,0.032065,1.2716603991151938,0.00353,0.0007861038653198538,-0.028535000000000005,0.02932110386531986,True,0.00151308684509,-0.0242162893705,0.228886594532,0.00530640596012,0.220518692909,0.0334378850453,0.519536514292,1.17833907431,5.55585355147,0.665233686704,5.76311367752,0.95894222845
