area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_raw,target_change_raw,change_delta_raw
F3,24c+32,"38,28",1.47699271074765,0.09415,0.8081538182846801,0.073127,-0.827613354451,-0.287486154225,-0.540127200226,True,-0.6688388924629698,-0.021023,-0.6478158924629698
TEpd,24c+32,"38,28",-0.2982549168437232,0.016372,0.10012329410953658,0.111161,3.97887638932,0.85271812956,3.12615825976,True,0.39837821095325976,0.094789,0.30358921095325975
46d,24c+32,"38,28",1.4089181127007986,0.337073,0.5046975491983565,0.036685,-1.79160878617,-8.18830584708,6.39669706091,True,-0.9042205635024421,-0.300388,-0.6038325635024421
9/46v,24c+32,"38,28",1.1392005452316851,0.2712,0.7353627253294025,0.097202,-0.549168194134,-1.79006604802,1.24089785389,True,-0.4038378199022826,-0.17399799999999999,-0.22983981990228264
PBr,24c+32,"38,28",0.5333474182198001,0.032065,0.8693030240125951,0.00353,0.386465474654,-8.0835694051,8.47003487975,True,0.33595560579279493,-0.028535000000000005,0.3644906057927949
9/46d,24c+32,"38,28",0.9055542092537012,0.245636,0.7208486346047439,0.079916,-0.256233508371,-2.07367736123,1.81744385286,True,-0.18470557464895732,-0.16571999999999998,-0.018985574648957337
F5,24c+32,"38,28",-0.2756641259695229,0.081314,0.35189226916645694,0.149549,1.78337647662,0.456271857385,1.32710461924,True,0.6275563951359798,0.06823499999999999,0.5593213951359799
7m,24c+32,"38,28",0.1067006296663247,-0.082866,0.5309801173306161,0.047937,0.799049670254,2.72864384505,-1.92959417479,True,0.4242794876642914,0.130803,0.2934764876642914
25,24c+32,"38,28",1.059929691816044,-0.168438,1.2214966398249119,0.142877,0.132269662266,2.1789021326,-2.04663247034,True,0.16156694800886795,0.311315,-0.14974805199113206
LIP,24c+32,"38,28",-0.0392342622080916,0.063567,-0.16448241568793887,0.037658,-0.761468348796,-0.688007860216,-0.0734604885802,True,-0.12524815347984727,-0.025909,-0.09933915347984727
32,24c+32,"38,28",2.0,0.812202,1.5988108671966927,0.704386,-0.250929700964,-0.153063803085,-0.0978658978785,False,-0.40118913280330726,-0.10781600000000002,-0.29337313280330723
STPi,24c+32,"38,28",0.5147876589908612,0.028622,0.8094022155349384,0.059489,0.363990301595,0.518869034611,-0.154878733017,True,0.2946145565440772,0.030867,0.2637475565440772
9,24c+32,"38,28",1.2253615590735376,0.358544,0.6499983441062558,0.145686,-0.885176431885,-1.46107381629,0.575897384405,True,-0.5753632149672818,-0.21285799999999996,-0.36250521496728183
45A,24c+32,"38,28",0.0762447171665722,0.22115,0.14790221711575752,-0.163953,0.484492398739,-2.34886217392,2.83335457265,True,0.07165749994918531,-0.385103,0.4567604999491853
8B,24c+32,"38,28",1.3995814710352532,0.223581,0.4395154190797289,0.060359,-2.18437399526,-2.70418661674,0.519812621479,True,-0.9600660519555243,-0.163222,-0.7968440519555243
7B,24c+32,"38,28",1.096048129161754,0.111312,0.5800021060443188,-0.018539,-0.889731291903,-7.00420734667,6.11447605477,True,-0.5160460231174353,-0.129851,-0.3861950231174353
