% # columns="iter, evals, sigma, 0, fitness, xbest" seed=74070, Mon Apr 13 08:28:16 2026, <python>{}</python>
1 12 18.394479091689256 0 0.6725899474482555 0.11486198562335165 57.115006667984694 0.3238611452826048 135.19259488359657 139.77904554699683 327.8331069863376 -32.629878072223434 -32.013672983702314 -93.42237151839726
2 24 17.55916393220433 0 0.6782995124453239 0.12944226063751205 55.10942420798478 0.30447578845515816 131.47204111776844 122.90576651190419 324.663580224313 -31.327897675446916 -33.03505717327823 -83.52716384276184
3 36 16.494298286322554 0 0.6895367886700137 0.12015015530834813 48.09256122471653 0.33436273937984473 131.00092795406064 122.24588094344946 340.44309926004996 -32.22052168173506 -33.24293317329646 -94.19401416889197
4 48 15.867699172660839 0 0.6293507147939453 0.13722681032717998 55.4769363119131 0.2981252926490972 135.1402777523848 113.01074197571556 315.56493418715706 -33.238209963091634 -32.19320264375278 -86.43406848616878
5 60 14.867102477277207 0 0.6514170092848302 0.13260613699015827 51.82456043210866 0.3158350458275974 131.74299719310508 119.83296051472631 323.50280780454096 -32.306909688404744 -33.71174711676914 -83.7681163133818
6 72 15.022031982179596 0 0.6383788689533962 0.12388352794453378 51.49590665343959 0.33598008576372296 142.65608309498785 117.18564628119893 326.19975730891326 -34.68325166868029 -31.931940938544866 -75.78984820701207
7 84 14.573233296919124 0 0.6398156102023251 0.11346107826358608 43.57460675721329 0.3309282104689492 141.2857612842047 123.68339442066944 332.9497836726863 -35.12814709935251 -33.06856251725771 -87.4805042355457
8 96 13.262815217204288 0 0.645940429972197 0.12600501883467927 49.038201150574736 0.32835135593433945 139.53027218038844 120.05248046439078 320.3297901861448 -34.48384483646442 -31.56952235690679 -80.48682729204133
9 108 13.293759590689117 0 0.6275981909942476 0.13492150372175318 47.98430410354547 0.32836306000190274 143.39121381091553 104.92690353948296 322.82293324841385 -36.41916874165946 -31.38532544130828 -86.73902655789642
10 120 14.078291024848381 0 0.6327389213810557 0.12392608841067114 52.01614356084429 0.346270609034031 147.06066124208252 116.38196528081974 330.72879081527327 -36.13531284578328 -29.287979024515106 -84.09727719760552
