% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=123450, Mon Apr 13 17:33:00 2026, <python>{}</python>
35 420 17.52229535812735 0 0 0.007631197101812383 3.232886258677529 0.021507155478698105 4.93935638926523 8.218803709892974 12.280754051541678 1.6821047230639303 2.2960534448605183 7.425491753753332
36 432 16.90543590213055 0 0 0.0075455464058132625 3.19106469356093 0.020939628793174927 4.610103568051886 7.966331759456123 11.683568716157062 1.579250884038734 2.1758797206630343 7.098639131234509
37 444 17.6769365715538 0 0 0.008164497369745559 3.4092287573313516 0.021699797424895022 4.672026409133397 8.254992535402133 12.495446805338286 1.6442213678322226 2.2751785697876916 7.367508306915026
38 456 18.270092820516954 0 0 0.008587461312020359 3.5408072672145146 0.022290453819837193 4.814495053236584 8.457289458229585 12.975880393691327 1.7162443999083137 2.319836759297633 7.457849938912281
39 468 18.83912446464914 0 0 0.008974443766085872 3.561659503944567 0.022575441348748098 5.130915724083278 8.58254473353697 13.357785639226456 1.788165582794438 2.455891558251159 7.574703548764333
40 480 20.909435608940193 0 0 0.01043671441517607 4.124996305944173 0.0250172433924702 5.7556212109784655 9.404632419773666 15.687997066100639 2.093069015706473 2.821746606671772 8.378403655330914
41 492 22.764339790313397 0 0 0.011832823328775971 4.634944271573709 0.027992477292008267 5.857547196472902 10.260409345456837 17.12063687656813 2.234064467950244 3.110184911531392 9.12826863256283
42 504 24.660882550491838 0 0 0.013260626708465664 4.972553783432219 0.03059160548287077 6.208830857191967 11.246693686230154 19.148887159441724 2.432326147917509 3.383953987582737 9.705618531946516
43 516 24.575604847821168 0 0 0.013147199692160603 4.902862975668666 0.032181540948024466 6.223851310513818 11.503507591494024 19.598052446476895 2.356815084119005 3.3855552697673033 9.822615286020126
44 528 24.974779722235677 0 0 0.01370590892205595 5.137845554788359 0.03468658180595302 6.448588153677754 11.830689097426182 20.24059361854781 2.3835340683238666 3.4375371778055617 9.802892447058824
45 540 24.372472114836704 0 0 0.013557857147110303 5.102927279662887 0.03345650417206856 6.240540941358758 11.525622140768105 19.829087762113435 2.3347000267909643 3.394878623928271 9.586997016066253
46 552 25.565116892673654 0 0 0.014025919062716075 5.430164818932985 0.03607641432124959 6.559020275861043 12.092003310333974 20.969967506564274 2.428773144756024 3.61169037308342 10.068546857709984
47 564 27.418085022873623 0 0 0.015509484213730412 6.243099095939661 0.04072295439098552 7.352177802947494 12.758550192410697 22.79047022238337 2.723826407799999 3.8887421370787765 11.319729935493763
48 576 26.915208808835004 0 0 0.014807171088459184 6.012617500074858 0.03940081296902819 7.249520193008476 12.853463049505725 23.1624982097869 2.6996904658076994 3.7985139186485135 10.941404987401024
49 588 26.01496796966657 0 0 0.01355255239350845 5.5152273321755025 0.037999239982859825 6.980006751755311 12.169865370193614 22.743496477136926 2.597298356863619 3.6177569196568466 10.618023745588905
50 600 23.61001909590915 0 0 0.011975974307847057 5.080265466895797 0.03417036515214715 6.295080576717088 10.803785216886682 20.750368262057577 2.3621880394261607 3.2403263503659905 9.578711745820058
51 612 22.730995264171437 0 0 0.011427790076275483 4.873311882625383 0.03229242174087686 5.905453424062966 10.174606451700255 19.60010942202962 2.2616685291040914 3.198370423910649 9.108857869496862
52 624 21.763426973695463 0 0 0.010903753944441952 4.650969116791803 0.030769355608660672 5.480714947376373 10.09627995586773 18.79062886870428 2.1647294342418926 3.0472442218057685 8.358285638878868
53 636 23.16369269635392 0 0 0.011946876367402562 4.961269141419721 0.03286211849710727 6.315848030327401 10.780264960669589 21.004406296049122 2.370238930562406 3.2733434549162688 8.369194177986621
54 648 22.71243194359347 0 0 0.01154930145535392 4.822270555212435 0.032155312364510934 6.222643194775754 10.580920498775924 20.427011103224537 2.3376374799811432 3.267845634482211 7.997784063456509
55 660 23.178379236176085 0 0 0.011457499182360326 4.92944681461671 0.032536144616066555 6.442050866283082 10.748755455792319 21.180770931860774 2.383511109888266 3.581249526615549 8.193721975603898
56 672 22.392557613706003 0 0 0.011102211032323756 4.751277038935171 0.030838815259997952 6.319878647001432 10.430238147574698 20.48757015666466 2.400938310511474 3.426655730387379 7.981454356864239
57 684 23.35325557521257 0 0 0.011720645623160678 4.9108108994411355 0.03205589148412386 6.593713357013189 11.60242277567041 21.80484059488805 2.4970477740970627 3.5241454295150736 8.39687651231405
58 696 24.038217757106956 0 0 0.01235322835652363 5.149068814483672 0.03307180693169558 6.919616151584006 12.382226296742056 22.417541722638322 2.577200640681719 3.6784007789559214 8.59261447620224
59 708 23.447489779293985 0 0 0.012102363340972052 5.201558567529519 0.03206639854326447 6.618771480742886 12.123562615844794 21.86706022576426 2.520317255440507 3.5140043609560734 8.473983715053572
60 720 25.368189551149186 0 0 0.012889089988379518 5.575359642570638 0.034508950870110765 7.222937258644319 14.051188335604463 23.046994225685037 2.8513614360471604 3.802459426069154 8.928666272692777
61 732 28.576193078670816 0 0 0.016108724945670363 6.565328410810625 0.038283261597100354 9.09269726770596 17.01681819131688 28.233284835992126 3.498200855480943 4.403931129645357 9.98283215265644
62 744 31.162216150259002 0 0 0.017404825712521072 6.9689369717883745 0.040786739206372685 10.083077431490711 18.2883829978134 32.19554496148945 3.9404761829308894 4.73802244237395 10.428870987173877
63 756 30.36007552627575 0 0 0.017129702825758975 6.819816868343298 0.03849345175977943 9.90577057577586 17.772790828818405 31.75379447990366 3.849203620576736 4.548550092640534 9.917092870495658
64 768 31.64303196569856 0 0 0.01800203350289644 7.162170595721508 0.0395056143151473 11.133730183496654 18.74396134360879 35.278656254113265 4.40149859780017 4.730039815768005 10.634948441273213
65 780 32.322463239941996 0 0 0.019266047167122487 7.541363371249486 0.039775080871401976 11.666930288428714 19.60680828123859 37.69833377152813 4.682550630860582 5.032785123575625 11.127532253388734
66 792 32.81337483701822 0 0 0.02100573125590085 8.155607451997573 0.0401782730598278 12.647332502222111 21.265751812062753 41.142390666365856 5.203217942715286 4.980992124006956 11.789818122367931
67 804 35.11427065061366 0 0 0.023215980372499907 9.101866244538355 0.04407412232608585 14.247639553161092 23.593267913829596 45.60979080753017 5.884288909425113 5.4046420536534985 13.29665010131665
68 816 34.92240889965049 0 0 0.02358645345026397 9.184410877040301 0.044016266765896324 14.706294253085032 23.909061562608034 45.99848750403439 5.94154237359287 5.229202248127504 13.096910491398955
69 828 34.405046060178734 0 0 0.023672241979205935 9.081564366496309 0.04346594470169696 15.15906608934466 24.239951691408688 47.586963230472776 6.083617328273126 5.133288862550624 13.048269351499728
70 840 33.47632021764505 0 0 0.022734132282491788 8.818158755999459 0.04049206262794524 14.583421574881568 24.12505922882403 45.979749757140496 5.923973036531 5.055739917802154 12.756541709859206
71 852 35.41228995397381 0 0 0.024061686624537816 9.30262715713005 0.04380609261526527 15.486815401473317 25.074306915500568 49.312440876311484 6.210115726862046 5.21870572438821 13.351097748523248
72 864 39.35343056354965 0 0 0.028261825520911735 10.623180659629684 0.05123563634110935 16.851765434836093 27.501168651057654 57.10873722523183 6.695920318239245 5.890719838563565 14.56625208599325
73 876 41.83230052162668 0 0 0.03157371632259374 11.578863828708036 0.05577508540036176 18.15178767265144 28.969494070804064 62.50224217992938 7.2183103189298885 6.147650864409503 15.367993943848465
74 888 41.06490227379233 0 0 0.03161710843143561 11.568150786461485 0.054361952989472835 17.2957297548486 28.394048000426505 60.788428545351636 6.80626093367167 6.093280190531745 14.778310816627988
75 900 40.32674821191038 0 0 0.030027127122884734 11.124184714018096 0.05240976268811188 16.602776398894708 26.64870518654806 56.745786132057525 6.5240675598832 5.98969724257635 14.0847952193012
76 912 43.84462109599954 0 0 0.03351339887310155 12.579135158079467 0.05660795014490653 18.608140722608898 28.807168055275 61.785304527574525 7.245806600423767 6.582644682385893 15.244818186121691
77 924 43.34995782215702 0 0 0.032138959933608525 12.130715528707068 0.054570762213905395 18.03556948775443 28.20952931600627 58.64491627442148 6.991331622119176 6.559684295009701 14.607283731322038
78 936 39.7405530910759 0 0 0.027491121022191495 10.559002792425291 0.04843052400492098 15.521108248414492 24.855049724871215 50.83278600907515 6.052456195311311 6.045499641208787 13.097453725907481
79 948 38.31758870478243 0 0 0.02676521283336049 10.334050388089182 0.046537653294717755 15.238796600259853 24.060433668732966 49.266520895581074 5.962401861897765 6.14098726831071 12.90454929792991
80 960 36.326567394407874 0 0 0.024730538591540927 9.575398505287197 0.04424703053339108 14.2211997791271 21.71208055130942 45.458422583524516 5.497062632143169 5.9624101419798246 12.076773764215226
81 972 33.344117196563566 0 0 0.0221553625580388 8.595325974894312 0.04039115593945464 12.609601989374452 19.2309011856033 40.798648403395426 4.904721977714987 5.510381144736552 10.76709354475364
82 984 30.6377537156827 0 0 0.02062782838893843 7.92177527518369 0.03725749680269479 11.339071742309764 18.01468927955611 36.54694994591791 4.422402773373692 4.94140082458576 9.801492782165418
83 996 28.501567687955454 0 0 0.018993379341287118 7.269204512010791 0.03448314213331628 10.319148609071457 16.65389022840741 32.85230506009455 4.040755170017284 4.621411813414933 8.946996032099047
84 1008 31.120449010264196 0 0 0.01990002959790566 7.711607228812761 0.03721967255389374 10.794656102198587 17.9026172032478 34.207093998465744 4.276064040360545 5.231482690487643 9.50159661774585
85 1020 31.26590485786178 0 0 0.01972411749329019 7.645393649435263 0.036612981671759144 10.471868281063081 18.2457968768257 32.688837727557065 4.18689461129924 5.238025217483369 9.294606014605513
86 1032 27.292740108669804 0 0 0.016964248071694842 6.507092294879134 0.031924897079209355 9.071015431403325 15.827748156306646 27.830363004872435 3.581576806625851 4.537094102851721 7.477063598101213
87 1044 26.12441058300485 0 0 0.01580080823033938 5.939825449895632 0.02941443410253312 8.432092283184437 15.03674350618031 26.04951300402609 3.384673607256928 4.249468506398168 6.677682299481557
88 1056 23.496940446081737 0 0 0.013911392443361734 5.2282230591112 0.02641562222947562 7.395406898829328 12.936692503950205 23.016474277565088 2.965016353027651 3.70104218273645 5.911390237132051
89 1068 22.300350462101036 0 0 0.013372263541426857 4.970819077570459 0.024807723743025867 7.08816653695327 11.9686082862183 21.027437531361954 2.799008447231879 3.3679195897659406 5.445524328295028
90 1080 21.364775143381664 0 0 0.012732388917544153 4.717040373890444 0.023460537300045704 6.7132760411834305 11.419793603433808 19.633195135975132 2.646984807451832 3.208811201201982 5.202260335457388
91 1092 22.268074124834786 0 0 0.013550568421161374 4.944462858568163 0.023556331201333183 7.0688144878184245 11.915670096386577 19.961254656838783 2.7524187387590655 3.2085232491121594 5.446500352592266
92 1104 21.534557901398983 0 0 0.012944222349224713 4.675941154099935 0.02242653397065066 6.7453683305005905 11.531218414048794 19.217396287581188 2.6150873584027745 3.1166897150562027 5.053866596560702
93 1116 21.085426191665608 0 0 0.011953419814857189 4.353193735664127 0.021683782274574796 6.202548626044029 10.874305416811106 17.673179782325608 2.391472735097317 3.065098640109301 4.731370082430661
94 1128 21.610643376876684 0 0 0.01287062452647077 4.507730969128496 0.02215301258506514 6.689851773446073 11.099005612404275 18.20271963883603 2.539238036689573 3.0771731046950244 4.6041695549248844
95 1140 21.62679450080569 0 0 0.01283254159332916 4.5214432287331725 0.02214949873829848 6.72367646885565 11.13748566745373 18.1800422935653 2.556979001428651 3.0295569247748557 4.600445463401694
96 1152 22.254407466775085 0 0 0.013106952232843576 4.548689795063014 0.02267148275487031 7.0587559204797845 11.018261103869788 18.14602711461147 2.6719458845368047 3.206224479793503 4.652142511067801
97 1164 23.91222590976972 0 0 0.014375784197313848 4.9151771634329116 0.02422205527664966 7.8783190105410155 11.960397187532408 20.199759935992372 3.0576796714644647 3.4440041535642028 4.907588235968178
98 1176 26.634410860356375 0 0 0.015765567361307707 5.284638965028324 0.02640149852060183 9.028381322975568 13.188969292283913 21.536816600098074 3.4985588763708555 3.8463710137097418 5.040468768778341
99 1188 27.93803932670083 0 0 0.016379732277640793 5.477441123743723 0.027552152689279512 9.476408164274687 14.184655995129004 21.78424347922067 3.723729359014595 4.044766880213975 5.175786644253288
100 1200 25.699285547671938 0 0 0.014939254546586863 4.969683518121057 0.024921289823335725 8.584133521578877 13.129333905927714 19.808798859779177 3.3937849956757127 3.7613523883050424 4.565847097015878
101 1212 24.48052961617434 0 0 0.013438360476029611 4.4429921873252844 0.022681144586981294 8.254499370788785 12.08444629156393 17.320153695601583 3.2458505229443566 3.6238724155836226 4.189136049577355
102 1224 24.504431365524773 0 0 0.013063693659202975 4.469940191365306 0.023723239395657642 8.275024732082835 11.442146208459775 16.13626838984159 3.2339327469448427 3.666531587568227 4.145268408391187
103 1236 24.359179629281943 0 0 0.012919601310135266 4.369605742583796 0.023715833026641153 8.288878560612039 11.251797298613958 15.165114098009559 3.222228392500545 3.6711786020983306 4.023115445553082
104 1248 26.719680442638133 0 0 0.01603946696663266 5.059666302854291 0.026516369052850014 10.582932845866365 12.381861659845876 17.371703813477108 4.037620868423072 3.9641342380533415 4.3702936533500205
105 1260 27.32665490592143 0 0 0.016483499847779574 5.154200810298946 0.02643708091856466 11.034125726894857 12.416798238422057 17.53949123089028 4.238365740478195 3.9535275911448156 4.297130281995708
106 1272 27.31171903974302 0 0 0.016332419021620064 5.037897531393081 0.026461375281075096 11.194308097421862 12.312444001182017 17.27176325575962 4.349995687488996 4.130067679313898 4.188137663305835
107 1284 25.706418961178553 0 0 0.01529191864353594 4.714326380584087 0.02496667437061073 10.48577551617479 11.310334903970652 16.130465964188065 4.0975437438809506 3.8179667475503396 3.5992775820128773
108 1296 24.994588493679537 0 0 0.01465163288983287 4.564594130738569 0.023417195225855707 10.11195615163354 11.093109494690795 15.335638925737614 3.9733419893216864 3.7195332770901093 3.5117743448077916
109 1308 25.61716305005912 0 0 0.014480714605471005 4.581223429950436 0.023886632439393114 9.871945452287218 11.335365230082408 15.675403047499533 3.8931434136981835 3.595000084837401 3.5170356109132705
