% # columns="iter, evals, sigma, 0, fitness, xbest" seed=37035, Thu Apr  9 12:50:17 2026, <python>{}</python>
77 924 6.278699492342247 0 0.4234706914117031 0.09432415368657082 54.81917472114722 0.2701534440860257 192.71869883213012 107.40029184395578 285.373787965936 -46.40061607681144 -52.162694467912075 -89.8979951093396
78 936 6.628197864523879 0 0.42348976185924136 0.08612303807482524 51.30897857662268 0.2577968729085654 193.82814903210902 107.65050130056177 283.9575861464655 -46.98106160164436 -51.84692891959551 -90.1447492389784
79 948 7.543939017448556 0 0.4227998394165934 0.08239268956477812 51.18763971913952 0.2535090931883175 192.74866802030218 108.11073999493536 272.72989641564845 -46.563796589307216 -50.57302347599308 -95.53799525142162
80 960 8.550511429967477 0 0.42303015140340616 0.0861832755552365 53.07069663987117 0.2538309803789632 190.4251602592385 107.78543975485542 272.1061298009919 -45.87814618427681 -50.11621294782648 -94.88699957827447
81 972 10.12323965599542 0 0.4223038640932243 0.06949367577990746 46.74962728082105 0.24757705110522082 193.85350610896697 106.1019671632155 243.83194582188622 -47.14509579473966 -50.80221582643196 -99.74609342994819
82 984 9.727644929024928 0 0.4228477854148407 0.07569439733486748 46.89234675614199 0.2866677555070946 199.7468986602391 102.43085551977784 257.07193405031137 -49.07149811954456 -53.98474027961574 -94.27070175677474
83 996 9.77183529453461 0 0.4224753222534623 0.07933122884342576 50.41412684862091 0.28170785646928836 194.2308819187917 102.05716325185013 246.12139523302062 -46.968082929324765 -52.82285129794364 -99.90682637011749
84 1008 9.53705197636288 0 0.4216466365626288 0.08633654565531326 54.14944005173949 0.2835331061731169 197.2539718379985 100.51620429346693 239.64469389716473 -48.10159653962584 -52.74121398278662 -99.01745754943971
85 1020 10.520680946370344 0 0.4203099650400086 0.07705938833808651 49.20908986366661 0.3217795280145828 200.77577331430237 97.62519762851946 232.74686234218962 -49.4371022471263 -52.65555180501267 -105.2559511371166
86 1032 12.10158773080118 0 0.41989904283438273 0.08104212418891396 51.710845452672274 0.2820140466089652 209.5483352074265 95.25738427966928 238.5606355166208 -51.948181768886144 -55.66268037198592 -107.95125268945978
87 1044 13.338587956293132 0 0.4189891763298772 0.07898259312593536 50.52686488333062 0.31333839666332636 211.2838904909759 89.77079173380531 229.44642537421254 -52.85837995655563 -52.015089857489485 -105.35524844276524
88 1056 15.34421421791851 0 0.4188421791747746 0.07805748786286268 51.18240970651382 0.3012815209356652 211.4460197637171 92.93969004281819 235.9015802378323 -53.329886547694386 -53.22856770132746 -110.98963017632771
89 1068 17.122288790321953 0 0.41764623829133396 0.0803962512534875 50.928930729423804 0.35013140678645766 228.567494108068 85.02213072694369 207.34785973572423 -58.588084576325876 -57.01870506057798 -110.24514048625107
90 1080 19.17881704697984 0 0.41729892330232665 0.06889836721803247 43.9664209043246 0.38713099934752143 234.24870581934553 85.3127637335885 207.15685682737396 -60.85889107794035 -63.77548323594557 -107.34426629345903
91 1092 19.19383264056837 0 0.41780367459519496 0.06161683771640358 37.85816589664173 0.44115722726861883 227.32376292928518 83.63560194919525 210.21526891978885 -58.16581389278641 -59.738016017419554 -119.61748287231705
92 1104 18.04757169808972 0 0.41768111063894886 0.0675070507173492 43.270379599941705 0.42235798429678667 228.04954818319666 88.44021354856449 184.9286373338473 -58.853035523973894 -63.064719580862786 -115.03726988880246
93 1116 18.196879247316406 0 0.4174522222415823 0.08803723370669043 53.287909340293915 0.4876986866337719 239.40026127240392 80.6064953789222 180.71747529725596 -62.43112502824981 -70.10787267740962 -118.58486992084921
94 1128 17.289025669217175 0 0.41760072896708567 0.08049786315734335 48.30372522277777 0.46095200838051437 231.94489009324525 81.51842808128377 193.72006120690918 -59.73980843857248 -57.67722294512271 -112.2146072866598
95 1140 16.577774457782574 0 0.41764632573187743 0.07517889831518929 45.447019814710586 0.4573338523877528 240.61351147031482 85.58452523937859 197.26088909029752 -62.765417800287096 -60.39846037063266 -114.5622102179868
96 1152 17.565227758068097 0 0.41735111508332023 0.08630699182223352 53.84407796932324 0.40211864913080536 234.75691298887673 94.68418389470116 196.06191909499043 -60.94191598258043 -64.97426045792895 -121.44009442352913
97 1164 18.950950915641034 0 0.4172814509786673 0.060295970443471084 36.69688226963152 0.546089486056005 244.85617973296908 87.53780086967022 141.8232300417141 -64.07274238531609 -66.58837624636762 -120.63663641946991
98 1176 17.785500266486984 0 0.4171468219413095 0.05756474447293897 35.45139495451184 0.5401512355279972 243.54339944372725 84.41018043661398 154.06435375798205 -63.92759301750955 -64.50793474254515 -123.870107099386
99 1188 18.298015753361852 0 0.41734782555444616 0.053036248888063284 33.084211169366625 0.5489020712615119 255.8699013943865 70.29399740242773 152.17066050662552 -68.33283381349908 -62.38279548182773 -116.72688783002071
100 1200 18.209392706505586 0 0.4172728729979527 0.04635330724880093 29.24153089857343 0.5486619796166408 249.0274578361028 81.75562704416816 144.48673381430862 -65.46786876388514 -65.90998008049263 -116.25621699435597
101 1212 16.75613994914001 0 0.4172658775807112 0.07216687582078567 45.69338615003258 0.4310642398137854 245.21962149787552 78.58278266824874 184.04184842323858 -64.31515806189144 -62.728342001599685 -116.0487411817982
102 1224 16.7556063052613 0 0.41711209037102737 0.04440070467382539 28.65195646792369 0.5965486478500627 268.22789518956006 78.59060722707838 134.94812517336612 -72.60727424522292 -62.6795380423478 -127.1709152378114
103 1236 16.166455942780207 0 0.4170560609324213 0.045732624688937865 29.097884327251016 0.5335397012214831 253.78805585240508 74.43869455193976 154.93813774678173 -67.52277437492313 -62.65619181737034 -118.30061186667199
104 1248 16.214332067828845 0 0.4171027777869313 0.04847498353891931 31.11778652254992 0.4918809433481445 249.1392858608877 89.363840976486 182.46672767094086 -66.17447569157818 -60.044347645723036 -107.79701107907296
105 1260 15.821518031964185 0 0.41685392601520677 0.04065601552245197 27.95357398030462 0.49731113605298444 258.0737086772495 86.4952590743382 149.0787249552189 -69.15730419664068 -62.5946850355634 -117.09050322644194
106 1272 14.460656516468193 0 0.4168069683923462 0.03989574734436107 27.172926681839744 0.5512467885486818 265.5385862965936 78.02251779287829 145.80343209861894 -71.89981861361213 -60.313929540827736 -125.24228363951491
107 1284 15.737156798455885 0 0.41660354761628204 0.0332290318943378 23.952010376470426 0.547549003003814 277.2567744695685 66.40359098799021 141.88298139688095 -76.31323532061774 -63.03049999577438 -125.12127851116375
108 1296 16.30346957156982 0 0.4166232354669257 0.031729215306114854 22.430593614304723 0.5589007187071495 270.7007488755257 72.65260813678728 134.07699733462184 -74.11141800270487 -68.53536769479487 -134.70050727041166
109 1308 16.14513310577616 0 0.41665058912466557 0.02737009043838353 19.448722349000654 0.5494260908576458 268.2557282761425 74.4035748889782 123.0550126375803 -73.64438815558091 -59.269744128381966 -132.92097801290913
