% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=12345, Tue Apr  7 17:23:01 2026, <python>{}</python>
11 132 42.200164475983044 0 0 26.473296619532533 17.829472013403254 11.227851981057116 1.4307441343884144 1.1682179081547968 0.11666666666666664 0.6333333333333334 0.48333333333333334 0.7333333333333333
12 144 39.70067209341136 0 0 25.121251746268992 16.31266766263615 10.548175547355182 1.335551894019359 1.094523478272899 0.10980619889892404 0.5724084311765698 0.44714381650920376 0.6565994100111969
13 156 41.1065694407399 0 0 26.688738376138932 17.45637243316387 10.79053638244203 1.3804146797838632 1.121535808504115 0.11280612146956279 0.5851442584725972 0.44969781900701794 0.6787901309925898
14 168 41.435848044352795 0 0 27.803823464207195 17.101454078610054 10.503994455456112 1.3880822170576061 1.1408806117062755 0.11302467971026067 0.5881964622778412 0.4493610663481389 0.6707499230251441
15 180 40.1936140370081 0 0 27.213357126197437 16.069138334141677 10.288924128936447 1.3402728840914582 1.1057331449839352 0.11088093013754688 0.546610548479085 0.42212969623701463 0.6483449542753033
16 192 38.82021763216801 0 0 25.44615939337452 15.250927185124521 9.814455345755832 1.309531229009915 1.0335813012285966 0.10730796999327677 0.5249766753909372 0.415507710800411 0.6168437003762024
17 204 32.55147117268796 0 0 21.25307860915623 12.515471231438928 8.099036727964892 1.0673152415896616 0.8666506107517751 0.09083513379234788 0.4151015512110125 0.3492798125132816 0.5196839664012889
18 216 29.20020677619308 0 0 18.94549764988306 10.667273779961674 7.140890237291251 0.9522101390809873 0.7646196760305805 0.0815222061882279 0.35255346614293837 0.3092120537778011 0.4651900899631915
19 228 27.250534708490054 0 0 17.705286920652664 9.70246962062681 6.430789033106253 0.8922549690456513 0.6915207889920734 0.07563318644281704 0.3278500502252454 0.2856658521011237 0.43003493933537124
20 240 23.021941059966345 0 0 14.959615477103668 7.757287926681389 5.292965224367397 0.7500019202028775 0.5814954812426262 0.06347098503040269 0.2680736756801741 0.2304394068105803 0.3704749592109259
21 252 21.53904180028425 0 0 13.877237826548422 7.2600535015369685 4.912270356824116 0.6867951057285419 0.5388489759960977 0.05804499191585758 0.24511982016840164 0.21443736879326308 0.33794376680004257
22 264 19.465699223352704 0 0 12.298056454882634 6.333039778613911 4.39597531339947 0.6292822935857998 0.4883443451530632 0.05049537169185426 0.21924404655101534 0.19389645948868567 0.3090843114206847
23 276 17.740692009019824 0 0 10.867187807827333 5.689834875670221 3.9066512215704874 0.5805346866210817 0.4357889080601281 0.045872005349074006 0.19815585479249995 0.17341032593693567 0.27985039954991237
24 288 17.396789103593527 0 0 10.87448332487376 5.245799850131679 3.8354569782031698 0.5524223805555882 0.4346692735668516 0.04460505006302593 0.190446552986659 0.17278296016554068 0.2756314706886398
25 300 17.14623464140293 0 0 10.435115094281453 5.06814700130311 3.7402854715210188 0.558534735106048 0.43234434740444877 0.04349657171004251 0.18697470726109153 0.16763147328362016 0.27586325405751394
26 312 16.769214830863515 0 0 10.174911771176383 4.489147917831257 3.6330172068542987 0.546949351806215 0.4371538106411471 0.04317470005765079 0.1802452331608103 0.16181021295424994 0.271971789614631
27 324 15.765003051789554 0 0 9.621451179403829 4.130316196232211 3.3308684018906827 0.5236398570455106 0.41326652816343445 0.04079202287739992 0.163246222192019 0.15036351228173697 0.2521257399367984
28 336 16.622404179809614 0 0 10.263237364377416 4.286802294703884 3.5141395076787223 0.562891912008561 0.43702083582216644 0.042439445519068496 0.1704708399465703 0.1534075300010898 0.2661397617024851
29 348 16.353525327014623 0 0 9.98642900298977 4.060535035378594 3.448708784020072 0.5608257664714729 0.4212913565231637 0.042626812339396816 0.16501668036358313 0.14998138199819852 0.25571457850389434
30 360 15.641789008660224 0 0 9.56093850073016 3.867236391483945 3.382326074773051 0.5400552781599448 0.409882894225119 0.04139882547153212 0.1505751111804525 0.13496184913740755 0.2461850410785828
31 372 14.003906133560331 0 0 8.40584115530768 3.3718073229464967 3.064563188103529 0.49590465951349694 0.3575683817429718 0.03687737186028084 0.13301443824032977 0.1164841637445993 0.22051368293479218
32 384 15.023263439060893 0 0 9.210195732608888 3.474020851757187 3.268574889325614 0.5242624709081194 0.37975249602121447 0.03840107746708653 0.1431495211098995 0.1291025890023603 0.25499077871496856
33 396 15.865148122963936 0 0 9.952836373685889 3.4380386641640213 3.408192674451332 0.5422450060980541 0.40057212558107513 0.04013126437808744 0.14653725447960783 0.13676807785944137 0.29678810102798214
34 408 14.842566008607221 0 0 9.279773576805034 3.029205922452316 3.197710603786055 0.5080022079039559 0.36803441665224434 0.03767228165611415 0.1320481470075043 0.12807394339059622 0.2786282173850411
