area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",-0.20388847320304404,-0.2067863531384309,0.003786,-0.21057235313843092,0.04434071590625606,True
V2,24c+32,"38,28",0.22630065443785188,0.23028698136810843,0.043747,0.18653998136810843,0.03479716464881424,True
V4,24c+32,"38,28",-0.02866032501289106,-0.028668176215640776,0.096906,-0.1255741762156408,0.015768873732236805,True
1,24c+32,"38,28",0.08988537948908303,0.09012863253869921,0.054903,0.03522563253869921,0.0012408451877514645,True
3,24c+32,"38,28",-0.1527805371412642,-0.15398619712203007,0.04628,-0.2002661971220301,0.04010654970971981,True
MT,24c+32,"38,28",0.6666825828894455,0.8047476059652549,0.175566,0.6291816059652549,0.39586949328501725,True
V6,24c+32,"38,28",0.29984999431596066,0.30935477094199076,0.139254,0.17010077094199078,0.028934272275059614,True
DP,24c+32,"38,28",0.7847282428772085,1.057560110574938,0.199567,0.8579931105749379,0.7361521777940576,True
TEO,24c+32,"38,28",0.23645920784378502,0.2410202726640845,0.031259,0.20976127266408448,0.0439997915096564,True
8m,24c+32,"38,28",0.6989206550892331,0.8651872926336407,0.175673,0.6895142926336407,0.47542995974606994,True
F4,24c+32,"38,28",0.6257352293173193,0.7343759756537418,-0.015774,0.7501499756537418,0.5627249859733093,True
5,24c+32,"38,28",-0.8647099637335449,-1.3117199569399836,-0.026274,-1.2854459569399836,1.6523713082133502,True
2,24c+32,"38,28",0.26536979167002644,0.2718762145927857,0.088933,0.18294321459278573,0.03346821976554205,True
8l,24c+32,"38,28",0.6400414591033247,0.7582439698987062,0.16706,0.5911839698987063,0.3494984862651944,True
F1,24c+32,"38,28",0.3454062685571116,0.36021825948763475,0.023885,0.33633325948763476,0.11312006143757666,True
STPc,24c+32,"38,28",0.681032344450968,0.8310368350194107,-0.004758,0.8357948350194108,0.6985530062451241,True
7A,24c+32,"38,28",0.5435577142955644,0.60919148542266,0.03126,0.57793148542266,0.3340048018428423,True
10,24c+32,"38,28",0.934014117652373,1.6889560801907662,0.313056,1.3759000801907662,1.8931010306689566,True
F3,24c+32,"38,28",0.907709182782886,1.5143568861725771,0.09415,1.4202068861725772,2.0169875995320075,True
TEpd,24c+32,"38,28",0.23661762079508103,0.2411880741814298,0.016372,0.2248160741814298,0.05054226721035014,True
46d,24c+32,"38,28",0.9660839494635053,2.0,0.337073,1.662927,2.765326207329,True
9/46v,24c+32,"38,28",0.6665297447835276,0.8044725373105801,0.2712,0.5332725373105801,0.28437959904966403,True
PBr,24c+32,"38,28",0.6373229256575353,0.7536524943438333,0.032065,0.7215874943438333,0.5206885119934116,True
9/46d,24c+32,"38,28",0.8172388528823548,1.1484467104890324,0.245636,0.9028107104890324,0.8150671789737115,True
F5,24c+32,"38,28",0.16189385805163245,0.16333091777629377,0.081314,0.08201691777629377,0.006726774801523333,True
7m,24c+32,"38,28",0.8346909156402618,1.2034071739185128,-0.082866,1.286273173918513,1.654498677942405,True
25,24c+32,"38,28",0.9926552039972749,2.0,-0.168438,2.168438,4.702123359844,True
LIP,24c+32,"38,28",0.4812952886697594,0.5246687073857291,0.063567,0.46110170738572914,0.21261478455403457,True
32,24c+32,"38,28",0.9934889163282585,2.0,0.812202,1.187798,1.4108640888039998,False
STPi,24c+32,"38,28",0.7568876468134065,0.9888877224137376,0.028622,0.9602657224137375,0.9221102576427772,True
9,24c+32,"38,28",0.9737831319440545,2.0,0.358544,1.641456,2.694377799936,True
45A,24c+32,"38,28",0.5526597995339214,0.6222026794780754,0.22115,0.4010526794780754,0.16084325171654387,True
8B,24c+32,"38,28",0.9680634289786387,2.0,0.223581,1.776419,3.155664463561,True
7B,24c+32,"38,28",-0.2474047266976775,-0.2526464278380949,0.111312,-0.36395842783809484,0.13246573719437768,True
F2,24c+32,"38,28",0.44137492553881713,0.4739371029420819,-0.024718,0.49865510294208193,0.24865691169017834,True
F7,24c+32,"38,28",0.9752917658113229,2.0,0.25606,1.74394,3.0413267236,True
ProM,24c+32,"38,28",0.599001356541459,0.691588258398898,0.004375,0.687213258398898,0.4722620625192306,True
STPr,24c+32,"38,28",0.5701332521914674,0.6477202484516412,-0.05701,0.7047302484516412,0.49664472308271196,True
24c,24c+32,"38,28",0.9926716287716593,2.0,1.081141,0.9188590000000001,0.8443018618810002,False
OPRO,24c+32,"38,28",0.8888050441735009,1.4162073184115338,0.176695,1.2395123184115338,1.5363907874939355,True
