area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",-0.20388847320304404,-0.2067863531384309
V2,24c+32,"38,28",0.22630065443785188,0.23028698136810843
V4,24c+32,"38,28",-0.02866032501289106,-0.028668176215640776
1,24c+32,"38,28",0.08988537948908303,0.09012863253869921
3,24c+32,"38,28",-0.1527805371412642,-0.15398619712203007
MT,24c+32,"38,28",0.6666825828894455,0.8047476059652549
V6,24c+32,"38,28",0.29984999431596066,0.30935477094199076
DP,24c+32,"38,28",0.7847282428772085,1.057560110574938
TEO,24c+32,"38,28",0.23645920784378502,0.2410202726640845
8m,24c+32,"38,28",0.6989206550892331,0.8651872926336407
F4,24c+32,"38,28",0.6257352293173193,0.7343759756537418
5,24c+32,"38,28",-0.8647099637335449,-1.3117199569399836
2,24c+32,"38,28",0.26536979167002644,0.2718762145927857
8l,24c+32,"38,28",0.6400414591033247,0.7582439698987062
F1,24c+32,"38,28",0.3454062685571116,0.36021825948763475
STPc,24c+32,"38,28",0.681032344450968,0.8310368350194107
7A,24c+32,"38,28",0.5435577142955644,0.60919148542266
10,24c+32,"38,28",0.934014117652373,1.6889560801907662
F3,24c+32,"38,28",0.907709182782886,1.5143568861725771
TEpd,24c+32,"38,28",0.23661762079508103,0.2411880741814298
46d,24c+32,"38,28",0.9660839494635053,2.0
9/46v,24c+32,"38,28",0.6665297447835276,0.8044725373105801
PBr,24c+32,"38,28",0.6373229256575353,0.7536524943438333
9/46d,24c+32,"38,28",0.8172388528823548,1.1484467104890324
F5,24c+32,"38,28",0.16189385805163245,0.16333091777629377
7m,24c+32,"38,28",0.8346909156402618,1.2034071739185128
25,24c+32,"38,28",0.9926552039972749,2.0
LIP,24c+32,"38,28",0.4812952886697594,0.5246687073857291
32,24c+32,"38,28",0.9934889163282585,2.0
STPi,24c+32,"38,28",0.7568876468134065,0.9888877224137376
9,24c+32,"38,28",0.9737831319440545,2.0
45A,24c+32,"38,28",0.5526597995339214,0.6222026794780754
8B,24c+32,"38,28",0.9680634289786387,2.0
7B,24c+32,"38,28",-0.2474047266976775,-0.2526464278380949
F2,24c+32,"38,28",0.44137492553881713,0.4739371029420819
F7,24c+32,"38,28",0.9752917658113229,2.0
ProM,24c+32,"38,28",0.599001356541459,0.691588258398898
STPr,24c+32,"38,28",0.5701332521914674,0.6477202484516412
24c,24c+32,"38,28",0.9926716287716593,2.0
OPRO,24c+32,"38,28",0.8888050441735009,1.4162073184115338
