% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=12345, Wed Apr  8 00:36:00 2026, <python>{}</python>
1 12 19.679138847016894 0 0 9.769623469538287 9.66870055861802 4.961366049271363 0.5967610691400216 0.5623261717569197 0.10402955092726372 0.4008023447610669 0.28658067884769856 0.39008343471373325
2 24 18.41308930779568 0 0 9.348334004027185 8.972457729384526 4.609176315191937 0.547109375908386 0.519822720176297 0.09671491450613948 0.374198481463126 0.25837793231611234 0.3560840049574287
3 36 17.386281104192815 0 0 9.199119799345088 8.495949255468215 4.397662755793039 0.5097404876092371 0.46508231384849696 0.09163968434897515 0.35540989312078203 0.24388205091236775 0.32559291360490217
4 48 17.36261788821706 0 0 9.215999937331024 8.201110594921108 4.354870624752165 0.5158926839714215 0.48576610896169126 0.08972589183596597 0.3492591792637661 0.24974285141929403 0.32396313521252196
5 60 15.229246983722307 0 0 7.722800400894059 7.116013856457964 3.7974457478228616 0.4500319208742242 0.41523960558192186 0.07660597972043405 0.3020515232743325 0.21858327406624786 0.2774759252718767
6 72 14.655872081121434 0 0 7.3463195938510975 6.559094196245858 3.860363891828157 0.42609038292381707 0.395813233196671 0.07157748261347703 0.3017672937013696 0.203385120211648 0.2664868490960889
7 84 14.571703984170366 0 0 6.9896556634940366 6.450184960379612 3.9736019607769326 0.41927297812856795 0.4020498090786248 0.07005259354474376 0.29883632741828203 0.20154402993587536 0.2662596286077845
8 96 14.55539888174599 0 0 6.806984268705822 6.492341190582297 3.967426983565619 0.4219819327142113 0.40937423809452 0.06968759550033692 0.2949066581256978 0.20474174753097651 0.26324348831186917
9 108 14.255978908080213 0 0 6.7075716236895655 6.389254586734944 3.8281875155243745 0.4094950795977285 0.39103029272506656 0.06872306838541622 0.2823235628491474 0.1970207661709203 0.26026318455728364
10 120 14.168219947415908 0 0 6.759502614967143 6.469983423422453 3.8326347954275164 0.3783873077184606 0.38736616329231455 0.07141509750551878 0.2781133911847649 0.19401342841119842 0.25340553284839135
11 132 13.97170700450942 0 0 7.104214954507576 6.0410050679606 3.7062345412172375 0.3594363237118526 0.3838096538190988 0.06891592523574494 0.278879537768402 0.18741168363851743 0.24585200274947577
