% # columns="iter, evals, sigma, 0, fitness, xbest" seed=296721, Sat Apr  4 02:41:21 2026, <python>{}</python>
139 1668 9.022243676296654 0 0.07828277893614827 355.5396843397732 324.4397238217414 9.848917122749183 1.018567287313153 1.2727942981456848 0.367242939924166 1.481956600004708 1.39377318951657 0.3175779743188416
140 1680 8.256495621409696 0 0.06559726443835226 354.726686130612 323.9416994412025 10.535194042289108 1.0445168300437264 1.3899352716205806 0.3823632829496987 1.560209732783166 1.330739966878932 0.36614705276460036
141 1692 8.11357032488453 0 0.061511712489342264 348.88120120201535 316.4776679841185 11.01619633009635 0.8744258230973987 1.3891636570072592 0.32253932047847866 1.811722820452084 1.458545768044001 0.3974506211479389
142 1704 8.952541983641519 0 0.06595130737997094 351.00323895742594 319.35767598669634 11.077720007829193 0.9885136333882422 1.3992864933350793 0.3524064596375246 1.8545425778191045 1.4169190028331187 0.33598899352325656
143 1716 9.44028743777563 0 0.0405355058613742 351.691699787408 323.15945408969833 11.267255055044803 1.0633600504926137 1.2907418795387886 0.4070801068206183 1.8637823410466874 1.3657914680752956 0.3001032120467938
144 1728 9.808583910207615 0 0.06920063336389705 350.570626361807 320.97498572844677 13.806873632794966 1.104238381558066 1.3295452532115126 0.4188784684985473 1.8222962544557353 1.3520520533680944 0.31217456603520843
145 1740 9.597930112707123 0 0.09559073059902241 353.17638233361964 319.93436785505713 13.690920637093404 0.9126642925851485 1.3537670837538858 0.35243913965801765 1.7768231280561495 1.3671746275422771 0.3277198326376163
146 1752 9.3797278664271 0 0.06977206318498762 354.86584651615885 327.24929654695666 9.299452804009555 1.0850150861552486 1.017647311450486 0.4043303719647066 1.763911120212247 1.3323782713922587 0.3098012600660375
147 1764 9.289848934111976 0 0.1086707353707409 347.7528702389835 319.4694403906261 13.275962587397506 0.9525916087901438 1.5240894363223607 0.37284685716879995 1.8513534435646393 1.4085801325597513 0.3065110896403787
148 1776 8.545468388237033 0 0.04810303038461667 349.0140611190729 320.3412109159068 14.182920213701507 1.1260438209478494 1.2627509895332685 0.4216469365072369 1.8499811220802842 1.3559416168787766 0.30204597881343076
149 1788 7.6052265883656585 0 0.09159132486434252 351.39584084484966 324.5100390938085 11.292510241084468 0.9709578416018604 1.280623445419567 0.41888364320797666 1.7007397632608607 1.4017345908788363 0.3336055433634351
150 1800 7.673231967808446 0 0.08230631400249501 345.50000942407047 315.83725593199813 13.878719788076337 0.955937764657592 1.712598234897266 0.39745514348719324 1.8831342026511884 1.4771459801685252 0.31719751742708957
151 1812 8.1149343220867 0 0.08612773501447074 347.6114809899425 318.62603523410735 13.877217993476856 1.0236759150712402 1.4583949126758935 0.35137145902451283 1.8939530113424516 1.4324741448026155 0.309867387144311
152 1824 7.983475888679344 0 0.10510735589649436 348.3712644505945 320.1894303953732 12.645993582830982 0.9522900089017318 1.4796716124349376 0.395798442862344 1.7433165333214546 1.4605432809946863 0.3768787513982721
153 1836 7.605753149518554 0 0.09481828936523928 348.3140101792076 316.96291884259114 13.776715893695396 0.9547929021314048 1.3164805580786028 0.3622750617727646 1.8187489759184907 1.450280931169559 0.35513305250209726
154 1848 7.534992985561377 0 0.08304208133299924 343.6179483480178 313.2603908182343 14.26378132564565 0.8960933855737302 1.5681926678603935 0.3795998702344967 1.7958460157232476 1.490768455755274 0.408550685834529
155 1860 7.819961792988409 0 0.11789569705238903 347.9410859577547 319.6540697329037 13.683706447834648 0.8362884083738326 1.2986788665614033 0.32904262057468137 1.8217239972438897 1.4648641740147386 0.3972435520287305
156 1872 7.329874620113206 0 0.07742598451532944 346.85775318205515 314.66044220328615 14.839186691666667 0.8262744612034172 1.4022438951362715 0.31183013824841366 1.9387411894866031 1.4763317159200444 0.34169392205236726
157 1884 6.7655689973059445 0 0.07855116297266929 342.4800184753255 311.750005096925 15.088025638708096 0.8916757769933532 1.6286025630983922 0.36778031526574506 1.945598859227383 1.4966495535091127 0.4046182638144188
158 1896 5.980545580747365 0 0.0855993512550643 343.2511275958 312.4762019126529 14.791945476443177 0.82210529688854 1.654678489758495 0.3230902853242039 1.9596720021719105 1.4970161954775236 0.3281063494483643
159 1908 5.736270925977939 0 0.06964602611347868 343.4768956542869 317.50845420541157 14.569925258880165 0.9101453022876885 1.5358111460570696 0.33014777624510183 1.8617386340291042 1.48720837697817 0.36738925126872085
160 1920 6.007720406627404 0 0.07511543241587577 340.7924667800871 314.89218065010385 14.349234312656124 0.9543159825888502 1.6016555202556313 0.3609741621184025 1.9286998326661915 1.4897691792865349 0.37535516745198577
161 1932 5.88075976029234 0 0.07830836447503962 348.14992569243884 320.85738843980283 13.600907196977957 0.8480715492145094 1.2466483930409733 0.2887234926628056 1.7985482295603425 1.4530116464424898 0.3505207776494989
162 1944 5.213382129029237 0 0.09343867291506985 344.4375147877169 315.8353464246676 14.911455587266328 0.9231028566126163 1.674914461575969 0.36750335420953706 1.840400508522194 1.4928549894007013 0.36939614355553846
163 1956 5.076318899691188 0 0.05362883846307718 343.3598000326431 310.0266255588564 15.811141325364407 0.8071057937430713 1.7082864675762615 0.3183291016717855 1.945495929415097 1.4999336715155578 0.36450119852543855
164 1968 4.8431953326043224 0 0.06675283940057952 343.10568539182896 312.90910490702316 15.591032138715827 0.8951965119492188 1.6608083789121033 0.3144941838175582 1.9106212130063112 1.496940112931204 0.3616672806844186
165 1980 4.571797350664728 0 0.06799884712450513 345.6746284128021 317.14130375944524 14.245566332535576 0.9064439136592944 1.379336252093489 0.32182035521846075 1.803746854832187 1.4799621342119988 0.3541793601488704
166 1992 4.6931001473015295 0 0.087668940631879 340.684921144568 311.1469744175612 16.25585671328528 0.835696513712469 1.735803134291058 0.2963803293722549 1.951791017646313 1.4968037027590997 0.3712349145816868
167 2004 5.212359115620752 0 0.06427147570988359 341.4895256946386 309.60204378852035 16.572306530886816 0.78120255318448 1.6335743487372045 0.269136269190119 1.9688545320482327 1.499317569102836 0.37024701059055115
168 2016 5.279431323364305 0 0.05516950485807366 345.58636978046303 312.5158753263566 15.68733184339532 0.7664737653564645 1.4536860596326353 0.24320727175100454 1.8651139045324516 1.4997438893165849 0.36229174568632355
169 2028 5.702852859410853 0 0.06165762860722922 345.95969694665143 312.3149853247922 15.793272575524375 0.7370319181609845 1.4876575740890179 0.26328532941110805 1.8479887618698791 1.4995907927779912 0.3723999490427398
170 2040 6.3430057381496905 0 0.07202010482240861 345.36584842080237 310.96700011063314 16.193740191314276 0.7142427674163182 1.4975067191468547 0.21717799837645324 1.8384024415164277 1.4998256399450685 0.37865166820335655
171 2052 6.219985872564799 0 0.09005931676412991 346.81261673020947 313.2295700646135 15.974215602874411 0.7524492138030713 1.4438079054883772 0.24841029869980502 1.7745636004257994 1.499473326076438 0.40509020440035426
172 2064 5.810751409768596 0 0.04081238688853522 342.492916869069 310.7473954861331 16.962229658479057 0.7816905797359518 1.730219521418602 0.27666414130162986 1.8486181887487576 1.499767952132298 0.3943874340224166
173 2076 5.23890606015887 0 0.07046590609368276 342.3265589742364 312.7976677748069 15.427155057071243 0.8154558329666999 1.5077860108240408 0.25791102587057546 1.9412633417547174 1.4959461570509731 0.30619910335204636
174 2088 5.062438900925055 0 0.08085729231257593 344.2732864781758 311.73953670475197 15.291717776832868 0.7214491293764452 1.475180340330964 0.2279930936061667 1.8920209894405908 1.4999306424060572 0.3313003640066267
175 2100 4.892245390365823 0 0.08246925128456323 344.43296329555926 311.40793356609583 15.435692829591932 0.784426912305745 1.5486916487108062 0.24837877544341502 1.9198876855232394 1.4999693853831277 0.3140783822150776
176 2112 5.423031751867389 0 0.0874800691560022 343.53930317943417 308.8131338173876 16.66059530251021 0.8187531854491689 1.70121481487764 0.23312798620445796 1.8733612692072854 1.499842369518737 0.3067079926203296
177 2124 6.496809106298 0 0.06646637554534156 343.3831797049552 308.96488411092645 15.726925906357682 0.8845206559954095 1.6467009106602453 0.24191257411811007 1.9429623824076412 1.4956872187075894 0.3008043947669949
178 2136 6.736044534311336 0 0.07924027906858569 342.7936074858842 307.84042627637194 15.726604641136413 0.8017396277584791 1.650792206686664 0.21645550401903424 1.9630236791092435 1.4989542612230162 0.31740484781063866
179 2148 6.70512992548039 0 0.0642120173129686 341.3313961055192 305.2790599665585 17.32381030839128 0.783571644940675 1.8706815107310553 0.23716831952454864 1.9831092190929978 1.4991112916160354 0.30023484101484077
180 2160 6.392193723106102 0 0.07229679235691493 343.82894735117407 306.0505091310852 16.608879179760613 0.7036410488900106 1.613410087199861 0.18665376012069146 1.9497643169506835 1.4958703151464745 0.31049379291461143
181 2172 5.920251477828398 0 0.06018062569248586 347.3232667027501 307.92836947133964 15.00462517338402 0.602842860858463 1.4005863686063929 0.1737707972751509 1.930131723352375 1.4985637698785372 0.3146218670225661
182 2184 5.906752183612139 0 0.058247236800277734 347.5302449019495 313.32520056736746 13.520548899744572 0.6145545167545288 1.3454571266048667 0.20615464063889033 1.8585115185427319 1.4992474210753315 0.31074825851553434
183 2196 5.851738307245267 0 0.07959999618825625 346.4633537389171 310.16588891306566 14.91738403347248 0.6422556378179637 1.3618514862133708 0.20103411303955998 1.953333405756051 1.4999844693722009 0.3512707398356825
184 2208 5.58816438949491 0 0.07156815039188558 348.0947649056051 309.46133460291276 14.87696497255473 0.6058146198033928 1.388352371315359 0.21778614636918658 1.844111775774885 1.499266225998448 0.38733136037612415
185 2220 5.581669553378068 0 0.07772489162270702 344.6853595991563 306.2803397714607 15.457536987186623 0.6099166234528952 1.5085324438715446 0.20695054365370968 1.9113005397728153 1.488513719097556 0.39480140193791735
186 2232 5.619308000082971 0 0.06652386357336641 341.97372457597896 303.5852250361758 16.242569101164648 0.5991459676978937 1.5914272731079697 0.1952031711687301 1.9690820843795378 1.4756137210951428 0.364200549876903
187 2244 5.7731169523918915 0 0.06413227397342566 340.7495875062145 304.4991591305132 15.514702843368587 0.5557071172569339 1.602648612573293 0.19128680943528997 1.9976842500236875 1.4672986146919595 0.3270571447105409
188 2256 5.36469093239506 0 0.085706853985635 344.6780581863465 308.3732511461005 14.712339163468501 0.6444960521972216 1.4548897645532424 0.19914593160770622 1.9556034808939489 1.494984632571792 0.3148804318646611
189 2268 5.608687198120716 0 0.06686874223398018 345.8361520532555 309.9026786308567 13.901055443128296 0.5745877334873614 1.3216310243297749 0.1807472650920956 1.9556148788620389 1.4925868716409911 0.3230290442703963
190 2280 5.302072739096885 0 0.05680759697325847 343.8695717179158 304.55891541457106 15.208377756891956 0.6391106520586873 1.4192000392841428 0.1677604104213474 1.99899136719151 1.496160227443521 0.30278574528944596
191 2292 4.745015272430459 0 0.08076287289998618 345.3929115617479 308.8212005874179 14.610148613251468 0.590781841422041 1.2743608682200642 0.17179432261237307 1.9771533052112868 1.4929215193595489 0.323644948812121
192 2304 4.756884727862704 0 0.06744159717466026 346.83785195953436 309.4468191294034 13.671906278463899 0.6198883463973247 1.3355033145331114 0.20140815947903412 1.9437868423382423 1.4997633814938656 0.3008360594300257
193 2316 4.570349156409615 0 0.08673284643679255 345.66652003326925 310.37951162884866 14.007050998982034 0.6542344939329825 1.3541331816484892 0.18854917337896693 1.9782896843737374 1.499854276923464 0.3000017977009611
194 2328 4.489075591127417 0 0.05234986038920045 345.17844885469856 307.95541971509505 14.648416545130573 0.6420979413171003 1.5321338900982358 0.21015838719035473 1.95617018737454 1.496861179682951 0.30000010457070364
195 2340 4.508133450640113 0 0.07822305459848888 344.4506357139573 306.8205144873192 14.659994370879916 0.6741835325074633 1.4647524643392664 0.1872819855906056 1.987007948996987 1.4993499874875738 0.3085691987479468
196 2352 4.46198296784424 0 0.05615859543913102 342.17694729424073 308.0305731883556 15.134346066262852 0.6828672495073332 1.5988482995570472 0.19694035541554822 1.984131010326864 1.495147613523204 0.3038581946122618
197 2364 4.854141654880143 0 0.05788520673794854 340.78702483330835 304.6670641454713 16.178325997824487 0.6805521868195828 1.7270665068869042 0.20466316016104047 1.9797971967179846 1.483970128088088 0.30014961610441715
198 2376 4.758184322059027 0 0.09182687997757114 341.0659457499303 303.9811062301667 15.844890309981901 0.6802039056634647 1.6547051232391903 0.17739541774004497 1.9993278197931998 1.4910016230124195 0.31527033915907104
199 2388 4.766004161625405 0 0.047400817973912504 343.3031052620421 307.47076777395347 14.416346955742553 0.6450129845193165 1.5513774720540896 0.1930056225217004 1.9965435983912074 1.4989380401827468 0.3437609654390787
200 2400 5.050013622726795 0 0.0515267814952443 341.608820140246 306.20356636999463 16.14431137380086 0.720150384246242 1.71444398349049 0.22181515145565434 1.991392231578762 1.4956471731257248 0.304414664918057
201 2412 5.1806755769533845 0 0.07648236882641612 343.15547500033404 305.01563626819194 16.003386297700104 0.6458794846495535 1.5693938263519807 0.18250753820470467 1.994854778847927 1.4927809065910465 0.30328130026056704
202 2424 5.475672633853203 0 0.08757901728249537 342.4358070340483 306.55853428346103 14.728681474469852 0.6748907795535259 1.3840763371639713 0.1763632970486142 1.9914998431914177 1.4999906429870917 0.35689209978618497
203 2436 5.527263757912383 0 0.04460129982000303 344.1738451802987 308.341369438533 15.16950430547735 0.7366917652878091 1.488136905788273 0.21233509961012753 1.970573641052992 1.498709257371813 0.3429573378662245
204 2448 5.787656635923212 0 0.07791810416545386 343.23670998555286 303.6298887973669 15.703035928391452 0.6618720824443691 1.451501072240938 0.162374496743967 1.9940567922225494 1.499844883980912 0.3805482106865268
205 2460 5.914373539362037 0 0.0716479469098717 342.5230821690958 307.1609781362098 15.609189424021539 0.8395616411383093 1.6035448713292326 0.24868788404472164 1.9438720357123378 1.4999943822574717 0.30072506956119793
206 2472 5.856793812013919 0 0.0801452657953807 340.36292304794176 304.3047440908155 16.75188021098555 0.8316621356136773 1.658988428999419 0.21008422729111298 1.9970518817597043 1.4994769781366863 0.366581882730817
207 2484 5.76192492253684 0 0.0785207083784215 340.8366773252282 307.60952587703594 15.43226995833963 0.77034155790334 1.5909881087306312 0.22131835929765953 1.999919807785203 1.4999878982763573 0.3451909435761402
208 2496 5.428754670687398 0 0.05470078853486187 341.6375499475979 302.47716613278925 16.855538688039154 0.8064828337469382 1.5824490256489172 0.2135777918889039 1.9878385479371508 1.4970146615844633 0.30049971849853035
209 2508 5.144215568642652 0 0.07504346669602598 343.8600719502504 305.03999476656094 15.458994985469573 0.7946970072636087 1.5183947498440797 0.20876928850359955 1.9927409311267343 1.498229957394243 0.3687264568515133
210 2520 4.935628304933896 0 0.09029138846119836 339.0451711968536 303.8527469133126 16.53829503541577 0.7647591901370359 1.7841643911404685 0.21885984831949723 1.9961296568379605 1.497525845162749 0.3261355696151054
211 2532 5.0687208304160905 0 0.06270639996205496 340.2837074142638 303.032966354969 16.277494004377704 0.7957757821482012 1.661601406682944 0.2179267522553645 1.9988201726315016 1.4992516935367959 0.3100638612780294
212 2544 5.019940568596599 0 0.08448495752191258 339.91427956813726 300.3502038430522 15.97012887274484 0.6931953313658873 1.659069321878273 0.16864927099719 1.9682301100491684 1.494367435620542 0.3829008210334175
213 2556 5.29316178093354 0 0.07583498440316923 340.6050782993749 301.6688331076187 15.380696984519199 0.660982985600858 1.5566236380380347 0.15962518568411646 1.9770975661543482 1.4954448131365918 0.40663960163761176
214 2568 5.355574970133456 0 0.03565331475841003 337.22608168297404 300.6889448795353 16.89321221522867 0.7107855727700112 1.69444093951825 0.18646349637752435 1.9520212451617884 1.4892451135578197 0.33879880270151397
215 2580 5.1671050931659845 0 0.08723127034741163 340.50955176362 304.6365811422299 14.98591274184894 0.7974684728752803 1.602625478294275 0.20284402781248023 1.999947127099532 1.4998014176939545 0.39623385996847155
216 2592 5.135073074312006 0 0.0764205777129966 336.69578941972424 299.30816589095554 16.45941565188642 0.7090426858914549 1.8468719351857021 0.19099203047742552 1.9565035454520423 1.4801770245909645 0.3805525233814768
217 2604 5.2773406828083 0 0.07324769299998972 339.8406006384213 300.00785021367955 15.664377367577634 0.6812551920153498 1.7169662447811402 0.1795797246643236 1.9999945288547214 1.4826846379337741 0.3582988274692604
218 2616 5.615900405961283 0 0.08044012948198485 344.41954032146265 305.11665693117345 14.227897540109383 0.6265370898435565 1.552898954387014 0.18076431347671773 1.97836083403903 1.4971212879486235 0.36664611012899495
219 2628 5.937992135902118 0 0.0569521519534794 344.1928458581667 305.044373710388 14.331003341286378 0.6617157776225772 1.6631052220007692 0.203729903533304 1.9307708598405877 1.4965714765889158 0.3280295145189565
220 2640 6.202873082135906 0 0.08144310059629774 343.60510619655025 304.9860244056642 14.622277452455 0.7106221169512024 1.598027807136238 0.20977605557004608 1.9544763043043334 1.4999829809110015 0.3318834770342618
221 2652 6.333232964901366 0 0.0702974862004173 345.38943529793715 306.6408944672917 14.598549059150955 0.672382426273922 1.5345463652933624 0.19551838955628442 1.9331406120394101 1.4999782417136605 0.3220724282165602
222 2664 5.800168835414642 0 0.06964521088942341 339.53324299632874 298.68425607080854 16.26695581459713 0.6798489987019041 1.8746187869745838 0.17043478951351768 1.9979651319856246 1.4848866784155643 0.41636075340612544
223 2676 5.079277634546167 0 0.09314618921339031 341.98352266201414 301.8354173956488 15.127865889521617 0.6031179477274691 1.6396848767208057 0.1691480615026512 1.9991444905977969 1.4889773053721747 0.3331353062296728
224 2688 4.937819216664251 0 0.09346756199352009 341.52840732611816 300.38108718615456 15.57900808748303 0.6621468779140723 1.5985248002861685 0.1712626672488559 1.997833716228602 1.4942646787187464 0.34104048803007964
225 2700 4.925845749808076 0 0.07885593024668104 343.17527854622534 303.364278654979 14.173429621082343 0.6727632120680097 1.463910382615388 0.17250172446815706 1.9968760802376584 1.4993818412241071 0.36952855180063077
226 2712 4.924674712694314 0 0.08490555559799602 342.0314881477036 302.4100750881006 14.185230649291364 0.602816076895728 1.5176528128271587 0.15459541721871686 1.990604080934068 1.4948168112416382 0.3823086260563573
227 2724 4.556804444513065 0 0.04374086374701771 342.09230639467995 299.11108824777125 15.809746615859309 0.6097486817198841 1.765180958310103 0.16971899328045773 1.986926934389846 1.4783716721976576 0.33536466174899315
228 2736 4.46614003020515 0 0.09285929670508158 342.4802666005572 300.84829572719946 14.872148208046376 0.6147796848851188 1.7326429895122795 0.1656067572072484 1.998055472706648 1.4867120180183586 0.36755474081873096
229 2748 4.162624291218055 0 0.07047302132163846 342.7528063475788 298.27497512083806 14.83029408064307 0.5788401847392282 1.4885347530615027 0.12886227775251413 1.9873184452634378 1.4910363319460949 0.4033240721766346
230 2760 3.9025526138848656 0 0.05541268406701677 341.1466944952964 299.5410630182705 15.121321462578727 0.5857773708515156 1.6100742798177237 0.13982740055518253 1.9963067151276936 1.482282787633281 0.34844424889232084
231 2772 3.8265669791373345 0 0.07368765137923522 343.23106326909163 300.7957097296674 14.10206701405739 0.597153786851368 1.440590968108082 0.13747242968197151 1.98766886695183 1.4977229978680597 0.4092541820260017
232 2784 3.8565366769332274 0 0.08604150057558697 341.63087197182654 298.5373182768092 15.303812275970932 0.6047957413136363 1.677592542254902 0.14935172389860096 1.9912212128158626 1.488003526858939 0.3813481049522901
233 2796 4.14946300353895 0 0.09007015683815155 343.248432100532 303.4706759277444 14.203862667560143 0.6551629644460228 1.5750870467819398 0.16890571205725238 1.9999933167314685 1.499837802935489 0.39561342791959647
234 2808 4.597311802506722 0 0.0766426945004717 344.0105986771262 303.1827639550483 13.72219284566401 0.6373479431284763 1.3367888778970618 0.146525704518634 1.973232778533684 1.4980828539218498 0.4228280461154561
235 2820 4.689132638856056 0 0.08350918003166144 343.62464337068735 303.64875225392143 13.875096990462525 0.6463328999152789 1.5137571118131539 0.16728275424680852 1.992658250557629 1.4996993074250087 0.4488985835184921
236 2832 4.873536862941315 0 0.0670065917964517 344.7402720168964 305.3190443012104 13.173000903093705 0.6083829759093888 1.2148576901635857 0.14393809677738084 1.9638456305227594 1.4971981229319133 0.4204029215058611
237 2844 5.447463813034141 0 0.08241358465083637 344.15917334899785 303.90567282629235 13.278082675765505 0.6852584265438778 1.196073550024034 0.13819516105811008 1.9239196034352448 1.4887705493240886 0.4614061091826928
238 2856 5.9871269980496615 0 0.07338564057823012 344.9881914407372 303.2247392170558 12.839728806225404 0.6742696973703869 1.1125966066948356 0.1318117975659096 1.8670742641237836 1.4833451604334766 0.49927295815155165
239 2868 6.755314994251015 0 0.08125037867675024 344.50232989385364 303.2242402228576 12.710729151518096 0.7638407540886756 1.1849610026565034 0.16340044573463688 1.8726802483110452 1.4658884714953684 0.5434351020435384
240 2880 7.7018173918864825 0 0.06618550973484534 346.854504854033 304.4745354580636 11.931012243423114 0.6588425646652876 0.9790206990740624 0.13730162625808007 1.8727940610611598 1.468169280713694 0.4851249684682686
241 2892 7.470661029440161 0 0.07877170695630802 348.05411081069053 307.1742082172055 10.52296807203461 0.5857952366954775 1.0087854062196262 0.12012541307533749 1.9187251076464167 1.471417864374946 0.558897768747759
242 2904 7.207675186546052 0 0.059673255254596894 346.885660290964 303.9422993354639 11.53944111202661 0.6170900363814942 1.0191065129572185 0.11962493667101945 1.8935610240851883 1.4750045689741498 0.5165668303630653
243 2916 6.987474331590913 0 0.08762512764241537 345.4675673211938 303.48802435220796 11.291140166759353 0.6088997359576639 0.9109493531589999 0.11374468894818565 1.7780050380509056 1.475559962117292 0.5057486613360925
244 2928 6.561392658578088 0 0.060910699444910024 346.4705030875091 305.1564619873197 11.611244176642545 0.6396302332551753 0.9879833690053995 0.1295535088522293 1.935730109329877 1.4763947330895535 0.48347969656414136
245 2940 6.384665029388811 0 0.07017504798663331 346.3455227060548 304.84261217670553 11.784453475951283 0.6788933884972076 1.0003983174426974 0.13515078214578316 1.9306300490210375 1.465941171565064 0.5049726121030367
246 2952 6.799572884653214 0 0.09787954804081686 345.77919404929344 300.8871113841198 12.902471833741266 0.6325650452633742 1.0747396185508575 0.12186804129335006 1.9416736908799435 1.4926392036339107 0.4170338390933674
247 2964 7.281018846190841 0 0.10131279898327204 347.308312132074 300.73030713002714 13.386431819132996 0.6999505148088184 1.180368947479022 0.15103030216888527 1.9980749842603287 1.4902656864426906 0.4060343951206799
248 2976 7.756832813159683 0 0.07444292883374513 345.087917106246 298.82693684458116 13.84860928262395 0.7263955030380704 1.2667014289296914 0.14951515523275075 1.993310120154468 1.4952209181801066 0.4187847971814129
249 2988 8.039382828436736 0 0.07176072098662516 343.15884272167546 296.3493167485793 14.740210794616875 0.6534177874679444 1.4634408552921683 0.1418328384955658 1.9858023615788418 1.4959409557380872 0.34019508599231163
250 3000 8.484983160091483 0 0.09361721459686854 344.4809105993202 299.67948663614044 12.970837763837938 0.7258149030756802 1.047342117888245 0.12202048078548006 1.8635217539093032 1.4902738138518967 0.4618497626546872
251 3012 8.207782426149768 0 0.06510520931830684 340.7188876607722 294.68014361046323 15.5577448158952 0.7167491710033457 1.4414649456554254 0.13090061159094013 1.8572435347811387 1.4983082291939906 0.419405092200457
252 3024 8.315914808473456 0 0.06043950476432157 341.2150076001568 292.2916754141564 17.43269264737473 0.7496209548747766 1.707407856990784 0.16572023240216807 1.995901327696274 1.490333093608775 0.3198077460659652
253 3036 8.472303516793765 0 0.07027662280165714 340.65205735031765 287.9427956601556 18.356231319525783 0.6603078504375984 1.7179737233681092 0.1371859941747289 1.9841122728472207 1.4637343978883228 0.30002397560455957
254 3048 8.42433828666679 0 0.07153121636789485 339.73428327850286 289.9249383774504 17.230480863808165 0.6236141164893722 1.780936839447099 0.1268956420401017 1.977419203391569 1.4641066188218312 0.3498294481539901
255 3060 8.062037935922783 0 0.10051410116966061 340.01147797396123 295.119161480116 16.63367236642744 0.7004446875442926 1.7359840612219997 0.14609928564583 1.9501922269949123 1.4848861784561005 0.36227310610068175
256 3072 7.177940605519423 0 0.08003371750707951 340.04349540929417 293.38378485062447 17.49193821417485 0.6507761118706189 1.7048278820745448 0.1397644220821606 1.9782467548298794 1.4735447290135615 0.3191900172476605
257 3084 6.597654584604503 0 0.07180219007750531 340.72129930045173 295.2847920539798 14.958941729031354 0.6507554225369676 1.3233599794726745 0.11008311285486569 1.762576913111234 1.4981794023587491 0.46368685378045993
258 3096 6.380459795247047 0 0.057092444541281345 338.44971704665636 289.44737181762224 17.447888746948134 0.6135607327061641 1.7552573033274215 0.12106665891646755 1.9008823740728567 1.4347655342502572 0.32591019695296297
259 3108 6.412023043530711 0 0.07266228109870836 341.07038906102554 294.29807290418756 15.965461564655142 0.600628994126412 1.6096577157412741 0.12345332033088495 1.9061088891531175 1.4746845598585483 0.3864167193712571
260 3120 7.1950165716987895 0 0.08043380156331105 340.17667169641027 292.85495766881854 15.63353899337325 0.678576427982556 1.6087406206550867 0.11444121922489085 1.8226870064357785 1.489097187667631 0.4953473967006189
261 3132 7.089925737200756 0 0.09067538893953496 336.73774662738293 288.4002343891451 17.596763617080306 0.6583476420084092 1.8572843040199951 0.11631387253297973 1.7827482023040966 1.4519496412402877 0.45000901969967877
262 3144 6.49555703500819 0 0.07581610584844599 338.7507707924022 289.7471335869487 17.423370071505552 0.6652658280587005 1.7767039688644988 0.1175038212864129 1.879412130101043 1.4565554856650254 0.4073880923084017
263 3156 6.015516115267034 0 0.08852699062025997 337.1004620926239 289.65216150286403 17.6444691379827 0.5968766755332766 1.826370703318418 0.10993754718627696 1.8472923651406565 1.4331464816811352 0.4080710821350888
264 3168 6.1522773476625 0 0.07848453282800122 336.76080483791395 290.693566035209 17.39354258887107 0.6641571849178634 1.7942739755363721 0.12115585055904952 1.855047892585526 1.4571999676151535 0.39853436969873546
265 3180 6.669525499311732 0 0.06144665227460494 336.12190872735965 290.13042131543426 17.288568265265685 0.67815035089448 1.7482030941242048 0.12064558814612168 1.761631722068392 1.4624937658959358 0.3986178599037731
266 3192 6.638349710693281 0 0.0898086489855023 334.94327674854685 290.08169461321506 17.953808004792716 0.6988976227665087 1.814232448372364 0.1255636696544786 1.7832731971845959 1.4580820567447745 0.39791173956147263
267 3204 6.040193440392883 0 0.05232623969665491 337.7269455595621 292.83292405526834 16.04536557423921 0.6409316088273109 1.5212297374755175 0.10763642791387874 1.7503613350428446 1.4859742789379298 0.4503649058234578
268 3216 5.934339878745221 0 0.07377648021366974 336.81675050254273 292.3316692407287 16.73597562729949 0.6060731608326151 1.7986234173404307 0.11915386988621336 1.8558335458918653 1.4526537801096067 0.4175399468897487
269 3228 5.695725255528659 0 0.10644665948889061 338.4698301564959 293.5964935783755 15.507986451750048 0.6405292536244171 1.4861859523247458 0.10896400999679957 1.7519504276939857 1.4901957296435258 0.48085045024173756
270 3240 5.357377489015782 0 0.06602964157895475 340.2123301575745 297.18334044381777 15.065734026307558 0.6249051179482079 1.5336761932808014 0.11800879411035084 1.8533651305161325 1.496794981827101 0.48125783075952977
271 3252 5.583057471740879 0 0.06459965567436933 338.13791974132914 294.48365001410605 15.312943372063076 0.6154484565775655 1.4311425446219554 0.1030574400286554 1.6992707275045886 1.4941043857231424 0.4958237237088178
272 3264 5.777212837093779 0 0.07415852843706519 340.0740404960421 293.81024083865594 15.835074873499421 0.6119445869401605 1.5137383293947635 0.10974757567309491 1.8148304186549102 1.4886106558465715 0.4262376395189786
273 3276 5.582062538858682 0 0.08019094969912353 340.75363447012256 296.25724465681685 14.864449433035908 0.6076100780038027 1.3503316282285394 0.10653825095890415 1.7873864464244782 1.4988306882963918 0.4633317913857175
274 3288 5.539880132603271 0 0.0647552307103868 338.99937703565485 296.67545798654174 14.303498364749098 0.637833944965492 1.3597892148273638 0.10369545088049881 1.666844001466304 1.499998949557091 0.5543793918617163
275 3300 6.209399695496623 0 0.07276937593790711 339.8012656420582 296.9662971586649 15.198476048313724 0.6098356088125927 1.5738405552566925 0.11114219907777954 1.820260873732386 1.495644259888183 0.4862595240294618
276 3312 6.713918101758576 0 0.07922618794313678 342.5087664545335 299.9660101610753 13.901736934715617 0.596669497801672 1.3418284346233764 0.1071942389655957 1.8435186863092612 1.4996444747740272 0.5062350109756426
