% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=74070, Fri Apr 10 00:11:30 2026, <python>{}</python>
1 12 19.60021323908241 1.0000444454321133 0.7063509027148457 7.0635090271484569e-01 0.8427085696273119 1.1005554674457598 0.06630211450178125 0.7968671730700232 nan 74.2   
2 24 20.18567285536998 1.2317496291716643 0.6728371504925021 6.7283715049250215e-01 0.7984534731446413 1.1345504529479873 0.13009893578395393 0.7277946660293113 nan 143.8   
3 36 20.323020073256448 1.3776390267404746 0.6506926878994959 6.5069268789949586e-01 0.7678495335143045 0.9828925800354489 0.07353459181594979 0.7292156340053226 nan 214.5   
4 48 23.860318806164116 1.419813216523633 0.6506926878994959 6.7233809277336487e-01 0.712187476780769 0.8505823239963353 0.06993485524644016 0.6867481346588583 nan 284.0   
5 60 28.305675181912314 1.5044161492227872 0.6506926878994959 6.7278059469740947e-01 0.6931250470669131 0.7237604113912782 0.03149580608405744 0.6821378751421255 nan 353.1   
6 72 31.480086169416207 1.556514426300587 0.6506926878994959 6.7276173913662740e-01 0.7026478117285387 0.8209104025491273 0.06899002391470566 0.6915120407771258 nan 423.5   
7 84 35.00121089984867 1.6375589250028983 0.6506926878994959 6.8061617088830006e-01 0.7504556527433888 0.9121453439293183 0.09053616935608633 0.6896290054593271 nan 492.6   
8 96 37.40734428137342 1.6914081175854565 0.6506926878994959 6.8111619825176195e-01 0.6936780095062303 0.7516901739229988 0.04477340676863073 0.6853936752115175 nan 561.6   
9 108 38.07888115396642 1.9440443990243945 0.6506926878994959 6.8076992394242086e-01 0.684066455662409 0.7253860163849318 0.013755788987742101 0.6813948324671412 nan 631.3   
10 120 41.11229354406684 1.9876384452035594 0.6506926878994959 6.7235603456514093e-01 0.6806448965121306 0.7254752110668434 0.006781931970571198 0.6764282861151698 nan 700.6   
11 132 41.581468911961224 2.0368819979138975 0.6506926878994959 6.7431992888877135e-01 0.6856278291402311 0.7535130279073382 0.018535579677482317 0.6798599874871294 nan 770.0   
12 144 43.75154875209494 2.010697129532031 0.6506926878994959 6.7181223802807555e-01 0.676682725875219 0.7282251452474287 0.014088350197838606 0.6734085852208627 nan 839.3   
13 156 50.07123735112683 2.1838374508986487 0.6506926878994959 6.6470832936365321e-01 0.6724873095706857 0.7024663345405961 0.009738406140687439 0.6696340283433455 nan 908.6   
14 168 56.355633451182314 2.2703183664541506 0.6506926878994959 6.6116393180994049e-01 0.6753194191539873 0.7529057730142393 0.005347962404728568 0.6721314755920539 nan 978.7   
15 180 67.71762474722331 2.1297789258592954 0.6362371184315482 6.3623711843154818e-01 0.6632119451908821 0.6934444895877756 0.02401438684969881 0.6453034052071894 nan 1047.4   
16 192 80.1201412967603 2.2124287878611724 0.6353327007592974 6.3533270075929738e-01 0.6405358363335845 0.6906097084250333 0.025896697821111814 0.6373297116967825 nan 1116.2   
17 204 92.26485055619263 2.358333915510744 0.6353327007592974 6.3607508398954171e-01 0.6409294527965891 0.6875224099071634 0.025544484103162346 0.6374835901412412 nan 1185.2   
18 216 107.89018655694748 2.421873997993564 0.6353327007592974 6.3692356326725386e-01 0.6574888538765679 0.6735715988232702 0.02958092697291692 0.6378195557682607 nan 1253.9   
19 228 121.89838320149447 2.5600616037314325 0.6328203801357528 6.3282038013575281e-01 0.6540830438958487 0.6878513226922605 0.027087217236371863 0.6354072313882 nan 1322.6   
20 240 141.00738471450674 2.5696498945775397 0.6328203801357528 6.3347624874243946e-01 0.6541903681496237 0.689103368242433 0.029287331301512287 0.635745907384579 nan 1392.0   
21 252 163.10060325388505 2.7520717301407487 0.6298366601599672 6.2983666015996720e-01 0.6377171030318313 0.7099118766239848 0.025839910645548025 0.6328574316800675 nan 1460.8   
22 264 182.75896925912278 2.9257015613490993 0.6195110799050021 6.1951107990500209e-01 0.6655850189308377 0.7099119049605787 0.06255779048723431 0.6325059394922592 nan 1529.4   
23 276 208.19118834192895 3.003190479515017 0.6195110799050021 6.2889280995681462e-01 0.6400418767135975 0.7126466588133438 0.06654883123252664 0.6327692604505417 nan 1598.5   
24 288 238.93081139484903 3.27448811338964 0.6127778717657644 6.1277787176576437e-01 0.6617629627340584 0.712983975031994 0.05317507451234216 0.6322331920114515 nan 1667.5   
25 300 275.47828902363034 3.572933679063887 0.6127778717657644 6.1610539503136419e-01 0.6741413313155605 0.7123060662023861 0.047683835040377986 0.6465678004233 nan 1736.6   
26 312 304.773679479 3.6896633595169863 0.5873882999080187 5.8738829990801866e-01 0.6278665460477382 0.7811683983406713 0.028386605063415837 0.6209869781304995 nan 1805.8   
27 324 282.78331661803765 3.9286681727169204 0.5873882999080187 6.1091520206366512e-01 0.6456017873706783 0.7387782299721934 0.05792095059752245 0.6258254429617813 nan 1876.0   
28 336 277.11510746467894 3.9307713033735903 0.5873882999080187 6.2321200464974880e-01 0.7099119049605787 0.7149652948400629 0.08153834409142124 0.6283735608691574 nan 1944.8   
29 348 260.27363273672887 4.124577583755 0.5873882999080187 6.0276908295477893e-01 0.6328413952981062 0.7139415364520587 0.0557149574844551 0.6251282153290882 nan 2015.9   
30 360 265.2464727750916 4.224674804714577 0.5873882999080187 6.1213234537842298e-01 0.7099093641646108 0.7132318834209574 0.07997633869464704 0.6321963728367597 nan 2084.7   
31 372 265.03352659389344 4.324199515292174 0.5873882999080187 6.0975161863608218e-01 0.6507227510713807 0.7136984252935209 0.07578844005037133 0.6295433368268123 nan 2154.9   
32 384 269.0328215870052 4.271440164142153 0.5873882999080187 6.1537831641639018e-01 0.6294143251406956 0.7154110114254464 0.046710640890019084 0.6201258503953144 nan 2224.6   
33 396 253.7115522877808 4.142450386353522 0.5873882999080187 6.1765942800032614e-01 0.631073571547601 0.7142554376780897 0.08391173952818198 0.6260001561461431 nan 2294.7   
34 408 257.18946545147827 4.105046869313096 0.5873882999080187 6.0811680354946596e-01 0.6264830251544329 0.6407271635905261 0.01224648421655683 0.6189864993537038 nan 2365.4   
35 420 259.5276798266651 4.3473662500812855 0.5873882999080187 6.1337574516448901e-01 0.6214979179905076 0.7099119049605787 0.008912357054745579 0.6183808872456976 nan 2434.8   
36 432 246.95711216078132 4.348346129088113 0.5873882999080187 6.1881602830333771e-01 0.6339758026120691 0.7099119049605787 0.04488946410069761 0.6252308695883864 nan 2504.2   
37 444 207.53348775033604 4.393708572048093 0.5873882999080187 6.1556063632997249e-01 0.6257588521487873 0.7099119049605787 0.02183501302352253 0.6170067296763722 nan 2574.0   
38 456 184.05756026730927 4.4480937817545945 0.5873882999080187 6.1299500686043817e-01 0.6347771881116089 0.9101546131907978 0.09355335398139752 0.6163585509791811 nan 2643.9   
39 468 185.46814721791316 4.704845929173157 0.5873882999080187 6.0682947348044514e-01 0.6238453445412828 0.7143074153715888 0.013535728667110725 0.6182824520575465 nan 2714.1   
40 480 176.06991475571576 4.458756893990629 0.5873882999080187 6.1078313058229949e-01 0.6232968735283495 0.7119492836262314 0.011335277846335812 0.6185257602539113 nan 2783.5   
41 492 160.5051529545357 4.272413364609953 0.5873882999080187 6.1025710548817713e-01 0.6203838668994308 0.7112280459772201 0.047413279536285824 0.6172100317356894 nan 2853.7   
42 504 157.90409365358474 4.304125342234164 0.5873882999080187 6.1626602531440977e-01 0.6204112414281482 0.734238116262361 0.004847002615716245 0.6172570133268495 nan 2923.4   
43 516 162.2050136146492 4.291303164405289 0.5873882999080187 6.1030992301688913e-01 0.6208257478187075 0.7063078998850219 0.007040647156704605 0.6162830602334279 nan 2992.9   
44 528 153.564843480372 4.489498575886815 0.5873882999080187 6.1078757752712476e-01 0.6212778705154455 0.692052517447734 0.010551036027849792 0.6143165684089051 nan 3062.5   
45 540 161.34479048364943 4.454481854033614 0.5873882999080187 6.0414168320872008e-01 0.6185310271479463 0.7099119049605709 0.010299240242505614 0.6159482117740742 nan 3131.5   
46 552 151.9160333568532 4.5100830113102655 0.5873882999080187 6.0856265091111228e-01 0.7099061343239388 0.7115471519656598 0.09198551852745218 0.6180008872620162 nan 3201.7   
47 564 149.6465018482081 4.704550471052275 0.5873882999080187 6.0237995308027037e-01 0.6176477397304576 0.7124801179166373 0.04168237508166439 0.615945517392128 nan 3270.8   
