% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=86415, Wed Apr  8 04:26:40 2026, <python>{}</python>
1 12 17.600618176043632 0 0 9.11326512999567 8.536752738866905 4.44251711053629 0.5164221169948409 0.5017384916124342 0.08640825941867879 0.3470823119188913 0.26038124315274164 0.35529427633257993
2 24 16.108059907673947 0 0 8.09989500843567 7.495306930926811 4.076468286296277 0.46879993467539444 0.45309464490146095 0.07739746734068964 0.32547635779809664 0.2354761513739458 0.31788802713978176
3 36 15.61998145080149 0 0 8.000345758432422 7.147059777818876 3.881503833516937 0.4478408004431578 0.4242391484795906 0.07632048138879696 0.3159285597795276 0.2281530399370717 0.2979860834723797
4 48 13.968715657757688 0 0 7.191941518956814 6.1542743722796 3.4173808409415782 0.38899724137971764 0.3822544510400566 0.06931011815890788 0.28941928538560374 0.2065993341925016 0.2669412855698929
5 60 14.248784858160978 0 0 7.256257279839146 6.2953493856781035 3.5314679194442267 0.3741471926179387 0.38455215541257054 0.07318809512445579 0.29566951726997015 0.2109097704574855 0.2833258668558933
6 72 14.054850147877158 0 0 7.042031997566635 6.124056574687812 3.5556270168899182 0.36019258222997425 0.38179638342813577 0.072008876037507 0.28829020467503524 0.21305455358641118 0.29433071783100406
7 84 15.149862171645232 0 0 7.492216752382073 6.33965221069433 4.0048426301525355 0.3775895932842185 0.4176533128603913 0.07790539852258604 0.30973996677852567 0.22891491806253642 0.33551549014483406
8 96 14.15290051845626 0 0 6.880907142100887 5.812113384784995 3.755185820929943 0.3244579148147653 0.3844221382979531 0.07343007208326832 0.2814013363699735 0.21247802255023254 0.3218703331327481
9 108 13.639948508516897 0 0 6.285819789255159 5.591490379881334 3.705135140968684 0.2999221626725956 0.37023962449274694 0.06994709300725656 0.26653980173094555 0.21893900467804517 0.31204239631447483
10 120 13.627117768514143 0 0 6.299354873498746 5.45146234195715 3.547571334807758 0.2930058878272042 0.3739430008771761 0.07079187436190543 0.26486536018984475 0.22689977063064373 0.30143023148905196
