area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",0.36476733386596605,0.38237395328313606,0.003786,0.37858795328313605,0.14332883837111401,True
V2,24c+32,"38,28",0.20371324624319656,0.20660353277244825,0.043747,0.16285653277244824,0.026522250266663508,True
V4,24c+32,"38,28",0.2690313197778095,0.27581926718358984,0.096906,0.17891326718358985,0.03200995717430661,True
1,24c+32,"38,28",0.3449937750313612,0.3597499622183762,0.054903,0.3048469622183762,0.09293167037377209,True
3,24c+32,"38,28",0.5817564990599426,0.6651137078736881,0.04628,0.6188337078736881,0.3829551580006971,True
MT,24c+32,"38,28",0.5528987400367567,0.6225467584490477,0.175566,0.4469807584490477,0.19979179842368594,True
V6,24c+32,"38,28",0.895280025911632,1.447916001682383,0.139254,1.3086620016823831,1.7125962346473418,True
DP,24c+32,"38,28",0.7867565955215332,1.0628615200697638,0.199567,0.8632945200697637,0.7452774283824837,True
TEO,24c+32,"38,28",0.4606404390141655,0.49812391892403396,0.031259,0.466864918924034,0.21796285252194483,True
8m,24c+32,"38,28",0.7889694021487421,1.068695921780089,0.175673,0.8930229217800891,0.7974899388246471,True
F4,24c+32,"38,28",0.6532149875392006,0.7808860605316537,-0.015774,0.7966600605316536,0.634667252046298,True
5,24c+32,"38,28",0.4929812462847544,0.5399911219407587,-0.026274,0.5662651219407587,0.3206561883265824,True
2,24c+32,"38,28",0.4196422723107898,0.4472577563285994,0.088933,0.3583247563285994,0.12839663099795012,True
8l,24c+32,"38,28",0.7795071749292808,1.0441132909690904,0.16706,0.8770532909690905,0.7692224751997121,True
F1,24c+32,"38,28",0.5750462234923434,0.6550297486135753,0.023885,0.6311447486135753,0.3983436937024931,True
STPc,24c+32,"38,28",0.6936880513078267,0.8550298431194456,-0.004758,0.8597878431194457,0.7392351351759885,True
7A,24c+32,"38,28",0.3334068749975264,0.34665632693410037,0.03126,0.31539632693410036,0.09947484304352192,True
10,24c+32,"38,28",0.9072712080721679,1.5118748978700483,0.313056,1.1988188978700483,1.437166749890357,True
F3,24c+32,"38,28",0.8623513743729019,1.3024454505417367,0.09415,1.2082954505417367,1.4599778957998586,True
TEpd,24c+32,"38,28",0.43203303656630987,0.46239358171079126,0.016372,0.44602158171079126,0.19893525135179604,True
46d,24c+32,"38,28",0.8902789697011376,1.4232693219484158,0.337073,1.0861963219484159,1.1798224498142666,True
9/46v,24c+32,"38,28",0.7175365653861624,0.9025486032730651,0.2712,0.6313486032730651,0.39860105885485014,True
PBr,24c+32,"38,28",0.4679671788767001,0.5074643349658284,0.032065,0.4753993349658284,0.22600452768595194,True
9/46d,24c+32,"38,28",0.9088501330080658,1.520875636623086,0.245636,1.275239636623086,1.6262361308145805,True
F5,24c+32,"38,28",0.4245574133782544,0.45323849838784314,0.081314,0.37192449838784314,0.13832783250104874,True
7m,24c+32,"38,28",0.5751865156036756,0.6552393772503525,-0.082866,0.7381053772503525,0.5447995479258853,True
25,24c+32,"38,28",0.8622348262593723,1.301990984395613,-0.168438,1.470428984395613,2.162161398150714,True
LIP,24c+32,"38,28",0.660945168246479,0.7944901289456294,0.063567,0.7309231289456294,0.5342486204276692,True
32,24c+32,"38,28",0.9277354290042571,1.641883629396748,0.812202,0.829681629396748,0.6883716061584428,False
STPi,24c+32,"38,28",0.7971772528578023,1.09082004465181,0.028622,1.06219804465181,1.1282646860621286,True
9,24c+32,"38,28",0.9400528823360863,1.7385038546524485,0.358544,1.3799598546524485,1.9042892004524068,True
45A,24c+32,"38,28",0.8524095604363274,1.2649006991182576,0.22115,1.0437506991182577,1.0894155219098516,True
8B,24c+32,"38,28",0.9193902404772074,1.5850715517119236,0.223581,1.3614905517119236,1.8536565224008381,True
7B,24c+32,"38,28",0.6073116937724928,0.7046510618496323,0.111312,0.5933390618496324,0.35205124231660184,True
F2,24c+32,"38,28",0.8100300013221134,1.1271162707206102,-0.024718,1.1518342707206102,1.3267221872064798,True
F7,24c+32,"38,28",0.945588487932174,1.7883720122055269,0.25606,1.532312012205527,2.347980102749351,True
ProM,24c+32,"38,28",0.3684496807428223,0.38662806871381084,0.004375,0.3822530687138108,0.14611740854112537,True
STPr,24c+32,"38,28",0.7531062416934794,0.9800931864729754,-0.05701,1.0371031864729754,1.0755830193923992,True
24c,24c+32,"38,28",0.9717604796182615,2.0,1.081141,0.9188590000000001,0.8443018618810002,False
OPRO,24c+32,"38,28",0.5079195682324175,0.5599220140480509,0.176695,0.3832270140480509,0.146862944296185,True
