area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
V1,24c+32,"38,28",-0.1160941284938024,0.003786,0.025261982894264696,0.015773,0.1413561113880671,0.011987,0.12936911138806712,True
V2,24c+32,"38,28",0.3501245653995311,0.043747,-0.14868316596273454,0.039852,-0.49880773136226564,-0.0038950000000000026,-0.49491273136226566,True
V4,24c+32,"38,28",-0.1556611949842309,0.096906,0.43880417603706884,0.01233,0.5944653710212997,-0.08457600000000001,0.6790413710212997,True
1,24c+32,"38,28",0.3182802880065614,0.054903,-0.22773155726291278,-0.127009,-0.5460118452694742,-0.18191200000000002,-0.3640998452694742,True
3,24c+32,"38,28",0.1675473069507141,0.04628,-0.3253959127215113,-0.000506,-0.49294321967222543,-0.046786,-0.44615721967222544,True
MT,24c+32,"38,28",0.6119710885525015,0.175566,-0.04668841015980416,0.03625,-0.6586594987123057,-0.139316,-0.5193434987123057,True
V6,24c+32,"38,28",0.5309505572284893,0.139254,0.40742215497514545,0.217226,-0.12352840225334383,0.07797200000000001,-0.20150040225334384,True
DP,24c+32,"38,28",0.4915057750187404,0.199567,-0.28748707097363635,-0.259572,-0.7789928459923767,-0.459139,-0.3198538459923767,True
TEO,24c+32,"38,28",0.156109309241097,0.031259,0.41541762168510454,0.072362,0.25930831244400754,0.041102999999999994,0.21820531244400754,True
8m,24c+32,"38,28",0.6400428060980776,0.175673,0.8783999823579977,0.165189,0.23835717625992003,-0.010483999999999993,0.24884117625992003,True
F4,24c+32,"38,28",0.5987299089185673,-0.015774,-0.07475120378356657,0.135711,-0.6734811127021338,0.151485,-0.8249661127021338,True
5,24c+32,"38,28",0.1137180181341875,-0.026274,-0.0511989706637749,-0.164674,-0.1649169887979624,-0.1384,-0.02651698879796241,True
2,24c+32,"38,28",-0.005518385337935,0.088933,0.0944950714609766,-0.059867,0.1000134567989116,-0.1488,0.2488134567989116,True
8l,24c+32,"38,28",-0.0841109972103406,0.16706,-0.09354146612049093,0.064032,-0.009430468910150328,-0.10302799999999998,0.09359753108984965,True
F1,24c+32,"38,28",-0.1405608701805269,0.023885,-0.026065408701472496,0.014027,0.1144954614790544,-0.009858,0.1243534614790544,True
STPc,24c+32,"38,28",0.3229481650137925,-0.004758,0.40876408634611716,0.021164,0.08581592133232469,0.025922,0.059893921332324684,True
7A,24c+32,"38,28",0.2104715301552385,0.03126,-0.5250169800583553,-0.022945,-0.7354885102135937,-0.054205,-0.6812835102135937,True
10,24c+32,"38,28",1.3686389882979282,0.313056,-0.1492400471862497,-0.259452,-1.5178790354841778,-0.572508,-0.9453710354841778,True
F3,24c+32,"38,28",1.47699271074765,0.09415,0.34935994692158584,0.073127,-1.1276327638260641,-0.021023,-1.1066097638260641,True
TEpd,24c+32,"38,28",-0.2982549168437232,0.016372,0.26533994494859603,0.111161,0.5635948617923192,0.094789,0.4688058617923192,True
46d,24c+32,"38,28",1.4089181127007986,0.337073,0.2961368830085761,0.036685,-1.1127812296922226,-0.300388,-0.8123932296922226,True
9/46v,24c+32,"38,28",1.1392005452316851,0.2712,0.31754005474356434,0.097202,-0.8216604904881208,-0.17399799999999999,-0.6476624904881209,True
PBr,24c+32,"38,28",0.5333474182198001,0.032065,0.5549092472267464,0.00353,0.021561829006946254,-0.028535000000000005,0.05009682900694626,True
9/46d,24c+32,"38,28",0.9055542092537012,0.245636,0.24143259755232377,0.079916,-0.6641216117013775,-0.16571999999999998,-0.49840161170137753,True
F5,24c+32,"38,28",-0.2756641259695229,0.081314,0.6087086203932608,0.149549,0.8843727463627837,0.06823499999999999,0.8161377463627837,True
