% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=61725, Mon Apr 13 06:24:46 2026, <python>{}</python>
45 540 15.301032090797207 0 0 0.007747733946832135 2.2013347465072726 0.019835043087400157 5.101264281789993 7.323982688028324 11.94149363889169 1.4277953872727525 2.334885307970506 5.798466690133574
46 552 16.28045108704963 0 0 0.008393574587432364 2.398039965623617 0.021533244688094977 5.405121612281223 7.924132503503515 12.61302677570494 1.5354509956220246 2.4722441947888165 6.20207045765492
47 564 16.102291387568503 0 0 0.008262495875775077 2.3835782885441508 0.0211763976761081 5.410774091502536 7.5357540818720965 12.576830601466257 1.5747187535421283 2.474520567339025 6.0887217171762575
48 576 16.291191383776642 0 0 0.00834423571111862 2.3915586269245117 0.022072382745496073 5.352287112223661 7.618293777659298 12.825334487066334 1.5554018462797932 2.565182146966939 6.20207873656163
49 588 15.391799680072085 0 0 0.008054746020574438 2.303928572607803 0.020562431975166245 5.119650517048571 7.230025389839215 12.143890894117185 1.4855141951218234 2.4334666787334065 5.647230020693774
50 600 15.52792533756216 0 0 0.008024160563003766 2.4024107493457434 0.02213511116175459 5.2455230288591785 7.292116868019093 12.923239458985217 1.4846826113677105 2.496717481309724 5.526635701115026
51 612 16.271579322841255 0 0 0.008446804585304208 2.6267701221011808 0.023950106319596674 5.360647507078016 7.588351487953022 14.178470093865693 1.5273662976072562 2.565733642766462 5.784260344341012
52 624 16.83476465189886 0 0 0.008704305257375278 2.7245479170798146 0.025020802088642494 5.441989412959832 7.758659460757089 15.354958565670785 1.5523464627877956 2.6396417623532096 6.124956126854718
53 636 15.886059546059995 0 0 0.008246177931121283 2.5865629361910787 0.02286303127449236 5.013244994025384 7.347428548901861 14.542147423364026 1.4710594399067574 2.5433907951097123 5.804461302653386
54 648 15.708231310010547 0 0 0.008282577116324063 2.5661742997355868 0.022299588088617282 4.827877083716234 7.049742454906903 14.523863726199519 1.4349496075080597 2.540195730137573 5.603023793507559
55 660 14.804115704184333 0 0 0.007845334051914113 2.3474913799418338 0.021090631296047904 4.57159338298731 6.553100585096867 13.665121596787234 1.338766657778266 2.429375907660267 5.282233181570787
56 672 13.889257344665323 0 0 0.007231243821742031 2.2080490629386644 0.019397016850864746 4.244449829274845 6.157648889776412 12.604531668789113 1.2873853516871567 2.2677784230785996 4.93734973615176
57 684 14.565296694333078 0 0 0.007163698217234334 2.331281422652277 0.019801807814079347 4.347152266274303 6.5332070261227475 14.107309226470107 1.3422867496048676 2.5126966353687172 5.202874972732617
58 696 14.31063107343575 0 0 0.007000322448538485 2.2597983683895175 0.019214515230215553 4.295515195532896 6.275466657131258 14.291695363749643 1.327012681244871 2.5454567093011 5.0847602278957025
59 708 16.231455544270887 0 0 0.007951538025270018 2.5345970596485197 0.02233840459320073 4.687896232458884 6.962188342642566 17.272669304893352 1.470975523984727 3.057647606349004 5.653518037622081
60 720 18.23378473323596 0 0 0.008906725587825895 3.058480388880059 0.025248531805824523 5.220298998449922 7.671495061481504 21.48759724965977 1.6531128389107437 3.5398875178449085 6.329049809058757
61 732 20.403087349656463 0 0 0.01012587176155063 3.4204440256685547 0.02790232364352244 5.693331175615571 8.551940212757621 25.77337453678284 1.8404235049001527 4.2991823282378006 6.994530988745271
62 744 22.726902374619613 0 0 0.011924471299997762 3.7126557170463252 0.029974261843955678 6.203752282741874 9.376622378902237 29.859337205073594 1.9790263400700052 5.123385516330916 7.668982703118291
63 756 25.29685069765462 0 0 0.01336566796609286 3.9356146752760055 0.03276351353996849 7.039721383663204 10.72494360967042 30.88184266748075 2.1830018780277687 5.655561347700565 8.528834327231152
64 768 26.029077460673776 0 0 0.013776776878039932 3.9955216386609655 0.03377179431345772 6.777440334601748 10.891296645174338 31.366961409063247 2.157425898441768 5.794256753724108 8.369318997730574
65 780 22.842992027984998 0 0 0.012244483277061192 3.5910395321428936 0.02920285631736727 6.083088437108961 9.546194288236157 28.088343932193258 1.8251674153851851 5.088096283625638 7.3695088952653975
66 792 24.456118244617965 0 0 0.013259458745238928 3.9219156225949416 0.02898196963393589 6.581092521026524 10.113602209879776 31.224200282007303 1.9779642506971382 5.473149216341872 7.782507888856921
67 804 25.847291322750042 0 0 0.01367606231363598 4.21539261490818 0.02962341770903396 7.072171025835551 10.805079922757633 32.82834830338976 2.129623917370235 5.567411880211685 8.227521261474848
68 816 26.070360542272454 0 0 0.013036188214531393 4.1419957325462535 0.02949076774586753 7.253343544411538 10.671756345331161 32.86225405230752 2.2475338686915913 5.542154719005844 8.13891560463556
69 828 25.248750858884527 0 0 0.012488645527588134 4.214053639450382 0.02928006620526582 6.968655416506364 10.436561929908676 33.03984108103402 2.12756323053986 5.3134202892503835 8.032955451974004
70 840 22.673009356099893 0 0 0.010941331249275068 3.745431471969136 0.025927507686290034 6.114092696024756 9.424274804752201 28.905878006366247 1.9186987964070898 4.766764422062042 7.038687846695798
71 852 19.304392532986903 0 0 0.009178265348197129 3.141384950496179 0.021554717771487403 4.951814842341367 7.783762127785186 23.994864479977842 1.6185838722762784 3.961992355360688 5.859525625444431
72 864 17.136969365543532 0 0 0.008036563093588365 2.796431398487051 0.018526119499691927 4.332559422864924 6.765167601165121 21.16624897484847 1.436717181438917 3.5281004802366747 5.202837397630119
73 876 14.695413739092775 0 0 0.00697538814865526 2.384404007490962 0.01592418576191726 3.642768182010372 5.671963292818636 18.148360978931056 1.232786788407936 2.9575129547835974 4.368452335689077
74 888 14.171678156624754 0 0 0.006491418246200271 2.31708233707321 0.014777649667784281 3.464538161826215 5.472847142088344 17.202574564403562 1.1842685278180964 2.8014097473442927 4.259907326443415
75 900 15.928259114927403 0 0 0.007262637743581372 2.6572923871050533 0.01661540114421432 3.9124849231368546 6.129433427156355 21.233345189358086 1.3379654676714492 3.090948272839494 4.829289435850287
76 912 16.04694675530248 0 0 0.007328233076474749 2.7181652926169573 0.0163374334582021 3.9893793768947514 6.172909675615912 21.481228596025325 1.360454965160728 3.1532331030503635 4.9213438690078295
77 924 15.792733857596106 0 0 0.006925922955291072 2.690733869296088 0.015942993032292047 3.9345334917467403 5.892701309780652 20.559765110454826 1.3545517093880872 3.029707567818492 4.716273133668136
78 936 15.400879856918154 0 0 0.006768955318641459 2.5937390089315713 0.015202154210292593 3.9313915712096383 5.783379601775629 20.217347991304234 1.3362899730846063 2.992515229751165 4.599960462565286
79 948 15.524894247821114 0 0 0.007039569463688436 2.6064859724626483 0.015095976777360081 3.8191738163950397 5.5867331944784 20.56923068321539 1.2998323333747126 2.9538395447436985 4.636755415543465
80 960 16.331490456501463 0 0 0.007866604743950036 2.858677172190184 0.016626190919185633 3.9958130090956567 5.639724265533036 22.927212671730548 1.385590076923758 3.162519669798781 4.884849609210759
81 972 16.54027389221244 0 0 0.00828792293896417 2.8914589878720762 0.0171755524299518 3.9980186400180764 5.951003323274615 23.45137135491508 1.3940363025309626 3.275916301595147 4.926761033818185
82 984 18.308305620245683 0 0 0.009583751319562949 3.5681579883951122 0.020867405671827863 4.374247366231048 7.02328162840399 28.28983167709184 1.5257324172849316 3.7587476482473448 5.504283611769755
83 996 16.640767680432923 0 0 0.00882000162372206 3.2814841511023998 0.01905980457821913 3.9381941214044605 6.333892315029435 25.07659642177002 1.3837653340989249 3.435127224388091 4.917151019111284
84 1008 15.694866829730486 0 0 0.008371305392420954 3.073936315041498 0.017874717975959804 3.6620111002135016 6.089559613640751 23.66647527199576 1.295298753366607 3.269749921587427 4.622642246194691
85 1020 14.60338695966903 0 0 0.007697763488520489 2.838403145121107 0.01656861255426369 3.3100044908183928 5.616840208214203 21.953468173474405 1.1905353218321284 3.0099045455685816 4.17030955095382
86 1032 15.41101776929532 0 0 0.008288393776687717 3.0727672183308545 0.017235547710762536 3.3962825550785674 6.495063666715276 24.855987925329142 1.2314266490157932 3.416934457928277 4.322381451311344
87 1044 15.864490560031989 0 0 0.008536372194621101 3.1644693365921737 0.016898845695478466 3.5368099761794873 6.773360023488212 26.124869552317787 1.3035862039819432 3.7060009140453865 4.469861282787683
88 1056 16.776928195056968 0 0 0.009661158280554217 3.4988923930861833 0.018323397380278116 3.714057233264849 7.332498907567968 30.716550088061187 1.3649324616169698 4.186119973307944 4.6697041621674895
89 1068 17.018308327048427 0 0 0.01004428665305142 3.5306677655281526 0.018481091792940996 3.847930665640481 7.850787558330495 31.454802763732328 1.3665468524814748 4.364873808199515 4.756984966874955
90 1080 18.35409491342837 0 0 0.011180648531794578 4.017114451075382 0.02127932247839657 4.056532720777236 9.040068729716806 37.43942440101772 1.453236418687395 5.0131213254510865 4.96644188787572
91 1092 20.205850577383295 0 0 0.012966565423400108 4.70352272601011 0.023372901713931166 4.599385389376578 10.04669701096006 45.41125294630496 1.6371228254146093 5.859198172505926 5.5026662023459085
92 1104 19.78987607495774 0 0 0.01253795964179445 4.5833871500709105 0.022403107170740774 4.6157584087436705 9.893417818467372 44.62688493310042 1.6526384824197073 5.784534061350335 5.313502059802553
93 1116 17.835249703096896 0 0 0.011295027437271864 4.097682539157762 0.019797346128538295 4.208618363101276 8.945314011696228 40.23970309156839 1.4620338717435548 5.19677407711844 4.756777853777195
94 1128 16.652277800184425 0 0 0.010496350803132076 3.8538975594455307 0.01844389414622263 3.9549434701320174 8.366003582108316 37.48640801672651 1.3776400378352165 4.848627861564385 4.5941352273528056
95 1140 16.19708725011133 0 0 0.0102726437601886 3.6959104230970317 0.01835984090247466 3.6794844713208703 8.114997908035559 36.4633679367823 1.3104907124156078 4.679871350184583 4.319980522205782
96 1152 15.175506983042252 0 0 0.00982103289699437 3.501132738770759 0.017759777795231586 3.4286156875895113 7.704441320437228 35.15842534780256 1.2218126596747478 4.421317124796983 3.9656894188446206
97 1164 13.806828039291144 0 0 0.008963036457603027 3.236018778398745 0.01614373435249914 3.11337698435971 6.968716444170703 32.75699457753459 1.1096186658639031 4.045177224459325 3.605277177847585
98 1176 13.261063698287343 0 0 0.008923867535836476 3.1964901755736554 0.0156895385614863 3.0320620633955917 6.7998188257406555 32.92235331678529 1.0935401761132915 3.983609832029133 3.3956429317693457
99 1188 12.13558084194351 0 0 0.00802908097866183 2.7418463666079718 0.013929860279866358 2.743174582120913 5.987744136770229 28.570124190024124 0.9851739803372249 3.477887627577565 3.1268580322088995
100 1200 11.165911348597389 0 0 0.00729228754652098 2.4223528314803966 0.012738269797539222 2.4521797955061007 5.411952590096076 25.581939875751218 0.8652226400157922 3.078037485701371 2.903777382456802
101 1212 10.857763260499386 0 0 0.00704120967856002 2.2902589317508903 0.012331867362842613 2.4207596792004584 5.150875021368176 24.393953629185663 0.8522986119558668 2.923809865807226 2.8346954327926452
102 1224 10.909487957617412 0 0 0.007040734694153622 2.2909672816585407 0.012555834941575712 2.3833631819492287 5.130652849918627 24.80454407173769 0.8500317183579137 2.9443004895567326 2.9086535297592384
103 1236 10.743385616810055 0 0 0.006960018835244663 2.1539418062287723 0.012064535110963821 2.3499797723860825 5.068651803523594 23.995210033024236 0.8258849537103224 2.8758862709620527 2.861489401326651
104 1248 9.86157259335098 0 0 0.006181426151380694 1.9285499363844945 0.010658318855221062 2.0797313485925715 4.58366271221326 21.789835606110202 0.7463683176799161 2.6121646818869766 2.5529932945421954
105 1260 9.879304367574894 0 0 0.0059604821670503905 1.86783288879975 0.010475739604834179 2.160966540879144 4.582605270386351 21.03997241573735 0.7633510939968217 2.5080723733052923 2.530442595358116
106 1272 10.54821650158281 0 0 0.006307014908409513 1.931807658543791 0.010875805359271663 2.413755758560142 5.0703980419862695 21.99878900071982 0.8293947648216347 2.7113418139554955 2.6545195522064677
107 1284 12.304719210053403 0 0 0.0073456340004923034 2.1621969069998026 0.012528214713591872 2.8964661826752707 6.232413173171039 25.64929417417116 0.987376244357795 3.175148928939769 2.8764650431706813
108 1296 13.326235949096748 0 0 0.007892384827115457 2.319401577245455 0.013451924716098268 3.1384087798851033 6.729178371730031 27.67561820192264 1.0634720585371809 3.4969500302746916 3.0990473972874093
109 1308 12.792779357947873 0 0 0.007447521772742758 2.197736871117922 0.012600555340911763 3.003186388316967 6.194553258388416 25.991777528236568 1.0256971298797304 3.282852174579574 2.927119104761109
