% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=74070, Tue Apr  7 18:49:55 2026, <python>{}</python>
15 180 18.774242144128493 0 0 10.376778018118584 7.800572807049697 5.431039980767566 0.3800657532245337 0.6315344924970837 0.0872123078058604 0.3491665015964102 0.236427000444092 0.46632010533930457
16 192 17.17118599119751 0 0 9.46915139764929 7.10758292244339 4.8629989680708325 0.33630329284435123 0.6060179595813241 0.07949182673100286 0.32217152093261375 0.20929391105272002 0.4236450511236185
17 204 16.36055909487842 0 0 8.985581142973043 6.999436914488537 4.653129899029504 0.3159340979935003 0.5780026987900352 0.07493146947996464 0.3116753988414167 0.18710045120617277 0.3985320707421667
18 216 17.49682389711473 0 0 9.490183713186012 7.52352456940717 4.946887131185748 0.3301581112623386 0.6404389636776415 0.08047349632297932 0.32103473765051366 0.19677593170200813 0.4179146928483115
19 228 17.968064269842614 0 0 9.61496282905358 7.549913802863504 5.092689290734458 0.34146063910281166 0.6577474195401938 0.08163081471482199 0.3441209306055373 0.2024026616049667 0.4386862587467021
20 240 18.538252296432944 0 0 10.4322423086242 7.628376757545476 5.2122446518093835 0.3476725236749129 0.6529820380565349 0.08233394145063491 0.34568713453797095 0.20993723329549055 0.45253768512375264
21 252 18.259906063166312 0 0 10.696807290035204 7.511331283945861 5.15101689047903 0.32786046906143224 0.6198552922721268 0.0811001752408508 0.3426709247586538 0.20425501680387978 0.4327248017899901
22 264 17.749616413640304 0 0 10.205666678651275 6.952933208134831 5.021310143532454 0.32110737738211226 0.6075130728867022 0.07711475934313175 0.34619385917217643 0.19911217735130346 0.4169418906666139
23 276 16.854628867418757 0 0 9.528172122014096 6.373482051334793 4.791337962728516 0.2915895741812872 0.5765184656914005 0.07482142020160285 0.3255506419273765 0.19036758272005305 0.4058442953111806
24 288 15.680868918192962 0 0 8.713681825213579 5.9168905425192 4.463322668136779 0.26152030448600944 0.567111776436041 0.06981476277343651 0.2926765346323348 0.17684436128189066 0.37281844723014107
25 300 15.463299297372668 0 0 8.402130218704494 5.742699618006408 4.313886818818052 0.25629233008935504 0.5548660483276714 0.06965983659721511 0.2872116456917076 0.17514211856132975 0.3666243603582089
26 312 16.260604634185917 0 0 8.929900041910376 5.871373211558355 4.490134386071289 0.2675345667812771 0.5981446647251041 0.07445176315432761 0.3072762200052855 0.1776180623714593 0.3992156527561746
27 324 16.145587125935513 0 0 9.021581986728172 5.884063314991899 4.394570354197181 0.25157939056547235 0.5723098453219749 0.07489281184737642 0.3029748019796059 0.1739390156613642 0.3956115091906602
28 336 16.78620071236569 0 0 9.763111627012583 6.13111702113333 4.619218307155776 0.25883109226649353 0.5814872455929945 0.07784684974364794 0.32089573449491765 0.17577993775391423 0.4156723625688516
29 348 16.183005358483623 0 0 9.49332769984504 5.7226879945810545 4.502281336232557 0.24644614584185967 0.5718533928285984 0.0740987528706276 0.3024059092316914 0.17058826210766978 0.40015281361941524
30 360 16.64288202790686 0 0 9.431888264407066 6.0446216566602615 4.608824891813421 0.2485230735623793 0.575605426251934 0.07461228485686276 0.3041745461033991 0.17352269296178946 0.4184678052473833
31 372 16.75153111243708 0 0 10.081574587661645 6.396532583649774 4.8111111429747035 0.2516519109884316 0.5753293375993923 0.07080736930761558 0.3074995239408112 0.16696813530554375 0.4334220889120029
32 384 16.336978629931004 0 0 9.760594130164542 6.029560271552924 4.67438527197101 0.24592834258445634 0.5584183972970067 0.06841126100380662 0.29727402795647073 0.16679992665960713 0.42478959736003624
33 396 15.79724705244087 0 0 9.371593982988054 5.7147600430224985 4.66700802291116 0.22833128661840005 0.531305707932964 0.0654500104680405 0.2974142375675656 0.16172125776940888 0.4217540445269607
34 408 16.688744260319112 0 0 9.942370228326984 5.856688318168461 4.90923575135532 0.23681689562025587 0.5498684970125214 0.07037310321676045 0.3272375778379737 0.1641621460649638 0.46057294243397856
