% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=24690, Tue Apr  7 17:40:03 2026, <python>{}</python>
1 12 18.34894473353107 0 0 9.161103599012721 9.159306897269119 4.622007384706679 0.5430890943528877 0.5461675656948312 0.09277196781179085 0.35727452860516373 0.2738800662848574 0.361673409411826
2 24 17.3882696617237 0 0 8.907422464134388 8.631908315758903 4.471475567963035 0.5080469727752838 0.49968125984630996 0.08716966333562409 0.33651313575351904 0.26265561854645547 0.3427878443516472
3 36 16.617964118685684 0 0 8.395121057552764 8.329747077620368 4.254031633568547 0.4791193559301385 0.4810382390669568 0.08303924575098443 0.3173218752445509 0.24619647509211623 0.3475178127948795
4 48 16.114762322045028 0 0 8.111091489377394 7.865952833379519 4.11031991192606 0.4712869620079783 0.47159584961001627 0.08023280447856473 0.31024056491350094 0.2399881793147266 0.3368440678113169
5 60 19.949080829714962 0 0 10.077071136809744 10.010570387626759 5.145278258704688 0.636943320084275 0.5861740573274725 0.10027285349411608 0.3826065190859192 0.2812648656110567 0.41646844506879394
6 72 21.92055738644821 0 0 11.053397093054555 10.902823610535545 5.54668581224632 0.673483366543652 0.6810279012343415 0.10847885608096082 0.4196632310643011 0.326924301660136 0.4492128104131657
7 84 22.464642241919353 0 0 11.790780912078702 10.820564858708893 5.622009520570256 0.6889039566115448 0.6994627961839448 0.10783635643764741 0.4223750828501789 0.3326057576943143 0.4631600617940215
8 96 25.962475390151614 0 0 14.01365178747089 12.690791498592125 6.538380044271704 0.7751452813160794 0.8163583995633906 0.11666666666666664 0.5270676587680312 0.38937670463500074 0.515391262282056
9 108 28.964268021427777 0 0 15.839961284689501 14.013969158100297 7.140911453629561 0.8311524023986938 0.9078863381355767 0.11666666666666664 0.5928719117093428 0.45462665432287086 0.5817898973723853
10 120 30.29123864540552 0 0 16.46254466917828 14.16162425188323 7.372209039748795 0.8771869101816425 0.9723166901186855 0.11666666666666665 0.6333333333333334 0.4803309555750461 0.5978461295381077
11 132 31.723372990490358 0 0 17.33394136301706 14.284429364103442 7.732319262361651 0.870231609479968 1.0325472681446326 0.11666666666666665 0.6333333333333332 0.4833333333333333 0.6842826830835155
12 144 28.350640358762647 0 0 15.260140486020916 12.23708336616307 6.85879680261188 0.7821618666513201 0.8869847908648388 0.10262965664605032 0.5694405078588772 0.4327632993604361 0.5964644371586444
13 156 25.68023841684296 0 0 13.924475118600329 10.999271384945109 6.172924138273952 0.6761957246966835 0.7800613630439582 0.0931983690301776 0.5188615943826917 0.3904975600384167 0.5412009101304592
14 168 24.68320490361745 0 0 13.683737969679155 10.249079367510687 5.995811494811433 0.6139071007011967 0.7324757137534585 0.0902215721338261 0.4751976213824336 0.3806106397219364 0.5092686442330582
15 180 21.15161560920787 0 0 11.308099119420133 8.779260753702296 5.056028871013849 0.5151589308615798 0.6186216524928125 0.0772265115150654 0.4159684789770034 0.315413775434055 0.4401909915895762
16 192 19.77425129013661 0 0 10.57598966483736 8.149205012234535 4.749777076860769 0.46995621759450407 0.5388702537634874 0.07190897537911865 0.39970069450978546 0.2827641542841353 0.41328823850496677
17 204 19.357985482062453 0 0 10.25063845637911 7.972394644949478 4.703427170437101 0.4309052009727011 0.5175688492354584 0.07117410948219682 0.39776248070250614 0.27272363379720566 0.40530587614213964
18 216 18.855583985470265 0 0 9.879048709054505 7.498545299244335 4.6078583234737795 0.4000899561898097 0.507003793774073 0.06828632242017248 0.3899308713365931 0.27902795043559886 0.39308163590734885
19 228 17.740353506636186 0 0 9.422636388125905 7.006880932613793 4.228497960713334 0.3767782046173556 0.46159037863777236 0.06367496505683976 0.3796836243393506 0.2595458965800228 0.3705109931070436
