% # columns="iter, evals, sigma, 0, fitness, xbest" seed=24690, Tue Apr  7 17:40:03 2026, <python>{}</python>
1 12 18.34894473353107 0 0.6999484275809804 292.5264576104721 266.2316120139109 28.783193898294975 2.322509764760496 4.033043155212924 0.3917910820150364 0.5812915402447918 0.4415407572435852 1.1592117330825824
2 24 17.3882696617237 0 0.7862088383078494 324.2798464286607 288.8574382751822 22.47652223525364 1.6547082777225581 4.431851925638298 0.25327838432241023 0.463119094987958 0.8785313935128536 1.5914214708125332
3 36 16.617964118685684 0 0.570191650532172 308.1232965714297 286.6360017362713 29.698911858133545 1.4698744412005356 3.5662694995369755 0.3182667158775401 0.9656513213395651 0.48802826972175206 0.46325593849501745
4 48 16.114762322045028 0 0.7625690598297288 301.29038924521336 269.15819302123367 34.270207881614084 2.726353976514731 4.123517953093166 0.24255572066271167 0.4430693188958081 0.8090374705449109 0.6475275991212712
5 60 19.949080829714962 0 0.5905864528626585 315.81612628936585 303.6521123727143 30.960787345457398 3.8751952856374015 4.038569679543597 0.2791244843973796 1.2116150728067738 0.2778035723903011 0.6010199207468099
6 72 21.92055738644821 0 0.5571950176001166 290.2648768367842 284.18634580203593 29.66491199328999 3.0423535816536487 4.624339738843343 0.26208940281934034 1.2178249702762534 0.052953723239431594 0.4336637471847766
7 84 22.464642241919353 0 0.5358770911247076 282.084326283012 282.0142957823763 35.48051336216595 3.425216750245297 5.007137049144622 0.19746115719705223 0.9382279845966897 0.14370331044426532 0.6064920133595141
8 96 25.962475390151614 0 0.4859511552825696 309.5153410114514 296.6806657230091 30.962263882015485 3.915994123904583 4.804009177506852 0.38353889527742624 1.9998038857401172 0.2135917318160685 0.5587188303872497
9 108 28.964268021427777 0 0.469698900783287 287.3948655992903 290.13005926179204 25.95917631556587 4.365842928172219 5.496282441632155 0.3856027100694742 1.9255670568846364 0.5940710919777077 0.7590460576322917
10 120 30.29123864540552 0 0.5205807436649972 294.83367744020563 272.2183161794723 24.873405886037506 4.369246063258944 5.513116952095581 0.3400077050320749 1.674073456317694 0.4271939330660658 0.42811914767610065
11 132 31.723372990490358 0 0.4788181352858165 274.1777206461082 279.28004174982243 27.87458774091794 4.436213930764514 5.926175666132035 0.38207822683879294 1.9937428045550958 0.49989202392727267 2.0146876729021264
12 144 28.350640358762647 0 0.45246532066323 267.76302818106416 263.8901288637017 35.02718678445898 3.887301135148485 5.954561994892688 0.36346771948991635 1.216587700357997 0.43628465160662233 0.7868281100509518
13 156 25.68023841684296 0 0.4722850632544551 286.7617585263688 266.7921879804697 34.42250839544733 4.0334241887544975 5.93456172977783 0.2723527624913453 1.1573434182067057 0.45353647401201225 1.2229149380918405
14 168 24.68320490361745 0 0.46120863690652025 270.0468995972949 271.9334891512388 34.50229264652271 3.842859563199609 5.377568985366087 0.41012781379480123 1.524659265723718 0.5518856750288783 0.6927255804769898
15 180 21.15161560920787 0 0.45105434641728226 287.94569277939377 275.17256720751493 32.35380973248553 3.797839295515081 5.568266445510348 0.3454142340849984 0.8766582175114767 0.2942160844821895 0.9296595798422413
16 192 19.77425129013661 0 0.4672969703290166 281.67493289394093 269.5037532737149 42.73889402354811 3.785888407632194 5.933103941573306 0.3870413466063122 1.9907649498529887 0.4292484319404747 0.7925374985756228
17 204 19.357985482062453 0 0.45536261583273074 275.79507759670963 286.60013140180826 38.68645580151143 3.7645042687098274 5.120237270128847 0.2940428090713928 1.9771579025368775 0.265191404073041 0.303312503136679
18 216 18.855583985470265 0 0.4608088785657607 289.0251645283337 282.2118181211224 41.81931410431482 3.6978715884697637 4.895464056113788 0.35028205718808986 1.9482845073561084 0.25569160280953823 0.5532388959451403
19 228 17.740353506636186 0 0.4336937961498277 268.35970375238236 287.82493432986456 36.279907965231466 3.6097066825365447 4.7939425154872275 0.2605642545456313 1.3437736568641216 0.40291261262814637 0.40030571117807356
20 240 16.599853972583855 0 0.47515273299448335 284.2600143621503 278.4754244269933 47.853934849946114 3.849946732604586 5.230343846412986 0.4235566250439045 1.9967255756732194 0.2689486110541733 0.5917678488648354
21 252 18.04448015898518 0 0.427260712283015 276.1097488906525 293.33936966783847 46.152595319078 3.9885253399251144 5.112041137460433 0.29768536782367816 1.608044433687411 0.32118991088041565 0.6600745016545879
22 264 18.363076620041678 0 0.4564282203759692 273.1754063004332 275.9999311073875 43.2037646997324 3.8504741905551536 5.817587375307076 0.285718226032873 1.6635854077247525 0.17329157368199874 0.4756327468765706
23 276 17.25320226701715 0 0.45850313913359886 278.21410071881235 284.22611927430484 44.99239380965213 3.846681668297854 5.092487241744054 0.3559682570583662 1.9478013002864052 0.20624272598456495 0.3570697006456826
