area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_valid_value_norm,target_valid_value_norm,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized
8l,24c+32,"38,28",0.6960067403423809,0.16706,-0.3024108024550738,0.064032,-0.9984175427974546,-0.10302799999999998,-0.8953895427974546,True,-0.38471241434,-0.15487489894,2.59523089347,0.665233686704,-0.116525586689,0.0962548970081
F1,24c+32,"38,28",-0.2375525085553724,0.023885,-0.07129218406341059,0.014027,0.16626032449196182,-0.009858,0.17611832449196183,True,0.0640637890487,-0.0148188526784,2.59523089347,0.665233686704,-0.0274704590804,0.0210858233435
STPc,24c+32,"38,28",-0.9718002044124364,-0.004758,-0.05303991141534556,0.021164,0.9187602929970908,0.025922,0.8928382929970908,True,0.354018709976,0.0389667578749,2.59523089347,0.665233686704,-0.0204374537729,0.0318143840623
7A,24c+32,"38,28",-0.7780199589060032,0.03126,-0.18609703754129167,-0.022945,0.5919229213647115,-0.054205,0.6461279213647115,True,0.228081024642,-0.0814826444953,2.59523089347,0.665233686704,-0.0717073143701,-0.0344916387408
10,24c+32,"38,28",0.9473954179237412,0.313056,0.4193280594324326,-0.259452,-0.5280673584913085,-0.572508,0.044440641508691536,True,-0.203476060577,-0.860611859325,2.59523089347,0.665233686704,0.161576397879,-0.390016328375
F3,24c+32,"38,28",0.96704169568119,0.09415,0.0024446414535056237,0.073127,-0.9645970542276844,-0.021023,-0.9435740542276844,True,-0.371680630288,-0.0316024284701,2.59523089347,0.665233686704,0.000941974550185,0.109926784319
TEpd,24c+32,"38,28",0.0042745248475903,0.016372,0.3476404876640281,0.111161,0.34336596281643783,0.094789,0.24857696281643782,True,0.13230651796,0.142489777494,2.59523089347,0.665233686704,0.13395358715,0.167100677885
46d,24c+32,"38,28",1.1832642855023168,0.337073,0.41421379100795164,0.036685,-0.7690504944943651,-0.300388,-0.46866249449436514,True,-0.296332205519,-0.451552598739,2.59523089347,0.665233686704,0.159605756871,0.0551460347442
9/46v,24c+32,"38,28",-0.0652733520584627,0.2712,0.17533511082568082,0.097202,0.2406084628841435,-0.17399799999999999,0.4146064628841435,True,0.092711775083,-0.261559213668,2.59523089347,0.665233686704,0.0675605054127,0.146117074259
PBr,24c+32,"38,28",-0.0640599239556705,0.032065,0.23958271385987134,0.00353,0.30364263781554185,-0.028535000000000005,0.3321776378155419,True,0.117000240163,-0.0428947008703,2.59523089347,0.665233686704,0.0923165312429,0.00530640596012
9/46d,24c+32,"38,28",0.4788533931583822,0.245636,0.0972236081289419,0.079916,-0.38162978502944034,-0.16571999999999998,-0.21590978502944036,True,-0.147050416974,-0.249115466207,2.59523089347,0.665233686704,0.0374624116773,0.120132220597
F5,24c+32,"38,28",-0.2182335470883295,0.081314,0.7048094453361768,0.149549,0.9230429924245064,0.06823499999999999,0.8548079924245064,True,0.355668929014,0.102572977532,2.59523089347,0.665233686704,0.271578705043,0.224806715278
7m,24c+32,"38,28",0.4702571455224015,-0.082866,0.680698167704099,0.047937,0.21044102218169747,0.130803,0.07963802218169747,True,0.0810875913627,0.196627144136,2.59523089347,0.665233686704,0.26228809522,0.072060391646
25,24c+32,"38,28",0.5185431580332664,-0.168438,1.1503265313847144,0.142877,0.631783373351448,0.311315,0.32046837335144795,True,0.243440140506,0.467978405517,2.59523089347,0.665233686704,0.443246315493,0.214777157044
LIP,24c+32,"38,28",-0.1121967065322108,0.063567,0.15938670717019482,0.037658,0.27158341370240563,-0.025909,0.29749241370240564,True,0.104647110354,-0.0389472158699,2.59523089347,0.665233686704,0.0614152319052,0.0566086786533
32,24c+32,"38,28",1.858204735177107,0.812202,1.06546390478634,0.704386,-0.792740830390767,-0.10781600000000002,-0.684924830390767,False,-0.305460617159,-0.162072369687,2.59523089347,0.665233686704,0.410546864045,1.05885497695
STPi,24c+32,"38,28",0.0147847596044322,0.028622,0.4681859023906407,0.059489,0.45340114278620847,0.030867,0.4225341427862085,True,0.174705512302,0.0464002359125,2.59523089347,0.665233686704,0.180402407959,0.0894257178928
9,24c+32,"38,28",1.6664261136982272,0.358544,0.7311922475660594,0.145686,-0.9352338661321679,-0.21285799999999996,-0.7223758661321679,True,-0.360366342927,-0.319974776164,2.59523089347,0.665233686704,0.281744583654,0.218999733345
45A,24c+32,"38,28",1.5894313676425176,0.22115,0.10777027278873659,-0.163953,-1.481661094853781,-0.385103,-1.096558094853781,True,-0.570916868546,-0.578898825626,2.59523089347,0.665233686704,0.0415262753922,-0.246459256765
8B,24c+32,"38,28",1.735180413438376,0.223581,0.5939453572796558,0.060359,-1.1412350561587201,-0.163222,-0.9780130561587201,True,-0.439743168529,-0.245360394794,2.59523089347,0.665233686704,0.228860314037,0.0907335289935
7B,24c+32,"38,28",-0.8100114651898377,0.111312,-0.47293696936396806,-0.018539,0.3370744958258696,-0.129851,0.4669254958258696,True,0.129882276245,-0.195196068081,2.59523089347,0.665233686704,-0.182233099395,-0.0278684022931
F2,24c+32,"38,28",-0.3260180698644416,-0.024718,-0.2376069959928878,-0.00053,0.08841107387155381,0.024188,0.0642230738715538,True,0.0340667468524,0.0363601550605,2.59523089347,0.665233686704,-0.0915552433468,-0.000796712509593
F7,24c+32,"38,28",1.5275823956683865,0.25606,0.16091458901941388,-0.103096,-1.3666678066489726,-0.35915600000000003,-1.0075118066489726,True,-0.526607405178,-0.539894486973,2.59523089347,0.665233686704,0.0620039586552,-0.154977118659
ProM,24c+32,"38,28",0.4875026644372566,0.004375,0.7399359514041108,-0.007453,0.25243328696685424,-0.011828000000000002,0.26426128696685425,True,0.0972681419606,-0.0177802180443,2.59523089347,0.665233686704,0.285113726592,-0.0112035817623
STPr,24c+32,"38,28",-0.1864863429038961,-0.05701,0.06359049019655667,0.079456,0.25007683310045276,0.136466,0.11361083310045275,True,0.0963601480429,0.20513994214,2.59523089347,0.665233686704,0.0245028256856,0.119440734268
24c,24c+32,"38,28",1.172021004108786,1.081141,-0.14043219598725465,0.998232,-1.3124532000960407,-0.0829089999999999,-1.2295442000960408,False,-0.505717315325,-0.12463139143,2.59523089347,0.665233686704,-0.0541116385215,1.5005734375
OPRO,24c+32,"38,28",0.8698739687283902,0.176695,0.4888180667120545,-0.01692,-0.38105590201633566,-0.19361499999999998,-0.18744090201633568,True,-0.146829287126,-0.291048099141,2.59523089347,0.665233686704,0.18835243829,-0.025434671061
