area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",0.2562832107902308,0.26212625260418115,0.003786,0.25834025260418114,0.06673968611559213,True
V2,24c+32,"38,28",-0.0530139330060069,-0.05306368173836499,0.043747,-0.09681068173836499,0.009372308098646996,True
V4,24c+32,"38,28",0.4451792823385294,0.47867181667644265,0.096906,0.38176581667644266,0.14574513878263123,True
1,24c+32,"38,28",0.4092889281626404,0.43475676608699987,0.054903,0.3798537660869999,0.14428888361047723,True
3,24c+32,"38,28",0.42019808972517236,0.447932564738524,0.04628,0.401652564738524,0.1613247827610342,True
MT,24c+32,"38,28",0.5159532479639369,0.570809114742703,0.175566,0.395243114742703,0.1562171197515135,True
V6,24c+32,"38,28",0.6671829002991315,0.8056487530141178,0.139254,0.6663947530141178,0.44408196684474704,True
DP,24c+32,"38,28",0.37276662588454407,0.3916323692775472,0.199567,0.1920653692775472,0.03688910607572057,True
TEO,24c+32,"38,28",0.4820966965689225,0.5257122495770097,0.031259,0.4944532495770097,0.24448401601726463,True
8m,24c+32,"38,28",0.7996857264831722,1.0977399157081718,0.175673,0.9220669157081718,0.8502073970435807,True
F4,24c+32,"38,28",0.6418746782991069,0.7613554893719587,-0.015774,0.7771294893719587,0.6039302432515212,True
5,24c+32,"38,28",-0.07782805097699919,-0.07798576472440182,-0.026274,-0.05171176472440182,0.0026741066109118882,True
2,24c+32,"38,28",0.46945544430434855,0.5093716112228912,0.088933,0.4204386112228912,0.17676862580703348,True
8l,24c+32,"38,28",0.7549360014697963,0.984334136956165,0.16706,0.817274136956165,0.6679370149374444,True
F1,24c+32,"38,28",0.24525656630340648,0.2503594982211038,0.023885,0.22647449822110383,0.05129069834450076,True
STPc,24c+32,"38,28",0.16255440015214404,0.16400931300621968,-0.004758,0.1687673130062197,0.02848240593933933,True
7A,24c+32,"38,28",0.32498607930809514,0.33721195913771124,0.03126,0.3059519591377112,0.09360660130020372,True
10,24c+32,"38,28",0.9246165497555591,1.6199471369026075,0.313056,1.3068911369026075,1.70796444371459,True
F3,24c+32,"38,28",0.836066384668567,1.2079595832206442,0.09415,1.1138095832206443,1.2405717876741453,True
TEpd,24c+32,"38,28",0.21796264454707942,0.22151613488608102,0.016372,0.20514413488608102,0.0420841160781586,True
46d,24c+32,"38,28",0.9327427297268203,1.6790851278911776,0.337073,1.3420121278911776,1.8009965514070065,True
9/46v,24c+32,"38,28",0.8796197512806736,1.3740846515868836,0.2712,1.1028846515868835,1.2163545547059216,True
PBr,24c+32,"38,28",-0.13623039510625204,-0.1370826595349263,0.032065,-0.1691476595349263,0.028610930726143347,True
9/46d,24c+32,"38,28",0.9281111847377144,1.6445877244741116,0.245636,1.3989517244741116,1.9570659274090907,True
F5,24c+32,"38,28",0.2909487516463006,0.29960244345957027,0.081314,0.21828844345957027,0.04764984454800201,True
7m,24c+32,"38,28",0.6553688924269419,0.7846522835695829,-0.082866,0.8675182835695829,0.7525879723275153,True
25,24c+32,"38,28",0.726279208978993,0.9208075245446516,-0.168438,1.0892455245446517,1.1864558127405536,True
LIP,24c+32,"38,28",0.8005828348819054,1.1002333754825744,0.063567,1.0366663754825745,1.074677174056178,True
32,24c+32,"38,28",0.6062682431981726,0.7029995245387588,0.812202,-0.10920247546124118,0.011925180646862982,False
STPi,24c+32,"38,28",-0.32862160901480914,-0.3412822002898118,0.028622,-0.3699042002898118,0.1368291173920452,True
9,24c+32,"38,28",0.8947431782675993,1.445217648665074,0.358544,1.086673648665074,1.1808596187030649,True
45A,24c+32,"38,28",0.9130496859162079,1.5455585444242175,0.22115,1.3244085444242175,1.7540579925438746,True
8B,24c+32,"38,28",0.9171273122596476,1.5706388027651195,0.223581,1.3470578027651194,1.8145647239903915,True
7B,24c+32,"38,28",0.5702127636243988,0.6478380601425361,0.111312,0.5365260601425361,0.2878602132120723,True
F2,24c+32,"38,28",0.32210738249304577,0.3339966751380715,-0.024718,0.35871467513807154,0.1286762181594122,True
F7,24c+32,"38,28",0.877022251076946,1.362719227584748,0.25606,1.106659227584748,1.224694645998471,True
ProM,24c+32,"38,28",0.7133027837203626,0.8938757878949777,0.004375,0.8895007878949777,0.791211651665786,True
STPr,24c+32,"38,28",0.7055026754970245,0.8781726262165297,-0.05701,0.9351826262165297,0.8745665443772455,True
24c,24c+32,"38,28",0.742406627503779,0.9558201449116784,1.081141,-0.12532085508832147,0.015705316720068068,False
OPRO,24c+32,"38,28",0.23317062027691293,0.2375397733017636,0.176695,0.060844773301763605,0.003702086438143005,True
