% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=86415, Fri Apr 10 02:17:59 2026, <python>{}</python>
49 588 136.08977833066035 0 0 0.10503245190567874 45.119230071437734 0.8334984882252195 67.55423192646666 51.638346421001636 124.30093373459485 24.18219877701569 23.408071761093694 31.511175669777163
50 600 153.615243781021 0 0 0.11431402110276914 53.41216268518084 0.9228212289441775 85.2061322956428 56.4791992967534 131.70593338797337 26.878537598481316 27.139710307995625 35.25689541506492
51 612 151.34779591202337 0 0 0.1109452296861396 52.195808787972545 0.9093516082360512 83.47569828729709 55.35472487590229 129.55114454565881 26.183786260333864 27.033195199452376 34.23568917168632
52 624 150.4003125288288 0 0 0.10311530479326234 49.9212544527497 0.9039078641349401 82.92039907590335 55.43638890546962 127.59043907668831 26.337275402934146 28.29037882195372 34.469754025582894
53 636 134.6683845730423 0 0 0.09265964431105175 45.64360871714899 0.8219444406825979 72.65750934770998 49.279626540690515 110.98910087313948 23.335354258885253 24.34776012984415 30.63955518257951
54 648 130.20244967508484 0 0 0.08497510050787761 43.632116757020974 0.7966764056924326 69.18932077013125 46.862278639563876 105.63374649068226 22.50474559457688 23.913494751538636 28.650755963562677
55 660 141.28950566942643 0 0 0.09255780882310088 46.93005128750185 0.9151775245004837 79.33761154990266 48.65998143413847 115.46001798241126 25.78403195465386 25.551328303303183 30.560205480569074
56 672 145.83563026427493 0 0 0.09549890023144937 46.514546051295056 0.9118528878721832 81.60613918136225 51.0610219821107 117.09704922700766 25.965641576832212 27.080599791875933 31.44037063935828
57 684 143.9403121316679 0 0 0.09498415622735074 47.54362066000165 0.9379301854966001 79.43232656337409 47.670511773662696 116.96292527060713 25.969282153253108 25.86819657615407 31.18651564599735
58 696 126.8553300794514 0 0 0.08379523853233052 41.05132925587566 0.7826866884854231 69.94036837879531 41.26968228448397 101.79660424834711 22.765320224998863 22.630408697060766 27.09900113176987
59 708 115.4368025132093 0 0 0.07343484875618025 37.819224331741175 0.699101110942542 63.18119903180115 36.460213183136865 94.99803416033286 20.41101140641204 20.77082824000177 24.068817427867323
60 720 104.00093409091653 0 0 0.06485100911272043 33.37100566957541 0.6293401592906127 56.8719892886741 31.967212872942838 83.69640206417111 18.618537060538312 18.58713791177367 21.192490635144864
61 732 90.49744394637696 0 0 0.054351174710293146 28.537664649333017 0.540045691456316 48.95059335379001 26.465530661565566 71.95697439050741 15.926343406388375 15.717086610834027 18.709856124445132
62 744 83.05097326388167 0 0 0.050150651091644065 23.977442719994983 0.48858031910243827 43.89430777983659 23.516421043056585 66.25033290971038 14.578151965707654 13.787063356543454 16.996929767031073
63 756 84.51482795702807 0 0 0.051295471561412245 24.046792408577204 0.5061246508870441 45.839814281908524 22.584242557196887 68.44623498288372 14.890777331072421 13.870577756338257 17.582158021816245
64 768 85.98441429218583 0 0 0.05157613451905312 23.987901192381567 0.5174246504515602 46.57094304906597 22.114468885590473 70.26703096547236 15.058361538067414 14.064580928683352 18.234328301513013
65 780 90.96947529587015 0 0 0.05628354144256948 24.45953159098495 0.5467609476268444 52.389648706247876 22.414722671825427 74.0584803404912 15.782556642387569 14.819425179203048 19.8854640268192
66 792 96.58987868915051 0 0 0.0580211325135223 26.025433150088983 0.5762062157159695 56.097777294137465 22.99327301409468 82.47770012524771 17.096952343021705 16.17787675439751 21.414469814255245
67 804 98.89977902533865 0 0 0.058360602365854365 26.91617060252136 0.5784035235452832 55.68774674452936 23.14550742450034 85.1499045941306 17.015792582042323 16.316085427802086 22.221571707238162
68 816 103.69862662843138 0 0 0.059659244781051404 28.91599051098919 0.6315409462550522 56.40753452044056 23.95172111848075 87.57442164474088 17.67585470900649 17.090181950137822 23.44231270712076
69 828 106.33931997824833 0 0 0.061678954539259326 29.51989155690444 0.6631238135367592 56.303440539117865 24.10493246113944 92.44902725595266 18.049042768640202 17.62769548957172 23.898451810859306
70 840 111.44659647135146 0 0 0.06498354344518333 30.97691930498864 0.6757593139869054 59.216828818340254 24.22962118055418 95.21327636870996 19.32640688787104 20.190613912613568 24.163190519722463
71 852 108.35492409258858 0 0 0.060663622087402225 30.300007346752746 0.6583595591967202 57.527369623534206 23.0595849001654 91.97416072188284 18.864136871548062 19.94860116085951 24.034644126873943
72 864 111.36573212273586 0 0 0.06254845773500699 31.224795791204155 0.6691192111076998 59.39473278642789 22.936742215774675 94.14207036743922 18.804436707368318 20.006050638886414 25.69939708788843
73 876 124.26093312596396 0 0 0.0713913296169404 37.107117932540426 0.7406949879859278 66.75447990305975 25.702581282024674 110.08608279176606 21.990766543895596 22.39695156974428 29.05209281489585
74 888 139.14713432260356 0 0 0.08125863620908888 41.618608871677715 0.8472757953660827 80.47788650634878 28.64283036398472 122.31471386985207 24.814029335370577 24.117936756321274 32.962240719966154
75 900 168.2226917716198 0 0 0.0980136376602567 49.48375217459711 0.9966666666666666 99.20314960991496 34.357887342336525 146.16773973044323 29.086321514216895 29.164176125844357 38.27937450277855
76 912 190.20217542896566 0 0 0.11104751836254678 57.76312665110423 0.9966666666666665 113.27887525933923 37.86607039983851 160.79100539261228 33.158228276287204 31.71627577924703 42.79254810881978
77 924 174.71044585226755 0 0 0.10198665226847875 50.09897742515025 0.9472259128087444 102.30279545748061 34.00658281484302 146.80049418124747 29.366327173754637 27.91977700936052 40.02766221040198
78 936 166.61963718836384 0 0 0.09683855544594405 47.12394559829965 0.9219051042040365 95.07398014178659 30.725596737246274 139.7127122996289 28.209700924736467 25.896183702501734 38.080241616913746
79 948 145.47803685817217 0 0 0.0770147919330361 40.394181693967305 0.7859848698950845 81.32437221175138 27.057006092170468 121.72533338886689 24.511520290144663 22.333612249567377 33.478525162717744
80 960 151.75327472061775 0 0 0.0798611106787986 40.70820745387606 0.8203898552801933 89.26734998043194 27.655413514553764 121.14414065901337 24.589998406164288 22.586843932291092 35.164563022819735
81 972 173.57188321033402 0 0 0.09637298318248008 47.12225224156922 0.9670672870356765 102.99485871088382 31.77910161738202 142.15445242602732 29.0219469018893 25.79094268659157 41.80377959535667
82 984 188.30951848086482 0 0 0.10921477390538076 50.76148226615488 0.9966666666666666 110.78597563846988 32.5378093017417 155.93195240169055 31.08115987710399 27.700973478207366 46.777212211694014
83 996 194.24719211240395 0 0 0.11366539137874973 53.764282318115335 0.9966666666666668 112.66341557721135 33.32558683027697 161.11087129756928 32.226932320323534 28.426358251740005 48.64482241706316
84 1008 194.5236274679054 0 0 0.11218607025110992 54.32973319496428 0.9949430456325858 109.30402245668742 35.62576790989387 162.74766537895982 31.651596498408487 28.0801474031026 47.71609187154152
85 1020 183.8094561426029 0 0 0.10342215335753926 51.71752788547919 0.8922411215791023 100.98317401579031 33.62815215888266 153.91617264746904 29.812806571499998 26.496502899335606 44.21751341305222
86 1032 178.6847842971991 0 0 0.10176585814529629 50.0588249532309 0.878064226814071 99.18854932569005 32.822815306494526 150.85621646795033 29.760284983702928 25.384212408367418 41.8276356056554
87 1044 188.04910513941087 0 0 0.10744362103335565 55.83426528202178 0.9117836959259986 105.07055571964938 36.4142443268581 161.2816461336604 30.168289061987753 25.313646204258514 43.63988382220806
88 1056 191.82369334083245 0 0 0.1069765628530604 59.38442518759427 0.8903903747147149 110.36483190747109 37.73956651866871 166.91474358162694 30.869429869889412 25.96855114349568 44.74203110258672
89 1068 183.34705755587862 0 0 0.10158968336840138 59.38559460675963 0.843010078241363 106.73629808413935 34.262775692318826 156.08016077846372 29.420382121858314 23.819461518888993 43.085075832076484
90 1080 161.4776201282207 0 0 0.09134463123034438 51.477077950053086 0.7454190274588266 91.97408106056226 28.94858651301135 132.19525044768628 25.667046781313886 21.13310783960768 36.7536893078255
91 1092 151.22855794137635 0 0 0.08537938622219288 47.34376256635567 0.6641401863453082 87.67317672688105 26.55192475505876 124.05824947635095 24.26768262801526 19.56109904661649 33.865459910417144
92 1104 129.34743532550962 0 0 0.07274131135724443 39.7071311726539 0.5661303697815729 75.83504207774322 21.65828992546663 104.43012634852472 20.555898390078184 15.8402527210993 29.125267806967596
93 1116 122.35882664660724 0 0 0.06882750638056977 37.856909438919125 0.5261971800789517 69.93969024562162 20.576878105595302 98.7615010326578 19.708531230500213 15.24428885849226 27.62520246295838
94 1128 121.66703195727489 0 0 0.06964698687921748 38.050811026077355 0.5245061383888671 70.2222793268386 20.28259388105222 98.3829430744216 19.2524446707303 16.140455443909097 26.660274921406753
95 1140 123.15349307393703 0 0 0.06618453185462875 37.48507074702968 0.5318015092993169 72.19159667131822 20.89597455427975 99.42414954777469 19.082433235511182 16.42351075920216 27.33841887749229
96 1152 123.80529886681447 0 0 0.06686324081856539 37.528204604991885 0.5285981313574463 69.21150809653159 20.74892884136316 104.42721674286489 19.95599256146795 16.611609992219886 27.088892901929242
97 1164 127.28333974464046 0 0 0.06817500094841075 38.68522003848346 0.5326329572813732 70.94450036887015 21.710463286847055 111.01972968378311 20.4267598068683 17.062515555440267 28.234390291230305
98 1176 119.06042701478829 0 0 0.06060806417678842 35.34320047257307 0.5008235507505806 64.93319573810086 21.38051550377286 103.27344338912141 18.96619497533445 15.977246433002641 26.229387279518456
99 1188 111.57577658525005 0 0 0.057313263017010535 32.805875647010694 0.4575903461650631 58.458684227194766 19.810163138654747 96.99891657676793 17.630838802340424 14.60392226475785 24.201052042737125
100 1200 112.83099818950691 0 0 0.057086485771432945 32.89912285445528 0.46399156679748743 62.091338907162836 19.975998092246936 96.39071006182908 17.684293876171548 14.553690481681087 24.30952124100072
101 1212 106.6391087983017 0 0 0.05319092805218015 30.57862053915162 0.43864598194013865 59.05969962435356 18.174614507862547 90.11981393684648 16.667942761314947 12.946158733609117 23.22995158919532
102 1224 102.49360764732033 0 0 0.05325395964497304 28.36812670299876 0.4282321073109504 55.854877078655285 16.83020855195255 87.44119916658791 16.168365871892583 11.867710630786387 22.202416834006577
103 1236 109.7567646867431 0 0 0.05826925893598947 30.778472443456646 0.47174270340640634 58.205290787646014 16.74411542388375 93.08419420437193 17.943227181989297 12.492276493865704 24.61250547501226
104 1248 106.35449354814025 0 0 0.05484259844245266 29.384396283226714 0.44432797015015596 57.48248490516763 15.830438420856533 89.78728244423301 17.31490488195643 11.88088285675139 24.307230055655847
105 1260 107.13722078675931 0 0 0.05211622313807756 31.065456908327274 0.4384884479717414 58.3445943821837 15.802548093190993 89.12504168207009 17.09937712745547 11.905572708688828 24.306145471760246
106 1272 103.23307542245915 0 0 0.04963560292821464 31.643315227598883 0.4242004822617672 57.967842779670534 15.200342015106655 84.3465994373352 16.3292429546328 11.381231349272177 22.861022390876528
107 1284 108.6350074391772 0 0 0.05288697877796309 32.56277690122127 0.4387942924284343 60.921348472044045 16.666451785565876 88.93082567817838 17.104362356226684 11.548685708003102 23.235816634514254
108 1296 117.83260834149601 0 0 0.05717375225679364 36.066944840870626 0.47031746736324737 66.82498585394649 17.959701886683234 94.40746401500273 18.574831782435613 11.720830764765415 25.434059729450443
109 1308 110.45830289459778 0 0 0.05310017504351373 32.24466333733374 0.4464085036953873 59.515884389078884 16.214796634142076 88.97606984197462 16.987927250753614 10.787347683719931 23.866463618396807
