area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",0.7461761700848457,0.003786,-0.5537344553852013,0.015773,-1.299910625470047,0.011987,-1.311897625470047,True,-0.161298386847,0.0101727934356,-0.1500179987,0.0237104649317,0.129474484079,0.0039481001959,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
V2,24c+32,"38,28",0.433574117899103,0.043747,-0.6142430700633559,0.039852,-1.047817187962459,-0.0038950000000000026,-1.043922187962459,True,-0.130017571068,-0.00330550016114,-0.166411021005,0.0599067677968,0.0752326159365,0.045620057916,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
V4,24c+32,"38,28",0.8492759530252233,0.096906,-0.7863738845282824,0.01233,-1.6356498375535056,-0.08457600000000001,-1.5510738375535056,True,-0.202958322729,-0.0717756050395,-0.213044782096,0.0185348400817,0.147364081389,0.10105509709,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
1,24c+32,"38,28",0.3124201073807229,0.054903,0.19748539387369263,-0.127009,-0.11493471350703027,-0.18191200000000002,0.06697728649296975,True,-0.0142615834644,-0.154380011634,0.0535028356521,-0.190923885153,0.0542102975688,0.0572537097347,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
3,24c+32,"38,28",0.0480471777315874,0.04628,-0.7829975637242454,-0.000506,-0.8310447414558328,-0.046786,-0.7842587414558329,True,-0.103119532657,-0.039705039933,-0.212130067678,-0.000760634961989,0.00833701717858,0.0482615100545,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
MT,24c+32,"38,28",0.7166797471467823,0.175566,-0.5753447710751464,0.03625,-1.2920245182219285,-0.139316,-1.1527085182219285,True,-0.160319845436,-0.118230824249,-0.155872675575,0.0544921291939,0.124356344027,0.183082979132,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
V6,24c+32,"38,28",1.2286927275636148,0.139254,-0.6370933276002111,0.217226,-1.865786055163826,0.07797200000000001,-1.9437580551638258,True,-0.231514594159,0.0661711061783,-0.172601623507,0.326540889828,0.213199460624,0.145216255858,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
DP,24c+32,"38,28",0.7958969344318417,0.199567,-0.2903456901165206,-0.259572,-1.0862426245483623,-0.459139,-0.6271036245483623,True,-0.134785561123,-0.389649303848,-0.0786605907195,-0.390196716113,0.13810189751,0.208111598467,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
TEO,24c+32,"38,28",0.4018601794687245,0.031259,-0.5692509591784382,0.072362,-0.9711111386471627,0.041102999999999994,-1.0122141386471626,True,-0.120499561311,0.0348821497108,-0.154221737194,0.108776812489,0.0697296985545,0.0325973756005,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
8m,24c+32,"38,28",1.406813074643365,0.175673,-0.600024052484441,0.165189,-2.006837127127806,-0.010483999999999993,-1.996353127127806,True,-0.249016805408,-0.0088972692399,-0.162558798085,0.248317250466,0.244106424645,0.183194560411,8.05904293826,1.17833907431,3.69112013348,0.665233686704,5.76311367752,0.95894222845
