area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",-0.4558734988837386,0.003786,0.4581797994908001,0.015773,0.9140532983745387,0.011987,0.9020662983745388,True,0.206133548031,0.0101727934356,0.185053014619,0.0237104649317,-0.148404523533,0.0039481001959,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
V2,24c+32,"38,28",0.2375117341989203,0.043747,0.5113897459205806,0.039852,0.2738780117216603,-0.0038950000000000026,0.2777730117216603,True,0.0617638450451,-0.00330550016114,0.206543837666,0.0599067677968,0.0773192910613,0.045620057916,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
V4,24c+32,"38,28",-0.1871458490461841,0.096906,-0.543516436998016,0.01233,-0.3563705879518319,-0.08457600000000001,-0.27179458795183187,True,-0.0803672322379,-0.0717756050395,-0.219519401059,0.0185348400817,-0.0609232399491,0.10105509709,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
1,24c+32,"38,28",0.1271032202314345,0.054903,-0.20620872423576542,-0.127009,-0.3333119444671999,-0.18191200000000002,-0.1513999444671999,True,-0.0751671416056,-0.154380011634,-0.0832850904884,-0.190923885153,0.0413770330677,0.0572537097347,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
3,24c+32,"38,28",-0.0497427899685163,0.04628,0.4886075799734309,-0.000506,0.5383503699419472,-0.046786,0.5851363699419472,True,0.121406565719,-0.039705039933,0.197342409552,-0.000760634961989,-0.0161932094376,0.0482615100545,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
MT,24c+32,"38,28",-0.296447096604313,0.175566,0.11417295184100433,0.03625,0.41062004844531735,-0.139316,0.5499360484453173,True,0.0926013478963,-0.118230824249,0.046113008364,0.0544921291939,-0.096505039736,0.183082979132,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
V6,24c+32,"38,28",0.0028506044505691,0.139254,0.0785544002146086,0.217226,0.0757037957640395,0.07797200000000001,-0.002268204235960511,True,0.0170724092873,0.0661711061783,0.0317271267469,0.326540889828,0.000927982425616,0.145216255858,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
DP,24c+32,"38,28",0.2627725732098758,0.199567,-0.2983491539031157,-0.259572,-0.5611217271129916,-0.459139,-0.10198272711299156,True,-0.126541868721,-0.389649303848,-0.120499442359,-0.390196716113,0.0855426749313,0.208111598467,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
TEO,24c+32,"38,28",0.0893806531495517,0.031259,0.17557046245016464,0.072362,0.08618980930061294,0.041102999999999994,0.04508680930061295,True,0.0194371720192,0.0348821497108,0.0709106848241,0.108776812489,0.0290968728742,0.0325973756005,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
8m,24c+32,"38,28",0.6169810193636821,0.175673,-0.34445809691499185,0.165189,-0.961439116278674,-0.010483999999999993,-0.950955116278674,True,-0.216819803185,-0.0088972692399,-0.139122260115,0.248317250466,0.200851276575,0.183194560411,4.43427723002,1.17833907431,2.47593804637,0.665233686704,3.07183021131,0.95894222845
