% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=49380, Wed Apr  8 22:58:19 2026, <python>{}</python>
1 12 18.574321912075973 0 0 0.01803436523556688 9.261428129132607 0.18838688752243782 8.904626575350495 9.141329997221213 13.696859726470041 3.6847390094917603 3.777091229496413 5.5882702167779055
2 24 18.327894740229556 0 0 0.01819658539101298 9.280600742710725 0.18218337096316192 8.70051821068541 9.38768233756084 13.868600024581811 3.642679656289079 3.54001472922364 5.60780148784483
3 36 18.325257021676055 0 0 0.018243841524836667 9.075307971149714 0.18193279519485805 8.693943969318957 9.456212459572223 13.965338592425402 3.5997003059982444 3.5687160967682274 5.308206360373649
4 48 18.097290039553183 0 0 0.017928217886519077 9.056423962268017 0.1759377770085652 8.399777922823281 9.27686345101944 14.24752709130351 3.5164670528597677 3.6921019394161596 5.230289731127563
5 60 18.19334569449206 0 0 0.017862843126169904 9.135211036506604 0.1736070052346549 8.592927593080306 9.299467469727634 14.152438549063069 3.492348464099519 3.582539884843665 5.396635155033158
6 72 18.14096082419656 0 0 0.017725084882803332 8.436690902985646 0.17466612698387832 8.830009549528526 9.240828387491359 14.239253684492532 3.5662312882093916 3.616519015604238 5.373134071326298
7 84 17.72744407853878 0 0 0.017442886711509707 7.80177882558394 0.16322347630184356 8.811497605482758 9.105890257664452 13.808991095743947 3.466635636731182 3.4989619913062127 5.346361461106301
8 96 18.243749330784883 0 0 0.017909479148106228 7.916943618622057 0.15601527597811363 8.947720018201416 9.514471421165624 15.643277667022353 3.5883511414503695 3.578563091465319 5.558183022669058
9 108 16.43068581562171 0 0 0.015733118050389343 6.664091245710515 0.14178981602927737 7.884086182577149 8.443671261996917 14.483448980849252 3.2359504847009606 3.2362484262210525 4.981395231836103
10 120 16.71945632593452 0 0 0.01602705892074116 6.548770928348983 0.142700030896141 7.889674254457325 8.930151365087328 14.751455029405234 3.2531353690107006 3.203557416603978 5.077565744610765
11 132 15.971720391447441 0 0 0.014772009304699182 6.137169622592909 0.1325217250087085 7.5578805690882 8.423485878374443 14.078785900708652 3.160862295184842 3.069250679100654 4.905631413209317
12 144 16.549142811112883 0 0 0.01507915265934112 6.32828983474993 0.1482501779701099 7.762015053396913 8.771571294815727 13.9482871132102 3.314605314696465 3.2055420697896366 5.084812680160984
13 156 17.370710758085675 0 0 0.01616940878922129 6.91865769527951 0.1523554165731661 8.11359548548455 9.306345989823004 14.212838546476174 3.4739111491484023 3.3659076943961646 5.390419318376607
14 168 18.087810944435713 0 0 0.01673504781341407 7.336833576470157 0.1706775509483038 8.193735786275978 9.603087245244478 14.19185075924032 3.5598252870191955 3.471288144242822 5.668294209032524
15 180 17.629785459056592 0 0 0.016112362733945382 7.096506660875191 0.16736568416580666 7.762085888039887 9.408770847657346 13.769075409568424 3.4841614692742406 3.32454007042207 5.514622933174226
16 192 16.069280380872677 0 0 0.014355392601299548 6.524715981058642 0.1551828060065712 6.886335916077412 8.469526545696127 13.258920571927744 3.1597184912940732 2.923206523232448 5.078260687427336
17 204 16.05239422749565 0 0 0.01516256032859807 6.89705757632177 0.15772650750427106 6.747197344618064 8.503182575418757 13.33483051264751 3.1228566243341445 2.83733197956196 5.042929668504285
18 216 15.553744387135897 0 0 0.014787603406202044 6.587177931180804 0.15827248691017265 6.574915794245566 8.323666419990428 12.862992778019976 2.940967821846186 2.713652910581898 4.955225078407924
19 228 15.018513989664065 0 0 0.013996815319637578 6.148712487704611 0.14551420077793426 6.17802878718761 8.461312728403787 12.462436473958526 2.9193323424176065 2.600741847078605 4.7542136659542376
20 240 14.431470954436966 0 0 0.012958338459223893 5.910645306033009 0.13837132645054986 5.599119070869624 8.368692753420625 11.970372374424294 2.779395392982823 2.470179503972918 4.475968234420784
21 252 13.91207081967689 0 0 0.012614628652036988 5.702005684867598 0.13257567878735968 5.335225451031952 8.097420090739098 11.658734746225099 2.5899891972779057 2.458468483235725 4.315235013354511
22 264 13.400054146490643 0 0 0.012404326650250867 5.656463174895901 0.12788248407037667 4.935568564935167 7.561823546168165 11.243180245466275 2.4445083715465694 2.3420770873280805 4.16238391646357
23 276 13.367551032043474 0 0 0.012068250707150377 5.414550192755295 0.12594336250335325 4.929948890555535 7.85651017828689 11.018505292101993 2.412169759816831 2.2979658997284513 4.044039598852622
24 288 13.45702469487373 0 0 0.012159721998607678 5.321294794827082 0.12202317322777781 4.954767551130579 7.8915941838874515 11.431483957202776 2.314155258245843 2.351043678502543 4.021775442524997
25 300 13.171090220996405 0 0 0.01189519904632507 5.171229727784154 0.11806906013752981 4.839973303843447 7.704926214796437 11.08119857061668 2.3159722188986156 2.296167053344667 3.9421404487754454
26 312 12.4269192385026 0 0 0.011140608681893843 4.856481710384905 0.11110496270278203 4.5188360752131205 7.289106299278516 10.577363480560301 2.1416091557808947 2.1307678428667476 3.7218165580083302
27 324 11.523192273899381 0 0 0.010592805350034916 4.546089979569621 0.10263459393424545 4.13986971546086 6.725907203676325 10.101509200649966 1.9765189324186283 2.0137965614314313 3.517717017071682
28 336 10.687909377987797 0 0 0.00979737927471669 4.3073075238395155 0.09398674670907183 3.7657933705068727 6.23009321579057 8.973045053774145 1.8324679468206255 1.8769618439494704 3.1831936322223195
29 348 9.518700142168488 0 0 0.008640806837126655 3.851365170464489 0.0837801537989502 3.3110089364950435 5.415104527367642 8.17087938006503 1.6273104876659974 1.7186704916501374 2.7114384238476257
30 360 9.17820407351156 0 0 0.008419007360640498 3.569308539510114 0.080983683159455 3.112778255305711 5.160258608246723 7.891051005305443 1.5416294440000742 1.669001973873593 2.577801539912548
31 372 9.199315341015964 0 0 0.008734950219395483 3.5853836695211365 0.08263527301333676 3.0965415460043175 5.103684049434276 7.856324027577826 1.53045857288348 1.6846277991827767 2.6144780049797802
32 384 9.370038251885058 0 0 0.008814577944296 3.62033041833133 0.08509938738726039 2.9572622274045237 5.25526592608574 8.256604623514992 1.5253343034747044 1.6655784545292234 2.7142076740414756
33 396 9.891230420312336 0 0 0.009618820744540393 3.9709772504036773 0.08684254088258606 3.0960205343788236 5.445180908086623 8.73168977294301 1.6049897832146598 1.7267331037013953 2.897838878023495
34 408 8.780186457162028 0 0 0.008658424113809635 3.5726730375697926 0.07713088624266104 2.666647724502328 4.809123512972691 7.676509948264279 1.3908611660801586 1.5145563966395674 2.6252038478706883
35 420 8.754712652189358 0 0 0.008974153156090361 3.6350243574023664 0.07425484011249742 2.6754382418997524 4.856944521090237 7.641454884598443 1.4114552840827999 1.4723480556169475 2.644094760234192
36 432 9.147066208608077 0 0 0.009697254659727024 3.8429040873775344 0.08317044028727091 2.7583456440256624 5.026673809988952 7.923100953333737 1.447003747750368 1.5190897509764112 2.8177922114892056
37 444 10.90258738254946 0 0 0.011877937655276153 4.674674132298412 0.09963492523254974 3.3450333957612552 5.9841042533921 9.37144039066785 1.7503027017939399 1.7934973207381297 3.3751136281705625
38 456 12.720923455941293 0 0 0.014722133888146293 5.663492542718149 0.1157418027568506 4.016542941634874 6.969748794449852 10.959753142772755 2.1023076677566928 2.079852668288771 4.0614121838948085
39 468 14.45068156040093 0 0 0.016775508054881268 6.4138720083457015 0.13353965062766393 4.565872990742727 7.809788429598506 12.361570099415063 2.4532402144554903 2.3660235324719823 4.6804154725343015
40 480 16.188886596880035 0 0 0.018677248467778913 7.146942729006991 0.14991040396689895 5.263733760522245 8.658080616661303 14.654177541888142 2.922287523433722 2.656832079528814 5.380152788444868
41 492 18.348236805087428 0 0 0.020641061026633007 7.758124524946406 0.17302189057078832 5.948866167395023 10.101914466645914 16.78920327210456 3.3603897832059895 3.259968529785519 5.938937475729141
42 504 20.72537774128208 0 0 0.023751317305030408 8.698066730415768 0.20078729376233376 6.9753529402832894 11.467340515720027 19.009248529752767 3.9746710640270813 3.9779577925082887 6.681154687685348
43 516 22.521267045987074 0 0 0.025899107548546168 9.351721953619796 0.21884055243514763 8.080054871635205 12.319474552979816 20.98325948206941 4.509195816635895 4.394365725391174 7.118811906936183
44 528 26.38314274945132 0 0 0.03011376512863878 10.851164670180184 0.2569811660294122 9.528692333346171 14.510465768543865 24.978317217634295 5.369142914183587 5.0073085860383095 8.27399750654675
45 540 32.951817485629654 0 0 0.03746591433625253 13.574638455864394 0.32177172557047273 12.044429887071047 17.84619184133472 31.652183656291083 6.813106723888127 6.2672570081817 10.130149523987795
46 552 35.2145249423951 0 0 0.0420793091804887 14.862949133682239 0.3661065368558936 12.872122515294745 18.530742913585197 35.221867759353636 7.193643598800285 6.656627078609624 10.180516315671625
47 564 38.60952759909879 0 0 0.04408414897624208 15.953084850291308 0.3952155286202959 14.792577559999174 19.42515264004232 38.95345430750759 8.352026507636886 7.283811506469662 12.08395761144105
48 576 40.96816565604106 0 0 0.0468080174676422 17.455378162723253 0.40658175141227726 15.835426905819581 19.872702288361317 42.16320882693432 8.967292950367009 7.936455689450806 12.83320813184257
49 588 45.25492417837648 0 0 0.05316746682138099 19.376876390991878 0.46033656759013725 17.30757411391624 21.601677854714506 45.44504104405992 9.839579512844779 8.761007096030902 14.579226902342938
50 600 39.43577020580733 0 0 0.04600225554755895 16.574370322651927 0.40033698504535237 14.944996548365845 18.623877079971088 39.05113835588395 8.428038456772105 7.5921191763236795 12.630152868652386
51 612 40.21821260479145 0 0 0.048128540037176405 17.385039339277125 0.44083971379330356 15.162579117446668 18.657619235975528 39.63694121202064 8.749512751256317 8.116296930041552 12.989225231213615
52 624 39.51538710424274 0 0 0.04742884901929486 17.250170133870455 0.44107913423884565 15.475221247287935 18.284544780490254 37.74672294061606 9.046880703135393 8.088371640052996 12.847672169461795
53 636 38.266208454996736 0 0 0.04594871858713443 16.724481010897485 0.42499217527931193 14.989725214748828 17.7757906374178 36.41445858389787 8.978356573875676 7.761447674711459 12.37376819438019
54 648 36.14039525894097 0 0 0.043634482777342457 15.876749681891235 0.40799225643809167 14.189918936422863 16.936060523928703 34.2810065637349 8.418404800644018 7.329467505531079 11.687071740938112
55 660 35.1114385463394 0 0 0.04216620642133172 15.428523069800992 0.3921728914778569 13.121112390571467 16.256312906903766 33.9168330641236 7.873567186100414 6.826958711492954 11.40135005741147
56 672 33.39666815540212 0 0 0.04069168013102107 14.859013779434989 0.3634830841427488 12.989498411565805 15.371490314738512 32.119083058500706 7.637560151699407 6.325833145773224 10.397304787975344
57 684 34.46049965210934 0 0 0.04227493672465155 15.06020671429625 0.3711906719322957 13.470553445646953 15.745460961514233 31.884449997972396 8.049935449685714 6.398054588322061 10.695591310543643
58 696 34.02640302942608 0 0 0.040583753823154975 14.390922129494207 0.36743762075855585 13.584949009511032 14.7876547212752 30.4874710093451 8.074941374157275 6.144549413677637 10.462311373790751
59 708 34.79443866405355 0 0 0.041040427350352945 14.647663518442483 0.3833835122849094 13.768349708425363 15.203568276698874 32.155331255330594 8.115768973487668 6.154038731226039 10.846448708523493
60 720 40.505051749347466 0 0 0.047913361320886506 16.915484792873205 0.44088710277383786 17.8596555257068 17.656075195944222 37.72572963971918 10.962319309010496 7.456593842361174 12.752002378557599
61 732 44.25332621702311 0 0 0.050897666293935974 17.794115831568924 0.468173411214207 20.80588802758828 18.9387195193066 41.16666244140751 12.589038708993405 8.094341581671072 13.897716345140067
62 744 48.010922329549246 0 0 0.05425026765641422 19.167723978775776 0.5154274578753713 23.57857904134583 20.665103243524737 44.05799695136665 14.040048861170257 8.62959411993174 14.716714811779333
63 756 52.25788802577756 0 0 0.0576543864189936 20.37497028138371 0.5527083502945678 26.188564295095915 21.680338626679788 47.40835624232888 15.409420200129876 9.62328520352885 16.293582753512002
64 768 59.95376221409091 0 0 0.06361404378170796 21.944414525202816 0.6836123884864113 32.10961063106932 25.389419201241854 53.7848754464165 18.389821320634663 11.11501367041957 18.41355449952252
65 780 61.46414617386005 0 0 0.06488704539866451 22.61482157915654 0.6871897860405413 33.67224719829715 26.366853353167098 56.26795083568908 19.418196778673124 11.308080079304517 18.802345773132906
66 792 63.705140915844986 0 0 0.06402960661515911 22.442811605760607 0.7597393514120045 34.504690317978586 28.2534837305962 58.17054619700624 19.76580718106206 12.881967140209495 19.414491170901307
67 804 70.74497917949623 0 0 0.07069123554313884 24.8112656600673 0.8849120976808691 38.40839158598386 31.00078655275397 64.07701153928225 21.54369817586922 15.20497178877181 21.769641744901588
68 816 68.45870955964821 0 0 0.0678843494115487 24.260679508736526 0.8772280856570409 36.77191580578336 29.979058535429818 60.230137354520046 20.66041493134415 15.108754412961972 20.600337936850668
69 828 69.40204442562589 0 0 0.06945118770902838 24.78140198312093 0.9107838667669581 37.765771660412966 30.172273673816882 61.51902054446293 20.87502823982499 15.218065615369976 21.61123007194798
70 840 74.11846525311573 0 0 0.07395266213422388 26.395877977637614 0.9741679240856819 41.25221512154045 31.453614451883208 65.57790597895611 22.456373814741074 16.24414859681092 23.518033003500204
71 852 70.25511582319238 0 0 0.07072626452538248 25.128633170974414 0.9228280534319676 37.928541415520876 29.423122025692418 60.750103709431485 20.81572637830323 15.177299135283878 22.469243380897232
72 864 64.97454973085986 0 0 0.06688148250857079 23.563696780822138 0.8490051490915246 35.00377493861962 27.305880889781292 54.82256425749213 19.17448917920257 14.221137225535875 20.05260318711307
73 876 61.68069311847439 0 0 0.06400251417682501 22.084257241405552 0.7995731767017399 31.79645066815622 26.123430032781172 50.54409770860056 17.31635619910173 13.141333205477217 19.067265470350474
74 888 57.831149318624576 0 0 0.06147746816875208 21.25842641963879 0.755526736677441 28.714665530500668 24.558491575319955 47.54746908979723 15.693641951422089 12.594553241297286 17.97010631639671
75 900 55.713069408534615 0 0 0.05908745608135502 20.199702376796264 0.7092029774412215 26.58644425123096 23.404440132179353 45.829029150995176 14.91928025280935 12.145008688944147 17.381371744947756
76 912 57.190514346113716 0 0 0.06111556957099067 20.51436974279744 0.7489981890591549 26.572581746700905 25.665730998483305 48.04449434625974 15.012209620482023 12.406408123842303 17.906290586939658
77 924 64.00809293733255 0 0 0.07189733853066836 24.15577731140883 0.9359810127475806 29.059803704194053 30.071002261189022 54.092145659562156 16.130863441364415 14.408533396085124 20.088446987751993
78 936 61.02941496211809 0 0 0.06570162839373882 21.925835162886468 0.8597766207216166 27.34781546163827 29.583349992940818 51.13473037229001 15.137291666971285 13.037265201775794 18.89531466088835
79 948 53.775972035184175 0 0 0.05863030975404146 19.547353385916637 0.7584916051037299 23.724623556343488 25.158271456796754 44.59544311308789 13.146735945303265 11.376419925571593 16.224612964839647
80 960 50.412939086850734 0 0 0.05277707953175678 17.70161739688517 0.7179497331374806 22.23348399064104 24.31806032288235 41.720926319766896 12.423446677258967 10.465209199463356 14.929829360983314
81 972 51.32431249721106 0 0 0.053729700258399196 18.14004810947139 0.7193933642010135 22.56807680738673 24.70195494614523 41.66165890800056 12.612305474995736 10.807050920727315 14.843847882108438
82 984 47.79131112004058 0 0 0.04960571899003256 16.64210426123684 0.6602217773979756 21.09044654829398 22.42548875001566 39.375726629711124 11.71837284703549 9.777621083483096 13.794836177523363
83 996 44.46066758764584 0 0 0.04715264045909645 15.820035187127138 0.6141510195777675 19.59708334845645 21.041131287761015 35.66360405944478 10.8289814807165 8.892433048804895 12.937861348250106
