0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.897163795741291e-07,4.432836091502625e-07,8.14306244016172e-07,1.2267896231635112e-06,1.224628975605906e-06,9.952456246557176e-07,1.0159679643100718e-06,1.0325461254118981e-05,3.809167149929481e-06,5.174178677346314e-06,4.09194973020807e-06,5.958030638036719e-06,1.7986277925003953e-06,4.9859897048482155e-06,1.296358813488705e-06,5.1675427307596326e-06,2.8926178725960342e-05,1.3977993668046862e-05,1.0532725302155165e-05,6.0880252681322275e-06,1.0239691235864652e-05,7.4641497121607806e-06,7.085508421049335e-06,7.246899845272006e-06,6.887123635849982e-06,5.691643419538238e-06,7.753817103838125e-06,1.9990827297844888e-05,1.104485885404094e-05,8.492950401571086e-06,1.376222759186082e-05,3.5216634962104883e-06,8.699160633173112e-06,4.581412282688821e-06,8.143017592876637e-06,8.413861895313133e-06,8.68666867960252e-06,1.1723524276738352e-05,9.3149591774803e-06,2.3480458618461325e-05
3.420909775560491e-06,4.816619632406518e-06,7.865010469319427e-06,1.0953243188410924e-05,1.0937634975720767e-05,9.24896162813392e-06,9.404295019154737e-06,6.192900912923611e-05,2.7459133739318437e-05,3.5234645702590634e-05,2.9106496885026687e-05,3.952755993503993e-05,1.4931033780542184e-05,3.418708511268722e-05,1.14531230717519e-05,3.519782544696608e-05,0.00014414713628220293,7.935013885765667e-05,6.2943774990164e-05,4.022936527140465e-05,6.150803070983434e-05,4.75062636245513e-05,4.5529945128356156e-05,4.6374577757424626e-05,4.448698791394853e-05,3.808072884886292e-05,4.9006103446149045e-05,0.00010640402443261144,6.543625193924914e-05,5.2789095033534724e-05,7.834545555830996e-05,2.5761329799259204e-05,5.383387792579326e-05,3.1910332813759195e-05,5.100571651407402e-05,5.2387193192739975e-05,5.377071097749729e-05,6.870809662799023e-05,5.692822508972645e-05,0.00012143364199652287
2.4935433954631728e-05,3.2641949746860226e-05,4.804696391040757e-05,6.241182197880842e-05,6.234152254096456e-05,5.4605813637721565e-05,5.532883112826937e-05,0.0002468675693975941,0.00012924666643464539,0.00015755910454873023,0.000135366392476805,0.0001726431602992296,7.974080734116803e-05,0.0001538239606348972,6.465261957870994e-05,0.00015742822111938356,0.0004851543528493451,0.0003008774118537046,0.0002500887083591619,0.0001750772611403977,0.0002455282864342806,0.0001998492462279514,0.0001932009156868474,0.0001960491538378639,0.00018966952839724854,0.0001675976935327352,0.00020485812569062954,0.00038041450941457734,0.00025795767646950336,0.00021736004801727965,0.0002978306714235713,0.00012286188814442616,0.00022078119481279505,0.00014562578770740056,0.00021148922751513055,0.0002160404400985627,0.00022057469530814065,0.00026819861277180263,0.0002308381015891003,0.00042286187704889555
0.00013312129759891165,0.00016416909678143023,0.00022184989708750008,0.000272021465030156,0.00027178254336384527,0.0002451137854264867,0.0002476397704102991,0.0007965108308566422,0.0004801150460735987,0.0005605063615298784,0.0004977883214484681,0.0006020469727460117,0.000329304035053149,0.0005500908396469634,0.00027960683980102907,0.0005601425656552405,0.0013532426780307003,0.00093008661015466,0.0008046402788825615,0.0006086761650623927,0.0007931247273846501,0.0006750734923816567,0.0006574349700804255,0.0006650077379002033,0.0006480144185426941,0.0005882419192860537,0.0006882792333708958,0.0011179599213560155,0.0008244068548844269,0.000720945066583178,0.0009226952742117039,0.00046148376419382665,0.0007298133566745737,0.0005270369036080132,0.0007056565514948499,0.0007175160539007118,0.0007292785382905184,0.0008499405292858448,0.0007557155622448763,0.0012147691958123825
0.0005510489977835755,0.0006487595874969485,0.000820127099220746,0.0009611536074449328,0.0009604965345483107,0.0008863159670886764,0.0008934168695119159,0.002217270562411292,0.001495475332163901,0.0016868910495558636,0.0015381337645918199,0.001783379027678941,0.0011152588496899268,0.0016624550095471024,0.0009819478698763833,0.0016860415366781727,0.0033492274886595917,0.0025015496875961255,0.0022348607662612758,0.0017986398125893366,0.002209936436471174,0.0019495131934830444,0.001909761751337959,0.0019268618976597913,0.0018884437440309615,0.0017514809384580777,0.001979119654568617,0.0028865842468219147,0.002277465526754316,0.0020518235804531473,0.0024860676718604312,0.001450131329636315,0.0020714328210075113,0.0016079971423237657,0.0020178876460872712,0.002044223649498524,0.0020702490336394997,0.002332160569391887,0.0021284078933128106,0.0030793367601215553
0.0018071228267402466,0.002053844297150521,0.0024679164407060993,0.0027944405270529417,0.002792944418230727,0.0026225849263268076,0.002639028391112574,0.005372232258584549,0.003949158759573832,0.004339042828841759,0.004036982724599617,0.004531832730058765,0.0031394036973417996,0.004289848944505351,0.0028416658923374376,0.004337350149399289,0.007412278252226229,0.005902891129210329,0.005405503011736952,0.004562122349007139,0.005358367842880126,0.004858466349286134,0.004780854089390163,0.004814317717563933,0.0047391488308365,0.004468347059456651,0.0049160155356552625,0.0066006296965297855,0.005485833938950984,0.005056555371626861,0.00587435252608873,0.003855241159924752,0.005094258086238641,0.004179624407161707,0.0049910863705347275,0.005041898404683057,0.005091968454299321,0.005588428844429288,0.005203365473983479,0.006942184325481044
0.004799673532036908,0.005310343207764277,0.0061391807521594165,0.006771802758696779,0.00676893961725631,0.0064409320955668625,0.006472812516261254,0.011335327605986618,0.008895443562787686,0.009580429901411863,0.00905109618521626,0.009914265129782822,0.007423187526493653,0.009494814440422956,0.006861976910092781,0.009577562411719406,0.014601095329457553,0.012207790704558071,0.011390626010993471,0.009966490473774011,0.011312375577156579,0.010472906606088416,0.010340725687876851,0.01039794099075961,0.01026983206617481,0.00980460714534184,0.010570484027859293,0.013328752585790181,0.011523778031468715,0.01080783793339334,0.012161330156173706,0.008728402522004077,0.010871203743198275,0.009302140817428816,0.010697404010497544,0.010783061943134425,0.010867285063920283,0.011693002416826345,0.011054055553383473,0.013868607461766196
0.01061950817176249,0.011508199004028106,0.012914035789879102,0.013960465714379339,0.013955768963510255,0.013415787071196693,0.01346864244634093,0.021012263636727514,0.0173366173353481,0.018387612446840205,0.017577412143639993,0.018894409875699302,0.01501697456676189,0.018257363843272194,0.014108048645713427,0.018383550015182836,0.025680619490820657,0.022285478783903384,0.021093796378354592,0.018973589079845414,0.020978812379450238,0.019734340335027037,0.01953569918667436,0.019622397093997067,0.019430215586516267,0.01872804217206077,0.019880102121515246,0.02389102959663051,0.02128956085357237,0.02023384161498554,0.02221821765093981,0.017078209497877292,0.020327747172037704,0.01796304758487667,0.02006928745997061,0.020196651508921845,0.02032166983390039,0.02153685618789507,0.020598289049202897,0.024656259514511912
0.020171686371219764,0.02150817585315444,0.02358083167557549,0.02509377307086602,0.025087009246039738,0.024309088563958234,0.02438597078572993,0.034771422806607846,0.029828154951830325,0.03126112494834134,0.030159695423500277,0.03194718512088884,0.026598476115395668,0.031085199306074247,0.025305684467422623,0.031256574332687984,0.0408000981320988,0.036443687056154736,0.03487981867488093,0.03205471348778011,0.0347281473497871,0.03307527901577479,0.032806996296589216,0.032926156643924745,0.03266823825097923,0.031721442839583704,0.03327013599358966,0.0385176366177651,0.035139104208400454,0.03374287037154851,0.036355971481307536,0.02947452067574583,0.033867299091771594,0.03068576221057006,0.03352263872103596,0.03369220931625733,0.03385842707649158,0.035463494753584394,0.03422577986355322,0.03950243234688863
0.03382339699682958,0.0356060599243778,0.038328328738012556,0.04028517822573743,0.040276413625826984,0.039272789800613224,0.039373586309824536,0.052305608244451594,0.04626476494339547,0.048033543993422655,0.04667994805955159,0.048877431656664264,0.0422093072361962,0.047819183059403934,0.04055855112278485,0.04803041573559438,0.05944208883636403,0.054315523579383886,0.05243818779160837,0.049011099643673256,0.0522556371128694,0.050255330180183314,0.04992243582308945,0.05007537383359866,0.04975993092108612,0.04859771294448775,0.05049262753053836,0.05676567086710179,0.052753458277290145,0.051069798107274876,0.05421086697272466,0.04582930915508991,0.051219486577600955,0.04732905322264519,0.05079977449804295,0.05100542525529028,0.05120676277263257,0.05314121404112006,0.05165181132814603,0.057935112842291026
0.051272355850637004,0.05342955642490392,0.056684708628777294,0.05899623779076914,0.05898577578426395,0.05780197872849907,0.05792428638007868,0.07275015440151182,0.06592927419945518,0.06793996435424791,0.06641244976070436,0.06890028523682998,0.061250339437461,0.06770124057287673,0.0593201677461157,0.06794179429429097,0.08060657312007008,0.07499768015890004,0.0729025333601746,0.06905582201910919,0.0726988722514112,0.07045720173684511,0.07006880917214357,0.07025786385482671,0.06989986879683341,0.06857701460324057,0.07072501887577606,0.07768048254298442,0.07326141998032258,0.07138093857194422,0.07488168715146742,0.06544007852087136,0.07154665679891598,0.06714902758696917,0.07107141229375483,0.07130236043841992,0.071528185475569,0.07368970704199032,0.07202838644717678,0.07898420786712634
0.07166011644818904,0.07407349617858933,0.07768245200916854,0.08022019145241399,0.0802084336333023,0.07890907759172211,0.07904995700831,0.09494129381780372,0.0877211740668204,0.08985689155490015,0.08825452118274688,0.09088434196846447,0.08268159459962587,0.0896119257378939,0.08057985868313981,0.0898690639471437,0.10308867948189718,0.09731532078345266,0.0951093335728331,0.09105748601298025,0.09489579914800875,0.09253638739722467,0.09210051039876524,0.09233185781046475,0.09194854791337892,0.09052873604126357,0.09282086693477036,0.10006799878419642,0.09549915447174923,0.09352699198871073,0.09719428423467838,0.08721539654414048,0.09369752750707647,0.08903379060365907,0.09318868834798598,0.09343234073167575,0.09367024740425442,0.09594119946141917,0.09419973595147627,0.10145573227784682
0.0938245771428666,0.09635952917429988,0.10012572861060369,0.10275282100096511,0.10274012401193112,0.10139319371919911,0.10155087573290865,0.1176813924716242,0.11042941541696125,0.11257389291213359,0.1109985494646238,0.11362214793412509,0.1052948757695189,0.11234201681175665,0.10313378940856135,0.11260356775795914,0.1257268208629248,0.12008258290215562,0.11786268029507495,0.11381032383703205,0.11764982911196574,0.11528966216284274,0.1148092454704686,0.11509459750850856,0.11470156872161125,0.11324268448966483,0.11557792381883297,0.12275022204066557,0.1182739855633391,0.11630980071874258,0.11996231546366697,0.109947367992613,0.11647380414161203,0.11177519586001208,0.11595069010714856,0.11619514448493344,0.11643339489751452,0.11870364510330453,0.11696831587534288,0.1241832975189199
0.11656360832035025,0.11909495194748977,0.12284039926929416,0.12543533017804606,0.1254219041990311,0.12408686655270211,0.12426180331482961,0.13993072288673788,0.13295078068829802,0.13500453617053537,0.13354802706540816,0.13603718819952404,0.12794895160014289,0.1348041235118844,0.12582658343390263,0.1350602859037537,0.14756260933904286,0.14228476961384415,0.14012525360284678,0.13624036465274422,0.1399216311267983,0.13765582695452433,0.13712696994734502,0.1374837194297328,0.13709255806024784,0.13563769068994022,0.1379377698511807,0.14473717059980254,0.1405536164543968,0.1386790242545803,0.1421699094414794,0.13253129496789218,0.1388262943206791,0.13428230054770013,0.13830265975721917,0.13853827657488157,0.13876734096657428,0.14094837515934144,0.13928911048779982,0.1461940404780554
0.138828796761123,0.14125638149445421,0.14484239006840402,0.14731195922359286,0.14729781807660763,0.14601931744585483,0.14621443640630377,0.16090509849107337,0.15441617580676842,0.15630414092374476,0.15504139204729456,0.15729741033193717,0.14971667594298288,0.1561512968323343,0.14770727231135045,0.15639539764402982,0.1679084416472401,0.16316677244034578,0.16111523686009832,0.15751817577161759,0.16092686888076774,0.15882263262603516,0.1582348324510446,0.15868491868320575,0.15830240282676553,0.15687673520917322,0.15909159315292482,0.16530532823225574,0.16156142468188867,0.1598350134227534,0.16306054825070865,0.15409374201149917,0.15995716553695855,0.1557021806249593,0.15944031897039798,0.15966033410933705,0.15987350477751042,0.1619037805434247,0.16036999279651154,0.16678188305059496
0.15982623313185212,0.1620806661887036,0.16541440479755615,0.1676971703524493,0.16768211758763735,0.1664885504409282,0.16670889061275743,0.1800955840733981,0.17423199032372297,0.1759044185320367,0.174891629137206,0.17684671581315212,0.16994328828963817,0.17581241403146075,0.1680951157143323,0.17604087618969397,0.18634636873551896,0.18224640026727487,0.18032557780382552,0.17708985112457296,0.18015605738514037,0.17825336968767153,0.17759103671611803,0.17815914585531856,0.17778757383501853,0.1763995454661474,0.1785059415283953,0.18400379830217134,0.1807946634676547,0.17925255684679603,0.1821507243865936,0.1740354897462511,0.1793432091151819,0.17545712882657122,0.17883457983507262,0.17903500984733264,0.17922833742955147,0.18107232070101864,0.1796935661422588,0.18551046945618804
0.17903888859704517,0.1810802130319323,0.1841115178771021,0.18617491700944575,0.1861585405085475,0.18506383784933575,0.18531586060201716,0.19723914774010853,0.1920632459757574,0.1934925400633797,0.19276854071811977,0.19438227844215078,0.18824004503408862,0.19347177883649558,0.18657806463980225,0.1936836438753688,0.20268782161807528,0.1992817948561122,0.1974944750736724,0.1946541522003225,0.19734537965193594,0.19566144265072113,0.19490587596032585,0.19561759346693913,0.1952557031920114,0.19390043856039926,0.19589683023149085,0.20061767350581786,0.19799448449919177,0.19665402674582952,0.19919754097186826,0.19201586834177523,0.1967086858064967,0.19322546168855728,0.19620511675970084,0.19638426153447963,0.19655611655537014,0.1981998699067134,0.19698918088447417,0.20217526045526094
