0,1,2,3,4
-8.677900863102469e-11,0.0,-5.68651337024218e-11,-6.355842341211582e-11,-2.1052443471458042e-11
-1.2078150314050057e-10,0.0,-5.871818134964003e-11,-6.685621343538747e-11,-9.982916668813217e-11
-1.341641910419614e-10,0.0,-6.019908317227011e-11,-6.796671892678635e-11,-9.123241853899114e-11
-9.923578236989911e-11,0.0,-6.181922964148026e-11,-4.74074486579659e-11,-9.061737997006827e-11
-1.0215072318204657e-10,0.0,-8.240247296094458e-11,-6.445281418577035e-11,-9.490600895871511e-11
-1.2683316524120333e-10,0.0,-1.6303488788723303e-10,-1.2150150816294175e-10,-5.872663986792163e-11
-1.217540541003081e-10,0.0,-2.089764248078239e-10,-5.229363509415486e-11,-1.8698962146983073e-11
-9.617336871158669e-11,0.0,-1.373558822087602e-10,-4.237030642443856e-11,-1.3128632460992668e-10
-9.122367320196045e-11,0.0,-5.446855833436411e-11,-2.014877823900503e-11,-1.0258873475361743e-10
-8.734704339416557e-11,0.0,-5.201908811862699e-11,-1.9925371881603306e-11,-1.7957359778934052e-11
-1.0292653179547713e-10,0.0,-5.022658485277243e-11,-2.3566891220449318e-11,-1.795931367411267e-11
-1.0911202379876767e-10,0.0,-8.363670499197685e-11,-1.982885002629821e-11,-4.124544139464398e-11
-8.426100541509909e-11,0.0,-1.657936495585872e-10,-1.984134547620033e-11,-1.0606242360831338e-10
-1.3919810952733695e-10,0.0,-7.565615453260217e-11,-1.9755199212422585e-11,-4.782377165389344e-11
-1.2123619087092986e-10,0.0,-1.6227300361714618e-10,-1.970351276285047e-11,-9.20356505245135e-11
-1.2502242309426634e-10,0.0,-6.058811240310413e-11,-9.086660334013703e-11,-3.395478543236088e-11
-8.891823829778442e-11,0.0,-1.335729663100061e-10,-2.1792714108975604e-11,-2.0121318753657984e-11
-1.406453458578235e-10,0.0,-2.0919070443230343e-10,-1.0278455075639619e-10,-2.0276454259134633e-11
-1.3238813732249663e-10,0.0,-1.4357826457376113e-10,-1.9397236976114388e-10,-2.6028600714273696e-11
-1.7306726554535001e-10,0.0,-9.340241033450449e-11,-1.3400659615458073e-10,-3.747906811871098e-11
-1.353912012090762e-10,0.0,-8.706544984858975e-11,-5.428869990701412e-11,-1.9894599835705065e-11
-4.6059406583032284e-11,0.0,-1.5641931301300274e-10,-8.988729755436217e-11,-2.774315943054913e-11
-4.2784376410038676e-11,0.0,-1.2996518375732313e-10,-2.0668561457026834e-11,-1.9343668621541527e-11
-3.961671248706124e-11,0.0,-6.168741007212546e-11,-6.851151031405138e-11,-1.9136508730552138e-11
-3.7561406411056724e-11,0.0,-2.5277079605302353e-11,-1.1896085397041533e-10,-1.8904128925884623e-11
-1.1068218486678979e-10,0.0,-2.4752927316108036e-11,-7.583298352140566e-11,-2.4349559739091806e-11
-1.2833062788766245e-10,0.0,-2.645832812423296e-11,-1.0134835201301522e-10,-1.8411641726897476e-11
-8.376603364891889e-11,0.0,-2.9491877059129853e-11,-7.256052884759429e-11,-2.75472324881343e-11
-8.406517026783797e-11,0.0,-3.397486448898234e-11,-3.84177802915884e-11,-2.1602479905708123e-11
-6.321959582156253e-11,0.0,-3.7826663654726696e-11,-1.3988184310659297e-10,-1.7720447292875934e-11
-7.063070756735705e-11,0.0,-4.1710457222609246e-11,-1.3104475200797541e-10,-2.0091792723447956e-11
-7.921719491985207e-11,0.0,-4.524452191356945e-11,-7.173447212404836e-11,-7.886164806820941e-11
-1.187449052612614e-10,0.0,-4.895648944176639e-11,-5.3146471188733616e-11,-2.7234589388922435e-11
-9.267153410129428e-11,0.0,-5.335072196680609e-11,-4.0232635836700714e-11,-1.2646910114280544e-10
-1.0184732092541603e-10,0.0,-5.833965703230004e-11,-2.141479922486612e-11,-1.1286234691292735e-10
-1.0821618133907297e-10,0.0,-6.204250200265198e-11,-2.1039513253131726e-11,-7.547437204899904e-11
-1.1163453849102426e-10,0.0,-6.437758125311665e-11,-2.068513631866755e-11,-1.7049341921557122e-11
-1.130023921492646e-10,0.0,-6.55985299050263e-11,-1.1952153172533832e-10,-1.7298586770161068e-11
-1.1477373189225416e-10,0.0,-6.681376430493856e-11,-1.478783855121135e-10,-1.7418418442072236e-11
-1.182229081840169e-10,0.0,-6.88223396921345e-11,-1.5513252592981712e-10,-1.7447758666649968e-11
-1.2352800700576015e-10,0.0,-7.178004813826325e-11,-1.3909893012731243e-10,-1.7418198429928038e-11
-2.1969794772822082e-10,0.0,-7.550969410185062e-11,-1.1328896087330875e-10,-1.735588890925656e-11
-2.2484663345009867e-10,0.0,-7.835713087576554e-11,-2.1924759709249603e-11,-1.7269382876011877e-11
-1.4020752685936405e-10,0.0,-8.091585431963935e-11,-2.2387105670030606e-11,-1.7256782188413252e-11
-1.4259503189722088e-10,0.0,-8.239486412100926e-11,-2.2728644326207775e-11,-1.9038811798366278e-11
-1.44279814801749e-10,0.0,-8.387966530395499e-11,-2.2910588946817843e-11,-1.766280227121657e-11
-1.4465106397429237e-10,0.0,-8.449874034624725e-11,-1.1642595781053814e-10,-1.791680620647385e-11
-1.4408327574061259e-10,0.0,-8.433792242111395e-11,-1.4770676017208179e-10,-1.8029399069153395e-11
-1.4247413506209721e-10,0.0,-8.341511130267483e-11,-1.2766918794366456e-10,-1.804539159495719e-11
-1.3963428774536864e-10,0.0,-8.167560990378117e-11,-4.5054905791961533e-11,-1.7996226020815918e-11
-1.367505595372543e-10,0.0,-7.983637427797709e-11,-6.931308294713566e-11,-1.7904503857459694e-11
-1.3548225734597898e-10,0.0,-7.88757009300089e-11,-2.4604143610655817e-11,-1.779347859043625e-11
-1.3641695492351765e-10,0.0,-7.93478552471338e-11,-2.504335564663366e-11,-1.7788835671771655e-11
-1.366443244959592e-10,0.0,-8.647669548918702e-11,-2.548510371465474e-11,-1.805664395289345e-11
-1.3369800440006034e-10,0.0,-8.416982719399326e-11,-4.882327414795181e-11,-1.8597876960673302e-11
-1.2874307507632717e-10,0.0,-1.2897744976090155e-10,-2.5843214913674746e-11,-1.8887855505530896e-11
-1.2228879598026202e-10,0.0,-1.2634339532655527e-10,-5.119612254697345e-11,-1.9069132459346585e-11
-1.1498322673140177e-10,0.0,-1.775784578203724e-10,-2.5710267184306322e-11,-1.9105728571142895e-11
-1.0728673466739867e-10,0.0,-6.489626793227257e-11,-6.684083957251571e-11,-1.9192037449431803e-11
-1.0100398097653005e-10,0.0,-6.124217631366126e-11,-6.953579798987321e-11,-1.9161344726971625e-11
-9.775105109912397e-11,0.0,-5.918647683868942e-11,-1.1753741445294124e-10,-1.905138494375179e-11
-9.730826747683241e-11,0.0,-5.865111629598538e-11,-7.041532820471654e-11,-3.6801985052690236e-11
-1.5900267892686045e-10,0.0,-5.7797004232754406e-11,-2.4770213934141214e-11,-1.8702848340836967e-11
-2.0986493868963514e-10,0.0,-7.146391010857265e-11,-2.4633059351643614e-11,-1.871881504007634e-11
-2.5447327587225235e-10,0.0,-1.383904494614919e-10,-2.453109726975541e-11,-1.9151039303184357e-11
-1.9679990971996244e-10,0.0,-9.5903506592209e-11,-2.4493315762236096e-11,-1.95826201157285e-11
-1.0077006518719297e-10,0.0,-5.2819646557397976e-11,-2.4470657821151944e-11,-2.0045172318725126e-11
-1.2950737461462942e-10,0.0,-5.1293866038748636e-11,-2.4357976551170425e-11,-2.0507555618668988e-11
-1.1694431339868044e-10,0.0,-5.068829952478746e-11,-2.4189566681474884e-11,-2.0891750557225315e-11
-1.2235454089423607e-10,0.0,-5.0785729128847646e-11,-2.3990456114208973e-11,-2.1252395708974975e-11
-7.59610781890427e-11,0.0,-5.079101501796167e-11,-3.2257486091589066e-11,-2.1471413740567758e-11
-7.50332880952397e-11,0.0,-6.175584493468877e-11,-4.3738844040841966e-11,-2.151474592808869e-11
-7.348720762842903e-11,0.0,-6.729744651122316e-11,-5.526932946305413e-11,-2.1401274799185302e-11
-1.5851186182402509e-10,0.0,-4.76846320644392e-11,-2.3826622420116437e-11,-2.118969557664352e-11
-1.1262460293346477e-10,0.0,-7.768846760752455e-11,-2.3997066693703874e-11,-2.0996712421530872e-11
-1.3412733303250749e-10,0.0,-1.9750385964080723e-10,-2.416422112242989e-11,-2.1153648962221168e-11
-1.4759741530896793e-10,0.0,-8.855581329715562e-11,-2.486370605688884e-11,-2.138492650524786e-11
-1.2417546148650733e-10,0.0,-4.3525611499827074e-11,-2.4611224396627225e-11,-2.1469190912032737e-11
-1.3048537647863426e-10,0.0,-4.353590124552134e-11,-2.4771512052761046e-11,-2.176808812576728e-11
-9.330803182349978e-11,0.0,-4.445748794837304e-11,-2.489634783960691e-11,-2.904389516651959e-11
-1.1086368643866891e-10,0.0,-4.6382322509948145e-11,-2.4853393820567314e-11,-1.0275685766458395e-10
-1.2202023973991094e-10,0.0,-4.974668027864815e-11,-2.4576342953842956e-11,-1.0123728214494678e-10
-2.0615176536605085e-10,0.0,-5.309964479314955e-11,-2.8848949823500528e-11,-7.395116999197519e-11
-2.2648243623094207e-10,0.0,-5.6767676578223215e-11,-2.3671543678549543e-11,-2.197077403828282e-11
-2.156319267056369e-10,0.0,-6.03092730356106e-11,-1.0950829254981123e-10,-2.1781863726096296e-11
-2.975392864570779e-10,0.0,-6.434757202405964e-11,-2.5230130447530183e-11,-2.1508273060858718e-11
-2.130355876907946e-10,0.0,-6.723814726342804e-11,-8.404062138485826e-11,-2.123379555142185e-11
-1.6064953138118905e-10,0.0,-6.938134302451503e-11,-2.3533854417433785e-11,-2.0918557167661372e-11
-1.8247373833370003e-10,0.0,-1.2932954752358872e-10,-6.94752004550571e-11,-2.067498174007223e-11
-1.921774440877545e-10,0.0,-1.2528983516224742e-10,-5.041599836827383e-11,-2.3829423601854074e-11
-1.254984282419108e-10,0.0,-1.215202277595691e-10,-8.366623700961099e-11,-2.0083351446342082e-11
-1.2859933833083897e-10,0.0,-1.1701270259264483e-10,-1.2286415362599265e-10,-1.9771503330248365e-11
-9.67722844627932e-11,0.0,-1.2299560654538778e-10,-7.896628192263517e-11,-1.9467441153461495e-11
-9.05120349894276e-11,0.0,-9.579571408973753e-11,-1.2723298257755054e-10,-1.9172638880235493e-11
-8.413217802423231e-11,0.0,-1.2482488419058173e-10,-2.3709720464318664e-11,-1.8893635283551242e-11
-7.782968874452294e-11,0.0,-2.1684161941702921e-10,-4.1046108118433425e-11,-4.767800020661526e-11
-7.17376807033386e-11,0.0,-8.003944685223604e-11,-9.87028775984279e-11,-7.362461359384226e-11
-6.621824444564159e-11,0.0,-3.978348360644893e-11,-8.355950730357901e-11,-8.533192456056107e-11
-6.298970920704301e-11,0.0,-3.762286280224394e-11,-2.3020624758159667e-11,-1.1482077525272866e-10
-6.091061653466209e-11,0.0,-8.273096884527568e-11,-5.2133327190752987e-11,-1.8180554699922836e-11
-5.838250557288053e-11,0.0,-7.680634598392112e-11,-3.15270909221911e-11,-1.8084940103062606e-11
-5.577943828390838e-11,0.0,-1.2978182625568292e-10,-2.210330753375678e-11,-1.800877627376777e-11
-5.273608198098267e-11,0.0,-1.186882581485071e-10,-2.199635119930141e-11,-9.746012877698912e-11
-4.947326517130409e-11,0.0,-3.3947845481354376e-11,-2.176471307744247e-11,-8.464379518928118e-11
-4.772895757801405e-11,0.0,-6.63637011834074e-11,-2.1478875858460205e-11,-1.7849351618507686e-10
-4.622465698533452e-11,0.0,-1.2358316338778625e-10,-2.1007648042550946e-11,-9.496941269753306e-11
-4.417120386787662e-11,0.0,-1.403486855179603e-10,-2.0558809439849267e-11,-3.3740492078560526e-11
-4.17967138156413e-11,0.0,-1.145959874901226e-10,-2.0237920780730247e-11,-1.0097763254115983e-10
-3.92645334816232e-11,0.0,-2.822408814325379e-11,-1.9905949343411056e-11,-5.0280831607607045e-11
-3.8619006378967757e-11,0.0,-2.911671444967379e-11,-1.966018690164905e-11,-5.258025797526396e-11
-4.719069036325315e-11,0.0,-3.1174382693527474e-11,-1.947395768962897e-11,-6.922447478535539e-11
-4.3186889809811257e-11,0.0,-3.3810734531101686e-11,-1.9304171040942944e-11,-6.736920744105095e-11
-4.817078377292624e-11,0.0,-3.7501771098258763e-11,-3.391635143058819e-11,-7.280729660282335e-11
-5.330251371369863e-11,0.0,-5.007011886669404e-11,-5.672750837823604e-11,-2.315380960787465e-11
-5.6928807796521545e-11,0.0,-4.255085883650029e-11,-1.9034649413643323e-11,-2.304874252588152e-11
-6.010517274599862e-11,0.0,-4.4422660495944354e-11,-1.9231950305393837e-11,-2.3088960085822407e-11
-6.271498424876714e-11,0.0,-4.5932355639410626e-11,-1.944410532566072e-11,-2.311040321793029e-11
-6.574655140193987e-11,0.0,-4.758066673839556e-11,-1.9777596437672988e-11,-2.307900183204327e-11
-7.043424914674856e-11,0.0,-5.0083199900307865e-11,-2.367431958312516e-11,-2.3000108027298623e-11
-7.517886590903505e-11,0.0,-5.248728637028124e-11,-7.365376244661982e-11,-2.953109312496717e-11
-7.869159430227547e-11,0.0,-5.397226738603177e-11,-3.4325361064889505e-11,-2.2556815215983424e-11
-8.072323668553223e-11,0.0,-5.4555779287167475e-11,-2.0953271842162453e-11,-1.18119716709405e-10
-8.248513837306007e-11,0.0,-5.526945331244904e-11,-2.0932446467843663e-11,-1.4317287274126693e-10
-8.357579862749286e-11,0.0,-1.194308974648108e-10,-2.0724283159730106e-11,-1.3617910097778018e-10
-1.118437024248751e-10,0.0,-5.569633882853741e-11,-2.0405251813759364e-11,-2.0111593270044556e-10
-8.133136962285607e-11,0.0,-8.657704162395176e-11,-5.582714795012627e-11,-1.412248918636063e-10
-7.954903832834239e-11,0.0,-1.2157375488287056e-10,-4.183770943536932e-11,-6.854268286965209e-11
-7.648250700194575e-11,0.0,-5.215562713473417e-11,-5.450228281357828e-11,-1.1909385634964284e-10
-7.455695553823534e-11,0.0,-5.0553272677828265e-11,-1.8681975059226846e-11,-5.7004570107914136e-11
-7.579851004773025e-11,0.0,-5.101313789015083e-11,-5.978032003404784e-11,-2.1717462505478904e-11
-7.827439555883434e-11,0.0,-7.384555861505727e-11,-1.866293718776819e-11,-4.534430487682393e-11
-7.928644149440735e-11,0.0,-9.050519847429555e-11,-1.8874292377020209e-10,-1.207102723795119e-10
-7.886443377167089e-11,0.0,-6.967934808500875e-11,-1.8549515469556802e-10,-6.013038191985267e-11
-7.803825037211013e-11,0.0,-1.2250902038162148e-10,-1.7671573420017196e-10,-9.120197982206785e-11
-7.565885946753434e-11,0.0,-9.085530406566445e-11,-1.617414180184343e-10,-1.1477210746789881e-10
-7.304998680115498e-11,0.0,-6.383824747566074e-11,-4.7595069745874483e-11,-8.551836142623367e-11
-7.105500055202055e-11,0.0,-8.576139123793401e-11,-2.4430157663904614e-11,-1.9490596417814728e-11
-6.896547877566624e-11,0.0,-6.718641150774143e-11,-1.7894713369937713e-11,-6.764563828943468e-11
-6.736063035740735e-11,0.0,-9.520519822551731e-11,-1.7920007720515245e-11,-3.375014055940748e-11
-6.541200387191602e-11,0.0,-1.0626337153445273e-10,-1.8002806306589912e-11,-1.9628615525341628e-11
-7.635309783944343e-11,0.0,-1.844110909829144e-10,-7.433594662891203e-11,-1.9884323195849416e-11
-8.416006966109836e-11,0.0,-9.950753071191424e-11,-4.0457594194442066e-11,-1.994545544725277e-11
-7.146506031559502e-11,0.0,-1.357858541174033e-10,-8.354686872815909e-11,-4.8680232755426893e-11
-5.3896426649822886e-11,0.0,-4.809974857617116e-11,-1.8830438022203216e-11,-1.199932926888946e-10
-5.2430847355291674e-11,0.0,-6.261032379722258e-11,-1.8845954173184707e-11,-1.9686633675323668e-11
-5.179758245538302e-11,0.0,-1.3559197212660012e-10,-1.893760376974024e-11,-1.9908708457260107e-11
-5.021119131377943e-11,0.0,-1.258011116233435e-10,-1.9164112195452346e-11,-2.0203428987714637e-11
-4.802373023131721e-11,0.0,-3.3255568061983613e-11,-1.9522888335171478e-11,-2.0563825065996717e-11
-4.8339531604583704e-11,0.0,-3.400598771846774e-11,-1.992884660030805e-11,-2.091478680022651e-11
-5.2075482345483465e-11,0.0,-3.670002206307202e-11,-2.0302442843907417e-11,-2.1262655381227098e-11
-7.000986809088993e-11,0.0,-3.979654506105598e-11,-2.071352094095888e-11,-2.1597285242360053e-11
-6.406511003993711e-11,0.0,-4.451475536676017e-11,-2.107133519745764e-11,-2.1871530845331633e-11
-7.269488791557274e-11,0.0,-4.969958004285435e-11,-2.1464638920232846e-11,-3.045604273679784e-11
-7.983353483384077e-11,0.0,-9.654561558240918e-11,-1.096216991376684e-10,-2.2132079994699444e-11
-1.0275543180709953e-10,0.0,-5.5724471220025796e-11,-9.404761584640814e-11,-2.5238123858796015e-11
-8.791010108802705e-11,0.0,-5.788317037610617e-11,-9.66402158249635e-11,-4.677596118317657e-11
-9.384882928507829e-11,0.0,-6.071929008185833e-11,-4.587226293535706e-11,-6.623098586231938e-11
-1.1688429230180702e-10,0.0,-6.360922041327033e-11,-2.1784026910061666e-11,-1.1690254953525583e-10
-1.4644210147065714e-10,0.0,-6.647617234726309e-11,-2.151070664669424e-11,-1.6578947342713126e-10
-2.3515337568509037e-10,0.0,-8.126644071225579e-11,-2.1069132214032778e-11,-1.6223253522009677e-10
-1.9372796915913975e-10,0.0,-8.898368175698481e-11,-2.053121580018626e-11,-1.051509860552057e-10
-2.1916637138776354e-10,0.0,-9.589473083262604e-11,-2.0037121454011988e-11,-2.5157825055694974e-11
-2.630774157139882e-10,0.0,-2.1352921763809337e-10,-1.971948104784869e-11,-4.758640344642003e-11
-1.240761569251549e-10,0.0,-2.395523456965669e-10,-1.94898958849827e-11,-3.144691759127959e-11
-9.73124393436703e-11,0.0,-1.9630927030210732e-10,-1.935347084952394e-11,-3.9308947233271845e-11
-1.5389487358013008e-10,0.0,-1.0777203596488571e-10,-1.9275213953665892e-11,-3.820987209471905e-11
-8.859575808509618e-11,0.0,-1.1524371008584567e-10,-1.9236830173744294e-11,-1.0295498445190322e-10
-1.2298667984177302e-10,0.0,-6.092457901304187e-11,-6.262057805871788e-11,-3.6837075791428985e-11
-8.067932362920323e-11,0.0,-8.317917878369412e-11,-1.0435794491191399e-10,-4.8584124892814994e-11
-1.4989189922123874e-10,0.0,-6.393847411600053e-11,-5.493106250694223e-11,-5.726955647982408e-11
-1.152304705655681e-10,0.0,-1.2476206238181195e-10,-1.892082316644827e-11,-2.5945270991158953e-11
-6.433090421613281e-11,0.0,-7.746159813088749e-11,-2.4542308147094906e-11,-3.88803185423917e-11
-6.11993708714706e-11,0.0,-1.2330847441913427e-10,-4.627689102567968e-11,-2.503309125268695e-11
-5.769539803861311e-11,0.0,-1.03370090077314e-10,-9.518479570052079e-11,-2.4459905633126344e-11
-5.4139619627255504e-11,0.0,-7.65018321587898e-11,-9.871103570784603e-11,-2.3842433840172202e-11
-5.133939043653125e-11,0.0,-5.5158874279966674e-11,-7.727119434881636e-11,-2.3209416964174946e-11
-4.9680698413168036e-11,0.0,-1.928563415506082e-10,-9.70898671831564e-11,-2.2588346188304498e-11
-4.7460744929168596e-11,0.0,-1.9808364555823763e-10,-1.3984916601971232e-10,-2.1987095647722153e-11
-4.491483474099107e-11,0.0,-1.173190624953963e-10,-6.446326012588391e-11,-2.1413450817731258e-11
-4.221263832656231e-11,0.0,-5.4122562794658283e-11,-8.366695996418066e-11,-2.0877904670605315e-11
-4.0933322136073666e-11,0.0,-1.1355307745448836e-10,-5.717001066344379e-11,-2.0377170608064236e-11
-3.918835430007002e-11,0.0,-1.5461462820649955e-10,-9.007691118817598e-11,-1.9914226872605994e-11
-3.7175851884370365e-11,0.0,-1.0856891860222076e-10,-1.191465815646077e-10,-3.3610890583409126e-11
-3.514269895925808e-11,0.0,-2.942588577828503e-11,-7.569908493800479e-11,-3.647409290955952e-11
-3.5219618852356353e-11,0.0,-7.770594125390075e-11,-6.05518721300509e-11,-2.2180395384574694e-11
-3.547142968456506e-11,0.0,-6.367597497563001e-11,-9.34024302201061e-11,-1.839002048441316e-11
-6.536020828104489e-11,0.0,-5.030570132398816e-11,-3.845357862260188e-11,-1.8085652950295005e-11
-4.7291650881038764e-11,0.0,-4.187517184917607e-11,-8.594739746752144e-11,-1.7826557322011255e-11
-3.9572533137254836e-11,0.0,-2.337457801227147e-11,-2.1344602456475855e-11,-1.7594175203804146e-11
-4.413554193078472e-11,0.0,-2.583153453443878e-11,-8.457753563127169e-11,-1.752373123860756e-11
-5.001395528162011e-11,0.0,-2.8986922010217065e-11,-2.207478897031714e-11,-1.7432956854556864e-11
-5.533447346716033e-11,0.0,-7.580852201379679e-11,-1.0728815893584651e-10,-1.7542060090862997e-11
-5.875144704016256e-11,0.0,-5.667479534018571e-11,-1.1152335513624161e-10,-1.7573943135655377e-11
-6.131490963112338e-11,0.0,-8.28919244956853e-11,-6.227978491504565e-11,-1.7550024881509804e-11
-6.257671928972087e-11,0.0,-5.141080689549135e-11,-4.56217100693269e-11,-1.7487266246005344e-11
-6.376912313717779e-11,0.0,-3.6472514204079127e-11,-3.4128621365301584e-11,-1.739641568939276e-11
-6.644626594940913e-11,0.0,-4.448484689864416e-11,-2.475838321822351e-11,-1.7326351783588608e-11
-6.871074902429693e-11,0.0,-3.924708602022501e-11,-2.474322977011785e-11,-1.7413358922624364e-11
-7.269457112705879e-11,0.0,-4.186511216695845e-11,-2.4665258170896258e-11,-1.7631649669920224e-11
-7.635766255387475e-11,0.0,-7.687782721178643e-11,-5.899494177949701e-11,-1.7833080178036047e-11
-7.825734414794923e-11,0.0,-4.547573832511418e-11,-4.2641006793601416e-11,-1.791266818690793e-11
-7.984353249586118e-11,0.0,-4.637886045002543e-11,-4.0267986862888365e-11,-1.7921838105065705e-11
-8.233811098629491e-11,0.0,-4.773567249583927e-11,-1.2500351661163525e-10,-3.0036613623916186e-11
-8.455564223813048e-11,0.0,-4.885154139334048e-11,-1.4541199786247775e-10,-1.7816388422155767e-11
-8.702556126557675e-11,0.0,-5.074363939321934e-11,-7.689388000023548e-11,-6.519197448547563e-11
-8.861372030251638e-11,0.0,-7.750561496884505e-11,-6.505441215784869e-11,-8.046299680651598e-11
-8.888025770120896e-11,0.0,-1.1965207113984094e-10,-9.529633371413425e-11,-4.212384888471785e-11
-8.715859140401777e-11,0.0,-1.319281518612038e-10,-1.0249731191055906e-10,-1.728419542421388e-11
-8.651455020743647e-11,0.0,-9.07815656828283e-11,-7.45597156491206e-11,-1.714406880639977e-11
-1.0330558142593048e-10,0.0,-6.693946746652435e-11,-2.2591839322951168e-11,-1.7009979858879513e-11
-7.830860225764016e-11,0.0,-4.38134762132273e-11,-2.25279393636818e-11,-1.6982352577380433e-11
-7.770296477564135e-11,0.0,-4.3709351071842746e-11,-5.843073271530811e-11,-1.713167849617025e-11
-7.919527847850446e-11,0.0,-4.465324699294427e-11,-8.962581630332606e-11,-3.2379009817050634e-11
-8.448673273832077e-11,0.0,-4.766318447377674e-11,-1.4452464309292674e-10,-5.028401671643586e-11
-9.569987046925716e-11,0.0,-5.165991602329737e-11,-8.388011222892421e-11,-1.715083224293297e-11
-1.0128967225868775e-10,0.0,-5.705479012924393e-11,-8.719954027211069e-11,-1.7080546653250792e-11
-1.707742134013202e-10,0.0,-6.186306527103885e-11,-1.7331116602414342e-10,-1.6997289279070342e-11
-1.8062697180624303e-10,0.0,-9.046124976683144e-11,-1.6930517675012767e-10,-1.6910047551777113e-11
-1.8850295500853987e-10,0.0,-7.823538051890454e-11,-1.0969004599172605e-10,-1.681705229118994e-11
-1.9881834141915903e-10,0.0,-6.704012368525437e-11,-2.2437116423548053e-11,-1.6726776166525264e-11
-2.0079191433562884e-10,0.0,-1.0041032266066433e-10,-2.2756404134959376e-11,-1.688712118989375e-11
-2.1058171905358236e-10,0.0,-1.424364856820742e-10,-2.4715827894227525e-11,-1.7157483849506886e-11
-1.7675200564653876e-10,0.0,-1.5979768530785138e-10,-2.3274309722489468e-11,-1.134282801576603e-10
-1.7036018164000746e-10,0.0,-6.044520560172414e-11,-2.31863086690543e-11,-1.7377669458824775e-10
-1.9021874328621048e-10,0.0,-8.579403775543556e-11,-2.2801113440358728e-11,-1.416214567949114e-10
-1.8123925543108887e-10,0.0,-6.544078469162326e-11,-2.227632771676524e-11,-1.3160960188647658e-10
-1.42135444502217e-10,0.0,-5.539365048029883e-11,-2.168698391191056e-11,-1.9243855356860023e-11
-8.915821372536864e-11,0.0,-5.479198761618619e-11,-2.1268751148439866e-11,-3.850837359736535e-11
-8.851035701177673e-11,0.0,-5.555624463640923e-11,-2.09368457294686e-11,-2.0440044946660476e-11
-8.862643569462515e-11,0.0,-5.697245024121271e-11,-2.0708473486198427e-11,-3.691707871681998e-11
-8.990948046452696e-11,0.0,-5.911929092856446e-11,-3.935391509933968e-11,-2.20389768376434e-11
-1.857711109952799e-10,0.0,-6.17742132993301e-11,-5.785290542772385e-11,-3.210440971706879e-11
-1.2729169962253283e-10,0.0,-6.416717815724606e-11,-2.0384317257793903e-11,-2.2558733648863876e-11
-1.0005287152414764e-10,0.0,-6.580982896832702e-11,-3.820932352685787e-11,-1.0185136112630109e-10
-1.1057345171697903e-10,0.0,-6.712628204518073e-11,-6.195799719219832e-11,-1.4809292444339958e-10
-1.050906175041674e-10,0.0,-6.796694372560482e-11,-1.1801681268598723e-10,-1.2916732621427116e-10
-1.0547373428124554e-10,0.0,-6.760617462541235e-11,-7.71750457825554e-11,-6.459449195497213e-11
-1.0451602286063155e-10,0.0,-6.891781693505545e-11,-1.5228495873512652e-10,-3.4826323819703315e-11
-1.0264775523523526e-10,0.0,-6.461317536164794e-11,-9.854936605412511e-11,-1.0042206830944489e-10
-1.029641787241414e-10,0.0,-6.409028234860274e-11,-1.3942783890497507e-10,-5.430310882121764e-11
-1.0522964240503917e-10,0.0,-6.469354646076651e-11,-1.6067690935907753e-10,-1.746220188098739e-10
-1.0597279499005681e-10,0.0,-6.445391628194692e-11,-9.288121957750799e-11,-2.197571291270652e-10
-1.0613276591196346e-10,0.0,-6.39165005435121e-11,-9.27264086376102e-11,-1.7869225716547292e-10
-1.0698891317527486e-10,0.0,-6.381575942065115e-11,-1.735964178015852e-11,-1.2344818595421943e-10
-1.0740743694922536e-10,0.0,-6.407232385694712e-11,-1.693522183952571e-11,-2.0678913134342209e-10
-1.0659460154884561e-10,0.0,-1.7111450796356268e-10,-3.8586339044135416e-11,-7.247222736290836e-11
-1.171323498637769e-10,0.0,-1.8348075284727944e-10,-1.3884525461060317e-10,-2.9801385269868096e-11
-1.700482114445484e-10,0.0,-1.7849984744257945e-10,-9.42152472680878e-11,-1.862565611412362e-11
-1.326261564742346e-10,0.0,-1.3056272124396366e-10,-3.268344651055492e-11,-1.8451310910567984e-11
-1.4905126020102975e-10,0.0,-6.451381883880285e-11,-6.497472686706311e-11,-4.279726422902074e-11
-1.873486887315162e-10,0.0,-7.633255671435518e-11,-1.1693093260308707e-10,-1.3983453157533253e-10
-1.543753762020274e-10,0.0,-4.676395768322511e-11,-2.4329795657725814e-11,-1.0522567907008143e-10
-2.1619188768482574e-10,0.0,-9.083715394717694e-11,-2.1275223626136735e-11,-1.0240423648866968e-10
-2.0127165224924825e-10,0.0,-1.250110070857919e-10,-1.6690072554935012e-11,-1.7743813239703014e-11
-1.0548497399329278e-10,0.0,-1.6098909247610743e-10,-1.8055599387779414e-11,-1.7938860605873228e-11
-6.619023833280883e-11,0.0,-1.509767184317372e-10,-5.463474539323514e-11,-1.8111495633149832e-11
-6.55091400857059e-11,0.0,-1.6608723342023282e-10,-1.759915058601746e-11,-1.0652805089314417e-10
-5.76530689444561e-11,0.0,-1.1253400403839031e-10,-1.7857571930203635e-11,-1.9735459536168198e-10
-5.357080142160785e-11,0.0,-1.0467690200578616e-10,-7.800877243073415e-11,-1.9164476489305816e-10
-7.170350618599711e-11,0.0,-3.170936131571703e-11,-8.337191460526687e-11,-1.6990338863319634e-10
