% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=123450, Fri Apr 10 08:33:49 2026, <python>{}</python>
14 168 12.907420650760107 0 0 0.012844831885067652 6.342038992555296 0.11053561015220806 6.2023602484265945 6.3628484430659205 8.519970291676968 1.9275745155472548 2.1111516687520866 3.850493142334975
15 180 12.032315493457638 0 0 0.011935054942022709 5.87627243482131 0.10181937256498316 5.881152166277304 5.890851690785727 7.848585726330666 1.791377876943364 1.9353999857473605 3.49202595767115
16 192 11.78962156436975 0 0 0.011749201923365711 5.740332334625016 0.10070376454934764 5.771086763257652 5.47280428207559 7.949872468312315 1.6990119766739764 1.8560895774645265 3.4598195148814566
17 204 12.325965338715013 0 0 0.012245779503531872 5.907307735960757 0.10489249909854936 6.023980474429022 5.540047654761871 8.664646306935875 1.7707478556822276 1.956787149342031 3.649823977364775
18 216 12.031877905554138 0 0 0.012607520880733223 5.730014507136644 0.10087553125865661 5.9617174780610105 5.394882872347353 8.465159137039844 1.7106551026963677 1.8747696398595364 3.7207941499066104
19 228 12.436033147995321 0 0 0.012883317072951986 5.914934191744518 0.10066165331727069 6.123396585380561 5.360461542184081 9.360632143554225 1.8193250296654595 1.9508311013029012 3.8457401559395095
20 240 13.802335502520632 0 0 0.015457708182219603 6.9107376746679385 0.11141751085518221 7.107497958975522 6.095705355932921 10.47360070772704 1.9716716415629625 2.1702679866590224 4.294582862972567
21 252 16.68581589507337 0 0 0.019052047439997416 8.476104799337147 0.12889460816282106 8.403270152583861 7.414548522777225 13.058913476649543 2.4105483996270585 2.672586219644599 5.244402570988536
22 264 17.083052081957952 0 0 0.02022587409758172 8.855675031610827 0.13078436952113204 8.349126230908668 7.56917666332298 12.913724544924115 2.4511309263724885 2.7598410391633252 5.415866149868848
23 276 16.266632013888632 0 0 0.018822682363228142 8.531246532581074 0.12114947924511328 7.528646277039658 7.190435488197962 11.988361182338448 2.34718856184755 2.613344129696837 5.267219881207326
24 288 14.245880388918282 0 0 0.015715558926721853 7.4009744944896445 0.1039657757491528 6.523484362244165 6.241041339762897 10.69205910191303 2.0334604208969087 2.2855326671552514 4.526675258469829
25 300 13.318138894572023 0 0 0.014616321314678599 6.8064746714364075 0.09748802207674882 6.0649397732364365 5.710719914117166 10.17491064626822 1.908467522280087 2.1352932734063215 4.1496764224114235
26 312 12.46241080088717 0 0 0.013407753248153763 6.214656328289963 0.08870462188623589 5.810516452049062 5.327854357332595 9.466054996137302 1.8358077493361256 1.9874672667433726 3.804785113156249
27 324 11.17123266912885 0 0 0.012106435968336037 5.592622391454598 0.07869726545127056 5.137136962454241 4.623421028187096 8.510963971858889 1.5705005377320884 1.7910679783525691 3.489062730766667
28 336 10.494375885268212 0 0 0.010868739119583604 5.0834781326276515 0.07027218215754083 4.954432826446881 4.222136644021897 7.9089284343907 1.4727684657619673 1.731013744037569 3.21377872257559
29 348 10.203092745554775 0 0 0.010499411985840227 4.865821982702667 0.06564187340183275 4.718004974280152 4.055908595854897 7.7738600395952675 1.4193141127631448 1.7117820034373763 3.1570037559843263
30 360 9.500487620918117 0 0 0.009884876545134253 4.514291206019268 0.05876581523348128 4.352153146369134 3.7584646672781075 7.227740592550261 1.3132336142583099 1.5256958627613628 2.9908910691036388
31 372 9.094406762621327 0 0 0.009283821771069947 4.380031515530749 0.05353206263083965 4.365458247428339 3.5687276296457258 7.416055136974968 1.3322200515807308 1.4188592456212463 2.810584679169022
32 384 8.537627986593817 0 0 0.008980650232690898 4.030572588099168 0.04670625204147563 4.154296164520078 3.3636050082392295 6.875099591660402 1.2694925381484274 1.3065512122738636 2.647802839993522
33 396 7.331667883939433 0 0 0.007743484233253728 3.463928134987046 0.03753341894079029 3.561669000819826 2.862743296551105 5.712293506299097 1.0832187059490896 1.063424250677847 2.2649552171937253
34 408 6.791567616698942 0 0 0.0070557147548563496 3.2301590316327853 0.03390602171981697 3.210526147709402 2.6472032314710994 5.1218861936899405 1.0110643247642959 0.9838045900769431 2.0939644053115005
35 420 6.534088688404209 0 0 0.0067425920921187375 3.0355827800666106 0.0315295725319416 2.961639730999152 2.5141099384034624 4.899338131731483 0.9315334426933777 0.9618638154597098 2.0108707829311205
36 432 6.02028861876775 0 0 0.006212414694231444 2.7474361145057618 0.027778076090903235 2.692107776824544 2.2546347142820853 4.508831680406945 0.8588103143350095 0.8858429923629327 1.9170749013489
37 444 5.028777841526193 0 0 0.005142829672070869 2.292736130052078 0.022405244099297113 2.214862849963338 1.8633719131589157 3.6581485085096466 0.7029262842986871 0.7374092100721331 1.6243287009135903
38 456 5.122220687033024 0 0 0.005343873223973069 2.30041871160314 0.021621468130548053 2.312410086335835 1.9931794392252513 3.783309084852453 0.7132091277066361 0.7454525575832818 1.6595551266926005
39 468 4.986128152139934 0 0 0.005151920181618624 2.204451773417479 0.019950021629095732 2.2537849437364206 1.897453061743546 3.630789232862892 0.6866835377159264 0.7277257876189491 1.5812168458299747
40 480 4.506007689491174 0 0 0.004631946388843852 1.9771992981551323 0.017480850868895646 2.0175478180684294 1.7217644888171035 3.249816708526709 0.6117104829200222 0.6315568964069493 1.4103851961206253
41 492 4.611881379038395 0 0 0.004706381412499429 2.068835276472324 0.01729726116458928 2.0465393409353587 1.7369428515954644 3.4351463549811725 0.6295527841193655 0.6584796733528063 1.429527014517926
42 504 4.760827963441835 0 0 0.005040827213150465 2.1717357171642115 0.017101893799475243 2.1149819511855985 1.832863252981761 3.520598648673982 0.6548327675743593 0.6696884896563247 1.4639246272090534
43 516 4.27461369858713 0 0 0.004523380324260078 1.9576844909514632 0.014897875589567617 1.905350210783668 1.69894569186716 3.1431334019263173 0.5702819753946633 0.6086725019307859 1.3313686644011662
44 528 4.000700997482947 0 0 0.004211042228437089 1.775035302202528 0.012870551713356824 1.8095636685272167 1.6358830575843462 2.973857042589497 0.5267387390120836 0.5620224431518374 1.2542345605566727
45 540 4.294193268268165 0 0 0.004854339087154984 2.088860473031153 0.013769420037718569 2.013899276516924 1.698430849479993 3.179502360360642 0.6006152636801585 0.5975779320714547 1.3359227360911141
46 552 4.094377347220637 0 0 0.004659848409703369 2.0111339134816593 0.012714823130000165 1.9233443356333044 1.6639506910747266 3.0876748486877017 0.5734312397216028 0.5657994224824684 1.2425930283083264
47 564 4.073752229405826 0 0 0.004576985484817418 1.988196684022317 0.012060775824131955 1.9163486081771792 1.6422362443853997 3.013899002052094 0.5844978506717102 0.5568795495000733 1.264467916941864
48 576 3.7988814308640073 0 0 0.004317328634003516 1.9308854047898314 0.010700581776570687 1.7450051161927849 1.5503227567120847 2.834476981532008 0.5492931616350167 0.5219316509178669 1.1690179927127144
49 588 3.570366192679486 0 0 0.0039105101066336054 1.8280820291368085 0.0098533010155498 1.5907554621814748 1.4362059736777033 2.649603637317564 0.5032020198915469 0.49384244079150796 1.096248604106542
50 600 3.1397148291817243 0 0 0.0033870633164217625 1.5971426594782565 0.008390371639339294 1.3805093517615514 1.2467018764335436 2.3200327378617756 0.4413437399026062 0.43494138295454793 0.9543609386443261
51 612 2.849605250152192 0 0 0.00303563382903792 1.4601745090572775 0.0074971924277427255 1.2379653144758769 1.1285225886968622 2.1016462944055405 0.4035696391056703 0.3930042282807247 0.8781660772647693
52 624 2.7979640498316085 0 0 0.003043427015080837 1.4679299847218783 0.007074352196578044 1.2062697488464187 1.138994613213425 2.017837464021759 0.3855074900346574 0.3813210762486506 0.8572636524627603
53 636 2.729889607443646 0 0 0.0029538778070009684 1.4940350005222671 0.006411746468312404 1.1987162256645467 1.1025528239448155 2.053368943321941 0.3832168462745524 0.3732201480517623 0.8197862396743857
54 648 2.7740456573225605 0 0 0.0029827171286208793 1.531834819424635 0.006446116282833341 1.1781835615927037 1.1121279576970389 2.06596901619174 0.37599272433530845 0.37336690781430587 0.8322637394693686
55 660 2.9014786650394133 0 0 0.0031192487180877306 1.5728993468511496 0.006550073808071115 1.2281824246644921 1.221247831081028 2.207988318631706 0.39533201698242465 0.3993149406684504 0.8868801504809909
56 672 2.9752370876312293 0 0 0.0032215808899567306 1.620883726974133 0.006658912509169107 1.2286465966151958 1.2488229372032242 2.2600717683892064 0.39822552073508843 0.4183020934526874 0.9004991161238755
57 684 2.895638232953383 0 0 0.003041870564005127 1.580862819525768 0.006132830998882395 1.1437096106826687 1.2018098275268931 2.22646167835584 0.37559462137444005 0.41333242415427723 0.8610046183506587
58 696 2.804923458379364 0 0 0.0028818853196942566 1.5199982433963686 0.005713109839197641 1.059693648712254 1.201429285522284 2.180178776999186 0.36031754658171394 0.4019683276570575 0.8149598243747417
59 708 2.9942410744539165 0 0 0.0031284467569486197 1.668724229828339 0.006045413729217777 1.1727734696141123 1.366856836481638 2.2913837671120767 0.40045626043128174 0.44138603878686095 0.8860022762828113
60 720 3.33654432742017 0 0 0.0034762532204728235 1.8959185540801475 0.006936516453661156 1.3381436204609385 1.56965185062038 2.5689188943821972 0.4642958411641771 0.5160658600857742 0.977474738512908
61 732 3.5522019094306367 0 0 0.0034416383382737037 1.9998330601157777 0.007810547703968395 1.542386597085229 1.6776084645564044 2.6956379472069076 0.5327613855586129 0.5591427203337952 1.0174014118052144
62 744 3.5722808785707505 0 0 0.00341818840344491 1.9802698807175425 0.007633745928997612 1.6056666942438527 1.6896923419186947 2.54718042876346 0.5527684856307985 0.5478126294162322 1.0197287403912694
63 756 3.833050802742659 0 0 0.0037080830498553243 2.266363623564297 0.008394976057648823 1.8456845438781417 1.825717490177535 2.629880600238797 0.6317474725164534 0.6066827912889702 1.1380419738013585
64 768 4.498240709490186 0 0 0.004379389832242892 2.801827401364992 0.01018760318166287 2.297554100667206 2.168510775976177 3.2307059892267405 0.7815074877682789 0.7081494399938496 1.3140584264717647
65 780 5.215200979679046 0 0 0.005215872744268096 3.420620864417032 0.012326290915801525 2.7483394910453898 2.6156658819561227 3.6663786945913213 0.926055662042687 0.8546793584503378 1.5731075933411003
66 792 5.745224915464057 0 0 0.005980594560576902 3.793972167782027 0.01337363172765085 3.083490208781661 3.0797611006615258 4.048058626082849 1.0466254904698549 0.9337442131812035 1.7094858915848363
67 804 6.875322082087664 0 0 0.007335515580643672 4.803639374586802 0.016572357911042758 3.8367082505155405 3.770910150279032 5.035964305497735 1.3151500191777017 1.1532126766644193 2.0588787641190063
68 816 7.308727801713167 0 0 0.008000889485066559 5.090301809826629 0.017475602946698306 4.082167823980699 4.013364266891974 5.401447006937609 1.4026111026152073 1.1762244963541295 2.2360444523556993
69 828 6.689066730483699 0 0 0.0069994112382316485 4.494694897252362 0.015771892850944283 3.771296929105275 3.636357460643722 4.9797154101698515 1.2890879444174925 1.070473583029293 2.034431501820647
70 840 6.5213199652102976 0 0 0.006895133185657829 4.350583504495607 0.015393166534207331 3.5837131048019053 3.700137951304875 4.740868176579295 1.241508249905645 1.0161543902239625 2.0988854124655574
71 852 6.933798175994589 0 0 0.0074609463519581184 4.7072130820630225 0.017188539405810277 3.8696351918321263 4.217153096463078 5.159242895023077 1.3460222430269566 1.1440555375015706 2.2088488582371153
72 864 7.190379534326716 0 0 0.0074986122083587434 4.767448461859611 0.018143971817505874 3.9766599323277014 4.537754970341057 5.001658177694662 1.3733559197184624 1.2078373999164975 2.32299132499052
73 876 7.716639339080073 0 0 0.00811455824819956 5.070618446096984 0.019877220722778997 4.367483577446176 4.9285193056325864 5.334313017815967 1.5173375139291676 1.2926746538617822 2.5356254109939944
74 888 7.572668304698038 0 0 0.008003113968411387 4.912531392902751 0.019480743896516734 4.317167641176675 4.697915438663334 5.304472320721959 1.5007740927452236 1.2504128039689226 2.498430917272195
75 900 7.251165103013442 0 0 0.007548356659529192 4.4388732518997704 0.0181085198073033 3.981085932124459 4.422650750568966 5.081139889044844 1.391792199518719 1.1778216481860115 2.282653546785501
76 912 6.965063573355058 0 0 0.007241931545920821 4.175113340668317 0.017534446158511734 3.7572549774618054 4.378128703067582 4.687344715113685 1.315969000220292 1.1388258962439382 2.2382274998733918
77 924 7.622353248174289 0 0 0.007790705648572138 4.590908528837051 0.02050324364044865 4.338680751969999 4.9245317314360735 5.101334656362231 1.5113158661886623 1.2833620876451315 2.359479850401059
78 936 9.037037145289212 0 0 0.008823436997952877 5.182365866354261 0.02484031730246362 5.189508135778987 5.8296933105891116 6.304553627777103 1.7983495467632944 1.5424092208787497 2.7351684407502295
79 948 10.800344856042356 0 0 0.009910012078539369 5.75608229772375 0.029796097215643216 5.9552377728072345 6.8507608967312965 7.263433825336043 2.0561422409679624 1.7976868649084297 3.2712847050656517
80 960 11.75704993614556 0 0 0.010528203404472872 6.224278273368695 0.03278594278953977 6.493926683887013 7.529387871230734 7.899576789869726 2.241482844988609 2.0110263254084026 3.502312132170933
81 972 13.179023208907752 0 0 0.011474252291067142 6.885333308833056 0.03769230913721779 7.381736417638595 8.867653730366335 8.853048945207421 2.570140426707547 2.490832024850848 3.8510996897210372
82 984 15.24106470414467 0 0 0.012964839297340653 7.894409707339878 0.04551946388134866 8.956297673992655 10.38397646272885 10.379379580893557 3.041480670272747 2.9572055934211288 4.513437346060381
83 996 17.275644749946302 0 0 0.014831048355259523 8.804744624528277 0.05221200381463829 10.274185318213569 11.776721738676097 11.671203044728946 3.459824753776571 3.332955807721129 5.08067062976835
84 1008 18.88738502250799 0 0 0.01641072892727273 9.376193284170547 0.054125444989393305 10.79348834079533 12.541701524835714 13.45902332333682 3.635767496286056 3.508163827102259 5.5871800021731595
85 1020 19.46503864944547 0 0 0.015979000154353638 8.958754602310817 0.05400005797360274 11.06020802214319 13.108147614440654 13.880458438855916 3.7479958749696953 3.5667357455821516 5.593998552007876
86 1032 18.640242452328064 0 0 0.015088241151800613 8.515151277412802 0.052193942825357116 10.490085879621859 12.322862923556144 12.635485568546542 3.5502340568921356 3.303900760456889 5.402310972854249
87 1044 20.017239438499296 0 0 0.015759377110949685 8.727566408722456 0.05584420615883062 11.15871706565364 12.54714789394847 13.560707978278934 3.7787722700274644 3.4056232844939887 5.610328763939129
88 1056 21.75523035784034 0 0 0.016725114976834245 9.243967980250778 0.06252707418848548 12.188267174749557 14.504687416104014 14.506530900718952 4.1529527946388365 3.846773460524034 5.998520564471402
89 1068 25.744405129535103 0 0 0.02005009573357155 10.770556602685772 0.07399785380896191 14.836820933821263 17.800338546372796 17.611479380324155 5.065958515516736 4.384380106407045 6.919018518441012
90 1080 29.46381981012673 0 0 0.023070840685050876 12.36205361773809 0.0842210180138936 16.870174265430293 20.699478895982203 20.285104423884487 5.798948354597108 4.97379897361605 8.081210222321898
91 1092 30.03825032787057 0 0 0.023624514412471882 12.547803562677814 0.08555069024551903 16.546122430623193 21.003248308708663 20.519866197093958 5.716765310864179 5.059826973355917 8.226696716716644
92 1104 29.24574900798619 0 0 0.022170157175798972 11.621884378420035 0.0830122029923464 16.375542298870077 20.400332409730343 20.33805536556515 5.633087433314676 5.001407015539808 8.014258453083311
93 1116 27.572162920214232 0 0 0.020619000612918895 10.630763663994763 0.07502523088600081 14.405868624022808 18.26617265696703 18.287682714730046 4.911874599317617 4.474551011140522 7.579062603869863
94 1128 28.90701400611874 0 0 0.021567766424907802 10.961484750489003 0.07557636036035666 15.078174578562395 18.236299217321104 19.447956135245608 5.139375081118251 4.907016265326896 8.108482845261019
95 1140 30.381738891897825 0 0 0.022073666226999335 11.122345878260438 0.0778426008059728 15.563491490943125 18.80096063877801 21.470991531965563 5.350726875386428 5.141546575776614 8.461295823102994
96 1152 32.03081008680737 0 0 0.023557873860963387 11.841046267263765 0.07985690426524739 15.553959562719925 19.3753474085303 23.104417233148325 5.329131481785846 5.206745117203133 9.267935094793135
97 1164 31.34264453575524 0 0 0.023296127057315586 11.613769891570644 0.07775953950717104 15.128706841371756 19.035900227235363 22.317381536305334 5.183186192016782 5.19378152596053 9.08786818595052
98 1176 30.067501164560312 0 0 0.021275553046964196 10.448700244689435 0.07221479053367481 13.745637065279197 17.85046113606328 21.098585647982908 4.701311098367854 4.836723139174409 8.707026830408633
99 1188 27.624699138804036 0 0 0.019272257625040284 9.419362022482408 0.0638552156399161 12.39995151215184 15.65025520783168 19.574174998576822 4.215595713423719 4.482985749407809 7.94074093384542
100 1200 25.617126708470757 0 0 0.017694421870703178 8.519139646477521 0.059332367151312515 11.627272833537432 14.631525641972756 18.44873021590732 3.929799028286957 4.13532863553595 7.418799816239342
101 1212 23.137300386910603 0 0 0.015808457116575973 7.4906239097518155 0.05279107230476624 10.491893195712306 12.925677313935111 16.53699787296833 3.549808478673242 3.610817686089255 6.924925990218107
102 1224 20.751165052989496 0 0 0.014249974041594844 6.703446625714527 0.04628637625090731 8.923703866364729 11.395310911067343 14.329168434918216 3.0124160551004877 3.1159915494161528 6.235987083148452
103 1236 20.16464227327851 0 0 0.014101627000425058 6.430010677975372 0.04343378351266402 8.556612968466572 10.793483225851862 14.030877750333449 2.905420646931291 3.0357656159551816 5.804232334035621
104 1248 17.785664060808053 0 0 0.012434623723606061 5.484263453009779 0.038555427557853024 7.473575728107977 9.376066712111228 12.496095116904394 2.5416235650403483 2.646822140811467 5.073780254069555
105 1260 15.850335601740277 0 0 0.01102210257044916 4.905541026457255 0.03359904445790486 6.509807800332134 8.452992579215 10.92215576354446 2.2315703176544175 2.357633081123032 4.527062784731146
106 1272 16.614912409271334 0 0 0.011371165780239207 5.07848572935631 0.03522424479087267 6.827171419652432 9.4963518558097 11.232353671976675 2.3548324195206405 2.470609329273896 4.744250284714708
107 1284 17.832672611610224 0 0 0.012183505436537347 5.411011202634061 0.0380170657024069 7.311514922600433 11.056363430177056 12.104422662150553 2.529808453665351 2.652073999059858 5.07364428011246
108 1296 17.265249799667064 0 0 0.011755476457051548 5.172045947381984 0.037153168253260684 6.936353374345348 11.049939096034514 11.907274814275347 2.416164780817061 2.5568230112805335 4.928213088669621
109 1308 17.568419473242134 0 0 0.012165729723504002 5.249270125112968 0.0369511295260387 6.798224512716078 10.968707007164307 12.523091063134535 2.3493849829880236 2.55448775911183 5.073265619633417
