0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.368089869444356e-07,8.757942468178997e-07,1.6735734316615861e-06,2.105098113196538e-06,2.0352680816146045e-06,1.5872337478408769e-06,1.6384167325134174e-06,1.7280771941223404e-05,6.593030990387862e-06,7.693682517119602e-06,7.973641558457453e-06,9.952597831346631e-06,2.648019461361609e-06,5.870423211308983e-06,1.9668104103220244e-06,1.2054811578939291e-05,5.2791313107834944e-05,2.2287164175148437e-05,1.8185142904228035e-05,1.0268386618650188e-05,1.8267668817584414e-05,1.573491168408648e-05,1.3853699711301001e-05,1.2028749073868391e-05,1.1316487166795997e-05,1.0336291068933108e-05,1.3735486676733569e-05,2.9336403857615432e-05,2.130010300988192e-05,1.3364032175929069e-05,2.5313992780314293e-05,5.316446067070198e-06,1.6128738238765382e-05,8.111898385748818e-06,1.3742692014950533e-05,1.387182773275325e-05,1.0630012337265166e-05,1.5976132311540953e-05,1.6414385193656447e-05,3.7371642603462275e-05
5.805574033013077e-06,7.886161895556916e-06,1.591593085441574e-05,2.1702776286372894e-05,1.7643233538523623e-05,1.1240871219086134e-05,1.5830532077709714e-05,0.00010778299184328421,4.523182708075187e-05,6.570598185968352e-05,6.935657799675864e-05,5.555315890876104e-05,2.9424698650660462e-05,5.582562252242881e-05,1.8402879964409514e-05,8.12287235411706e-05,0.00023725187594257743,0.00012481995770030475,0.000113542758110549,8.228569577997487e-05,0.00011517500733690422,8.921706208458747e-05,8.664742892433276e-05,7.455196298390702e-05,8.534866326154479e-05,6.375237867816426e-05,8.713727562775906e-05,0.00017267713650395472,0.00012312686912292599,8.528410109814952e-05,0.0001305399500627949,4.082243304957074e-05,0.00011009820782454448,6.745770890247404e-05,7.90579304567604e-05,6.870438943123215e-05,9.588664979822045e-05,9.645016751238833e-05,0.00010396152437334771,0.00019964498751339608
4.0813553124618106e-05,5.056575016026518e-05,7.820546937754653e-05,0.00011143776786461664,9.239897683764242e-05,7.335266099527467e-05,8.08832969129463e-05,0.0005208244466630788,0.00019553362765046517,0.00025441217938246215,0.00022136786760280046,0.00026195849174050266,0.00019650785159949053,0.0002830959634760015,0.0001291973649475854,0.00031677867142008276,0.0006912265318396427,0.00048429218601393087,0.0004814197268148651,0.0003193708496414414,0.0004712291948379058,0.0004480568189119422,0.000338218415315327,0.000322586419461858,0.0003811114335979683,0.0002753392955795632,0.0003366589612670438,0.0005305917473266203,0.00040471417523355854,0.000305379739359381,0.0005934209589257915,0.00022178227698858266,0.0004150520781296588,0.00023987315070607946,0.0003416507707960376,0.00034910093996524944,0.00032370881751275104,0.00042095160155792525,0.00044702039831929596,0.0006992543981832839
0.00022081477161960082,0.000300737892772393,0.0003409082125833092,0.0005041368438523638,0.0003891415584009658,0.0003851155671849348,0.0003910462876035245,0.001494463653979021,0.0007211983905098478,0.0009668515289133673,0.0009812655697992198,0.000898320473090087,0.0006362985245632361,0.0010087256465001525,0.0005452403190579485,0.001143197946105815,0.0019642192103572625,0.0012042873418886193,0.0015082760191027084,0.0011972719184089754,0.0019912857318776646,0.0013221222225080105,0.0013555042171300162,0.0011546493361960105,0.0012488263247785864,0.00111828446561572,0.0010452517938955913,0.0017274382613221041,0.0011691664356410982,0.0012636567782457386,0.0013844700167333541,0.0008836230692479511,0.0012840688229936324,0.0008229919752844012,0.0013823264717323488,0.0011796995437648,0.0012185015242268079,0.0012470474672489147,0.0014600573943848367,0.0014933893032377439
0.00108030026814268,0.0012573384214102231,0.0015773735726787403,0.0014758199202174387,0.0013484412226768235,0.002034252695846469,0.0015097480519040574,0.003762497198634827,0.0020991004482806847,0.002708830572492571,0.002667069420547133,0.0025528588307788275,0.0019914678897934557,0.0029493153122328187,0.0017286577651136918,0.0032570079783236783,0.005157692679226201,0.0031813545453551703,0.00439058502945139,0.003076194932135665,0.004434354427052801,0.003468937919603083,0.0036656362569360054,0.003380146031508568,0.0036166542129081676,0.0032447509613822588,0.0035550517529496736,0.004070186515475076,0.0033830872620791972,0.004034243566620388,0.0036747509413115795,0.002658770596673524,0.0035908723407812437,0.0021496638807532967,0.00415261357564539,0.003125857409802843,0.0031468911663293892,0.00385290003631167,0.004067563951253174,0.004286652872653358
0.0027410834570150617,0.0033685466101566275,0.004985477160282801,0.00420589223837268,0.005132268824737856,0.005923806333655108,0.0036009381709631513,0.009882816513342803,0.004716897157725095,0.007560556471829801,0.00790299933870723,0.00834381415770133,0.005506839887203301,0.00755729180114906,0.004623858596535958,0.007598879020963239,0.011802335832177359,0.006239095205352188,0.009509243460555684,0.008619718500810067,0.01157817580445673,0.008784064742404611,0.008293625489860745,0.007586117262894295,0.008427502484672911,0.007654966724433592,0.009870032522174093,0.011296841523907478,0.009564067328860384,0.009796998219789296,0.009523074458586888,0.005422127975479439,0.009535825454758139,0.006259790841649579,0.011260802807593128,0.007930088705623142,0.008227925765659052,0.00880301086058485,0.008348833209253592,0.009171839887900489
0.006941346898693632,0.007769617665957407,0.013480324662725383,0.00974587391669824,0.014323956491000527,0.01302589748702122,0.010177044947605187,0.019374721193956265,0.011286410161290623,0.017040210765471547,0.02206107751096099,0.018718859754216707,0.013943212524701548,0.01770955915371394,0.01350741326281364,0.01464713854681619,0.022928247458047748,0.013307034848714323,0.02107150453810733,0.019045691471870466,0.024595276961537668,0.015940037699637987,0.019391797364001824,0.015972919704308204,0.018624430842474424,0.015444848146459746,0.019686833900703436,0.02522706985433945,0.020187384723070505,0.02280145659935348,0.018477370272932368,0.015154825458424406,0.018507878042599443,0.013502088512957349,0.019349964458648394,0.01596089464249495,0.01911640421992797,0.020706721528079584,0.016869410872405854,0.022963850872103467
0.014899664380253039,0.017557699807818454,0.024263000140019503,0.019202097199761962,0.02531887188083646,0.02674254493973561,0.02181184456316726,0.032018222449620895,0.021672078973221535,0.030080058038838495,0.040728177531956684,0.03278269093990222,0.028647651230593086,0.03326717800738692,0.025272558080077084,0.034619941026421686,0.04803427917088714,0.02324266549837031,0.0377963989464699,0.03627721321855522,0.04202570743418466,0.024915368052888458,0.033140859588001254,0.03507164232660129,0.03299037392275207,0.028369264632666105,0.03120818856977207,0.0449858421702994,0.0363822090289986,0.03960908553747517,0.03420410267184368,0.029349829605848247,0.04351082217948085,0.02526020865282269,0.030486289896286316,0.03515198306812048,0.028108637130025885,0.038386735424046914,0.0316536061323222,0.042977433478688425
0.027489300224435947,0.038553086738184514,0.0450627633020397,0.04237220332930762,0.043495246096106485,0.04114276474510166,0.03635070245020702,0.050680762094958524,0.04009598642150533,0.05493233958576394,0.06247508212052541,0.05539549616387651,0.03934052337429322,0.04259490226331913,0.030321163962878088,0.05577413193803091,0.07521916972088769,0.05331899404576336,0.05651496262362906,0.05778511579211471,0.07059757535031305,0.045975265195783224,0.0540407551568393,0.05551134098934783,0.06159705756949071,0.05391648075105184,0.0566818330576064,0.06402971680051248,0.06942796693598799,0.06893696022966113,0.050682384128724986,0.04538628552144709,0.07491904960148264,0.04810754898467528,0.05183641619715533,0.0522742629819057,0.04671717603088434,0.06253627680903659,0.05340757155683459,0.06728036640440176
