% # columns="iter, evals, sigma, 0, fitness, xbest" seed=61725, Mon Apr 13 06:24:46 2026, <python>{}</python>
55 660 14.804115704184333 0 0.367840280192846 0.23513097712045838 51.62010073558985 0.3822699821159152 200.1921521990402 151.1913626107187 354.7211903487303 -33.02620231671602 -62.395740368781745 -45.765652222769006
56 672 13.889257344665323 0 0.36605297305175233 0.24226448179577334 49.90547203123491 0.3890287915953442 200.94218154594506 147.36918350826244 368.4939203010234 -34.04676158025518 -65.45902710094029 -43.63048992844077
57 684 14.565296694333078 0 0.36536676925741485 0.23872474435304009 49.07022517426675 0.37795960197473677 198.49744116908582 164.65789517553938 389.4914801336984 -32.750026531837904 -70.31775021998135 -49.589033992054034
58 696 14.31063107343575 0 0.3640054515886988 0.24098536833983747 46.514693651176195 0.3822606134521984 202.883859402469 158.76919220770287 405.18487878227836 -35.06382593580415 -72.61712348103693 -47.601726856792105
59 708 16.231455544270887 0 0.3632218062274213 0.25135801604606567 46.893648454557194 0.40490865237536 198.24568653492113 161.29049407692742 400.3793350104413 -31.703581500501517 -72.77950640941475 -40.354268051142235
60 720 18.23378473323596 0 0.36224130158811274 0.2455324557834653 44.09221902804117 0.4090979212363483 200.04175530427767 158.44283116767505 424.856044274509 -33.31881536317979 -74.04979069494088 -44.85470123580292
61 732 20.403087349656463 0 0.3611183774630682 0.26210229909122046 44.05687967212755 0.4064343130350826 202.39649264983967 157.72307475924435 440.9325468707776 -34.874364959452784 -81.39418818056228 -41.75216702717463
62 744 22.726902374619613 0 0.360121147130252 0.2721250203049332 42.057403881486344 0.40897303423561837 197.53834414607368 161.3997878465081 461.49624641320514 -32.663905782286534 -82.1230788564765 -38.96651966747841
63 756 25.29685069765462 0 0.3615298031853158 0.26264508274117404 44.74603553252889 0.43970360730216473 202.82941631213907 168.18273540341352 426.3473036060323 -32.31319913789306 -69.98328788513388 -37.88414339061949
64 768 26.029077460673776 0 0.36170980599901614 0.2673354896893923 49.07301157037283 0.4016429762494259 199.76935620633532 175.89028297135405 421.1726734640602 -31.298986825151186 -72.10182472170513 -43.27123992837204
65 780 22.842992027984998 0 0.36199953876870106 0.2514808653461358 39.09230931492425 0.4367695008017839 190.90250259163332 161.35522721980774 470.6554476966255 -31.75510817026396 -78.35817975940077 -47.82622858811509
66 792 24.456118244617965 0 0.36095776795150714 0.2616833917226937 38.73676103020175 0.3995959552590284 191.07612470604948 167.4560318192664 478.8410317619663 -29.610523480698347 -80.34412721799934 -38.98789014320188
67 804 25.847291322750042 0 0.3612754955647465 0.2677428126177995 44.69000962987557 0.4071480968225725 185.0853946292034 158.91877313268782 477.2943356244435 -28.164334014424604 -80.74013575075433 -51.195346950401635
68 816 26.070360542272454 0 0.3600119141795197 0.2710857517825268 47.06030025220177 0.4044477154201899 189.88510606037346 155.79082645422767 466.7856736558046 -29.37260686833769 -78.850140363769 -50.78709082349388
69 828 25.248750858884527 0 0.3591990307941084 0.289340898997831 39.09400557412802 0.4531449842544616 197.28019143717367 171.89515735887676 511.909187696288 -29.54454239729381 -82.15582979745501 -34.58939902233068
70 840 22.673009356099893 0 0.3604001252877349 0.2681351558746843 43.56412050534167 0.42379665783698633 196.93712796468182 155.53397966896418 462.33321021794154 -33.041284545614594 -71.4520189165475 -48.06789742086622
71 852 19.304392532986903 0 0.36022229406610606 0.2701874896948516 46.43295938335945 0.40749901274870715 197.06388970669698 151.45499258453526 439.73044111785504 -31.930892623795174 -75.41395526675889 -42.49212271308859
72 864 17.136969365543532 0 0.3602778569036389 0.28148069238499546 45.340995131239914 0.4060462208346103 198.1346355519653 165.2740674455493 461.2071458021838 -30.194201810287225 -75.31519622175361 -37.732829591544586
73 876 14.695413739092775 0 0.35964124405745646 0.28483183316869815 43.60856493653329 0.42120881180872655 195.94857466951345 161.8903308165542 480.79838364486363 -30.03561065828872 -83.78509504752779 -37.88831016022569
74 888 14.171678156624754 0 0.35913654298569253 0.2762294186997917 45.14054906829517 0.4144824527243625 193.40676263572593 162.10945005603463 470.1709462547035 -29.931129015237385 -79.39983969364545 -44.501280926664705
75 900 15.928259114927403 0 0.3576301699877522 0.2831532426851753 40.51736940227225 0.42383232931932646 193.36590488883823 162.41779555914295 515.6938335163834 -30.812121668113864 -83.18258083386036 -45.90921039874055
76 912 16.04694675530248 0 0.3572528497800528 0.2807521813139217 39.39534745052754 0.42247277327793775 197.88718050531455 171.7877380015584 501.68514574300457 -31.95882543675484 -82.41536965411561 -40.60998804393323
77 924 15.792733857596106 0 0.35836420714120365 0.28049933391361126 44.54546772979002 0.40042425322581854 199.96968763904604 162.09073571893472 472.47019847829 -32.43322770619643 -79.7479186538218 -42.26621023494137
78 936 15.400879856918154 0 0.35697441410160413 0.2826361256022751 40.447216309145766 0.4080566419210182 198.57838366756414 169.61212567542424 511.1805243251812 -32.27083741118634 -83.29849498652852 -44.43118131508034
79 948 15.524894247821114 0 0.3569770474482141 0.2917916964697546 40.04022067972276 0.4122161189236648 200.02814054856822 164.2460328734405 517.811716188303 -32.037040846969255 -82.9842732082418 -39.4136304413268
80 960 16.331490456501463 0 0.3553522519300709 0.30026120926350497 34.98533266895395 0.43996297548808677 206.1642385136024 172.6691462489473 540.1178814207985 -34.47474046167544 -84.11306912967714 -33.710800875969305
81 972 16.54027389221244 0 0.3562052434427623 0.3022021173454549 38.92828449193315 0.4470800022684472 202.08477838853165 174.7728528015443 544.536280399547 -31.64863698675837 -85.52319527738004 -38.434791566469634
82 984 18.308305620245683 0 0.35478801180999486 0.30705242415528855 30.681441075588346 0.47341587126154383 205.1076498161869 187.55837202613944 584.3557739444917 -34.43602019143467 -89.9343524582865 -35.28095132750783
83 996 16.640767680432923 0 0.35490651722650046 0.3053667458300743 36.435646537678416 0.41665852441335494 203.7279576474199 177.45379851556342 562.3557949154587 -33.22650040666043 -90.73730838428722 -38.04438355562851
84 1008 15.694866829730486 0 0.3565191293962279 0.2984442402653381 37.82856973831574 0.41722760157512834 202.7701694023151 179.913128124101 537.6710739201135 -32.88560111310487 -88.96218454186335 -37.42057012529142
85 1020 14.60338695966903 0 0.35526438092728496 0.29829055497523166 38.2349008336191 0.4118145094013908 200.93765710974972 173.793853214332 547.0086283218759 -33.335419890258436 -89.99849100066768 -43.4488539866961
86 1032 15.41101776929532 0 0.35423454108489516 0.301721487580713 33.78436522054735 0.4212994800191013 202.89066578942436 181.84200368475325 580.7317141032667 -33.54510019323229 -93.6890769483214 -39.97647664018908
87 1044 15.864490560031989 0 0.3538004254764108 0.30497444964201653 33.32961489143219 0.4340726932763799 206.49046940208342 187.08077286803956 586.5960227301215 -34.22305688769212 -93.89243204392793 -38.1931163029639
88 1056 16.776928195056968 0 0.3527821895379065 0.31701621017931836 29.440534530964616 0.4564522947413734 205.38959934967946 193.03725388216571 633.5711385018292 -34.79170260264471 -98.10428048529327 -41.645058711276576
89 1068 17.018308327048427 0 0.3530415011711927 0.3204253516858077 32.66353345283239 0.4378930108935172 210.16166816418837 200.31098930717337 625.3033404090099 -34.90097383035062 -99.11701413498075 -40.571014797676206
90 1080 18.35409491342837 0 0.3518181569041918 0.3297313362380593 26.177805205698547 0.4777779599035627 206.38978242043743 197.20895592916798 679.899740191262 -34.89852799575238 -103.38643410644265 -40.42498343617361
91 1092 20.205850577383295 0 0.3510671295592639 0.33332012187250937 24.257089901145324 0.4603308083956826 210.42039561068904 203.70922293197538 710.0037212943956 -36.86520535250673 -106.15580380362415 -44.456344274648245
92 1104 19.78987607495774 0 0.35145150589285523 0.3277932978174764 25.556167053327876 0.4551568734926027 210.1010528610775 202.80163264964392 670.0151719131935 -36.179381425398375 -105.31250940836188 -36.8924791289506
93 1116 17.835249703096896 0 0.35147334939153607 0.3316088971052301 24.248969317229424 0.4601127044029591 209.21397125796395 207.61312079825478 684.2880456480693 -35.363216537690434 -104.90135792736481 -36.14524234437343
94 1128 16.652277800184425 0 0.3510114304870331 0.32663977035885355 24.921826820138445 0.4668688768136021 208.8232255996196 204.06479804499392 695.6089811357637 -36.28280277861347 -105.90569228603972 -44.05317450143149
95 1140 16.19708725011133 0 0.3517437315249131 0.33126334710371447 27.149305361044767 0.4713183196167232 208.37484384461288 204.51099533141272 687.2915588070251 -35.41185285206991 -105.8939084694586 -43.30354647743871
96 1152 15.175506983042252 0 0.3512944101654385 0.34734873177823766 22.552012249204193 0.49869485599785646 209.77074509558886 211.9075604462461 741.853376778603 -35.28070678286109 -109.6942873711636 -41.06101905281153
97 1164 13.806828039291144 0 0.35133457968121573 0.33838179091191617 24.331787697877008 0.49008644655721323 207.9890124037364 207.89960486852053 724.98115300516 -35.13262964146495 -107.6207900034887 -44.68512999717884
98 1176 13.261063698287343 0 0.3508570256290826 0.3472322111080976 21.26907661594584 0.49503411572077516 211.34096482755223 213.99785881916614 750.1769800468687 -36.80561064152823 -110.32842912587832 -43.509759129659805
99 1188 12.13558084194351 0 0.35088324674763693 0.33643109947772726 23.184846018040933 0.4691305225061851 210.75139656478203 204.33076623365466 720.2380544368227 -36.91711383981224 -106.51820168036991 -43.33033409927253
100 1200 11.165911348597389 0 0.35096132373155386 0.341247442695171 20.872157257058735 0.4853603798094963 210.6314400495724 209.1304190898531 744.0257676054314 -36.6943092191283 -108.65542266608465 -42.83985510537146
101 1212 10.857763260499386 0 0.3507038053985615 0.34435917161100654 21.324425185924603 0.4889340869135205 214.33039566599913 212.54184834126104 750.4639380655058 -37.739548029371065 -108.89629389164274 -43.33288496796022
102 1224 10.909487957617412 0 0.350487349975634 0.33810081040663265 22.31387063192512 0.484239166665182 209.27664407484727 216.08735630284028 759.0727070835463 -36.419393745410275 -111.10528419278867 -51.172560165236554
103 1236 10.743385616810055 0 0.3504366663870214 0.3472643187995807 20.612168145438513 0.48344661261639316 214.02903319385456 218.85850847818134 767.9741587306653 -38.217545669764355 -113.46635799479421 -47.07131844761929
104 1248 9.86157259335098 0 0.35043677215035884 0.3380862546566043 21.32478240850014 0.47992538940598123 214.2230587227993 214.85447917727726 744.2629494498019 -38.44455426105347 -108.82386947602177 -46.604213031531195
105 1260 9.879304367574894 0 0.35032423026233295 0.34280855334337085 20.776423600389897 0.49415797455544047 217.0407317185397 220.15944350842335 762.2256445109866 -38.96857979832667 -110.31151168529473 -47.27703057747807
106 1272 10.54821650158281 0 0.3500409316348472 0.3421111045977323 21.339328557150942 0.48034138469227117 216.7261063494388 222.87299958911248 748.7701164569802 -38.754689872968044 -113.08974728963959 -44.40870340620712
107 1284 12.304719210053403 0 0.3501263703573969 0.3460453167423139 20.57737357477325 0.4884367325691304 219.23588571876238 225.50342367596156 766.4937209050615 -39.59845543079015 -112.05812571138287 -46.8048630849309
108 1296 13.326235949096748 0 0.3503036126059894 0.3372509246662511 23.24499837123024 0.4770333822511828 219.451240777858 221.26166149952942 734.2166898974899 -39.65514994707377 -108.097624355708 -47.201448212479754
109 1308 12.792779357947873 0 0.34986415587459196 0.34361222303929856 22.75780663620911 0.4743297928129321 219.42034985267486 223.77431871056422 757.621979039997 -39.95661266462809 -113.66189461277452 -49.73913335680226
