area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",-0.3906987163164737,0.003786,-0.13783709991674636,0.015773,0.2528616163997273,0.011987,0.24087461639972732,True,0.0364965317802,0.0101727934356,-0.0526009461042,0.0237104649317,-0.0791210398506,0.0039481001959,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
V2,24c+32,"38,28",-0.6114324552068722,0.043747,0.3349524069939026,0.039852,0.9463848622007748,-0.0038950000000000026,0.9502798622007748,True,0.136595524823,-0.00330550016114,0.127823448973,0.0599067677968,-0.123822192482,0.045620057916,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
V4,24c+32,"38,28",0.3125789779434819,0.096906,-0.8968751257924086,0.01233,-1.2094541037358906,-0.08457600000000001,-1.1248781037358906,True,-0.1745653641,-0.0717756050395,-0.34226257069,0.0185348400817,0.0633008831037,0.10105509709,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
1,24c+32,"38,28",-0.1732244028172025,0.054903,-0.3255836308480544,-0.127009,-0.15235922803085192,-0.18191200000000002,0.0295527719691481,True,-0.0219906187701,-0.154380011634,-0.124248167068,-0.190923885153,-0.0350799588174,0.0572537097347,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
3,24c+32,"38,28",-0.3116359119643835,0.04628,0.21626654520515867,-0.000506,0.5279024571695422,-0.046786,0.5746884571695422,True,0.0761942800147,-0.039705039933,0.082530936122,-0.000760634961989,-0.0631099012607,0.0482615100545,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
MT,24c+32,"38,28",-0.8066092523033638,0.175566,0.4251471951207707,0.03625,1.2317564474241345,-0.139316,1.3710724474241345,True,0.177784350859,-0.118230824249,0.162243290888,0.0544921291939,-0.163347766783,0.183082979132,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
V6,24c+32,"38,28",-0.9175106347962058,0.139254,0.09491252735261278,0.217226,1.0124231621488184,0.07797200000000001,0.9344511621488184,True,0.146127097653,0.0661711061783,0.0362202102257,0.326540889828,-0.185806588216,0.145216255858,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
DP,24c+32,"38,28",-0.3669966114028981,0.199567,-0.005118831467526483,-0.259572,0.36187777993537157,-0.459139,0.8210167799353716,True,0.0522312721243,-0.389649303848,-0.0019534318286,-0.390196716113,-0.0743210875879,0.208111598467,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
TEO,24c+32,"38,28",-0.1110514383364741,0.031259,-0.6077191446219948,0.072362,-0.4966677062855207,0.041102999999999994,-0.5377707062855207,True,-0.0716860430805,0.0348821497108,-0.231915804903,0.108776812489,-0.0224892094884,0.0325973756005,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
8m,24c+32,"38,28",1.190529625141391,0.175673,-0.473238176038202,0.165189,-1.663767801179593,-0.010483999999999993,-1.6532838011795932,True,-0.240138283126,-0.0088972692399,-0.180595614731,0.248317250466,0.241096113144,0.183194560411,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
F4,24c+32,"38,28",0.748544482282172,-0.015774,-0.8821931844519231,0.135711,-1.630737666734095,0.151485,-1.782222666734095,True,-0.235370911278,0.128558072378,-0.336659695952,0.204005002622,0.151588974673,-0.0164493746672,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
5,24c+32,"38,28",-0.4538071746727682,-0.026274,-0.034318143424443295,-0.164674,0.41948903124832493,-0.1384,0.5578890312483249,True,0.0605465352092,-0.117453458871,-0.0130963783608,-0.247543086424,-0.0919012375835,-0.0273989393944,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
2,24c+32,"38,28",0.1479077236974803,0.088933,0.06210473394710069,-0.059867,-0.08580298975037959,-0.1488,0.0629970102496204,True,-0.0123842898216,-0.126279441329,0.0237002067305,-0.0899939392676,0.0299530364758,0.0927407276075,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
8l,24c+32,"38,28",0.6469583305819779,0.16706,-0.39544412620812286,0.064032,-1.042402456790101,-0.10302799999999998,-0.9393744567901009,True,-0.15045412955,-0.0874349346861,-0.150908102263,0.0962548970081,0.131016595955,0.174212788887,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
F1,24c+32,"38,28",0.1566886946867534,0.023885,0.10557410088254547,0.014027,-0.05111459380420792,-0.009858,-0.041256593804207924,True,-0.00737757443683,-0.00836601298807,0.0402888452664,0.0210858233435,0.031731285358,0.024907652715,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
STPc,24c+32,"38,28",0.1193505318219935,-0.004758,-0.28852180972973623,0.021164,-0.40787234155172974,0.025922,-0.43379434155172975,True,-0.0588698517697,0.0219987612778,-0.110104755343,0.0318143840623,0.0241698725645,-0.00496171704493,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
7A,24c+32,"38,28",-0.3172322033772701,0.03126,-0.30605676591365916,-0.022945,0.011175437463610938,-0.054205,0.06538043746361094,True,0.00161299573401,-0.0460011903042,-0.116796388333,-0.0344916387408,-0.0642432154422,0.0325984184162,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
10,24c+32,"38,28",1.7130584923561891,0.313056,-0.4810342875781305,-0.259452,-2.1940927799343197,-0.572508,-1.6215847799343197,True,-0.316682215402,-0.485860150515,-0.18357074148,-0.390016328375,0.34691429375,0.326459708116,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
F3,24c+32,"38,28",1.0167117822131193,0.09415,-0.21633934111186975,0.073127,-1.233051123324989,-0.021023,-1.212028123324989,True,-0.177971216627,-0.0178412143486,-0.0825587162593,0.109926784319,0.205895975793,0.0981810970533,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
TEpd,24c+32,"38,28",-0.3245053066536119,0.016372,0.15076404742288593,0.111161,0.47526935407649784,0.094789,0.38048035407649783,True,0.0685975330387,0.0804428895442,0.0575340857993,0.167100677885,-0.065716103553,0.0170729784488,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
46d,24c+32,"38,28",0.8428803839453579,0.337073,-0.6550842654737479,0.036685,-1.4979646494191057,-0.300388,-1.1975766494191058,True,-0.216207248896,-0.254924924879,-0.249991128388,0.0551460347442,0.170693093328,0.351505012502,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
9/46v,24c+32,"38,28",1.1355680175870717,0.2712,-0.2779072566213803,0.097202,-1.413475274208452,-0.17399799999999999,-1.2394772742084519,True,-0.204012558332,-0.147663778444,-0.106054064082,0.146117074259,0.229965747571,0.282811614667,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
PBr,24c+32,"38,28",0.1364472470027257,0.032065,-0.09990436591480832,0.00353,-0.23635161291753404,-0.028535000000000005,-0.20781661291753403,True,-0.0341135767261,-0.0242162893705,-0.0381251794345,0.00530640596012,0.0276321564846,0.0334378850453,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
9/46d,24c+32,"38,28",1.2942154598466695,0.245636,-0.949354252597101,0.079916,-2.2435697124437706,-0.16571999999999998,-2.0778497124437707,True,-0.323823419612,-0.140638635868,-0.362289484506,0.120132220597,0.262093702122,0.256153074411,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
F5,24c+32,"38,28",0.0907111586830765,0.081314,0.11309215500002205,0.149549,0.022380996316945553,0.06823499999999999,-0.04585400368305444,True,0.00323033900907,0.0579077801016,0.0431578606453,0.224806715278,0.0183700659903,0.0847955148783,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
7m,24c+32,"38,28",1.1789774034082137,-0.082866,-0.31258356824420663,0.047937,-1.4915609716524203,0.130803,-1.6223639716524203,True,-0.215282980387,0.111006248415,-0.119287125427,0.072060391646,0.238756653714,-0.0864139648266,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
25,24c+32,"38,28",0.4639971322366681,-0.168438,0.7971740269180877,0.142877,0.3331768946814196,0.311315,0.02186189468141958,True,0.0480887581844,0.264198147026,0.304214961363,0.214777157044,0.0939648226551,-0.175649788906,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
LIP,24c+32,"38,28",-0.4234329907558415,0.063567,-0.20235913238169795,0.037658,0.22107385837414356,-0.025909,0.24698285837414358,True,0.0319084771062,-0.0219877287998,-0.0772236344389,0.0566086786533,-0.0857501116244,0.0662886648581,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
32,24c+32,"38,28",2.0,0.812202,2.0,0.704386,0.0,-0.10781600000000002,0.10781600000000002,False,0,-0.0914982812256,0.763233500065,1.05885497695,0.405023290563,0.846976987668,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
STPi,24c+32,"38,28",-0.2239840293512131,0.028622,0.09629397090189988,0.059489,0.320278000253113,0.030867,0.289411000253113,True,0.0462270089908,0.0261953462064,0.0367473922233,0.0894257178928,-0.0453593743007,0.0298474706305,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
9,24c+32,"38,28",1.4777397627267828,0.358544,-0.4067906503699705,0.145686,-1.8845304130967533,-0.21285799999999996,-1.6716724130967533,True,-0.272001836782,-0.180642401361,-0.155238125938,0.218999733345,0.299259510648,0.373895308145,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
45A,24c+32,"38,28",0.6744082048447885,0.22115,-0.409861847950684,-0.163953,-1.0842700527954725,-0.385103,-0.6991670527954725,True,-0.156497047688,-0.326818492569,-0.156410146377,-0.246459256765,0.136575515154,0.230618689467,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
8B,24c+32,"38,28",1.7531642528382434,0.223581,-0.7251417983852638,0.060359,-2.478306051223507,-0.163222,-2.315084051223507,True,-0.35770385734,-0.138518702773,-0.276726256413,0.0907335289935,0.355036177291,0.233153774406,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
7B,24c+32,"38,28",-0.7311420205752518,0.111312,-0.021643178553460173,-0.018539,0.7094988420217916,-0.129851,0.8393498420217915,True,0.102404814952,-0.11019833156,-0.00825939945995,-0.0278684022931,-0.148064773521,0.116077899896,6.92837384995,1.17833907431,2.62043005165,0.665233686704,4.93798763331,0.95894222845
