% # columns="iter, evals, sigma, 0, fitness, xbest" seed=111105, Fri Apr 10 06:28:37 2026, <python>{}</python>
33 396 36.77642272871186 0 0.4929529994744887 0.09817201655697688 21.79829290496088 0.4634878411905856 203.95121019432102 132.9967521685898 268.24950339551725 -5.021412942474768 -21.61248373764306 -23.85343101639648
34 408 36.6889133985034 0 0.48892017392038245 0.14392268218718496 21.614980332510363 0.4460865388448738 223.94877941228015 134.1181046664953 215.83327078942236 -15.197866103607804 -7.867183204292912 -8.456546307075522
35 420 40.04138267051601 0 0.4881509318209343 0.19603299380184858 45.01487856573668 0.34092640545741626 218.4824003897713 122.83654715473018 177.82624251357817 -16.851676211091682 -25.745279100904092 -25.55010700784716
36 432 40.27304593777706 0 0.4929179142328213 0.18930215009768944 36.737423023319906 0.3003292420895668 224.62094776317747 177.12281765051668 223.31743879364686 -15.492128480807114 -8.369725542304392 -7.5015963602953715
37 444 43.5869067406876 0 0.48800967110495963 0.23748572931434797 37.25477099829789 0.43976781077182325 227.8780858497996 150.2524932401531 169.01202861825303 -25.313196109264133 -14.588686303442472 -1.4266615620329275
38 456 42.451791644446175 0 0.4879949199921655 0.1892825700052016 36.981838257151146 0.7126628337011931 249.21884741319664 169.48065770564767 176.43659256245985 -20.085347688730902 -7.737872878470647 -15.1824099961433
39 468 41.06399818815809 0 0.4909013379583782 0.2528324059660344 45.43745933233964 0.27410088569238644 217.7275588970851 180.05749737869888 218.84846959158486 -22.37003392214056 -13.760964297126156 -13.350822875382201
40 480 36.982279152939064 0 0.4901390667887402 0.17826910403604818 33.7674491061541 0.28551631793002563 226.37479714451723 157.90660324877155 205.60375463081138 -13.608843293037472 -4.054666156942664 -3.8318388100392617
41 492 37.66626200615275 0 0.4879649564805475 0.19537911278604134 47.041270152306794 0.0887064566978939 262.8185548803243 119.8790416325177 175.5020273499299 -20.030942380960013 -3.55062686274034 -11.09507272579979
42 504 36.65002112374945 0 0.48831970644554523 0.2594257013806896 55.834685077536676 0.13660148943297445 243.16502888370954 156.6089300193706 158.1020355950695 -22.907239353326826 -6.158246961699167 -17.837198901720008
43 516 36.57965654734562 0 0.48894421820265366 0.26726642655835914 68.92630126461825 0.047093920615724594 244.38164393638974 177.09807357940974 176.66603707135073 -21.336912347326848 -10.348605144946294 -18.641809144755136
44 528 38.34052898466813 0 0.4877730922269805 0.25534131325261933 54.825363280155784 0.13133529873192779 216.614388883858 184.1010796290919 143.1779606679248 -19.647474193619022 -12.68483959549199 -12.874660694262335
45 540 43.60050486519975 0 0.4827901814903256 0.2825421208005111 58.70318753832033 0.1244534473650592 257.14321971389154 162.92519944847518 76.1655522817703 -19.423354454876353 -9.073066197769515 -45.23124327697589
46 552 50.18099661165597 0 0.4807249182394181 0.21958710962319405 45.48616729783942 0.8154516907254425 263.8703839702245 171.52216416317063 70.98493436086963 -16.014068800019075 -7.115562080085294 -34.2924089608081
47 564 50.635991410505156 0 0.48155174766058273 0.24736767979191646 37.79969668817357 0.46584596814002244 259.22809916654296 161.17895259003544 80.84704269134915 -19.759346008521018 -3.936762842053983 -50.80826551804829
48 576 53.33204468377573 0 0.48283632930151277 0.28855211677318215 63.09615353871896 0.4718731524349542 263.7827780282062 172.72580637473231 75.95040987764794 -21.60181267027254 -18.98044355043718 -53.20586823054185
49 588 60.13379374900532 0 0.4818625127802828 0.19244701977823542 43.46189686936155 0.8066217341487442 264.955229821631 158.93694069196093 35.38120950756692 -12.608373546472468 -27.639916064982252 -48.45717905371643
50 600 65.30430785066106 0 0.48135314237177107 0.14768190667415354 33.3885920662688 0.6240179616553658 234.75570146499916 162.04535322010554 29.97297724758421 -19.03751786466339 -22.425806821528 -11.836589999305012
51 612 66.44782568742858 0 0.4800229859587327 0.11874130613614858 20.342439596026857 0.7769497503548567 240.84351197045154 192.93779417116707 90.93208052219265 -14.461188109627983 -15.918545309212071 -48.77051405114352
52 624 63.76741976169267 0 0.479550585508422 0.16808539690327656 39.49163336807694 0.8841252001599392 260.83233231504283 198.33530260076367 15.813419907397545 -14.674201923672493 -1.432441019325919 -50.59739930216922
53 636 57.74262864796072 0 0.48028317962905454 0.207998105664849 40.238321700130655 1.0428527452716387 230.03493286483473 179.72657579858316 63.15896341196528 -18.9951058114435 -10.275484529513545 -39.62958943401481
54 648 49.538295432262174 0 0.48024366807177743 0.18298002305454794 36.2138735830526 1.0192905220211188 244.23288201182777 193.6233745025114 23.79008872022809 -12.827119927275163 -29.018721624326858 -35.609777868477124
55 660 42.25940692406226 0 0.4798571755329154 0.14265106661004306 24.04039870482959 0.8271862780783787 234.07086250411209 183.81082421824257 18.64317494123795 -15.334140836182758 -22.889513833203885 -22.27156264072995
56 672 39.84575317441862 0 0.479991779989124 0.1841733259137543 29.265183686587118 1.3809194843597667 229.29816278317602 217.15046094827127 17.89496515719835 -12.908502421984442 -18.746737267066745 -39.041394588254576
57 684 39.091059873956475 0 0.479626643233914 0.17355561671529454 40.85401742136602 1.3586435770986585 231.93855941707287 238.5295730416969 14.96700015462489 -9.951441824734829 -34.04137629325418 -44.2440066985015
58 696 39.17881175070628 0 0.4797048996087121 0.18105516419466025 40.47765481573367 0.9831219537394695 242.97444707869138 210.09243818353212 20.69780320102775 -12.300355712030434 -15.079810071579768 -53.61893490491961
59 708 38.38852735860411 0 0.47941161783901054 0.16139693840424146 32.793383333854095 1.05646878205335 217.35426287436633 229.34033846490755 34.4733238355606 -11.171116400728211 -25.08140383316516 -29.398236339128843
60 720 39.02395847937771 0 0.4795033330398635 0.1187106925690487 29.379634005894722 0.9083209528172124 212.80432746743264 221.91495704798433 33.71634597151695 -0.7294555835544951 -14.288420532063105 -37.723950245308366
61 732 38.26299068568183 0 0.4793053497786629 0.15407748795787357 30.888459908010176 0.899498315058811 221.88428438410065 256.7525519535018 55.2278114594579 -9.615516074162784 -17.798813960194966 -51.018362320461094
62 744 34.30502095236424 0 0.4791257415535116 0.12883873413980634 29.45600829085035 0.8899683686624186 212.12740300965572 253.3158707014221 54.48355924688391 -6.439535131461744 -24.385538271071326 -45.75611702418983
63 756 33.27415577193945 0 0.4792544230007709 0.1276032626522759 25.556350231199715 1.1941793049577802 214.84818280052755 251.9885801690541 49.62309907702688 -8.99453254909999 -21.467728805435172 -33.57904650686646
64 768 32.56306258475779 0 0.4791800545931616 0.15061097518041772 35.7217775198705 1.163789714993988 218.86982006516828 279.0560468554685 32.121512324696404 -7.342667609076082 -27.20548295846263 -44.008963261686695
65 780 31.997584366634293 0 0.4793439784222264 0.1550474473605533 36.99721944236042 1.1037191050941038 229.2646894774404 271.96599425564034 54.846176884954396 -9.831467743490979 -14.269861069905444 -60.35544811997836
66 792 30.621048369084203 0 0.4792952709998872 0.156717573835323 34.097362315017726 0.9096220752627905 220.04141881985387 267.7543005547073 62.188243197952474 -10.714302967024752 -17.624443205118997 -37.67391143612167
67 804 30.36665345617172 0 0.4792076044976258 0.13944085439673087 28.558061491175394 1.3758968259866875 220.81781389982226 295.4206193568945 89.53556770060472 -5.801168637573712 -26.46717398478667 -52.89649437426165
68 816 27.231986530516227 0 0.4792287048835402 0.15619281436350285 32.74381689568483 1.1634703158878554 209.97456510244825 274.64449045696006 51.809446321720834 -9.27689529028466 -23.452483847112617 -42.73089592980763
69 828 26.558096410754676 0 0.47904732632650027 0.15372758839272443 34.46218136041737 1.277975086546581 222.49664404909825 303.8731184238135 63.64330062580933 -6.756139594508497 -26.79863170187582 -64.50747719181467
70 840 26.471680483113797 0 0.47908180269148726 0.14812028086363738 34.00621907608293 1.14724749492286 228.104014205436 306.7563268431709 34.29719629417491 -4.7984474328022015 -20.996553129703504 -65.2290279910324
71 852 25.230493875911435 0 0.47903056492147467 0.15173558725578093 33.88837765841757 1.18406619263347 213.27474797413953 304.39735521383597 35.49914315466309 -5.867214342552329 -22.768966328369935 -48.81009153492162
72 864 25.86035045559032 0 0.4789323014678549 0.1368059759835076 30.74950315044051 1.2490790154692961 223.0049529960899 329.6529497776095 33.56552872057093 -4.337443847564075 -23.37757577837254 -65.68510013120354
73 876 27.244118921336714 0 0.4789498150299042 0.11560554529861733 26.044644930501356 1.1056825510346653 214.48163853388218 326.46976084463756 23.382889782376374 -3.382849374952451 -19.430729072822682 -59.66181443129075
74 888 29.225524509646835 0 0.47881524951471455 0.11650026382372401 27.43753273710194 1.524462025200668 208.93375203090847 345.05192171704505 78.05919849807648 -1.502048849951865 -34.38979641235697 -67.31250908756519
75 900 28.57123320161814 0 0.4789151681137076 0.11354831530569487 27.3515577275546 1.1517842049931024 209.06821981707284 316.78953000772646 44.70137218376481 -0.32869377945470013 -28.835084009827487 -55.67522996686456
76 912 29.1946868698087 0 0.47883666582676687 0.12954564147527262 30.1801418999433 1.5849937615970848 198.50419601063393 362.1752731117054 77.58080762713219 -1.5140838884659957 -27.686926462631558 -73.67881574488804
77 924 27.573314684598234 0 0.4789671922842901 0.12522366264504708 31.474688422678604 1.5045363556532174 214.75967372258717 340.3515164745039 59.885211015218786 -1.141026889315942 -21.507932431321827 -87.21793678398734
78 936 25.48515831397244 0 0.47887375175891134 0.12310765703081177 27.09668019851315 1.496608639505769 210.98975974310446 358.7218516945762 86.86949357752688 -2.0294452841727635 -23.064740448755852 -90.21599271751029
79 948 23.175450408461685 0 0.47888252913807206 0.11337154835685194 26.13379370884761 1.3867781586945012 204.44390571971627 337.28885919889365 56.82662871361325 -1.3730092708299817 -23.902265743397063 -72.20358447310286
80 960 23.79399775032665 0 0.47884177398995065 0.125272043913728 27.619616078695653 1.627011447901432 201.89994364806324 339.8603874509759 93.98263622998641 -1.8591511539527996 -28.571752981258904 -72.9122013778823
81 972 24.995256482230246 0 0.47885011775711994 0.1152308755841518 27.770250446578565 1.6945249600533545 211.47093010500348 352.76286637322755 106.7582204746334 -0.8534926003387351 -23.51966828475565 -83.5608522575512
82 984 26.97388457514299 0 0.47889696857052955 0.12707225038668662 30.43636985277287 2.0123075124303504 207.01719938898793 344.0699877319524 123.20744961831814 -1.8257723733142392 -21.39217172021045 -88.23033519247988
83 996 25.624537013747545 0 0.47887747236162925 0.13805275463347222 33.79761293785985 1.8350634149519305 211.72982891152418 353.6879684550848 111.23907694724922 -1.0586556649861103 -28.385478192342273 -83.0267982937347
84 1008 22.535680061779665 0 0.4787959641613123 0.13087225303375086 31.045574928126985 1.9162687784127215 213.04556921093314 356.6560564395169 124.1803295449994 -0.7062664241600689 -23.143468210874374 -84.05455081777153
85 1020 23.255436820482753 0 0.47879491589356105 0.12241850462588348 28.383528642902583 1.8833642713740728 210.41489881841778 374.2129307266167 108.0152693748943 -1.2796885354386573 -21.297485719531128 -94.82673791841614
86 1032 23.594321151896796 0 0.4787825301687887 0.14030761325885768 32.08189954805343 1.677260573098044 207.5232743468612 379.4858348727641 104.83650720000512 -1.19862273491327 -20.00551960354767 -95.76796370506511
87 1044 25.004716643619673 0 0.4787764285886955 0.13453302149961743 30.588437298693204 1.8170828877546201 195.9858324418028 394.2691671425058 99.35400679889827 -0.6669980502964103 -26.074001071085398 -93.39124953036014
88 1056 24.729088924221983 0 0.4787706437122756 0.13810819280689207 31.58414027281319 1.801295869119362 207.13168976592345 379.5550705892755 76.34274357373897 -0.48586388256676594 -26.030634137517723 -98.92744517012885
89 1068 26.65938757395515 0 0.4787476441805776 0.14296456891915266 34.70807049587772 2.3077596576685693 205.21117740857036 407.253371898682 146.81770782616908 -0.4550683430894997 -33.12000927985437 -113.62850792686612
90 1080 25.332787142385037 0 0.47886444846573617 0.15575861470288002 37.62988219888313 1.9095001347266747 204.97290468691014 393.08391888734786 114.62976674886752 -0.23009354789201186 -30.736071154951045 -103.47801544518953
91 1092 24.168117457699818 0 0.4787317019932821 0.12195821000582101 28.36273668344591 1.853549029808728 211.29014965167949 395.7479415096619 119.18344293986476 -0.33385075925832003 -27.990511836080515 -104.12943089839433
92 1104 22.265964714901944 0 0.47876746342630216 0.13207341349807913 32.371156499578795 2.040387595833894 215.09908330685965 379.58897013118974 119.74557219633886 -0.9930944012700971 -27.724570497400745 -97.43450674084386
93 1116 22.017271906440044 0 0.4787537525703037 0.12476050376908784 30.19650293548127 1.8629106671110396 209.69946447986956 390.35713744773705 77.0904605716994 -0.8752294634209048 -31.046344129288446 -93.10153778077715
94 1128 21.253885341079428 0 0.4787720968781246 0.12636665086860308 31.00392348085649 1.9117685261683954 218.46710598786999 380.5482828575291 85.94128505079408 -0.07623566487498327 -29.136193732640514 -97.85848659696329
95 1140 19.929111375925302 0 0.47872755236985054 0.13666529202076544 32.25786203879467 1.9757359813853954 210.47426714161895 392.0082327887105 83.43836137880142 -0.7843920220297073 -27.048010917728888 -94.76526573998684
96 1152 18.684615185626843 0 0.4787597349821755 0.11967467038714423 29.22424656313688 1.7451221516660604 215.21187841023888 392.13445144180906 74.85941749518308 -0.41859428203519433 -25.190436512599202 -93.23662379340848
97 1164 18.0120149958626 0 0.4787029700887382 0.1289018038740064 30.332290036368327 2.240121219961929 206.4593495831348 395.7771976436044 122.61074229214816 -0.02197616531728317 -28.590241173429987 -95.42376621070875
98 1176 16.697252148395606 0 0.4787256138295215 0.13021390443576336 31.23560478689963 1.9888841544158549 208.10304665577357 395.77326767807125 117.47829669278025 -0.6242308825302796 -29.590053253150874 -91.98664639910038
99 1188 16.038375984305247 0 0.4787005585046715 0.13381094340976504 31.6141358585926 2.116197234841299 211.18925959922748 406.4336951927211 119.82010099044076 -0.6956209690581916 -29.119341495638533 -104.29726516271465
100 1200 15.701216104714828 0 0.4787085392918774 0.1296213454594224 30.375098256451672 2.1193235146477525 210.1686207103986 415.8272158570225 130.68672251847346 -0.9978609723778404 -32.34136575634252 -100.99796133652082
101 1212 14.952663176235824 0 0.47870819937890985 0.13576939839190882 31.80084486155349 2.1961349643001897 209.72925861919603 403.2216972698123 123.90451770695114 -1.0113333111011955 -33.820526292183494 -98.47369561139047
102 1224 14.364461907465307 0 0.4786935650419344 0.1279497615878023 30.730357176195184 2.157500131147473 214.7662439463047 404.9331318767206 130.68771839108263 -0.3450212779518526 -30.691767553673692 -101.87821062524054
103 1236 13.604532177736992 0 0.4786716248774828 0.12957208131501685 30.50379205466786 2.18835330242912 209.61794126528937 419.71731588847985 133.2777261934085 -0.20622287698676306 -35.72728230384657 -99.88662023165165
104 1248 14.347744464594276 0 0.47866880857165117 0.13027806996002053 31.334316051255957 2.494427883499763 213.71497176589745 419.34807025670017 140.28698966749832 -0.0006685490934204968 -36.49673101219954 -112.38627941993875
105 1260 15.755711123829048 0 0.4786573372645546 0.1263413265569311 30.202177191749605 2.6386946362319295 208.12384299760976 435.1251158195813 179.45536204762104 -0.005054058137950207 -38.35664763324286 -113.14722244957615
106 1272 15.76696106867943 0 0.478654972386208 0.13676669611664183 32.408329497088985 2.6102989976983073 208.7071966856214 443.01283411130464 169.2082420372426 -0.21579933147029376 -36.21601683514054 -112.35648451096287
107 1284 14.836695632924096 0 0.4786685277636039 0.1247448522355763 29.934309438259206 2.422660301780364 212.73991962491777 424.30813876977743 142.06247376914266 -0.013319196231501646 -33.90973794912186 -115.23886515402562
108 1296 14.202942409204976 0 0.478643468712163 0.13221247083651227 31.62492549031461 2.581283744998786 206.81238139743462 445.1968993419333 154.16713018203407 -0.09905036365736036 -40.58227129908741 -116.33640018084729
109 1308 12.789261516474992 0 0.47864554157485095 0.13360414474778276 32.18353404222754 2.497661205070383 211.33691430513196 434.3036429227729 165.510719752725 -0.02999683269935879 -36.70120649097263 -115.8041379145888
