% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=111105, Fri Apr 10 06:28:37 2026
1 12 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
2 24 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
3 36 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
4 48 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
5 60 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
6 72 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
7 84 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
8 96 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
9 108 -0.0693028279291796 -0.022187163708297947 0.02042790497641657 0.0666199643786577 0.9116105559057986 0.9580053352724028 0.9755886011152611 0.9856779170032612 0.9933660381672827 0.9994470215731955 1.030914077116214 1.0364464299235943 1.0978080096462115
10 120 -0.30858466714371335 -0.08612829811660344 0.07472133016940201 0.3446222025011946 0.6620556006931004 0.7348425134804856 0.8321982449832939 0.9525737982406993 0.9820953407483128 1.054104937704892 1.0799485892444116 1.1834836817229106 1.3338542062743604
11 132 -0.30858466714371335 -0.08612829811660344 0.07472133016940201 0.3446222025011946 0.6620556006931004 0.7348425134804856 0.8321982449832939 0.9525737982406993 0.9820953407483128 1.054104937704892 1.0799485892444116 1.1834836817229106 1.3338542062743604
12 144 -0.30858466714371335 -0.08612829811660344 0.07472133016940201 0.3446222025011946 0.6620556006931004 0.7348425134804856 0.8321982449832939 0.9525737982406993 0.9820953407483128 1.054104937704892 1.0799485892444116 1.1834836817229106 1.3338542062743604
13 156 -0.30858466714371335 -0.08612829811660344 0.07472133016940201 0.3446222025011946 0.6620556006931004 0.7348425134804856 0.8321982449832939 0.9525737982406993 0.9820953407483128 1.054104937704892 1.0799485892444116 1.1834836817229106 1.3338542062743604
14 168 -0.30858466714371335 -0.08612829811660344 0.07472133016940201 0.3446222025011946 0.6620556006931004 0.7348425134804856 0.8321982449832939 0.9525737982406993 0.9820953407483128 1.054104937704892 1.0799485892444116 1.1834836817229106 1.3338542062743604
