% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=86415, Tue Apr  7 19:07:25 2026, <python>{}</python>
25 300 17.78993654345466 0 0 9.63824744035186 5.98563314061035 4.363148324849286 0.2650136482631726 0.5019492838770881 0.08122016175068048 0.42953259614389555 0.2765102010702057 0.3048337664391042
26 312 18.904622431157147 0 0 9.758917705952353 6.436207016081926 4.597436969835229 0.27412196863520166 0.5425532527930096 0.08411716738635244 0.46195942781970134 0.29012115888684825 0.3239375736077237
27 324 18.761211023005206 0 0 9.485217982209893 6.431837775527342 4.586072212160676 0.2588218639699072 0.5323171160249812 0.08690716855144993 0.46729591639024265 0.2842748069116283 0.3177175578002214
28 336 18.05415189398103 0 0 8.982386152577314 6.022078488370542 4.342169812122762 0.2502874647712064 0.5236394205712186 0.0792337135976959 0.4530766764715917 0.26839825479026647 0.3043199723298059
29 348 17.72261509336338 0 0 8.547163868198234 6.0550016693612365 4.260228603582463 0.24724015475686476 0.5079450862314552 0.07913842620898395 0.44591596121106813 0.26910324984620604 0.29601738134187466
30 360 17.28058598459295 0 0 8.324486232237023 5.796213390357201 4.202502297868279 0.23435483545013264 0.48822558394236837 0.07855800980829172 0.4422406303977667 0.25878154327234615 0.28529152412392
31 372 16.463373931512695 0 0 7.706697803266789 5.526294387252226 3.9630384620189063 0.23163126605210493 0.4724436952801156 0.07474175419380112 0.41848088756330915 0.23316213679080922 0.27196897843653506
32 384 17.577749748451417 0 0 8.04481790334901 6.003592567791264 4.122146028126798 0.2506363232214893 0.5091066943550865 0.08141572147971197 0.42477121812809965 0.25432631011704887 0.29449336038664503
33 396 19.82248719271994 0 0 9.222983363696159 6.667057990733481 4.572511473128013 0.28922255048471174 0.5705083814546219 0.08766855641224124 0.4685033938138632 0.30127983198653574 0.32942733194163965
34 408 21.50643349915181 0 0 10.268520735344861 6.976131461399013 4.9403104784139265 0.3155745473007016 0.6072271526014862 0.09839176329532008 0.48983194229477406 0.3325861282174593 0.3551120613794786
