% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=111105, Mon Apr 13 14:59:00 2026, <python>{}</python>
1 12 18.98628907446016 0 0 0.008357272191771133 4.322951852143095 0.020730653512833347 7.526456710757642 7.973818331092685 13.093276110937953 2.631334559415553 2.4654390634076653 7.030391994722114
2 24 18.738636207211847 0 0 0.008630268805920013 4.382175922247581 0.020226310829196546 7.439931011133945 7.6085875640941145 12.879071533376411 2.4900982727428493 2.328459889759962 7.110389683833237
3 36 19.615363415502195 0 0 0.009005080118724976 4.671988401318149 0.021636808444946243 7.4323054116981595 8.162619490806316 13.49450472609914 2.6840831938525027 2.5109931682928823 7.3666240236451355
4 48 21.18925494839012 0 0 0.009560476339337808 5.186984617429259 0.022659798164392106 8.079631014038192 8.849781607170941 14.258810997777925 3.052489238612362 2.7729457300401594 7.779089047468875
5 60 20.842982182194618 0 0 0.009344571467705868 5.049470524354015 0.02241317253088206 7.7349304194063535 8.864509026580643 13.974618503651385 2.9332502996276246 2.663896891892768 7.716051077169976
6 72 18.73259915901879 0 0 0.008608443663061672 4.5036468676228605 0.020541643126096135 6.867526893429138 7.868050355282226 12.609689177195419 2.587874965916416 2.4081622821209483 6.926443888177952
7 84 16.425638020953244 0 0 0.0075411694758540666 3.9287658900598625 0.01787313088211584 6.093422081141319 6.760733820069268 11.046254577057857 2.246997905402484 2.1235355786956682 5.602342460261672
8 96 15.006589543968593 0 0 0.006879741439980552 3.5775322694447804 0.016473104507040974 5.43088594403835 6.0690049166845785 10.250013415954317 2.055206282908652 1.911704079324516 4.984366338986545
9 108 15.31101650553621 0 0 0.006938123163145225 3.7265846057838354 0.01719146751587275 5.404320197991736 6.1535759113898845 10.795213539160583 2.0746796461330996 1.953099031960674 5.00557502262951
10 120 15.588080596792304 0 0 0.007277191155167729 3.724850355221381 0.017620780338582883 5.582497052642362 6.309936113503082 10.618139952062348 2.05653842850078 1.984135392245959 5.0601538419725145
11 132 17.70305316313292 0 0 0.008409329384926462 4.470257748357509 0.020050747596707167 6.375030311478185 7.122193563429716 13.052323322599378 2.4228799340314082 2.2080593430374713 5.709360493593589
12 144 20.70737967430872 0 0 0.010134526064038663 5.458114725236346 0.022976312143009027 7.261757414810709 8.405499877455332 16.010330580728915 2.7987230194191897 2.5685431382319215 6.94544034043526
13 156 23.270974102660826 0 0 0.011127817265989699 6.081125871022758 0.025428952178408862 8.225042766295285 9.481070650790386 18.525678110807256 3.16295344258656 2.8936561095439486 7.895407724965952
14 168 27.046628480497453 0 0 0.013052118092990339 7.466222074114856 0.029243260410093473 9.6598194616397 11.043580294946484 21.544182594278173 3.608768407137211 3.5767361376361166 9.166226476658577
15 180 31.4804238855372 0 0 0.01503982720043711 8.655354624839509 0.03434692775226504 11.398378575203923 13.298931985444568 25.358784249195182 4.1719328188905545 4.260700318609016 10.566652865471438
16 192 35.48946525179305 0 0 0.016326378434844833 9.997074506116302 0.039311095736365126 12.73030674038002 15.636354914243908 28.171871084191466 4.725850962326549 5.162210698434181 11.87606643707977
17 204 37.8891814696386 0 0 0.017348298325243077 10.465244977781186 0.04300968153895119 13.3831562120775 16.632775882297665 29.182141259928496 4.998026151889868 5.790807876648958 12.849900038096964
18 216 41.85269687208314 0 0 0.018831743672446933 11.356801481499046 0.04968870743252834 14.583473898430404 19.094925396691078 33.360590799382415 5.309633521915206 6.867384563337848 14.329934652563242
19 228 40.52537622634794 0 0 0.018112973007074946 10.419540831839619 0.04800227636718379 14.33017098730364 18.727189199184384 32.10634063004144 5.2852154834005045 6.639732569882112 13.218145546354233
20 240 41.57796206204768 0 0 0.01897894532012184 10.546491758025542 0.04770775487047848 14.899989568463262 18.37801225412765 32.72086118347951 5.392984470463315 6.662303381404965 13.285247179406959
21 252 40.973311196074725 0 0 0.018522085373160652 10.015423178701603 0.04731734142907572 15.249564374131078 18.65545029687317 30.868875794399607 5.630221872590761 6.478943036654641 13.130748770119398
22 264 37.95484531425103 0 0 0.016695434567772397 8.740628643655393 0.04318306485445379 14.128615048587346 17.17770846802687 28.146209284178642 5.18043660333219 6.030544789759347 12.35521628815125
23 276 34.04343376708394 0 0 0.01463587920598633 7.594847299590894 0.03868617127377518 12.204421844257826 15.254129592385889 25.004670862595223 4.592498536951954 5.252206148860264 11.058237691391064
24 288 32.76412389917894 0 0 0.014230404447310479 7.398351390301671 0.036771365310686595 11.133459324016691 14.438316107175977 23.849626661294923 4.478654308797152 4.97251416304642 10.502713874841858
25 300 31.25562527871337 0 0 0.013453901984103138 6.9669746762455835 0.03584875165703929 10.893969509693756 13.425476759563411 22.790935050414408 4.427600120087854 4.605331586596785 9.763665872163159
26 312 28.169488629785096 0 0 0.012124200916015954 5.966082526589776 0.03147031764655012 9.949056906794231 12.46248540865772 19.855760651074878 3.9676719582370774 3.96771626296266 8.887798136565115
27 324 29.443300384378194 0 0 0.012715990910983976 6.10808460114359 0.034693914523771296 10.343466660511863 12.46387702235164 19.9548375809695 4.26724822555488 4.132974038899229 9.228306479342725
28 336 32.33599544863359 0 0 0.013912764812137117 6.5211864186897275 0.03997585891266377 11.14495976645916 13.744091397784718 21.356300305557028 4.575151656259968 4.375202603207771 10.054266955155192
29 348 36.75323826118112 0 0 0.015687154397886104 7.426683237225808 0.04876916651401977 12.65653119677096 16.26720157660844 23.73261259453188 5.221528657573238 4.871894535500839 11.081752990341199
30 360 41.3929465904871 0 0 0.01752254935998686 8.410271383643947 0.05443048829390314 14.502441048166864 20.38395305241555 26.772490645779662 6.0592378883940325 5.082605636059181 12.259695644245443
