area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",-0.7564302728203902,-0.9878177594042445
V2,24c+32,"38,28",-0.2478995510757704,-0.25317358352173813
V4,24c+32,"38,28",0.09132065613407804,0.09157578901302567
1,24c+32,"38,28",-0.03271699626817854,-0.03272867721546868
3,24c+32,"38,28",-0.08789244754871751,-0.08811982786656407
MT,24c+32,"38,28",0.053071865599920984,0.05312177778838862
V6,24c+32,"38,28",0.4528464100031433,0.488275201719489
DP,24c+32,"38,28",0.10998477845310764,0.11043150783271792
TEO,24c+32,"38,28",-0.16503028309274467,-0.16655345135837032
8m,24c+32,"38,28",-0.35267652740663996,-0.36849719716952545
F4,24c+32,"38,28",-0.19403149720864873,-0.19652300492796976
5,24c+32,"38,28",0.20358511797406958,0.20646986072364729
2,24c+32,"38,28",0.5606015706221601,0.6337100313150602
8l,24c+32,"38,28",-0.14089995483895779,-0.1418436409033809
F1,24c+32,"38,28",-0.004761060064410908,-0.0047610960389827175
STPc,24c+32,"38,28",-0.3097559237723012,-0.3202754061995952
7A,24c+32,"38,28",-0.36050647504220895,-0.37746791085938736
10,24c+32,"38,28",0.306110893723717,0.3162485293436902
F3,24c+32,"38,28",0.20139709039227527,0.20418828127872438
TEpd,24c+32,"38,28",0.25221530493554783,0.2577772049780172
46d,24c+32,"38,28",0.6388352040331479,0.7562033371709166
9/46v,24c+32,"38,28",0.01337684773333044,0.013377645703629797
PBr,24c+32,"38,28",0.04377800180665351,0.043806001053250054
9/46d,24c+32,"38,28",0.24315689451745123,0.24812666616395335
F5,24c+32,"38,28",0.3630211955614499,0.3803613006312868
7m,24c+32,"38,28",0.5812097316661892,0.664287622155245
25,24c+32,"38,28",0.635286568848477,0.7502307071793057
LIP,24c+32,"38,28",-0.009840180905834281,-0.00984049852977228
32,24c+32,"38,28",0.9201779990613779,1.590187000563359
STPi,24c+32,"38,28",0.3213279231622541,0.3331272257796944
9,24c+32,"38,28",0.8229783416805668,1.1659774027706502
45A,24c+32,"38,28",0.29015628005771077,0.29873690214993875
8B,24c+32,"38,28",0.7595465601494155,0.9951424725254775
7B,24c+32,"38,28",-0.6054985853583937,-0.7017834531086261
F2,24c+32,"38,28",-0.45918202287419024,-0.49627426674536235
F7,24c+32,"38,28",0.43437222133434894,0.4652731645253779
ProM,24c+32,"38,28",0.4644850027796304,0.5030150151002025
STPr,24c+32,"38,28",-0.14466012444691087,-0.14568206608239725
24c,24c+32,"38,28",-0.42595755818714637,-0.4549477518312937
OPRO,24c+32,"38,28",0.4829794875069881,0.526862980281862
