area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",0.3729148565915504,0.3918045324212689,0.003786,0.3880185324212689,0.1505583815023553,True
V2,24c+32,"38,28",0.389749584346075,0.41150473217728717,0.043747,0.3677577321772872,0.1352457495761813,True
V4,24c+32,"38,28",0.44051031435932314,0.47286381106939895,0.096906,0.37595781106939896,0.14134427570409389,True
1,24c+32,"38,28",-0.37363590367132127,-0.39264231103265584,0.054903,-0.4475453110326558,0.20029680542731665,True
3,24c+32,"38,28",0.3544938169218047,0.37057415384488174,0.04628,0.32429415384488175,0.10516669821796783,True
MT,24c+32,"38,28",0.33795706150689364,0.3517843665090919,0.175566,0.1762183665090919,0.03105291269513264,True
V6,24c+32,"38,28",0.7340015060115025,0.9373481893952802,0.139254,0.7980941893952802,0.6369543351465093,True
DP,24c+32,"38,28",-0.42115585376693837,-0.44909626858509094,0.199567,-0.6486632685850909,0.4207640360114938,True
TEO,24c+32,"38,28",0.46794890588791,0.5074409385106247,0.031259,0.4761819385106247,0.22674923856373636,True
8m,24c+32,"38,28",0.8517303895390428,1.2624217589035513,0.175673,1.0867487589035514,1.1810228649784094,True
F4,24c+32,"38,28",0.869454232020377,1.3308389674756098,-0.015774,1.3466129674756098,1.8133664841734676,True
5,24c+32,"38,28",-0.5863719184453179,-0.6721188296419669,-0.026274,-0.6458448296419669,0.41711554397526124,True
2,24c+32,"38,28",0.3960788098995763,0.41898951317812966,0.088933,0.3300565131781297,0.10893730189130489,True
8l,24c+32,"38,28",0.7363309451277612,0.9424173884587892,0.16706,0.7753573884587892,0.6011790798376337,True
F1,24c+32,"38,28",0.27457444146480836,0.28180458526874846,0.023885,0.2579195852687485,0.06652251246520322,True
STPc,24c+32,"38,28",-0.574088025096971,-0.6535993293183061,-0.004758,-0.6488413293183061,0.4209950706315465,True
7A,24c+32,"38,28",0.6155579118863929,0.7178212353821861,0.03126,0.6865612353821862,0.47136632992951366,True
10,24c+32,"38,28",0.9136581815303098,1.5492289579436378,0.313056,1.2361729579436378,1.528123581951123,True
F3,24c+32,"38,28",0.8997730711397933,1.471026409067859,0.09415,1.3768764090678591,1.8957886458476025,True
TEpd,24c+32,"38,28",0.6432021150414927,0.7636163267199968,0.016372,0.7472443267199967,0.5583740838152212,True
46d,24c+32,"38,28",0.9704354946512027,2.0,0.337073,1.662927,2.765326207329,True
9/46v,24c+32,"38,28",0.9308901256307842,1.6650193801514965,0.2712,1.3938193801514966,1.9427324644859023,True
PBr,24c+32,"38,28",-0.11266051770298845,-0.11314082461694167,0.032065,-0.14520582461694168,0.021084731502686024,True
9/46d,24c+32,"38,28",0.8733244733967652,1.3469205081155702,0.245636,1.1012845081155702,1.2128275678153535,True
F5,24c+32,"38,28",0.4485703696319849,0.48290908165404284,0.081314,0.40159508165404284,0.16127860960871734,True
7m,24c+32,"38,28",0.0902636372582878,0.09050998437912723,-0.082866,0.1733759843791272,0.030059231959431363,True
25,24c+32,"38,28",0.9930815357038496,2.0,-0.168438,2.168438,4.702123359844,True
LIP,24c+32,"38,28",-0.003620724474128333,-0.003620740296391153,0.063567,-0.06718774029639116,0.004514192446135304,True
32,24c+32,"38,28",0.9796589548293825,2.0,0.812202,1.187798,1.4108640888039998,False
STPi,24c+32,"38,28",0.04394779347381448,0.043976120021857176,0.028622,0.015354120021857175,0.00023574900164559536,True
9,24c+32,"38,28",0.9585357426588248,1.9275603078562318,0.358544,1.5690163078562318,2.4618121743188017,True
45A,24c+32,"38,28",0.9574247473884162,1.9140559120195768,0.22115,1.6929059120195769,2.865930426950835,True
8B,24c+32,"38,28",0.9006877981798566,1.475851328419316,0.223581,1.252270328419316,1.5681809754394214,True
7B,24c+32,"38,28",-0.500575420901531,-0.5500736667857258,0.111312,-0.6613856667857257,0.437431000229599,True
F2,24c+32,"38,28",0.8121437382583709,1.1332943520048235,-0.024718,1.1580123520048236,1.3409926073957434,True
F7,24c+32,"38,28",0.9654910404668351,2.0,0.25606,1.74394,3.0413267236,True
ProM,24c+32,"38,28",0.5432193919027488,0.6087114108656245,0.004375,0.6043364108656245,0.36522249749794494,True
STPr,24c+32,"38,28",0.11125108352129974,0.11171349995508753,-0.05701,0.16872349995508754,0.028467619437094423,True
24c,24c+32,"38,28",0.989677475537991,2.0,1.081141,0.9188590000000001,0.8443018618810002,False
OPRO,24c+32,"38,28",0.679795483899693,0.8287337123756487,0.176695,0.6520387123756488,0.42515448243649406,True
