% # columns="iter, evals, sigma, 0, fitness, xbest" seed=123450, Fri Apr 10 08:33:49 2026, <python>{}</python>
11 132 14.279781427079469 0 0.6943446240994755 0.1514771582077478 79.15246817661992 0.11841172828650379 135.68779738765923 144.27667953217235 337.57804910162275 -28.63831091411555 -30.62186317106925 -92.12885420160039
12 144 14.237079184398404 0 0.6943424776993945 0.15659027115299098 82.08852539711745 0.10641110151975308 136.68761727315092 143.10196541203797 334.0687073000484 -29.312960637300538 -28.11637196115562 -91.44962410070168
13 156 13.67967479687876 0 0.692949522958626 0.13571523698162466 73.99681403133796 0.14447901914638384 134.75296883545084 130.98601183294238 342.10885788133123 -29.18850973251789 -30.146042011063216 -90.98506638211553
14 168 12.907420650760107 0 0.7031110634834924 0.1301253949118015 70.27566861351848 0.2819461694288925 136.64659479922315 138.53255888128626 333.8720944392896 -29.208182863937527 -28.495400307692 -90.27766921185554
15 180 12.032315493457638 0 0.6964594699097633 0.14054946352577077 75.2949992223973 0.44546473546147314 132.78152291511498 149.52028110743385 340.7496833347186 -31.140864803592862 -30.84949686141016 -91.23451833404506
16 192 11.78962156436975 0 0.6932696313725808 0.1485254985013635 77.7095436412577 0.15710220575799655 136.46851849703904 140.96055883674518 316.95977240374214 -30.883075808651174 -30.725829378689447 -86.01866342849654
17 204 12.325965338715013 0 0.6933199645433992 0.14992395549003645 73.3524843213022 0.18964644804666456 143.5558107402609 135.78396429606468 316.7260735594758 -32.40859434939138 -31.016135159353745 -88.40037884206279
18 216 12.031877905554138 0 0.6947557683520451 0.17722850972740373 84.60877281484277 0.19824570069555814 146.15029055613886 138.78931910796024 325.64856700949605 -32.899085568388095 -30.518526741561757 -82.31663514530447
19 228 12.436033147995321 0 0.6946722469380675 0.1551565676358826 78.3993046783148 0.2165119892269277 151.31408836530773 137.36082977932708 310.15016530024207 -35.20293069661156 -30.186673156611416 -89.96991398603488
20 240 13.802335502520632 0 0.6972585563542599 0.1957186025044232 86.0751852494667 0.25593709310387724 150.52799669823747 139.19372182727992 330.7359933841416 -34.12352719579733 -27.819126549540837 -83.184695100417
21 252 16.68581589507337 0 0.6972662357375368 0.19810778634293646 88.72663412715856 0.3642634592159767 153.38383885554595 134.73924396213994 336.7133884244103 -34.874762997640076 -22.35653410907718 -79.8147552430319
22 264 17.083052081957952 0 0.6950081710107281 0.15202022852061697 69.45790804496966 0.3571927352271972 154.0044887237483 134.15706572056246 325.36440617492406 -35.246505448966985 -22.235895643289112 -87.64280943718425
23 276 16.266632013888632 0 0.6960046142665348 0.17256257427404198 82.27880969837209 0.22537425379030798 155.35747624641812 122.15235007154499 317.5650133849384 -37.05596843999287 -26.46911619277899 -85.40416654573069
24 288 14.245880388918282 0 0.6932598478869045 0.1585175817506722 82.06296668129113 0.1470302394321401 148.88797753971744 131.43868669254593 315.10352128322813 -33.72810719512162 -26.996912338693246 -87.58896981087751
25 300 13.318138894572023 0 0.6943953603754871 0.1682224917454865 88.88934880381218 0.09483810720667993 141.32112106390684 137.91362535613118 325.6853407522075 -31.799083123378118 -28.6918716665922 -85.41100495119056
26 312 12.46241080088717 0 0.6932207301411041 0.15987697387239597 78.3856456190023 0.15254114399295052 138.3963931962203 138.77896263870718 321.00488462263644 -30.629938695049436 -25.954516202759066 -88.27752407182476
27 324 11.17123266912885 0 0.6940780503273307 0.17039294117280487 90.02750940923119 0.10293903075208782 149.16128201236563 136.01773015098524 311.15646456971325 -33.447080598850555 -27.669292132101013 -84.86855038890812
28 336 10.494375885268212 0 0.6923666648239337 0.15572766653318867 80.6214659300569 0.13160613100339627 140.30776843860897 137.95011346604758 318.800254087443 -31.679055375073297 -28.70642661648686 -93.31490057978817
29 348 10.203092745554775 0 0.6922351352494884 0.14841434015168825 77.65463715982393 0.14232161636445748 143.9252694847779 136.35302499602147 322.5771299684454 -32.560353837603394 -30.055913507794187 -94.49144743389685
30 360 9.500487620918117 0 0.6931239760499178 0.14660997514368754 72.57639362567272 0.1441688976201154 143.88923807858524 138.78242027965183 328.0849569998468 -33.277882434370184 -28.123304439337602 -95.30188496256764
31 372 9.094406762621327 0 0.6929703762208516 0.14485117806898568 73.6996717428465 0.18088159980005347 154.47627211601403 138.63310419086145 300.8804907617022 -35.544833915393774 -26.731737418676328 -92.57328547615958
32 384 8.537627986593817 0 0.6902617999581891 0.13984386173521254 78.74730034924005 0.11398821227409123 143.7067813332563 138.60061850161946 316.52002519252653 -33.23201695077634 -27.800609067586173 -96.22104123182778
33 396 7.331667883939433 0 0.6902660072412675 0.14673134438648047 82.47240058152632 0.12205810910983111 141.06539435325232 137.0522487060667 322.2946631039808 -32.233792121436636 -27.03135429042069 -91.54248213912102
34 408 6.791567616698942 0 0.6911730789442736 0.15400597511755995 82.56018664182227 0.12600652796710024 144.3388056631082 137.49491916061834 321.319550988676 -33.308270318090635 -27.63957909442199 -92.578735756906
35 420 6.534088688404209 0 0.6910646720025628 0.1397070059534701 78.27709268571984 0.11809376624961278 145.6471598191072 134.54756083072945 318.1395766126875 -33.22860997926749 -27.639543285920798 -96.31439957058294
36 432 6.02028861876775 0 0.6921026860721382 0.14740006790188345 79.78541950697881 0.1371641166876315 147.5317105141108 134.44500034184358 314.0092780806539 -33.75457581113468 -26.998761371419448 -97.44103907261365
37 444 5.028777841526193 0 0.6916054788263276 0.1410755363305936 76.27283518535214 0.13819870889496724 144.94574010705526 135.72610488782593 316.7717073783621 -32.88646292873699 -27.994490868161883 -97.31153907089029
38 456 5.122220687033024 0 0.6889121407040205 0.13859447667556163 78.53191339441773 0.12632108264128802 141.30284818890826 140.98145845981506 323.8838819293628 -31.99815679407461 -27.634888049971522 -98.18914281363043
39 468 4.986128152139934 0 0.6902292371884096 0.14143053321655896 76.01688016892687 0.14083068679845884 143.16249065603145 138.1432365246055 318.62505070304826 -32.81161964773655 -26.38201584238647 -96.59959606386799
40 480 4.506007689491174 0 0.6888555756680819 0.13651238128725343 78.67858063620722 0.11520323327088411 141.353971940894 139.67831892752707 320.76170291785263 -32.0425430449345 -27.877087389422286 -97.48348843242066
41 492 4.611881379038395 0 0.6894477551308931 0.13845927423305598 82.1082354676777 0.11323978373266422 145.23698512228708 137.23660440448663 313.20283179259394 -33.425391213439745 -28.397851868921155 -95.27036349893122
42 504 4.760827963441835 0 0.689967994727845 0.13017271039287615 78.00195780080236 0.10883512452777445 140.9486908459731 136.84829561718175 316.7945456832343 -31.887404329604717 -27.975309950319918 -97.99282682414355
43 516 4.27461369858713 0 0.6900209253847218 0.14018682359936221 79.62154174784507 0.11696340982064542 143.91257633354837 134.63342534844065 315.6897296407947 -32.785213002159466 -27.29913341379006 -94.9893780074035
44 528 4.000700997482947 0 0.6892685464017825 0.13956689791092183 78.8158221252443 0.12266920867887833 140.89749397811917 133.88575464015273 314.0655695362747 -32.39480838119341 -27.169362515347018 -96.11759008211499
45 540 4.294193268268165 0 0.6885580399694928 0.134899645052752 74.98357507729844 0.13349996264020106 139.17923764368115 136.23978743144414 318.3562070264945 -31.621904468788138 -27.40303816682355 -96.96515366593796
46 552 4.094377347220637 0 0.6882604252668214 0.1326911023137856 75.44874535980121 0.1271498589742027 138.8039128328923 140.52415451897693 322.45104200510224 -31.272765165735603 -27.694922904556677 -97.15176605379486
47 564 4.073752229405826 0 0.6884192882598439 0.13783534047902124 78.02633233524729 0.1206622072417685 138.5633477125273 138.07475261134263 317.0871623137751 -31.244298068973922 -26.81545519579596 -94.27467774249529
48 576 3.7988814308640073 0 0.6886481591673581 0.13841562591190795 79.62643968026694 0.11596155316430694 140.3498643497995 138.9359682674508 320.4223580055028 -31.743892897486273 -27.733267674304845 -95.58258379892007
49 588 3.570366192679486 0 0.6885003911186912 0.13747634083718854 75.504339533478 0.1271577748805696 138.3373759344356 140.9501967986682 322.04108621067974 -31.163844559702188 -26.9554736485688 -96.43701422754648
50 600 3.1397148291817243 0 0.6887647191980424 0.1348889466958431 76.26034453342639 0.12936391723155663 140.90790605978376 139.13000006510595 317.73862601057346 -32.12629195205506 -27.528264134072874 -96.66745719287236
51 612 2.849605250152192 0 0.6882358207728134 0.13455712071842243 75.40748804775299 0.12752242948745984 138.46457541523026 138.83496775648857 320.34166592198153 -31.24952725600579 -27.569678187763916 -97.74910343329782
52 624 2.7979640498316085 0 0.6881267278248935 0.13166379216665966 73.99261747882667 0.13241282065850457 138.8068583110107 141.63802434502566 320.09737602431363 -31.306069536995306 -27.82726797319723 -97.25913880051284
53 636 2.729889607443646 0 0.6879809544810163 0.13158732335711987 72.46135557227768 0.13581384305457922 137.04348938153416 139.112630150466 323.3702124043573 -30.72732644516999 -27.066784181134643 -96.17189687818208
54 648 2.7740456573225605 0 0.6883741877514353 0.13020311037118895 72.37348575820135 0.13918499707398127 139.04102872449778 140.59545803333356 319.94612519229406 -31.196437386765986 -27.03709757420716 -96.54218759299778
55 660 2.9014786650394133 0 0.6882092519834926 0.1329897990143557 73.62789630740092 0.1330546649002486 138.31393599597888 143.00130190929335 323.9417665209936 -30.871507292816517 -26.616881689095496 -96.43613225118504
56 672 2.9752370876312293 0 0.6880268274320056 0.13021469252500611 72.1559196814696 0.13092052505089577 139.06114540532312 140.77435390184797 323.51426727104234 -31.316079354928522 -26.74584362187694 -96.76977525764264
57 684 2.895638232953383 0 0.6880687492872225 0.12957412185087114 71.76556065600836 0.13273644483101366 139.1862824241235 141.7147594145111 324.4429610902576 -31.197702552613347 -26.328252579683404 -97.41652646150473
58 696 2.804923458379364 0 0.6880777292743614 0.13120904584241408 74.12202757505916 0.12839424851361936 139.89000022216777 144.016377793977 317.88834966276363 -31.547860281144036 -26.78872129536904 -97.41385709576451
59 708 2.9942410744539165 0 0.6877967264348009 0.12762927056944362 70.81325474177633 0.1311608867197144 137.0770553941661 144.25165499173428 321.1876374226121 -30.657368692442965 -26.180528322095455 -97.1191163128121
60 720 3.33654432742017 0 0.6874935626541574 0.12329204998440112 69.06112844788045 0.1417692202171638 136.64952231661377 144.98299161381078 323.82799806997855 -30.242571848127334 -25.676963903431766 -98.65898739737412
61 732 3.5522019094306367 0 0.6876191189209242 0.12494170970821197 69.67792764065875 0.14537537716494617 134.75971743209675 145.06693082706096 323.0486544803621 -29.6251378988664 -26.629761747585203 -97.94234294630469
62 744 3.5722808785707505 0 0.6874593049516589 0.12658204268693377 69.27566726694421 0.1363134876248403 134.8889904596586 141.24678194012665 320.7640540522663 -29.886589338745228 -25.989938344768127 -97.49385674414833
63 756 3.833050802742659 0 0.6868848307127378 0.12229390047219971 65.8712231529884 0.15536259360403243 134.23291449477756 144.6380216256263 322.211142545755 -29.647114565593668 -25.677470576313134 -99.1551790959332
64 768 4.498240709490186 0 0.6868195200494887 0.12023291501807379 63.60759789416741 0.16277817898171995 130.8259373566037 143.240400986116 329.949116489589 -28.35338412640476 -25.905222941779066 -99.97323330398025
65 780 5.215200979679046 0 0.6861206310125414 0.11694809877874046 61.53749850220634 0.17216228788390858 130.21738022102176 146.7130859687393 328.07348167540835 -28.298982895707752 -24.79966808361284 -100.35262861535973
66 792 5.745224915464057 0 0.6853899054867916 0.11168508842117922 58.94614547094185 0.16836062698464208 128.64443526348606 144.89901779209922 329.3745535265794 -27.683835544038782 -24.510141145710676 -101.16879332746892
67 804 6.875322082087664 0 0.6842939496765371 0.10362788149259616 52.041177863141776 0.19359642002447816 125.15184291998224 147.35908223435032 335.3920906239495 -26.633077010395215 -23.648159985427263 -101.32436857284105
68 816 7.308727801713167 0 0.684465526432765 0.1037750493046443 53.61357428911537 0.18002643803703083 124.33163070085901 149.40751243033006 331.9308379832449 -26.05315668517942 -24.21666942842556 -103.17557884726294
69 828 6.689066730483699 0 0.6846921472068821 0.10481737740864541 54.48330689611317 0.187342464522168 126.68350216455983 149.52667815363344 334.05319529632465 -27.022739757611088 -24.669449315116104 -103.03083362503745
70 840 6.5213199652102976 0 0.6840624273012641 0.10131109253509794 49.83597827996088 0.2113520864198901 123.37668261797613 153.11189590361033 333.9196786810415 -25.786473128979907 -23.76217176449783 -106.92423173962389
71 852 6.933798175994589 0 0.6829897863406207 0.10098852853495752 48.24610051016472 0.21222484399935282 118.07407707561727 159.23136157710823 344.0784977407157 -23.93662479395678 -21.896845684134725 -105.23648929947352
72 864 7.190379534326716 0 0.6833778270342028 0.09272309767579222 46.11848232166607 0.21519790490306617 118.1761121776758 161.28977026611227 335.38663121443756 -23.982266602133446 -22.2172115571036 -108.98381123322918
73 876 7.716639339080073 0 0.6818204054974283 0.09465656739078475 46.664192485669176 0.22458135358328982 116.81974130298687 156.5161217844422 334.6885234826797 -23.362591582323077 -21.778997726664507 -106.01708423155185
74 888 7.572668304698038 0 0.6825066883295408 0.09519414179547125 44.151142988327955 0.2396796670698202 113.84566929201046 156.75331780631072 343.556791930785 -22.618232587770144 -22.911031417705274 -106.15777630084281
75 900 7.251165103013442 0 0.6816087544518856 0.09229788562328559 46.654747250468645 0.23198574643829473 116.85045926739821 158.7341685273227 330.7807328745094 -23.351501010036493 -22.14263614895233 -105.99333668617955
76 912 6.965063573355058 0 0.6815994003269633 0.0888277555516229 44.576873639184946 0.2386657650083833 115.79106456129543 161.58546257057887 332.6342528701422 -23.05859562072429 -22.258789273006965 -107.74596888724372
77 924 7.622353248174289 0 0.679826811644932 0.08951016995180709 41.39258343031608 0.2729574211958187 109.68551155593826 167.31109729972405 337.0993418467808 -21.193077055820133 -20.280109016917553 -107.18259082251232
78 936 9.037037145289212 0 0.678248201145806 0.09149440087570727 41.34299938951458 0.286265637811468 104.10878684012867 167.41883936786147 346.1341390808523 -19.13927375921034 -19.779365610050558 -107.15228060886135
79 948 10.800344856042356 0 0.6781207701838823 0.08032683287004408 35.3089953540555 0.3276796654714371 104.34802159044744 173.6644107182557 337.9297910119482 -19.120874732926378 -20.107255750863466 -105.4822230466181
80 960 11.75704993614556 0 0.6791223948316316 0.07732516302185263 34.87981251661731 0.3046304401276698 101.60169150940789 169.02742276714898 341.1795391689518 -18.081727491636787 -19.077447546029934 -107.51096000684458
81 972 13.179023208907752 0 0.6704484600153019 0.08413391718009595 34.055216074178055 0.33281145756331915 97.27422144947775 179.94635107585555 351.5059413489425 -16.978740909352826 -14.108333620276394 -106.82255131718182
82 984 15.24106470414467 0 0.6669435869610142 0.08795439434615936 32.93029929049063 0.3744013640980833 90.32117641264247 179.8275656413449 339.11234053268964 -15.228642077820957 -15.747687472116551 -105.56462293949073
83 996 17.275644749946302 0 0.6612038085756686 0.09862062115412566 38.428924122764634 0.38315788813948454 85.28336163801468 180.65456981826597 345.64961671159955 -13.714066341227298 -17.025640811380953 -110.99057429377794
84 1008 18.88738502250799 0 0.6704086826822422 0.11014496066892593 43.33961434153874 0.4053591338008893 82.66901532682955 179.2321904966856 373.47715414086287 -12.382227645246504 -15.851234270842934 -101.0551021766537
85 1020 19.46503864944547 0 0.6706475625616184 0.11050457356022529 43.8050816074533 0.3750355751915406 86.80902912442811 174.4221743543568 366.8861165514172 -14.203489563026077 -20.996117750358838 -101.21069016233534
86 1032 18.640242452328064 0 0.6652311993436049 0.08687692007261984 32.31088679028228 0.4304604423275638 80.11095621562453 197.8476150494838 339.0156550914118 -11.326562235877656 -17.498194184328902 -111.73911301657067
87 1044 20.017239438499296 0 0.6630026000429531 0.1057027198673099 41.54303158615199 0.4362613345569662 77.74610357324472 191.3320168674443 359.92428541514005 -10.882769118880136 -23.393816346214656 -114.59809448539082
88 1056 21.75523035784034 0 0.6647488253700431 0.07688848429668836 28.338835240643437 0.4959927622028812 84.30897431431288 212.72432853745894 356.5551848698019 -11.896973771998827 -15.199593438639061 -100.48535971814516
89 1068 25.744405129535103 0 0.6553739626150932 0.1077546699154039 41.51409809436214 0.4981571577009385 53.97975229756817 225.38234202799052 387.0298056597817 -2.2114075005807443 -11.18113984212227 -103.95815098008188
90 1080 29.46381981012673 0 0.6592480634381129 0.08178565739277444 30.114588210885497 0.5299101839154337 56.03119467522619 227.36904045608452 353.610704564068 -2.4448844993943926 -12.951763978011114 -94.76298315605138
91 1092 30.03825032787057 0 0.6607047109308186 0.09600756568992336 38.24076723406277 0.5412159302622866 69.05191043394183 232.43833606684905 342.36622442618227 -6.911976105756897 -16.643237043786424 -112.28485575211616
92 1104 29.24574900798619 0 0.6679830630209853 0.07793405546439063 34.74291709839469 0.5034703043670635 92.34558614702233 208.85527233159047 319.9686064539706 -14.9636855098485 -23.426055357732483 -108.63995178031693
93 1116 27.572162920214232 0 0.6516939619603475 0.07985794419510336 28.98966378652586 0.5823607939994132 56.70369456661524 231.40181149994257 345.93314213615474 -3.1303996788380957 -17.668904820617357 -100.50888380136294
94 1128 28.90701400611874 0 0.6699943105243558 0.11084455038595356 46.22738165438909 0.5278351332668487 69.1930249396271 216.41681884060424 324.99718388941756 -8.166239988350846 -28.561619522733853 -90.51592963392639
95 1140 30.381738891897825 0 0.6390984301202444 0.09839502156614592 37.74818171738076 0.6007063356309527 81.74165312045054 241.48723834923567 291.38980486126536 -11.72294485170207 -23.440257509444837 -92.35363201285294
96 1152 32.03081008680737 0 0.650302446214665 0.10638296396931882 39.15445766055968 0.53877670143026 76.50482848813996 210.7385056227613 326.03395491063435 -10.385866046619366 -22.515342498242077 -87.79130325695336
97 1164 31.34264453575524 0 0.6439572697844961 0.11778320252361482 44.40308133682826 0.5630640528856489 88.53795931769154 219.81422566225007 317.3731273999655 -14.957515479524456 -31.244346203968213 -100.39683775193689
98 1176 30.067501164560312 0 0.668412145419464 0.11548473229735515 48.304247981713495 0.6017671518590748 75.75715194594768 234.60555807568608 314.81130853265694 -9.620310965530313 -25.140325027717193 -79.8401598699127
99 1188 27.624699138804036 0 0.6523195265506543 0.13544055631170115 54.4897129844199 0.5729712153889458 68.21904533891515 238.59253330684203 316.48256396918225 -7.652336762847158 -24.795868908311217 -92.57647381835876
100 1200 25.617126708470757 0 0.6422252630987801 0.10367968676752243 41.06645210810495 0.6479611256671532 65.30654471008923 251.35438481708354 291.25096655677623 -6.291967979717918 -26.21078225174658 -97.84227166594165
101 1212 23.137300386910603 0 0.6492315408758209 0.10134497972430669 40.97603574249416 0.6269182242137472 60.92941578412117 252.7473676771571 317.0011625176068 -4.451612795829011 -24.14459271152288 -107.02652677323414
102 1224 20.751165052989496 0 0.6442058259512234 0.09529867609791678 35.62327949938655 0.6277970701629364 59.35077529427855 249.44616801425542 328.6204236799734 -4.108348074068811 -22.986661763960427 -92.80026377502739
103 1236 20.16464227327851 0 0.6492964987531564 0.13403061357754947 51.50600195154903 0.6471948730207159 73.17422719880514 234.69176550584774 328.1267139615545 -9.707960010433553 -29.069043017564283 -98.14197520518161
104 1248 17.785664060808053 0 0.6408135693347667 0.13282203106863016 51.9587877474532 0.7155368235466447 56.95577399935614 258.1172426112273 306.791240659946 -3.6007203270607 -25.16242344438839 -91.16429311185051
105 1260 15.850335601740277 0 0.6463152076754666 0.13022884611130034 53.00662183040432 0.6320610883569923 58.86651290659072 254.7710525640296 306.03060763624416 -4.303686036110141 -27.175569772852583 -92.70802353945443
106 1272 16.614912409271334 0 0.6415508427517539 0.12896443909704425 48.376866660792565 0.6462165066610599 61.90603025615032 264.4184312262211 318.2116227343561 -5.0594334308024305 -23.416668955039814 -89.89928112305944
107 1284 17.832672611610224 0 0.6424487339764308 0.11817862327028725 46.37904941024156 0.6712257055619095 58.06569738696841 274.87051936487444 302.6107818270618 -3.5599996957878766 -22.472566852673147 -92.35445507949339
108 1296 17.265249799667064 0 0.63907782061262 0.12292289776069915 48.44752626138733 0.6652032112134783 63.52594903899107 273.4305687122012 294.98613618611785 -5.5571705107511535 -25.090679422208986 -90.54265784819994
109 1308 17.568419473242134 0 0.6420345187230786 0.12400559886618832 47.6474029555836 0.625298954169675 64.15069301247166 262.3232804505621 300.1005667704391 -5.956105582694017 -26.941997282476418 -96.38126559104117
