% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=49380, Tue Apr  7 18:20:19 2026, <python>{}</python>
1 12 18.350052209055686 0 0 8.991509650241598 9.162746745327414 4.68479359196665 0.5283852643363496 0.5474002521753941 0.09390428715900372 0.36636625342369 0.26444158308600907 0.36008105863118883
2 24 17.428444418511543 0 0 8.51486095127927 8.359056138188228 4.245923204326024 0.49469191525861766 0.5278890011922994 0.0901657319703184 0.3573417584970618 0.25408642215213806 0.33353986085913623
3 36 17.207431648549527 0 0 8.457555204204686 8.144676922077371 4.265338517816353 0.4626811161629662 0.5067768838816912 0.09104276481193947 0.3618410846740743 0.24166069000791227 0.3253134061560436
4 48 15.903161558259965 0 0 7.707443983091296 7.3266107695926275 3.977095423477264 0.41438140214242064 0.46290302972434433 0.08496541912590463 0.3488676639843806 0.221161170610204 0.29375611446624494
5 60 14.287024664250488 0 0 6.787996800560893 6.561677074878772 3.5717384266561836 0.3508260871520174 0.40230426805390235 0.07676394753248904 0.31773073098673305 0.19372576581680678 0.2676867114850322
6 72 13.252472306925391 0 0 6.394755521104399 5.692713731423997 3.296088827424727 0.32792405060273033 0.36336609378624773 0.07175514032109735 0.3024343151273461 0.1802755595247773 0.24876169813036153
7 84 12.034491995744775 0 0 5.692798963755743 5.163414871894153 2.7519095159725224 0.2994895638737126 0.3274330849211083 0.06555231985569596 0.27386000055511384 0.15898748027079482 0.22740349857227496
8 96 10.703000210580537 0 0 5.09502690757085 4.607226787672623 2.4385038413898403 0.2659023077313125 0.28273893158558966 0.05523473742726928 0.2459001713717615 0.14057149242064548 0.19816232487156932
9 108 10.034020574178834 0 0 4.7601306923881515 4.318498416725636 2.2607175334399194 0.24270973065070373 0.26701451187825787 0.050361326887707294 0.2330384360897467 0.13087073370321686 0.185514132402725
10 120 9.617892488689213 0 0 4.506414279685436 4.035466937006813 2.2533116841682603 0.2278727815064527 0.25834094783690775 0.04969091512691805 0.2238504310979923 0.12068346821797157 0.1795720309871398
11 132 9.205050627312563 0 0 4.263661855300143 3.777825734336389 2.2393909428278724 0.20517282800260347 0.24844020943072265 0.047978393626781184 0.21428952589845165 0.11289361317397097 0.1756423745814082
12 144 9.103503736998258 0 0 4.404100147127048 3.7163930260075375 2.1793624491527392 0.20028533733518844 0.2504698172356367 0.046819820623170444 0.2110440782820715 0.10897371616781275 0.17462901489737756
13 156 10.279634017907368 0 0 4.948506999195395 4.153388610969758 2.5173966134770436 0.2216960694277768 0.2829931305960242 0.0514187099624076 0.23347196566583495 0.12366083334033875 0.22356104757323897
14 168 11.15372723117354 0 0 5.391395492331048 4.499939817633527 2.658464577539184 0.23880782840939885 0.3131463409734221 0.05564012875600361 0.2558829594656092 0.13498239327225112 0.247203669084879
15 180 10.482705919566715 0 0 5.0184355463711015 4.0367161993684135 2.4492585412515226 0.2152230703910736 0.30906320988270125 0.05291944874065006 0.24678838647830117 0.12614390312441742 0.2291366937762026
16 192 9.440926001637173 0 0 4.4127887295027115 3.687714739354084 2.1065853368473304 0.1892033256438149 0.27417505995008196 0.04740534476616833 0.2230778526790881 0.1141261320452914 0.2055590063918996
17 204 8.305636466076603 0 0 3.776125460252325 3.242898159573758 1.8140184164693411 0.16141319896032916 0.2312347452702594 0.041589357691550394 0.19042616532311926 0.10017275251916147 0.1812554430885811
18 216 7.77238926733579 0 0 3.516215863081832 3.016720154925638 1.654100918683678 0.1434580734895458 0.21079093178426106 0.039443305277871044 0.17804041397239767 0.09260601809132774 0.16725955291525882
19 228 7.452866265263369 0 0 3.39543094727027 2.9036056718796237 1.5307145858121445 0.13374826478669122 0.20204332533687197 0.03814805522782354 0.16849120792252095 0.08897246300483468 0.15858831292390793
20 240 6.730935659044934 0 0 3.0466247214062165 2.5809002863923554 1.3763226620204734 0.11573822145499976 0.18174441048634976 0.03367645052113732 0.1522872756799152 0.07750217516711277 0.13945487566645529
21 252 5.815508750859754 0 0 2.652014189960192 2.1325211233751555 1.197865153064167 0.09425828664369955 0.1560285317954064 0.029186792745265627 0.13242664924751307 0.06604208943144982 0.11799154798618168
22 264 5.492569522660928 0 0 2.4702115640275726 1.9531253690187835 1.1574735794894138 0.08823041818432618 0.1453771719566311 0.02682545766371341 0.12444807330594669 0.06332612803694185 0.11136387785476248
23 276 5.760017443397307 0 0 2.5261155710085474 1.990310891696386 1.243774576698214 0.09521834679249465 0.16063135767153489 0.028176522737095023 0.13245840519543475 0.06434960964199082 0.1161060566289013
24 288 5.917471375324323 0 0 2.581586644876301 2.0347181715510447 1.266241806825129 0.09250400493779012 0.17004940328765944 0.029562721880649564 0.13460336010611323 0.06707141993497442 0.11866739805199246
25 300 6.425668935106778 0 0 2.928954914197497 2.170239819573384 1.4467973061566228 0.0987753584913548 0.1816559699400602 0.03244041155485032 0.14703090658875517 0.07335894280652344 0.12709791447806307
26 312 6.744386168820969 0 0 3.0787850663703855 2.2853383429353906 1.5664715617264002 0.09874552169280117 0.18884543917683386 0.03374341676559993 0.15487428465737252 0.07529627248380598 0.13399220145957894
27 324 7.197762375927974 0 0 3.307038789539987 2.435855705307728 1.7348829926220968 0.10639500503948109 0.20281347749587833 0.036520981689997505 0.15539550780011802 0.08052220335736332 0.14302884360491533
28 336 7.252337460878718 0 0 3.3199813805048017 2.3876372290551875 1.7780098181547215 0.10570668471770366 0.20477048857511296 0.03727586526713109 0.15924867095559558 0.08096597517614719 0.1394306291786293
29 348 7.533655532717297 0 0 3.6429660907417367 2.5193040061373573 1.836331606639476 0.10614293478668717 0.2271735292476054 0.03820614281555551 0.1635610300199263 0.0853005258253764 0.14467828983663245
30 360 7.644781877127109 0 0 4.015627951588448 2.6247591059444964 1.8198694470019194 0.10381026375414949 0.2277015878705739 0.03854960570676075 0.1641771718784982 0.08490059896152158 0.14421571055169374
31 372 7.870211244073848 0 0 4.219991765796109 2.707629637400664 1.8478625223428093 0.10505908285569526 0.2398063476044504 0.041232589479491294 0.17088519344980893 0.08536794728462328 0.14642004510601475
32 384 8.643482019104619 0 0 4.8535080128049914 3.174042688839379 2.0249328603386036 0.11034790181017907 0.2593781531685734 0.045506107738396355 0.18459355438521444 0.09180077175418161 0.165592629978388
33 396 9.394931785131686 0 0 5.398568490342675 3.454331240481392 2.167911452765513 0.11827238514730168 0.27603352732493286 0.050640887285386744 0.2093752901086473 0.09913267975555125 0.18479200171622476
34 408 9.43855940330092 0 0 5.406067042634615 3.405683954571624 2.183380687880031 0.11663900302549647 0.28785696649298664 0.052106811281434996 0.21438972971225648 0.10057220923230295 0.1810048816125459
