% # columns="iter, evals, sigma, 0, fitness, xbest" seed=98760, Fri Apr 10 04:23:26 2026, <python>{}</python>
11 132 12.899202100583503 0 0.39458038797781947 0.15192340461718234 67.27943906725515 0.3176279648111532 127.41010490830334 124.35903779166884 314.30522380210255 -29.915140798062453 -34.83483956701261 -94.16563287022795
12 144 12.753412188725816 0 0.3857210317148083 0.13184383538026023 64.15116374250645 0.30477744154257597 130.48838779781434 138.2504167259005 321.84058822596893 -33.07595305823842 -31.042227038888072 -88.35076892892047
13 156 11.799429783974096 0 0.34560868478172446 0.15691279402594696 65.58891025445362 0.3361232750588582 134.53939235407387 137.48169537600654 339.55505649796083 -31.967364188076015 -32.97661270815621 -88.03210563698788
14 168 12.479104169027497 0 0.3414622324076718 0.17105428203233566 79.0521800114257 0.4294134215267509 137.14037264459384 138.59517420611078 324.2821955962943 -32.99370389406219 -35.92536819504387 -89.19318394251175
15 180 12.098957210680382 0 0.3521194253308192 0.16198890337945285 69.82117691574821 0.42795925901114473 138.5432128657115 143.8015062060518 342.5746676500475 -36.14165081500442 -33.72095518524931 -85.77241739160287
16 192 11.7435564811003 0 0.3925472924335106 0.1492601321958874 73.2907806351079 0.34397547432854975 129.87639198403963 133.86242180478308 319.36104332926453 -33.287757418265734 -32.5784722565951 -95.20050405318008
17 204 10.907345418959494 0 0.40082877285813723 0.15099175950747926 70.66044643314527 0.3002810374531696 129.74152273883595 132.98378518834951 316.32999731037165 -34.10194497883417 -34.1765341544259 -90.16124975100493
18 216 10.532085831344753 0 0.35245423369819495 0.15143965495796205 66.08598954710068 0.4125915495288892 133.97830345294824 134.46226713792458 315.94518004747596 -32.13000758747094 -33.14579438429707 -89.65933591547196
19 228 11.040122426378659 0 0.37121802791861946 0.15070344582303616 67.88976036178953 0.4406102901472028 136.13510880816148 124.10197188674644 311.2435215251626 -32.6793481618496 -34.421928769056045 -94.83725290802593
20 240 10.737448759859092 0 0.3760627023267 0.15552074541316713 68.89611793600542 0.5458865305613698 138.79683942458357 133.42752334897682 302.8719422004879 -32.70814754520662 -33.28628290969886 -93.75746828930765
21 252 10.779674248355395 0 0.37313504824162047 0.13241160585928563 71.27382786872433 0.4668805200202149 130.60206707679018 127.21617314491459 301.2177972680396 -33.30743638713781 -33.84969809856013 -91.7124997588902
22 264 10.411300918520872 0 0.3650257799756611 0.13269927774112095 69.6499676625223 0.5072175170580406 129.43933445128386 140.06007064866603 318.8409010296499 -32.51118929241831 -31.570503818060693 -95.39546869420978
23 276 9.808512187268642 0 0.37935436962910385 0.14405488522166468 63.234423472134125 0.5820539906966535 138.3323805286793 130.36488879019686 312.9358334494053 -32.74767939304163 -32.908991428991754 -94.28693022413219
24 288 10.021096748346404 0 0.36129916872309986 0.1335043135577883 61.27969032505213 0.6317403648961023 133.79374195792604 125.58702557907866 309.0186638703886 -35.11504110798685 -33.178636848861814 -94.8615093563127
25 300 10.59314769784273 0 0.37966350184930175 0.13271728996313648 64.81308330931991 0.664665123544259 139.54689124220388 123.38055113974151 305.84067969692757 -36.50582517330237 -36.060039614653945 -100.98347209247436
26 312 10.67736602561028 0 0.3400122401755328 0.12375688014937702 66.46731973609647 0.7180142232867112 134.9461626045856 127.05984169902402 293.3183672434689 -34.27468448258781 -34.48868320094536 -96.0451670515401
27 324 10.124726452253036 0 0.3560237330257613 0.12802690492439767 61.11767956246348 0.4255308096475122 134.9735660769262 127.63354088966135 321.17227759167747 -35.206198926100555 -32.007398800986905 -92.51645227706337
28 336 9.778670873141097 0 0.3540685632105295 0.1334607062817561 67.1439293706712 0.5517106031505716 135.17864536250923 128.28251482703115 305.737406464015 -35.16980534934538 -32.69947371602491 -98.3549495725935
29 348 9.689229644413363 0 0.3499292361434425 0.14596617169196438 64.98726341684905 0.4831712497662758 138.89987139786837 116.09816839575885 310.06922149273294 -36.39831429976177 -31.367055986937064 -92.13876388658133
30 360 9.820677279427933 0 0.3623589594266736 0.12920659751681188 67.00164176362995 0.6035845068944784 140.24762202450077 129.6578847650219 309.9398559385439 -36.508565388677006 -30.97846170248519 -99.08680406667845
31 372 8.933680408745959 0 0.32532550750832245 0.1361914614642397 62.164106759297056 0.6012689404403525 142.5710995486482 126.44649418316794 311.824599102921 -34.56496982031655 -31.99927210312623 -98.95782018562477
32 384 8.171138292164613 0 0.3456476357902065 0.13459578135084935 62.874529500045625 0.5840783797153614 138.7138586757732 124.67794782790315 323.0052003159512 -36.28267756866548 -30.588469281870378 -96.22301659451735
33 396 7.577321951235119 0 0.3482680407475133 0.13623373107737663 64.99236109280163 0.6008034935274229 140.75258472575794 123.12098597020251 316.76306810476973 -36.82040550787098 -31.343094795382886 -97.49711741773599
34 408 7.608475808442992 0 0.34416524331683107 0.13297665213398502 61.983121809972474 0.6298116521550785 144.9491409024642 119.84527230350459 311.9241790924692 -38.09923484184264 -30.532280846627728 -96.01047011309518
35 420 7.538544493920684 0 0.3448831602124234 0.13046188551516896 59.79919204610676 0.6278608253453548 142.58343639608557 120.22195201407574 323.8435595576392 -37.49434488892936 -31.331638680240655 -99.66923926646732
36 432 7.425688721503069 0 0.3534923449139237 0.13499140847681265 58.4642124982526 0.5970643056162291 141.82102274421212 117.0751684899797 325.22767703656956 -37.26256871828128 -30.01888907349241 -92.34626320097121
37 444 6.527666056277249 0 0.34979869543065034 0.13748582494549938 58.55835066766426 0.5041974328251423 140.00985225422858 119.93492520306282 315.22485831855437 -36.56277960614645 -30.718083658811153 -93.62619341520157
38 456 6.237712680093212 0 0.3470411526569872 0.13501577949646812 62.01438614319221 0.595734127778958 141.35415469238424 120.4211914187556 326.33785338744065 -36.90278876381602 -29.194914965039843 -95.02482632595422
39 468 5.7832734576729985 0 0.364367229702257 0.13754469683847242 57.49925483759691 0.6079830260074711 141.89188674668964 118.6897290069988 320.46232159379736 -37.09176708856415 -29.17369627686537 -94.14711321851135
40 480 5.420392106422153 0 0.3451188736064541 0.13809426275540304 61.4608476027194 0.6007574244528161 141.79176708273872 120.4948223047465 322.9877221746131 -37.03115253539148 -28.37548277389667 -94.40929552878153
41 492 5.586955887429588 0 0.3594588117064571 0.13778443916621744 61.84100741496955 0.5631456085597846 139.23536428737194 124.1309964953094 322.83072648028383 -36.15690747612327 -29.4252835453534 -91.70310025952341
42 504 5.596610142710351 0 0.34532981879138536 0.13351234433533196 60.124387980959696 0.5750510862271726 139.21984887262062 118.61142087240412 322.3408656323391 -36.498065383398874 -30.100063747596295 -96.13300367004011
43 516 5.215864762750903 0 0.34670646562390084 0.13816461311432435 62.96819647349192 0.5345481156359332 142.26094998837783 117.50387908133446 320.5834438619659 -37.48640567172788 -31.176994197558244 -96.6840757577544
44 528 4.820132085241634 0 0.3459365723405572 0.13642187536783204 63.03632536924732 0.5317681442595902 140.3200539609775 122.40042361568469 326.4531744844429 -36.77050860072841 -29.872435665770695 -95.30841686011834
45 540 4.870377466364107 0 0.3478175172466379 0.13676866127293455 66.2435551354996 0.5425314688778047 141.5268389341002 119.75511904337061 323.74434098687414 -37.2466661597465 -31.16501564655494 -98.04355324383987
46 552 4.825882207892397 0 0.34896442200301436 0.14016919188122318 62.34409068634432 0.46638082254684005 139.57254181969213 121.29508822249147 325.2869725656061 -36.407485706168416 -29.875503813010347 -92.75900506797022
47 564 5.180153798279314 0 0.3446481804388063 0.14375081194815265 66.92809880158804 0.4948489046623279 138.45558738549036 122.86840477336533 323.17765116246136 -36.19698470800895 -30.304954556117973 -96.24862531884516
48 576 4.935938496214981 0 0.34530473724336663 0.14517879560569846 68.27651160047174 0.46367273562631367 140.0727646234362 123.18058070911005 323.5316073773958 -36.676959145182146 -31.08938544906593 -97.25378174881769
49 588 4.47514370364663 0 0.34767499612364994 0.13957306168316985 66.52211353693475 0.44645936416362986 140.57453439393757 120.74088169651286 322.2043904657031 -37.01265054189811 -31.797607712994637 -95.85532290347129
50 600 4.047102500493529 0 0.3464017279613316 0.1373048801070516 63.69896339345548 0.4923222511429853 142.4457733165517 118.55204299845717 328.2949628797098 -37.273273403480154 -28.925222466709123 -93.24601260042304
51 612 4.001007561499995 0 0.34471915879520976 0.14260915701916635 65.09181291153442 0.4319281780244653 141.76073450911963 121.20316926857829 324.19060688678996 -37.11652878269835 -29.55320216883127 -92.79252321605261
52 624 4.014637961099369 0 0.3446246800819295 0.14429292876045813 65.84047893914297 0.457076829329613 141.13569850011865 121.87231926423678 322.3769200862369 -37.00202223731129 -29.998033584040673 -92.77342405687966
53 636 3.607895212103134 0 0.34491287151739203 0.1402116022715795 63.93799849843983 0.4616424854539643 143.0809899890962 121.46783722833028 326.5790192476446 -37.51886758355485 -30.285765344794434 -92.08921763119602
54 648 3.5761582803045004 0 0.3453612922928123 0.14169570397094883 66.50000237564167 0.48121748251624685 143.28396479652332 119.52866150969326 325.01846495383063 -37.63754995405473 -30.139102140905848 -93.31841043990988
55 660 3.553188984412814 0 0.3446419294107739 0.1437419225858848 66.40439665437991 0.4810475134578894 143.35736147150868 120.71637511470429 321.9200395067282 -37.55922076824873 -29.547946650781796 -92.57093737288463
56 672 3.589220565667066 0 0.3442957083999123 0.14725589959303295 67.53071945394984 0.4464925351018166 145.0474592722814 120.66485457373066 324.58677009153865 -38.08025298439862 -29.554259120152448 -93.6206554420642
57 684 3.428504228727925 0 0.34463938475272105 0.14565414949694466 68.37478640418485 0.47524589526110006 142.69385456580898 120.95172609651935 322.65479898154166 -37.55385569460998 -30.953913115078993 -95.38388712658703
58 696 3.3529662592176908 0 0.3442261766333383 0.14428420932334388 66.55076040648663 0.5063003395371654 143.83629287454087 118.77761332348692 326.5847966137873 -37.75430644735263 -28.940068672469064 -92.66200901785972
59 708 3.559963358191033 0 0.3442093035719084 0.14383598229604513 68.08497070860713 0.5660145742927047 145.4411469115855 119.28339528146377 320.8870886383667 -38.236874688889486 -29.60938767969577 -95.71125014392786
60 720 3.243415109103309 0 0.34424788749526125 0.14371419767136298 66.67550246681702 0.5246813708929303 145.21579728689804 120.17173132072243 322.9757088031182 -38.17247712741943 -29.68279789389145 -93.70479901420445
61 732 3.184075655026793 0 0.34435800328615773 0.14365712588475651 64.97896191835896 0.4956172374584127 143.71223737298976 119.48787148746963 322.8775824095134 -37.75682003354452 -29.75364437300223 -91.07181223596564
62 744 3.187169021976396 0 0.3448193590934373 0.14188678319153575 63.2959781614849 0.49059567637421697 143.9692160484026 121.50170025288224 322.7377286537027 -37.74706357907385 -29.183205498043783 -89.83743234164967
63 756 3.2388834959201804 0 0.34428790829116984 0.14246907482528234 65.01653812990186 0.4612322695257402 143.75794366699313 119.46061940472012 319.75754736579216 -37.770000696788436 -30.173811099167082 -90.91491290162709
64 768 3.0144524969484983 0 0.34402585708700095 0.14664844845755948 66.93254036237099 0.4788009185252982 143.20599788118267 118.66126498101336 321.5133245264506 -37.61927499037711 -29.756189836955954 -91.75759843760207
65 780 2.857492928757789 0 0.3442349273579274 0.14599330829171583 66.29606794599201 0.44827353189726626 143.09094846773692 119.67156819352196 321.4135788597945 -37.59270971841684 -30.140510407310362 -90.57216965566859
66 792 2.5475752376357583 0 0.34420226143450716 0.1447581872415458 66.58778633383832 0.4770239550770611 143.6403375646529 119.78947110016036 322.10710664481707 -37.76749570185307 -30.313994095321583 -92.9677668083604
67 804 2.5360623029046905 0 0.34425591376287157 0.14391789897860666 65.49416284104879 0.5033690732897942 142.0850754013315 120.91536086109484 319.70345999547675 -37.32392965907308 -30.994562882128648 -93.27729420378077
68 816 2.408233742928347 0 0.3441730871836408 0.1452680432619099 66.70586623975275 0.4872448525861079 143.4524743663243 120.67003791795713 321.61435606627657 -37.65388855528926 -30.28413399830819 -92.22626970568274
69 828 2.619274828500491 0 0.34394658194714867 0.14553115852615778 67.18322725361634 0.5153212782970817 143.04464443776067 120.28106813082285 323.6140072469069 -37.58398880597737 -30.598467733347743 -94.72398851262523
70 840 3.136903838318212 0 0.34387778012015613 0.14809857508851268 70.06193035373155 0.4895498594653813 142.4646975766113 119.47750548860364 322.8332839960608 -37.50847697890504 -31.344516778110815 -96.87091713382941
71 852 3.384713570184782 0 0.3438704655070124 0.14704695110683566 70.3632650279943 0.5401995999508555 143.4518921014195 119.53870520994138 321.02595179102343 -37.79048094168082 -31.316422533765376 -97.96448829198955
72 864 3.8396073455700996 0 0.3436700795249983 0.14886196124348736 71.81955294488839 0.5701543794514173 142.9079093546745 117.04925162373554 317.44783012148594 -37.692878888441584 -31.73440357578989 -100.14196317900634
73 876 3.706226816042813 0 0.3436821011121036 0.14968040114535966 70.4785324828948 0.5108482855315157 143.01044342803013 117.21185854586062 317.9256332319962 -37.67023177751098 -31.055258741893173 -94.91131828803138
74 888 3.5651346039460576 0 0.343705256333353 0.14610386098244763 69.50171393632452 0.5486899837903219 142.46333456474807 115.54584560818526 317.92784851938507 -37.571363383148416 -31.36049198295405 -96.35562239019175
75 900 3.5734268089768526 0 0.34416947905241413 0.14447048149346803 67.02400465146931 0.5273077458373572 143.8647905240173 117.88236499631793 324.149623141457 -37.80832641602929 -29.75521683762729 -92.09725095854061
76 912 3.594009205140006 0 0.3437191804236439 0.14789668213071477 69.35052967060102 0.5271922641379536 143.2489387340492 116.53911755158101 318.76832154943753 -37.725051857294496 -30.268752435650676 -94.83017457000155
77 924 3.6962477530938953 0 0.3435603832410409 0.14909596148491808 70.67083941294274 0.5580037834852336 142.66235487875093 118.56748276462005 317.9293065610029 -37.48836903087128 -30.13695432185376 -95.36408375761496
78 936 3.519395123493328 0 0.34355655776350635 0.14709372540208202 69.68072184739486 0.5833710621676961 141.77721682848082 119.27235303867471 320.1159101762581 -37.25517492958871 -30.688634714868158 -96.70699160557731
79 948 3.3746994961561265 0 0.343697456740648 0.14867526917561305 68.69611555195335 0.5221345909946133 142.93419653164867 116.88076536956588 317.50310191739214 -37.551997210240174 -29.42858802555773 -92.17463465953074
80 960 3.1247966887405094 0 0.3437097868430812 0.14729651789293569 67.9952030713399 0.5370148543910512 142.7417232926923 118.44985248282262 318.86830022462067 -37.45056278970367 -29.25288337205095 -92.74252478824475
81 972 2.9944769559605717 0 0.3436233074768841 0.15107791063416742 71.23672505818837 0.5715261419799543 143.3754043047903 118.65261741687702 321.24280205793326 -37.65592152271206 -29.635002105897353 -95.0675489935096
82 984 3.1516388726207154 0 0.3434448677452786 0.1499566982906553 71.20209617152821 0.5954341768457624 142.58523004880567 114.92673829390438 318.89003209146 -37.52176645062201 -29.677010064081877 -96.04107155574181
83 996 3.1181436347537144 0 0.34345879520262546 0.15379988612042 73.04976897894811 0.5601307168221398 141.93606441172471 116.37113527581731 318.1778262456299 -37.30329906613606 -29.84242346715939 -96.10055267631564
84 1008 3.155199813953963 0 0.34346458454570605 0.15095874045469776 70.7450521161745 0.5825481205517684 142.73622601154156 115.354840519522 318.8625119322174 -37.51510367163259 -29.127414574029107 -93.30608384376714
85 1020 2.854962570119104 0 0.3433544537461979 0.1518640798512119 72.30837187435654 0.5720592443498732 141.7029972559981 117.21363092941755 318.470521195044 -37.24579940054984 -30.11009090054744 -96.40859975268614
86 1032 2.8221575413300775 0 0.3433059509836208 0.15050204542262038 71.20604044423521 0.5701089770634525 141.43078958757584 115.20560916224358 315.6231553480375 -37.22185155579189 -30.090055891239196 -95.16104861814281
87 1044 2.7857881001092055 0 0.3433583896813379 0.15468823616290153 74.89997784071713 0.5831345972740815 142.12312463249359 116.00060601217558 319.0912309551123 -37.47695879353709 -31.01276537923532 -97.98373583571866
88 1056 2.93083233712643 0 0.343150105500887 0.15495576785907536 74.3854932226747 0.6008838793186827 141.21796132903023 114.16337835454908 315.8951786606314 -37.16894485167938 -29.93704542604583 -96.14182060306985
89 1068 3.229647621328916 0 0.3431360519361055 0.15586834584515233 75.04257113550672 0.5549201339761157 139.89303571019693 113.67464497536047 313.6778432784168 -36.92683831132152 -31.268414569649597 -97.06227173146222
90 1080 3.450718190150987 0 0.34293890064845534 0.15411923404040584 74.55376779364073 0.6231555021720301 139.500487183925 115.15096975270212 314.3956703505105 -36.752421451379014 -31.037212063578494 -97.66089192449641
91 1092 3.8909956139226636 0 0.34294537921628354 0.15642018838836197 76.24034120009075 0.588863230679718 139.10523692565988 113.09644306429986 314.14419248271656 -36.728729468251636 -31.587698201799622 -98.65772028289724
92 1104 4.634196237591794 0 0.34288400533229324 0.1578191982196696 77.23946016987266 0.623227395643285 138.71074113754094 111.15344334251182 309.2920135934067 -36.755946606816465 -33.21821961785234 -98.7427404565257
93 1116 5.17437285083989 0 0.3428522193598159 0.15665154806332265 76.56358394576773 0.6222136361574103 137.58250479529545 110.24737918229464 313.7805201718123 -36.477083785143776 -33.612650359782144 -100.22837398899553
94 1128 5.116612678483707 0 0.34285432839784347 0.15812608660987137 76.78616419972167 0.616987669128481 138.6967476444385 115.36804447975713 319.3736827977925 -36.556648352649525 -31.76165972374733 -98.87804124203123
95 1140 5.354925889113553 0 0.3427692107791084 0.16637604661058875 82.18688952813217 0.6244027766482578 135.54960249889643 113.49158004243192 316.01829543268224 -35.89618795164835 -34.25442197003974 -102.00499057060935
96 1152 5.070887041946025 0 0.34276457120988435 0.15880060121167672 77.10433453454063 0.6404376502989153 137.42074219497027 111.6861240284149 310.9759538350157 -36.373364539353176 -32.74203319486165 -96.66708919006578
97 1164 5.428275308203117 0 0.3425117895432075 0.16014706461835784 78.37405415274496 0.6800821922904124 135.18377101784506 107.37349102562483 309.05806303730844 -35.86201305225073 -33.54105434029214 -98.07923234461204
98 1176 6.730900470423442 0 0.3426502844465349 0.16438282520889422 79.25550326363042 0.7778146927798982 134.17091706409872 106.89888739372498 315.00853589061717 -35.58477090060319 -33.52367723366301 -97.39249908886138
99 1188 6.918170057340965 0 0.3425963389170885 0.15922620050786834 77.43259750522411 0.6460885217902386 136.232219469964 106.05875618328565 309.14374755442185 -36.014226014379965 -31.640827423156757 -97.31586884130907
100 1200 7.672198373918626 0 0.3422753603818508 0.1685329760854015 80.72481042099432 0.675972621597514 136.50085477111043 108.01501111049684 307.3336266494065 -35.95564968835683 -29.326627359380893 -87.84397016667913
101 1212 8.142503278182419 0 0.3421124212162433 0.1616835198258177 76.8979281099411 0.6288185233630279 134.76159605560187 102.03732605973916 301.268171261608 -35.56626827427817 -29.585943073457635 -87.98703916233897
102 1224 7.583329554778083 0 0.34206999344762257 0.16384815817824036 80.14312864411977 0.72390073334564 133.53318925555263 101.86830966902166 305.32095361443226 -35.40124969772049 -32.45983622975688 -96.57115334294205
103 1236 7.186044806288143 0 0.34193570694823483 0.16745288890673624 82.24610406152873 0.7380077980975559 132.6603937071639 101.47469320119001 302.1619601525101 -35.08680156704304 -30.69031391189344 -93.0714577297457
104 1248 7.004605189127248 0 0.34169550011621597 0.17726180367136252 88.59968331568568 0.6993742832765589 130.17805701356286 101.41210150560664 300.2809524483442 -34.42237436391401 -31.396787957599077 -95.68094578727136
105 1260 6.967330484867921 0 0.34159333929046864 0.1712409678489523 82.84066238782084 0.7197015757571854 131.57260367584072 102.29317046394458 303.5885361750439 -34.67924536928476 -29.71368508735174 -91.17860093341218
106 1272 7.19656501761828 0 0.341598690623648 0.1790451600626596 88.53318339592602 0.741100592719504 132.8874423703234 100.61068563564284 309.9022789429801 -35.14390311163218 -30.11226497740515 -95.29822889297188
107 1284 7.274749336156091 0 0.34160171959740293 0.1739118099141723 86.40033069502485 0.7390270079283903 130.9255913146664 97.94409070500254 306.2011704872371 -34.66697283364863 -30.791853709333612 -96.39340379440523
108 1296 7.305279396667382 0 0.3420406571930126 0.1748447415296286 85.08564516566888 0.7141686950814637 128.18157993260274 94.2078866060723 293.24545955794105 -33.916777426240834 -29.88154675412127 -90.92461299167364
109 1308 7.211565883604745 0 0.34140983733995656 0.17617777315846414 85.91232152219312 0.7254146575833252 128.34129437930414 94.25711207763146 300.8161729379244 -33.89890745205794 -29.189149464783835 -91.1279470928707
