% # columns="iter, evals, sigma, 0, fitness, xbest" seed=86415, Tue Apr  7 19:07:25 2026, <python>{}</python>
1 12 17.74597495877731 0 0.8769863717135156 289.60865571092006 272.02118736079404 24.83111512830275 1.4373235553110464 4.581526507243058 0.3651266584394526 0.37472484226685504 0.6207044553232484 0.7737487048491242
2 24 18.016526630668892 0 0.8463815689400367 300.5815573804439 275.92098379925733 18.55092715459108 1.726836442593077 5.318989493893015 0.33553684885877505 0.521865464625574 0.2485505130985938 0.732011645310978
3 36 17.821482710534116 0 0.8656595916832482 300.851000734872 285.7556225184188 27.832889023740748 2.231199175860087 4.61914386442607 0.18688380902179919 0.8771081206511502 0.4557378565193977 1.107723278451034
4 48 16.70153986770873 0 0.85891178577409 296.96178461581303 280.16698304706426 25.466354468575464 1.936313310704036 4.904430344499142 0.33751381344617415 0.6265050084302091 0.07657302789172542 0.3237465971692768
5 60 17.144267358621722 0 0.5276643885143634 309.3860007030395 277.95704939579826 13.217121393992182 1.990571129244969 5.218846398847614 0.34967180197658665 0.8199469674713595 0.050017678717971754 1.1383533060995092
6 72 19.867849214849358 0 0.7905799806203321 315.0834446317474 284.6661772970137 17.317664603287778 2.246471516513248 5.165601008374295 0.42681290232304836 1.154929704047324 0.6225160603559375 0.8245265477344856
7 84 21.935126294373962 0 0.7602409963530354 321.198147591011 292.86547166749716 19.85105950870758 2.127715991837974 5.133301035598888 0.4449990478681985 0.9132953804354033 1.0841904227055421 0.3896150881969052
8 96 23.140593243174866 0 0.7914264316297231 318.22989605007 279.8801138805653 22.805808483136577 1.574277063464513 5.102412790534061 0.3397643684562207 1.0392075573112989 0.8342678156164576 0.8838641774540128
9 108 23.63724878260562 0 0.7357719237615659 310.39646547571704 277.32164236427167 14.202499162389131 2.014644410993963 5.616391469248651 0.43584518930256594 0.9754997465057814 0.053394358684352855 0.6524115017049508
10 120 23.446401351834854 0 0.835249418872717 337.91255203751035 271.2365372007528 8.534353964866213 1.5772535120005977 5.313822903281575 0.3657242515151474 1.8433931478712284 1.008072092936818 0.721260598242909
11 132 23.336708385875387 0 0.7213775717895283 332.0292935984342 290.8813384285415 16.116527602468054 2.110412997368239 5.274572388043041 0.44360080367607235 1.153268261192309 1.1030954205534123 0.7729649533846685
12 144 23.876968969767482 0 0.7186841616589924 349.7773266989626 300.08440005295336 24.52277325821113 2.219733874335378 5.685608566842574 0.43716435646346347 1.5494256895470477 1.2154629330202686 0.46051240395517545
13 156 24.138936210298834 0 0.6647989823488922 344.61534752615546 285.7526820901793 8.550273037942732 2.376839243544876 5.98243997185656 0.2817062482947075 1.367357968492369 1.49703182566667 0.8891679093595201
