% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=318616, Fri Feb 27 00:52:13 2026
1 40 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
2 80 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
3 120 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
4 160 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
5 200 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
6 240 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
7 280 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
8 320 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
9 360 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
10 400 -0.07098422561694057 -0.017281523722090075 0.018183059465533266 0.08184122160222176 0.8900347760150504 0.9254103059585056 0.9613699645703377 0.9701840028911908 0.9874238983714433 0.9962192309750659 1.0007071211174874 1.0109298655933066 1.0226966000868136 1.0273128116592698 1.0461439454575647 1.0645685041636368 1.0798651789548517
