% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=318616, Fri Feb 27 00:52:13 2026, <python>{}</python>
1 40 17.49904158050493 0 0 0.02929731816055154 0.023558839450872057 0.0920353251100242 0.02910578942741645 0.1741814030233507 0.1699538462090044 8.628335612426064 8.712229656285034 4.394578576113893 0.8353778167000989 5.763834776819546 0.5033780694743568 0.5118170459052391
2 80 17.694830103420124 0 0 0.029637671485922484 0.024238750365438676 0.09093698185967058 0.029295493728924375 0.17410998298196598 0.1704804702413918 8.57886199047753 8.828877682627859 4.444670705098889 0.8589863193715332 5.832688971256654 0.492284117306793 0.5269355856319603
3 120 18.922583169819124 0 0 0.031907887849944715 0.025157906082185884 0.09808465842201781 0.03127137447159763 0.18187713450827145 0.1818432738236674 9.127625877304526 9.634173548421467 4.772765959046753 0.9060973916534185 6.405903381744687 0.5228835457469333 0.5717377945235143
4 160 20.18709792892814 0 0 0.03310903838784053 0.026486687886857825 0.09999999999999998 0.03221624853761245 0.18943818551252675 0.19425922891071956 9.489119188608296 10.128569065429538 5.051697229103255 0.9333333333333331 6.666666666666665 0.5557160629727479 0.6005368135709204
5 200 21.702973694947165 0 0 0.035 0.02666666666666667 0.09999999999999999 0.0333 0.20466705181050143 0.19999999999999998 10.152068583802196 10.608282017417537 5.425313390846637 0.9333333333333332 6.666666666666666 0.6012619985085269 0.6500816844833491
6 240 24.542292405520335 0 0 0.034999999999999996 0.026666666666666675 0.09999999999999999 0.033299999999999996 0.236471950355947 0.19999999999999996 12.008355417224246 11.601947136740215 6.206863961392177 0.9333333333333331 6.666666666666666 0.6542228781182055 0.7664562755534162
7 280 25.917619582682292 0 0 0.035 0.026666666666666675 0.09999999999999998 0.033299999999999996 0.2425954908094454 0.19999999999999996 12.647553242105962 12.273564079903036 6.648199396662541 0.9333333333333333 6.666666666666666 0.6805246858905288 0.7952629087147416
8 320 31.291354032583317 0 0 0.035 0.02666666666666668 0.09999999999999998 0.03329999999999999 0.26666666666666666 0.19999999999999996 15.045391504084115 14.350688250891949 7.964739043300985 0.9333333333333332 6.666666666666667 0.8183393179886528 0.9296378840938063
9 360 35.09411109222334 0 0 0.034999999999999996 0.026666666666666672 0.09999999999999999 0.033299999999999996 0.2666666666666667 0.2 16.838165579885505 15.874461460922689 8.741333125671817 0.9333333333333333 6.666666666666664 0.9028880087432342 1.020535461797182
10 400 39.52281351155862 0 0 0.035 0.02666666666666667 0.1 0.03329999999999999 0.26666666666666666 0.19999999999999998 18.370946883829763 16.715101380495355 9.743553963893499 0.9333333333333331 6.666666666666666 1.01824740697078 1.1355349488965296
11 440 39.75742451514458 0 0 0.03442475370090392 0.026666666666666672 0.09959863262761638 0.0333 0.25841177943367993 0.19999999999999998 17.94765632967726 16.379662751284812 9.944971505060145 0.9333333333333332 6.666666666666666 0.9931593243314026 1.1204927106842153
12 480 38.27727712662822 0 0 0.0332729268235217 0.02549105385184054 0.0956452775755711 0.031365487679298996 0.24545140781894115 0.19264692157057184 17.813109901819093 15.115965208871671 9.554693144308892 0.9031283122076808 6.44645497770246 0.935009688534193 1.0624783737749612
13 520 37.44896078700799 0 0 0.03153163473133254 0.024923442712081422 0.09272738920552928 0.029873029046396223 0.23462924114901046 0.18256869535352335 17.304813022787457 14.760840140201898 9.819350542880558 0.9005849635334647 6.367022069944424 0.8806453069567581 1.037185692874156
14 560 34.046821053438556 0 0 0.02878581405543541 0.02185746262413209 0.08525668070479471 0.026638869637509038 0.2139297819248387 0.1599826755834681 15.105763241737247 12.859406955813462 8.650802695819703 0.8166100785150089 5.706094690341087 0.7617835759383589 0.9477920925261489
15 600 31.984981961332842 0 0 0.026182034423945077 0.020953315886506917 0.08456840909427617 0.024798405472938878 0.19794931939688457 0.148903424662691 14.044525136758821 11.95124609265878 8.18109047954654 0.7713940865054824 5.449325559705175 0.7017495549453326 0.8756475773460919
16 640 30.811302696983823 0 0 0.02479498206508205 0.02019256396861356 0.08147069204875 0.02367716297493937 0.18577114222992838 0.13959371855739822 13.209961894716738 11.369958349045405 7.903242676762465 0.7488137868795255 5.29943256733289 0.6540527682608853 0.8088503778970506
17 680 33.94947573449543 0 0 0.027417318995024507 0.021916582508619428 0.08918524626004269 0.025660137128845458 0.20613113736228642 0.1547086913230233 15.093167225401054 12.662871376648718 8.9029105464877 0.8214452177471123 5.751390430220562 0.7179797768856648 0.9002863519997926
18 720 31.359584216945265 0 0 0.024959077321934368 0.02011754520491942 0.08231383436349432 0.023064621620893046 0.1873896386663358 0.1418719843404103 14.08402822409495 11.763179255991187 8.073863390849205 0.7522152985692373 5.298035534504238 0.6442776812436861 0.8110483867440477
19 760 31.169310795632086 0 0 0.02398171653697999 0.01967606679717265 0.07955277748217665 0.02274403897172722 0.18406757951090508 0.1407906627192825 14.22610682217432 11.690535841542983 7.867176537767992 0.7253758474877515 5.254654256336605 0.6259149607152604 0.7824231795572467
20 800 29.216639192619482 0 0 0.021717456072655468 0.018484597421488225 0.0730106773052568 0.0210881619839809 0.172252922214615 0.13403734330336614 13.450939958501227 10.665417789011975 7.460779390117926 0.6768340304377175 4.974414672738158 0.5580327373451955 0.7244380233651109
21 840 29.495503928302753 0 0 0.02212418995472318 0.019033295396334672 0.07466926583921632 0.02160116666665695 0.1728522919708409 0.1314979980317624 12.785636135840603 10.476326041219037 7.691559887930197 0.6785731908291065 4.99824585341784 0.5501831069726404 0.703466872282618
22 880 27.076070842523297 0 0 0.020047697505680424 0.017172611081118432 0.069426311313575 0.020845841582030695 0.15893073535905902 0.12083729514319713 11.748781864943888 9.417205082873757 7.016779312541519 0.6204423215588409 4.595414780285817 0.4671732487760766 0.6179221120134498
23 920 26.103111304325168 0 0 0.019192599157647032 0.016277074957624944 0.06737145149093186 0.01954537454696648 0.14992344911852457 0.11540464115027611 11.181726282378861 8.96802743335746 6.651356083423523 0.5948833578926344 4.422094002691302 0.44470131117477935 0.5763630321769404
24 960 28.347843661847246 0 0 0.02225926045904652 0.017846737561434095 0.0717171471247705 0.02144281534124775 0.16165480881706712 0.12191683904483787 12.195675465617079 9.60253212375254 7.389786147223793 0.660186956583904 4.614812418862341 0.48650107567051004 0.6369225798314353
25 1000 29.818470288731156 0 0 0.023706621528569054 0.01833433120259651 0.0771237881862367 0.02239169158702841 0.16641769520859265 0.12649891705650299 12.932870566734296 10.094775003562235 7.918278220441107 0.6935537997356644 4.836808595281731 0.5032765666928536 0.6414283255426243
26 1040 30.707317343440216 0 0 0.023671237833412417 0.018774268684178655 0.08216466312874848 0.022785037755591007 0.1669942476746604 0.12857623837154492 13.430953729818155 10.221052656484162 8.114366845400227 0.7004461161287814 4.968364682697947 0.5141213347252886 0.6512599426538274
27 1080 31.38027298153479 0 0 0.024258785998200885 0.01882855742701864 0.08026614940001339 0.024187545858291953 0.16941105762121164 0.13225991656387365 13.753966365433843 10.085731840570908 9.04443924558733 0.7296178400767677 5.132274309470002 0.5130525664453128 0.6349714944989256
28 1120 32.75723879559471 0 0 0.02612606835919584 0.01925365465348129 0.08343692360620163 0.024817936412533107 0.17148771122223522 0.14071763661644962 15.641666619799507 11.291014795391927 9.81077156723674 0.7692450464683883 5.5415052320575295 0.5313094142512491 0.659125808706107
29 1160 35.2977838900256 0 0 0.029750524888655167 0.020882860793777498 0.08793356660861129 0.026415640703130957 0.1891535999348147 0.15283968570748058 17.758169522081637 12.20352012742689 10.958892731777444 0.8347841043034615 5.9311017361615885 0.563200967745304 0.6810626864108055
30 1200 35.095127678367454 0 0 0.029891030084292624 0.020375873566225614 0.08719929030611903 0.026637719737513638 0.1849444943930962 0.1475750780937965 17.59463771090311 12.021436578512137 11.27539356595806 0.8226833014105577 6.011269788116789 0.5561347644155334 0.6709441546064201
31 1240 30.79116002184019 0 0 0.02559119663773681 0.017611858330746157 0.07522055354830133 0.022843790741499205 0.15852901265329447 0.13431183453453188 14.842986313859367 10.133347255963693 9.9005915981224 0.7175900640655514 5.262912738380288 0.4764342741507386 0.586492248838406
32 1280 27.408975934252542 0 0 0.02277119914995475 0.01563974724911732 0.06548263922654299 0.020626422014728123 0.13780114211746183 0.11815984204049315 13.270227414814311 8.732884709306235 8.528628399765966 0.6478253884966687 4.772972346118344 0.3985344922603377 0.49654517905354334
33 1320 26.308559171388673 0 0 0.02154287445770015 0.015259900566520249 0.06251767107327448 0.019299786662603936 0.13638833069688872 0.11336773420302862 12.478195629045636 8.351396372751726 8.521808865772716 0.6195191085885905 4.6195297934449355 0.3845842620296956 0.4628488131923617
34 1360 24.81158713630536 0 0 0.020188030461282144 0.014187428773212859 0.05893875330902777 0.01859166931564592 0.12856418869906552 0.10604553561847246 11.761471150361011 7.747834523727551 7.811992740019486 0.5650851012489828 4.140846696306677 0.3599581351972655 0.4316357765901837
35 1400 25.367489418689996 0 0 0.020501231825122555 0.01637215184777281 0.06120516669311937 0.01887693769459813 0.12916789037877544 0.10550015712663074 12.112319972680957 7.808500656612858 7.953645731325142 0.5526240426912127 4.1944798923790305 0.35712472424574815 0.4267885835213888
36 1440 23.02350384850058 0 0 0.01902346520998674 0.01474497536326434 0.0559669991036636 0.017054455501571097 0.11401717701198454 0.09528092512828633 11.089530389345935 6.924424163372279 7.11937813628225 0.49402554461341813 3.795119701483706 0.31553918226699895 0.3750197839802341
37 1480 21.545761610471388 0 0 0.017772326023093293 0.013329514931626213 0.05173553324584735 0.015774644869779374 0.1036331744620846 0.08698561775806972 10.145672394904492 6.666783029031244 6.6935933476823255 0.4784480489772584 3.5331933906744304 0.30438388600456 0.3438578668060217
38 1520 20.960876880198228 0 0 0.01774822808803851 0.012506176789856554 0.05016274594221801 0.015312683813742508 0.10054399807046442 0.0832085521149044 10.0011132136166 6.47448590901248 6.450620341732603 0.4615420306185205 3.4759371768821032 0.30923165414815823 0.33700883862179437
39 1560 20.60560127807311 0 0 0.01703117482586029 0.01220956733835006 0.04851915840128125 0.015047955488905442 0.09572098249178147 0.08513662611934145 9.878434414244325 6.328568581109037 6.2396398315940464 0.4476717101692746 3.380177428361182 0.3047741066953399 0.32456135652627927
40 1600 21.108077004968607 0 0 0.017408076837889593 0.01227652727843971 0.04984852083315787 0.01525672017696463 0.09775384560903415 0.08677207710799742 10.123574133382798 6.375241643821632 6.382091651201173 0.4640265523914282 3.323505500406957 0.32513684532504544 0.33315744007987164
41 1640 20.453692096065815 0 0 0.016783467087819165 0.012289366874616566 0.04812934647470028 0.01539620775466628 0.09310095521689508 0.08146109766559424 10.233615056920872 6.174456365945075 6.088048386734604 0.4318415443878838 3.1094680463108446 0.3151454368584944 0.31976118264322845
