area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",0.36476733386596605,0.38237395328313606
V2,24c+32,"38,28",0.20371324624319656,0.20660353277244825
V4,24c+32,"38,28",0.2690313197778095,0.27581926718358984
1,24c+32,"38,28",0.3449937750313612,0.3597499622183762
3,24c+32,"38,28",0.5817564990599426,0.6651137078736881
MT,24c+32,"38,28",0.5528987400367567,0.6225467584490477
V6,24c+32,"38,28",0.895280025911632,1.447916001682383
DP,24c+32,"38,28",0.7867565955215332,1.0628615200697638
TEO,24c+32,"38,28",0.4606404390141655,0.49812391892403396
8m,24c+32,"38,28",0.7889694021487421,1.068695921780089
F4,24c+32,"38,28",0.6532149875392006,0.7808860605316537
5,24c+32,"38,28",0.4929812462847544,0.5399911219407587
2,24c+32,"38,28",0.4196422723107898,0.4472577563285994
8l,24c+32,"38,28",0.7795071749292808,1.0441132909690904
F1,24c+32,"38,28",0.5750462234923434,0.6550297486135753
STPc,24c+32,"38,28",0.6936880513078267,0.8550298431194456
7A,24c+32,"38,28",0.3334068749975264,0.34665632693410037
10,24c+32,"38,28",0.9072712080721679,1.5118748978700483
F3,24c+32,"38,28",0.8623513743729019,1.3024454505417367
TEpd,24c+32,"38,28",0.43203303656630987,0.46239358171079126
46d,24c+32,"38,28",0.8902789697011376,1.4232693219484158
9/46v,24c+32,"38,28",0.7175365653861624,0.9025486032730651
PBr,24c+32,"38,28",0.4679671788767001,0.5074643349658284
9/46d,24c+32,"38,28",0.9088501330080658,1.520875636623086
F5,24c+32,"38,28",0.4245574133782544,0.45323849838784314
7m,24c+32,"38,28",0.5751865156036756,0.6552393772503525
25,24c+32,"38,28",0.8622348262593723,1.301990984395613
LIP,24c+32,"38,28",0.660945168246479,0.7944901289456294
32,24c+32,"38,28",0.9277354290042571,1.641883629396748
STPi,24c+32,"38,28",0.7971772528578023,1.09082004465181
9,24c+32,"38,28",0.9400528823360863,1.7385038546524485
45A,24c+32,"38,28",0.8524095604363274,1.2649006991182576
8B,24c+32,"38,28",0.9193902404772074,1.5850715517119236
7B,24c+32,"38,28",0.6073116937724928,0.7046510618496323
F2,24c+32,"38,28",0.8100300013221134,1.1271162707206102
F7,24c+32,"38,28",0.945588487932174,1.7883720122055269
ProM,24c+32,"38,28",0.3684496807428223,0.38662806871381084
STPr,24c+32,"38,28",0.7531062416934794,0.9800931864729754
24c,24c+32,"38,28",0.9717604796182615,2.0
OPRO,24c+32,"38,28",0.5079195682324175,0.5599220140480509
