area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",-0.3654400104910766,0.003786,-0.23176985790196594,0.015773,0.13367015258911066,0.011987,0.12168315258911067,True,0.0927386359178,0.0101727934356,-0.0940659414092,0.0237104649317,-0.105658067589,0.0039481001959,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
V2,24c+32,"38,28",0.0118090994015429,0.043747,0.20353325320178614,0.039852,0.19172415380024324,-0.0038950000000000026,0.19561915380024325,True,0.133015756708,-0.00330550016114,0.0826058541167,0.0599067677968,0.00341431312094,0.045620057916,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
V4,24c+32,"38,28",-0.6310155839913804,0.096906,-0.41531650364261874,0.01233,0.21569908034876162,-0.08457600000000001,0.3002750803487616,True,0.149649252977,-0.0717756050395,-0.168560045951,0.0185348400817,-0.182442768469,0.10105509709,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
1,24c+32,"38,28",-0.2018769774853945,0.054903,0.031619304985562854,-0.127009,0.23349628247095733,-0.18191200000000002,0.41540828247095735,True,0.161996723343,-0.154380011634,0.0128329875036,-0.190923885153,-0.0583678051651,0.0572537097347,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
3,24c+32,"38,28",-0.8730716936762427,0.04628,-0.6805477182989856,-0.000506,0.19252397537725707,-0.046786,0.23930997537725707,True,0.133570662651,-0.039705039933,-0.276206588618,-0.000760634961989,-0.25242738992,0.0482615100545,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
MT,24c+32,"38,28",0.2837726654633429,0.175566,0.16415839520942713,0.03625,-0.11961427025391577,-0.139316,0.019701729746084223,True,-0.0829868451916,-0.118230824249,0.0666252036627,0.0544921291939,0.0820459462751,0.183082979132,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
V6,24c+32,"38,28",-0.0144717349644775,0.139254,-0.11199822496265499,0.217226,-0.09752648999817749,0.07797200000000001,-0.17549848999817752,True,-0.0676626267951,0.0661711061783,-0.045455515927,0.326540889828,-0.00418414926422,0.145216255858,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
DP,24c+32,"38,28",-0.534357985245034,0.199567,-0.5650847054119063,-0.259572,-0.03072672016687228,-0.459139,0.42841227983312774,True,-0.0213178040072,-0.389649303848,-0.229344856452,-0.390196716113,-0.154496580837,0.208111598467,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
TEO,24c+32,"38,28",-0.6533513883825259,0.031259,-0.4067578374190687,0.072362,0.24659355096345725,0.041102999999999994,0.20549055096345725,True,0.171083440091,0.0348821497108,-0.16508643207,0.108776812489,-0.188900621638,0.0325973756005,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
8m,24c+32,"38,28",-0.0534280634471067,0.175673,-0.09599544609746812,0.165189,-0.04256738265036142,-0.010483999999999993,-0.032083382650361425,True,-0.0295327036374,-0.0088972692399,-0.03896064005,0.248317250466,-0.0154474216747,0.183194560411,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
F4,24c+32,"38,28",-0.2562527998612607,-0.015774,-0.13640818252535505,0.135711,0.11984461733590565,0.151485,-0.03164038266409436,True,0.0831466570401,0.128558072378,-0.0553625230706,0.204005002622,-0.0740892482225,-0.0164493746672,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
5,24c+32,"38,28",-1.1659723662245003,-0.026274,-0.8928749572727158,-0.164674,0.27309740895178447,-0.1384,0.41149740895178444,True,0.189471476529,-0.117453458871,-0.362381563232,-0.247543086424,-0.337112476853,-0.0273989393944,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
2,24c+32,"38,28",-0.2115208329751677,0.088933,-0.19266648851660334,-0.059867,0.018854344458564348,-0.1488,0.16765434445856434,True,0.0130809021486,-0.126279441329,-0.0781954771185,-0.0899939392676,-0.0611560908096,0.0927407276075,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
8l,24c+32,"38,28",0.1008944412228056,0.16706,-0.024447915992949414,0.064032,-0.125342357215755,-0.10302799999999998,-0.022314357215755032,True,-0.0869609183932,-0.0874349346861,-0.0099224129237,0.0962548970081,0.0291711673163,0.174212788887,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
F1,24c+32,"38,28",-0.9132014473390392,0.023885,-0.5589429352615399,0.014027,0.35425851207749925,-0.009858,0.36411651207749923,True,0.245780007997,-0.00836601298807,-0.226852162207,0.0210858233435,-0.264029929607,0.024907652715,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
STPc,24c+32,"38,28",-0.2881127222517029,-0.004758,-0.145302322759039,0.021164,0.14281039949266391,0.025922,0.11688839949266391,True,0.0990800218845,0.0219987612778,-0.0589722921824,0.0318143840623,-0.0833007678609,-0.00496171704493,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
7A,24c+32,"38,28",0.0876325584812345,0.03126,-0.0028347102854700307,-0.022945,-0.09046726876670452,-0.054205,-0.03626226876670452,True,-0.0627650297253,-0.0460011903042,-0.00115049339909,-0.0344916387408,0.0253368173195,0.0325984184162,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
10,24c+32,"38,28",0.7383862799367359,0.313056,0.2464719749997374,-0.259452,-0.4919143049369985,-0.572508,0.08059369506300151,True,-0.34128382997,-0.485860150515,0.100032931673,-0.390016328375,0.213486386911,0.326459708116,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
F3,24c+32,"38,28",0.6416441204309686,0.09415,0.2682417612123073,0.073127,-0.37340235921866133,-0.021023,-0.3523793592186613,True,-0.259061763391,-0.0178412143486,0.108868400844,0.109926784319,0.185515750598,0.0981810970533,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
TEpd,24c+32,"38,28",-0.508077174776269,0.016372,-0.29534433438371904,0.111161,0.21273284039254997,0.094789,0.11794384039254997,True,0.147591313773,0.0804428895442,-0.119868230948,0.167100677885,-0.146898125361,0.0170729784488,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
46d,24c+32,"38,28",0.5071955235149366,0.337073,0.15363218039682577,0.036685,-0.3535633431181108,-0.300388,-0.053175343118110785,True,-0.245297708697,-0.254924924879,0.0623530419814,0.0551460347442,0.146643217398,0.351505012502,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
9/46v,24c+32,"38,28",0.3360098867767933,0.2712,0.15032518569116535,0.097202,-0.18568470108562793,-0.17399799999999999,-0.011686701085627943,True,-0.128825661944,-0.147663778444,0.0610108675803,0.146117074259,0.0971490649862,0.282811614667,1.44136423041,1.17833907431,2.46390834376,0.665233686704,3.45870427909,0.95894222845
