% # columns="iter, evals, sigma, 0, fitness, xbest" seed=24690, Mon Apr 13 00:10:23 2026, <python>{}</python>
1 12 17.929290062182297 0 0.79276601771882 0.130888922911995 52.42687094271511 0.3149721720484715 115.3499698428933 129.96231684666995 335.0350129967455 -28.61415476236319 -35.094060577579114 -99.47921430136
2 24 17.78865632902094 0 0.8159933964590526 0.13182239289556202 51.67763437229446 0.31972774452888597 133.34274384899334 135.06415640229844 355.8128220594496 -37.0693632389407 -34.66768475417504 -102.05721719476287
3 36 17.887199638386612 0 0.7553020642709336 0.13751112033392454 53.85866248056519 0.2756912536928106 111.80847590903228 129.45174838957263 337.70387670717145 -35.73573121808876 -33.52291523233819 -100.67460057774927
4 48 19.14018947628954 0 0.7372896156751796 0.14718013244925837 51.61327945735181 0.29548620081255234 106.34975995894108 123.6606716935118 345.75069937945085 -34.58460346481296 -36.52447044759981 -92.69632281481614
5 60 22.4903729846739 0 0.6044626121082446 0.1324482023288279 55.01726862344061 0.2943354399011587 92.48036552618831 129.55669551867172 348.523467223757 -38.16703435824282 -36.461800121736694 -102.30591281356041
6 72 25.712186568585928 0 0.6067916696685034 0.12989322949602872 50.35102720354382 0.34521152100192115 92.65064088904474 129.5830709857163 363.7211766169833 -38.37233773276787 -38.8100867107638 -106.68149910667513
7 84 25.905849469583984 0 0.6041961018642431 0.14463788685153509 52.47431770910945 0.3244406561346094 98.75605033765358 145.32961982075608 353.22753943743334 -41.134584388563646 -42.24527526509253 -78.28092347986569
8 96 25.82816932998794 0 0.6207734624382821 0.1145445439740841 46.58237886726448 0.337241685189131 113.97224110983923 132.38822341141267 368.40696503881634 -43.784945817825545 -35.959381542200326 -69.97392660977815
9 108 24.399904359886346 0 0.6694330058513254 0.0911927810259703 53.74964243374201 0.3092787688508688 109.18494979098504 116.64484660732157 330.26001479620453 -37.29695390548744 -38.28042564354523 -87.96828168803165
10 120 23.461715605948974 0 0.6579588032764518 0.11659599907312582 52.48629366283514 0.26354658920633184 98.03179504784723 120.39224337358115 356.4594575482933 -39.26214005601378 -37.80472298113416 -68.61389412297768
11 132 24.018318396495623 0 0.6775167476765818 0.1078629948433472 46.9703748833055 0.2926124858324042 122.31300467006322 115.0007871377987 330.0245908658143 -43.73474125112426 -34.06175144686324 -63.45779652135928
12 144 22.505106979838423 0 0.5828040173409622 0.11067573567580957 49.96098201860383 0.3520108047676383 97.80371629802995 132.49236242247198 337.11059227069865 -37.18625299616947 -40.434401871126695 -71.42303608714451
13 156 21.060604924957506 0 0.5754138816702734 0.11214246162034129 47.060500188219784 0.3446729796560162 98.70684357919022 119.6503485889129 328.05045802204694 -38.35071117994818 -41.61279526752919 -74.2372887950665
14 168 20.682411682459747 0 0.5876311874565212 0.10111444899720685 44.06322995838195 0.31684969099452975 91.90564287181978 112.38241629921063 331.64119667710963 -34.911404255519386 -37.58506554164398 -74.07464359299777
15 180 20.191851213923286 0 0.6591965165915862 0.10723546754076614 50.87365228892203 0.35784956275883806 92.10972243899198 126.57505163145031 357.30165518692706 -36.54666190397502 -42.72176282302304 -82.57079405160523
16 192 18.410223235326722 0 0.568674625145009 0.10288580942668879 47.80409132356267 0.32831307121944137 96.55592238809515 121.45134823081426 355.23201493816686 -37.10367475053463 -39.1109537897525 -89.76351895048997
17 204 17.54435106177173 0 0.5946746614091827 0.11269898981791737 52.30799314629149 0.3243609656550781 90.97420768273462 115.48706604812617 366.73244215187884 -34.35014491947934 -39.53758479443411 -74.64558119214846
18 216 17.676496639252207 0 0.6048350733500598 0.0995632639880504 54.169891253853706 0.3425041898135359 92.38650746035451 118.13607531484253 339.92160216529203 -34.17528620879545 -43.67484146342214 -80.86871198347836
19 228 16.771342727025328 0 0.5555484510903614 0.09540061662345696 53.01962894154235 0.32914897550164657 98.0093311349219 115.2376395094598 352.61273884815665 -37.42299450800632 -42.35083375100279 -74.94490104106964
20 240 18.052517033566147 0 0.5577334194619479 0.09162605729006701 50.04798105667851 0.3329373346381712 97.68121367679711 107.10584336397179 349.38592107583526 -37.621175302759156 -41.994232296708425 -70.96627856309445
21 252 17.8710026934329 0 0.5821550788181424 0.09454806673794211 55.27200877435079 0.31857188227203437 92.21779340931104 104.51466375732124 367.3671265451362 -34.30897018790165 -42.850071614045135 -65.97402693936588
22 264 17.40657773068695 0 0.5813402919840356 0.09210478608347733 57.5072447099207 0.3331221125425153 94.36726454604911 99.43171291439144 376.4870387383012 -35.788795920802826 -47.50491996433405 -71.28825981916002
23 276 18.874648885885918 0 0.6037489212743161 0.10378785658310151 44.641621421652204 0.30504098494399035 90.61402018119863 114.32886304896716 375.29129670848573 -36.944159389342055 -42.26057205773821 -82.48125923502748
24 288 20.52464656045432 0 0.5597048032835744 0.09199316626202954 45.64037098625815 0.33265631135790985 96.37479095613973 115.22356692801684 380.06782132434125 -36.869810961454405 -41.724695292083915 -86.23071581304161
25 300 19.945086962392672 0 0.561121884039397 0.0966390409704258 46.729567854340864 0.30113277267960936 103.32064499281911 119.00535195626532 370.69169546912417 -39.843211385698694 -39.56684608604218 -72.08655530438433
26 312 19.445191785532238 0 0.5941393388613533 0.0969681337919403 45.7624334684236 0.26082541757519756 97.55174016944227 117.58974031103223 334.5957683648173 -37.77772140468895 -39.93159139227664 -70.42855870196539
27 324 18.877748121141572 0 0.5580587194107445 0.09863554958118242 47.852881635928114 0.2643115862899611 111.03650594357137 110.87450574656259 364.2707519690946 -42.81460860458689 -38.73089899243996 -58.63131238133472
28 336 18.2812130732752 0 0.5686035286155171 0.08883092237943885 49.055604180688235 0.2900668413237542 102.83080754036584 107.14183070992677 362.2669303652261 -38.957798160538836 -41.11389275859408 -68.96757673883326
29 348 19.03207907664088 0 0.5599304704766805 0.09345047420330059 45.00338529872152 0.2655304449862291 100.12714924412859 105.97786823704185 342.5087775127398 -38.66791082657423 -41.57097996936553 -65.34111203255094
30 360 19.340499198226684 0 0.565473702045173 0.08463441055591574 50.13003841320025 0.29945042709002395 96.84912599347471 89.00135664433289 359.2851074030414 -36.950123733391926 -41.67516913261441 -65.92695941373388
31 372 15.93334174403746 0 0.5786982413416453 0.09734658211069176 48.58633337065017 0.28014170852183135 96.64400615934812 121.70867031994403 342.12704796096403 -37.12959408157635 -39.899434773607126 -66.5426208780336
32 384 14.459887853144794 0 0.5558263813396647 0.09979080839795995 48.50035998182659 0.27903550196624194 100.20573015539021 108.1809742826518 359.6285373461737 -38.729916629143545 -42.27475461238298 -56.68789712147042
33 396 12.921392687594878 0 0.5567553829997998 0.09295188103928168 49.207595581930505 0.2870807187700882 94.59570776615263 107.75436470835916 349.4284397030168 -36.22619002485933 -41.315322883962914 -66.26371060304531
34 408 12.290932149849212 0 0.5552672492468633 0.09571692151546754 48.87473913804589 0.2973025389524387 96.17571948935509 104.62563932801619 371.4300333205979 -36.98304444252559 -44.247892088904806 -66.8907133861115
35 420 11.168149541751257 0 0.5661292993048122 0.09330747515375395 47.52704274286476 0.2997629313163206 95.45735973382126 116.13504100788391 350.8522676337295 -36.06741288379389 -41.29043500333068 -69.65040962442697
36 432 10.76688672358563 0 0.5541764192923845 0.088038551273105 48.629891847612264 0.2919454586198182 95.9389815616913 111.38370915710807 348.97114626625086 -36.58931279419236 -43.9831998038415 -68.91253228612244
37 444 9.611201863983203 0 0.5538113969751093 0.09123982372810693 49.55667569906749 0.2831635938295276 98.99262667827344 113.16777905823743 354.84906855624496 -37.725930482103166 -41.031671864593854 -65.16242424275967
38 456 8.373694187316662 0 0.5555410328473064 0.08536618025761446 48.82540468278341 0.2971239894813383 99.5485634935928 112.40944005580752 352.92901121786696 -37.78907285478138 -42.13897404815375 -71.18867073951193
39 468 7.985593040818491 0 0.5541915286905106 0.0899100004406947 47.62312776137869 0.2909722552430273 98.76923800870185 116.38471877868868 348.545326482197 -37.643133077065706 -41.00696179463595 -65.1019765283461
40 480 7.594580645437575 0 0.556189493864367 0.09003946315502376 50.62972119716032 0.29701834767524904 100.25001521778557 113.5145942157611 351.1822972220391 -38.324849467880654 -42.4274224208003 -64.23378519391638
41 492 6.561011478305207 0 0.5558293681335515 0.08871892394600014 49.20867689408393 0.29568500785058527 97.85887442538325 114.2541502937366 354.1488048367513 -37.04828508266647 -41.36036473106815 -67.94575377080807
42 504 6.279454381940803 0 0.5540293773884755 0.08891912279502867 48.367566140467865 0.2862507127619249 97.74383275006986 112.14401379670744 357.03477232930356 -37.30046574190269 -42.81163612876971 -68.1843697845121
43 516 6.20150005846428 0 0.5538277555277303 0.08612626398291753 47.81653344601269 0.2830202676352094 98.45908131730715 110.9973440066664 348.9441363970268 -37.45178130214697 -42.33227788959378 -66.50833280147823
44 528 6.173656161000901 0 0.5535720244307207 0.09001599201186189 48.49598143320296 0.2705359041837474 98.38174806351641 108.75630233969758 354.2401504402896 -37.566161198019174 -41.62809245065618 -65.48236155658641
45 540 6.126182298083025 0 0.5534784626805695 0.08699909674703898 48.12265422840947 0.27004633433330455 100.03271831233491 111.73484941519133 349.77537591676696 -38.04402626133925 -41.9093724184816 -62.96773928231979
46 552 6.607270588271888 0 0.5531198510184081 0.0875759027013413 47.549671133460414 0.2704255398709075 101.78599443274004 110.23285281572053 363.0420044777847 -38.956797979880164 -41.66225580618918 -66.55574190272515
47 564 6.891511151061288 0 0.5535956310332192 0.0864635774574037 47.96113584649194 0.2680426554895752 100.52473086943544 108.83149767150852 362.2727084486692 -38.44811454785447 -41.614616517959554 -65.78378432995362
48 576 7.567836212429335 0 0.5534273239689835 0.08382240931396934 47.76743416974021 0.26379698080803476 99.10011166664204 104.55249576463142 361.8847922029752 -37.80450360242756 -40.79030778879668 -70.02572819354434
49 588 8.535141582265707 0 0.5537848934019638 0.08770642420449448 47.642239623830115 0.2644584758637989 101.42024876009071 104.94250104142544 365.6251702258507 -38.9618850852198 -40.78365181463958 -69.73046556043846
50 600 9.241925996515159 0 0.5550031044312769 0.0826223253601437 47.296391598640014 0.2836366807188244 100.06768738951173 109.0464849713082 364.4832973764712 -38.30401504310214 -41.94588705243784 -73.34168170321085
51 612 9.996006367279643 0 0.5536902524475118 0.08035086766320836 46.2528520390774 0.273109053387908 105.07469820230801 107.1281673278048 372.2872513974177 -40.36383862375831 -40.566695708928144 -73.33514477602557
52 624 9.499050452174956 0 0.5529728163978516 0.0820404960626797 45.53857987040021 0.26937818080744713 103.43640456767862 112.55154234120437 364.7167714639431 -39.45551443508815 -39.53819849925043 -73.42986905790191
53 636 8.486194140351502 0 0.5525461893240452 0.08641771777030614 47.00131944994862 0.24443685813540847 103.10747973753725 111.92376160763577 353.32144001861775 -39.313602926677866 -40.02590182892467 -60.21716157205869
54 648 7.809505998173739 0 0.5522940657332296 0.08504214832798428 47.1447145415161 0.24010709991225293 102.21192209614868 108.33747781443064 352.9680248019644 -38.93857025700853 -39.47674665446514 -59.83338394740877
55 660 7.284136651217869 0 0.5526139185221366 0.08412424749490505 47.99666902680818 0.2558826485568907 104.07556793274586 113.56762842764 357.8729252689848 -39.680365723808706 -41.26839949625593 -61.43026783177216
56 672 6.839999852903186 0 0.5532221372266869 0.07999708722778574 46.00395041442926 0.2599205296454798 103.60284023384689 109.4783647357722 368.02731222631945 -39.59496903968795 -40.23694292898384 -67.75890580475347
57 684 6.84471814066203 0 0.5525972281265661 0.07990579044756477 46.14150961025945 0.2504973833633532 103.47832234076265 105.88998787843872 367.0365741568671 -39.52864276036581 -39.69151423767198 -64.5112415221155
58 696 6.760051315871031 0 0.5526236832773209 0.07905432435192314 46.37900640790751 0.24183557697524394 102.28789590610866 107.46280838923545 361.9705355142844 -38.98316107943724 -39.977322991310146 -64.72208758282713
59 708 7.258691026500516 0 0.5515274531527559 0.08116936139978227 46.40244987277827 0.22771405282622326 105.19324067768318 106.09479019591505 360.71985891267207 -40.15132354327602 -38.36460007242083 -61.24077056855174
60 720 8.132101280993387 0 0.5518304824166769 0.08300807545929534 47.27822819376587 0.21639921167659804 104.49340513806838 105.59365703533736 359.7473368398653 -39.879405410887294 -37.65478865398783 -57.10033698680873
61 732 8.872087113373466 0 0.5514267018774823 0.08065485413944087 46.648752735766806 0.2189445142879716 105.35738997169767 107.91511274646057 360.6740205999042 -40.099856392691535 -37.83432695157138 -58.05470565690547
62 744 9.420430117682791 0 0.5508979332698274 0.08223913973183967 47.29194186058188 0.22520533296075934 108.81655567067249 113.21552218717582 355.7486399241799 -41.527947342605565 -38.54477511959946 -55.22110722699307
63 756 9.282096227467637 0 0.551236920218285 0.07837414617675352 45.87156936945153 0.2153748886245086 107.04672040447733 101.80500624814668 364.7504074713981 -40.82019444513247 -36.319460176673644 -61.06699511433201
64 768 9.095119106768166 0 0.5515343979746712 0.08473370720530932 49.53232125869679 0.22616276473906027 106.23425956872317 104.24199840883644 352.6872461329328 -40.63247930293367 -39.29510482433588 -52.21692480145411
65 780 8.509444175875812 0 0.550334588688615 0.08332655634529836 48.433018145936714 0.202995060713697 111.1847425090341 109.89459913463423 349.5086379288404 -42.52776704201588 -36.58017373559849 -49.466029688954414
66 792 8.257684630370655 0 0.5495315767165738 0.0797858436119609 48.14885281521147 0.20238542034524415 111.13258384868442 104.9493850288483 355.1017186983267 -42.479355854743574 -36.480770393126114 -51.13479878058131
