area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",-0.023210752581631,0.003786,-0.023386152269505238,0.015773,-0.00017539968787423643,0.011987,-0.012162399687874236,True,-0.0441564851711,0.0101727934356,-0.0122078717782,0.0237104649317,-0.0120983331538,0.0039481001959,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
V2,24c+32,"38,28",0.0335689192068627,0.043747,0.0342583269440057,0.039852,0.0006894077371429955,-0.0038950000000000026,0.004584407737142998,True,0.173556879667,-0.00330550016114,0.0178832865641,0.0599067677968,0.0174974062883,0.045620057916,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
V4,24c+32,"38,28",0.5054526326408569,0.096906,0.5056215064126235,0.01233,0.00016887377176655338,-0.08457600000000001,0.08474487377176657,True,0.0425136001619,-0.0717756050395,0.263940918858,0.0185348400817,0.263461269584,0.10105509709,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
1,24c+32,"38,28",-0.1351595497032337,0.054903,-0.13487483188705657,-0.127009,0.00028471781617714353,-0.18191200000000002,0.18219671781617716,True,0.0716770832397,-0.154380011634,-0.0704063941262,-0.190923885153,-0.070450333546,0.0572537097347,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
3,24c+32,"38,28",0.0461615099080281,0.04628,0.04592908322846547,-0.000506,-0.00023242667956262925,-0.046786,0.04655357332043737,True,-0.0585129047484,-0.039705039933,0.0239755712047,-0.000760634961989,0.0240611468235,0.0482615100545,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
MT,24c+32,"38,28",0.2760532899709556,0.175566,0.2762477473705172,0.03625,0.00019445739956164276,-0.139316,0.13951045739956164,True,0.0489542221211,-0.118230824249,0.144204871329,0.0544921291939,0.143889546818,0.183082979132,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
V6,24c+32,"38,28",0.2853393755645742,0.139254,0.2847059212361859,0.217226,-0.0006334543283883498,0.07797200000000001,-0.07860545432838836,True,-0.159470732229,0.0661711061783,0.148620146696,0.326540889828,0.148729810261,0.145216255858,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
DP,24c+32,"38,28",0.1831413731561176,0.199567,0.18312139340698824,-0.259572,-1.9979749129345192e-05,-0.459139,0.4591190202508707,True,-0.0050298578455,-0.389649303848,0.095591718757,-0.390196716113,0.0954602975021,0.208111598467,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
TEO,24c+32,"38,28",0.1567724526987629,0.031259,0.1571312177023904,0.072362,0.00035876500362752584,0.041102999999999994,-0.04074423499637247,True,0.0903182996196,0.0348821497108,0.0820245133083,0.108776812489,0.0817158063022,0.0325973756005,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
8m,24c+32,"38,28",0.2153823204620917,0.175673,0.21441126426857088,0.165189,-0.0009710561935208084,-0.010483999999999993,0.009512943806479185,True,-0.244461258336,-0.0088972692399,0.111925433129,0.248317250466,0.112265513978,0.183194560411,0.00397222938362,1.17833907431,1.91566168898,0.665233686704,1.91850830082,0.95894222845
