% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=61725, Wed Apr  8 03:09:40 2026, <python>{}</python>
1 12 19.51150666972977 0 0 10.168742042276524 9.795337315769475 4.806034676106745 0.5666659320274415 0.5690398442216802 0.09462207366239687 0.4234395090117373 0.2882617063666257 0.38661735444968487
2 24 18.417204862538025 0 0 9.678582931822795 9.407251785258238 4.5110536126517955 0.5040926702952537 0.534534620185604 0.08997124138237873 0.399064468184324 0.27047001257712033 0.35317058676480984
3 36 19.124098781977683 0 0 9.777049949894629 9.837011419368801 4.802098894895566 0.49379808186998675 0.5597142504937654 0.0924474503163043 0.41938962727959905 0.30132141109246713 0.3699027795257897
4 48 19.845676622012522 0 0 10.217428613213547 10.65554830572556 4.921533836922921 0.5457484827632989 0.5790989782719149 0.0959894994606214 0.43097490465556754 0.3032292806704138 0.38203133564905095
5 60 20.353165836822775 0 0 9.688651466789935 10.987161308980442 5.132782641370735 0.5679651398976779 0.6092271306718967 0.09712925165870027 0.441861256019168 0.3347635774829283 0.394684442226378
6 72 21.94937241406746 0 0 10.693852542524702 12.507159516508972 5.437856417486066 0.589511080072684 0.6493236597228403 0.10459893796139999 0.4841891224166723 0.3645974560525331 0.43097544311625824
7 84 21.096267969247815 0 0 10.289838294381678 11.813727768790582 5.359942304108775 0.5582029791717213 0.6161920074853491 0.09890965297827295 0.4600747768883371 0.35581241610408854 0.4159606022419725
8 96 21.2604598517909 0 0 11.258821961033423 12.289209809776898 5.385070582802567 0.5223192623596115 0.621368308735599 0.09783978710222752 0.45227379936385387 0.3651144340111413 0.43163936711076295
9 108 22.567411350098503 0 0 12.145089097303579 12.722363426088219 6.319364255105232 0.5521240620849329 0.6530394233421735 0.10239000163082378 0.47859956773033574 0.37625633038303335 0.44600019786168704
10 120 21.472338532189305 0 0 11.233038981175916 12.00849702670545 6.004241658367918 0.5372766365664032 0.612431874184613 0.09524161996725468 0.4487462119546248 0.35554790016097515 0.4274800199832249
11 132 22.957851196818655 0 0 12.36903620946309 12.46311154571173 6.47602263061413 0.5745896768547707 0.6680728758448745 0.09914505055781779 0.47138848618592005 0.37145223578446834 0.49342993684098846
12 144 23.983366941870095 0 0 12.645969171984248 12.58210305659236 6.943132321852825 0.6078285284666094 0.6592183472262388 0.10018934181380029 0.4833966185440414 0.3920389890704254 0.5303023495903728
13 156 24.44517180999079 0 0 13.531733520484039 12.594260371131679 7.035184767048142 0.5776531250756444 0.679930646378156 0.10255932727009784 0.4825847797234776 0.3995093462058071 0.5475711321484222
14 168 24.468091639731625 0 0 13.684937755920663 12.236236412905104 7.208021844643958 0.5742058063482176 0.6879528912474037 0.10278855824464724 0.47197864834538367 0.39666592522941607 0.5619031119666302
15 180 25.92797423834333 0 0 14.256827658217407 13.148940118497576 7.753530357649846 0.5959644660394313 0.7384338574113314 0.10957122362742398 0.4915819807016992 0.4126733095105823 0.6009930649802292
16 192 24.944433110450028 0 0 13.732359125643782 12.805461889850726 7.299323377284371 0.5607392328458216 0.7340010052731616 0.10542205138510953 0.45952213738921166 0.3730920392731686 0.5942957828491473
17 204 25.359915772379935 0 0 13.938533656783171 12.92748934579231 7.215416869945687 0.5740838624907202 0.7930439902299721 0.10399166469853448 0.46246022408217163 0.3592882598945234 0.6260774478835632
18 216 23.71904715410595 0 0 13.309073013130387 12.086370619371023 6.889620272107278 0.5046346668469203 0.7399983196931423 0.09645643016478515 0.43092324685013067 0.3212047312283993 0.5860473329197186
19 228 24.534545080330037 0 0 13.74386565401267 12.305842689200311 7.481999320025519 0.5349655304671739 0.7641003731354801 0.09737597460564418 0.43506938305490805 0.32453638594781015 0.6034464773390111
20 240 24.425620546524133 0 0 13.635765324953873 12.273425950134099 7.648205562307864 0.5336441545564073 0.7521660986876844 0.0953408417509287 0.425321802234612 0.3072347197744711 0.599789495141709
21 252 24.497019560531587 0 0 13.568981584198344 12.214692592047152 7.845429150910486 0.5227829268393782 0.7819157420708929 0.09373723892766384 0.42853373567081815 0.2967306231159875 0.5898613837397051
