% # columns="iter, evals, sigma, 0, fitness, xbest" seed=74070, Tue Apr  7 18:49:55 2026, <python>{}</python>
1 12 18.506713974728367 0 0.5069254149518387 304.8061646900409 276.84428136578487 25.407904662813564 0.8708129434133708 3.2283037961892322 0.2008254797102006 0.4392304744910402 0.6555257199134883 1.03172350493298
2 24 20.3712598587828 0 0.47948794698558295 295.5479236229524 272.5856539657272 32.82210671964691 0.5028361306566527 4.562819731135757 0.2489242929438952 0.14437264908149117 0.7598521960593301 1.1762387255661297
3 36 20.483206657396654 0 0.422316361038107 292.9573854358965 256.7384635363588 23.866172763755625 0.8071933987441579 4.021842323503687 0.24644792866340748 0.6926833774173098 0.5260788329275286 1.5761612696105303
4 48 20.69573831779401 0 0.3899152401496552 283.3306534938484 256.4200574171384 19.33894381837618 0.6213157831077833 4.290145933722271 0.23548479609185713 0.17951795841222928 0.42540479414015 0.49147211155790527
5 60 22.71566291163583 0 0.48105380231055417 270.81635236702795 261.76262048948337 37.66404275055052 1.0972854664901126 5.462414097169156 0.36028231542659295 0.31517428205018655 0.7800853965926804 1.8076924193998762
6 72 21.907725284219676 0 0.3432469346324154 293.678533683825 260.0717922724331 27.862861539799162 0.6727158633299573 4.6012544488175875 0.32184003998378397 0.2886188739101806 0.26981281144495284 0.7366127525619768
7 84 22.66015512709602 0 0.3677107873016814 302.02241270441004 261.97666579438123 26.530057138438508 0.6004247548424344 5.355006264134394 0.44420917815021016 0.18521722922913963 0.23571104677095683 0.5365539511935327
8 96 20.01974126494394 0 0.3882269887120007 296.22284176075345 268.3975601755057 22.798946528022487 0.6317906292369707 5.31126057295521 0.27960805093751046 0.5323590850567991 0.40293554035733936 1.1448534146104126
9 108 18.835573949203372 0 0.3282891344308666 291.852262730366 255.7315631610084 26.53378630201254 0.8804629840125134 5.313765521719341 0.44924261273529154 0.1502183982822018 0.148322029422902 0.7135868145383565
10 120 18.836959236742594 0 0.35210112667930427 289.50270914222955 258.6255017266951 23.984837176713462 0.675744171897252 5.982905711342427 0.43109378922567104 0.1897609504604107 0.28157394508543165 0.7383379063126063
11 132 18.343829624610375 0 0.30141003646507314 296.7189763209322 250.27163106487572 24.115953460306695 0.6897143487017253 5.171984985804928 0.4245526775105174 0.31835903667307286 0.49670567396085885 1.6412367912334824
12 144 17.81414116999713 0 0.36313191260166 279.91750695669305 252.25325604173742 24.467289278198564 0.7803470382465527 4.903043304490655 0.35895989075380086 0.1344669252947184 0.5249875336412424 1.4502686969127672
13 156 18.437088942182275 0 0.31051305358570036 274.2071217850791 254.40184570213918 23.61784078086305 0.8496423728498745 5.685815715189732 0.4470617014987535 0.10035098889735662 0.2580513826073115 2.0276996848825783
14 168 18.609610072361328 0 0.2965098093482562 282.0559530901765 248.05560968540377 16.664449292302393 0.7807231434622665 5.693094842740888 0.4480242003331142 0.35719840777455275 0.2676374015322379 1.6093094063643005
15 180 18.774242144128493 0 0.3507571238924905 270.52830274072085 260.02364756562315 19.217848286333233 0.5043883079401457 3.9155693247619925 0.4446172745296286 0.33957566330285166 0.4466315537101589 2.0299952271085693
16 192 17.17118599119751 0 0.3463317083679427 282.29327766640426 256.4931686571409 26.352788612305087 0.9834379052165823 5.967391200320141 0.44603156097307023 1.0137632410456394 0.36320197827105005 1.6594443441326088
17 204 16.36055909487842 0 0.31725967557019175 275.5760343607065 244.70830119622545 15.162409985194532 0.701576157651758 5.243579202197784 0.44766564032107614 0.2981294571021089 0.23607018692967377 1.3449759264557117
18 216 17.49682389711473 0 0.3054464749251746 288.18526202006876 248.92742709946185 17.12590585412407 0.6974558639791579 5.763524154776767 0.4227686259073185 0.7017306558249196 0.3377498055821264 1.8458852392758744
19 228 17.968064269842614 0 0.33306953460461597 278.5336332914065 249.59919816584758 16.41767932403087 0.9192233777436938 5.8501305370947545 0.404123447315236 1.16897706767668 0.7215053646974269 2.349183509820737
20 240 18.538252296432944 0 0.34469391242223113 262.52791372861554 247.6937008309729 19.71125512338786 0.7152271971056353 5.852653129232099 0.4330733237769393 0.8477861592771774 0.7640078158593587 2.2487268012054744
21 252 18.259906063166312 0 0.29785313020264015 253.65550140281962 241.6678017626689 11.091469659160712 0.7330706871790178 5.745506309373168 0.44179723180685504 0.925231299693757 0.5352628263781205 1.9363141334962033
22 264 17.749616413640304 0 0.3551015039382639 274.4409417996082 242.27848896424422 15.767446023856998 0.8077598977354769 4.886179891400895 0.4499769009361434 1.390864544225632 0.38499020014270696 1.5522013294020476
23 276 16.854628867418757 0 0.3865066534861876 278.88551035902117 246.0908648594741 15.986495674906887 0.6816170879050858 5.05166518147886 0.32168377803963855 1.0574986520623497 0.1758040976866832 1.3909974321113374
24 288 15.680868918192962 0 0.3697267894372601 265.15392394887664 248.27005526473508 15.424775738163941 0.6174437455865819 4.694066061325056 0.4304968679765943 1.0144048834808723 0.6796233133160847 1.6683845277556304
25 300 15.463299297372668 0 0.35220136534304647 273.5812786363165 249.4589467814802 12.823973009854752 0.5025618238006403 4.621397232738211 0.4072634385396643 1.2516124535017716 0.7393250361404543 2.113550276345313
26 312 16.260604634185917 0 0.3477601027530812 261.11994653377633 250.3696619443414 10.349340446089627 0.6033334138032035 4.183183916614101 0.4420703043501168 0.6061191818942733 0.480372634500584 2.274948573630259
27 324 16.145587125935513 0 0.3360409760948563 254.51480509663355 255.89068188704587 17.279807421038004 0.5309625914290456 4.8262997291518746 0.44996566403986543 0.7567922923714077 0.5773259551501303 2.40995381745559
28 336 16.78620071236569 0 0.3418880299479732 263.71723089013113 257.2366986997691 23.103008643720734 0.6259832648923471 5.105236838706259 0.41765890638803005 0.9958989111082067 0.4232691440300992 1.8771496027759325
29 348 16.183005358483623 0 0.34026855473808115 249.54536370875863 251.85580660903275 15.197922189837618 0.5992638789799305 5.723139248101457 0.4458979046192957 0.9477572549621163 0.4823509485501555 2.024253916358263
30 360 16.64288202790686 0 0.34716904613164656 245.61967634462482 245.6843278490511 20.546198475861974 0.7736053336673787 5.302901773040793 0.44880943681275504 0.7705130216005399 0.5343435316690407 1.727935183923545
31 372 16.75153111243708 0 0.3441318971811026 240.20735442071646 259.26164670768634 24.21552262411201 0.5057412911966634 5.299603188671486 0.44991353431568876 0.8058315665836624 0.6596678219846209 2.4999785219554593
32 384 16.336978629931004 0 0.34019478829251903 252.5195504670363 255.9072200509939 25.34249676699968 0.6421714757939334 4.862597939687291 0.4367882248926607 0.391612748915442 0.3432620483181672 1.342560090216397
33 396 15.79724705244087 0 0.3413279500311448 253.4260871900905 260.6262920455376 30.62482403037292 0.5877406851480438 5.325301700364129 0.4496778797730445 0.2821994920542782 0.4820046330727586 1.3985446025050066
34 408 16.688744260319112 0 0.32904129530229387 252.68917253941862 251.75633437502484 20.762723263527732 0.5993724516802093 5.140276999274392 0.4195975358941914 0.10137536649488353 0.42574734034680806 1.3446120100938361
