area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",-0.349996714828465,-0.36544001049107666,0.003786,-0.3692260104910767,0.13632784682315666,True
V2,24c+32,"38,28",0.011808550486851137,0.011809099401542919,0.043747,-0.03193790059845708,0.0010200294946369252,True
V4,24c+32,"38,28",-0.5587511277256726,-0.6310155839913804,0.096906,-0.7279215839913804,0.5298698324405203,True
1,24c+32,"38,28",-0.19917850612432514,-0.20187697748539452,0.054903,-0.2567799774853945,0.06593595683739971,True
3,24c+32,"38,28",-0.7029314197092249,-0.8730716936762427,0.04628,-0.9193516936762427,0.845207536665376,True
MT,24c+32,"38,28",0.2763931607256888,0.28377266546334295,0.175566,0.10820666546334295,0.011708682450695817,True
V6,24c+32,"38,28",-0.014470724771917479,-0.014471734964477578,0.139254,-0.15372573496447756,0.023631601590368798,True
DP,24c+32,"38,28",-0.4887053044749268,-0.534357985245034,0.199567,-0.733924985245034,0.5386458839669234,True
TEO,24c+32,"38,28",-0.5739217761455416,-0.6533513883825259,0.031259,-0.684610388382526,0.46869138388127307,True
8m,24c+32,"38,28",-0.053377283593267065,-0.053428063447106794,0.175673,-0.2291010634471068,0.052487297272595254,True
F4,24c+32,"38,28",-0.2507873232089431,-0.2562527998612607,-0.015774,-0.2404787998612607,0.057830053182712275,True
5,24c+32,"38,28",-0.8229767163468987,-1.1659723662245005,-0.026274,-1.1396983662245006,1.2989123659747959,True
2,24c+32,"38,28",-0.2084217284514721,-0.21152083297516774,0.088933,-0.30045383297516776,0.09027250574947,True
8l,24c+32,"38,28",0.1005534715549093,0.10089444122280568,0.16706,-0.06616555877719431,0.0043778811682983546,True
F1,24c+32,"38,28",-0.7226653026881571,-0.9132014473390392,0.023885,-0.9370864473390392,0.8781310097865019,True
STPc,24c+32,"38,28",-0.28039683897946,-0.2881127222517029,-0.004758,-0.28335472225170294,0.08028989862233972,True
7A,24c+32,"38,28",0.08740892168967113,0.08763255848123455,0.03126,0.05637255848123455,0.003177865349720209,True
10,24c+32,"38,28",0.6281691998790693,0.7383862799367359,0.313056,0.4253302799367359,0.1809058470310621,True
F3,24c+32,"38,28",0.5660179757749185,0.6416441204309686,0.09415,0.5474941204309687,0.29974981190648003,True
TEpd,24c+32,"38,28",-0.468445673599741,-0.508077174776269,0.016372,-0.5244491747762691,0.2750469369235096,True
46d,24c+32,"38,28",0.4677572089191765,0.5071955235149366,0.337073,0.17012252351493656,0.028941673007090146,True
9/46v,24c+32,"38,28",0.32391054531703206,0.33600988677679333,0.2712,0.06480988677679334,0.0042003214240207715,True
PBr,24c+32,"38,28",-0.5598633840576376,-0.6326341762942919,0.032065,-0.6646991762942919,0.4418249949663101,True
9/46d,24c+32,"38,28",0.28455181403868873,0.29262798690645053,0.245636,0.04699198690645054,0.002208246833416019,True
F5,24c+32,"38,28",-0.5129364149262068,-0.5667065038434379,0.081314,-0.6480205038434379,0.41993057340150314,True
7m,24c+32,"38,28",0.3563458503290666,0.3726939703340577,-0.082866,0.4555599703340577,0.20753488657076755,True
25,24c+32,"38,28",-0.2704863094677135,-0.2773884461016035,-0.168438,-0.10895044610160351,0.011870199705738412,True
LIP,24c+32,"38,28",0.7865375378367672,1.0622868466126174,0.063567,0.9987198466126174,0.99744133201793,True
32,24c+32,"38,28",0.9898387434170041,2.0,0.812202,1.187798,1.4108640888039998,False
STPi,24c+32,"38,28",-0.4301434009976369,-0.46007262508244057,0.028622,-0.48869462508244055,0.23882243658446714,True
9,24c+32,"38,28",0.6107386498937094,0.7100985861602583,0.358544,0.35155458616025836,0.12359062705031053,True
45A,24c+32,"38,28",0.2419359484145646,0.2468294034970128,0.22115,0.02567940349701278,0.0006594317639623923,True
8B,24c+32,"38,28",0.47713592923958337,0.5192693907928242,0.223581,0.29568839079282416,0.0874316244496499,True
7B,24c+32,"38,28",0.11437717001426609,0.11487988786467118,0.111312,0.0035678878646711876,1.2729823814867926e-05,True
F2,24c+32,"38,28",-0.6642501968511765,-0.8003818598313399,-0.024718,-0.7756638598313399,0.6016544234484525,True
F7,24c+32,"38,28",0.8219028511529481,1.1626537875281504,0.25606,0.9065937875281505,0.8219122955846372,True
ProM,24c+32,"38,28",-0.4875288014428257,-0.5328134940253315,0.004375,-0.5371884940253315,0.28857147811320366,True
STPr,24c+32,"38,28",-0.5324860056454261,-0.5936086266618994,-0.05701,-0.5365986266618994,0.2879380861354365,True
24c,24c+32,"38,28",0.9930043438808122,2.0,1.081141,0.9188590000000001,0.8443018618810002,False
OPRO,24c+32,"38,28",0.04716669611018671,0.047201720078656834,0.176695,-0.12949327992134316,0.016768509544787334,True
