area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",0.47623625112378754,0.5181051661797254,0.003786,0.5143191661797254,0.264524204699808,True
V2,24c+32,"38,28",0.476134770344209,0.5179739264430563,0.043747,0.4742269264430563,0.22489117776362794,True
V4,24c+32,"38,28",0.3858379046497446,0.40690066437547073,0.096906,0.30999466437547074,0.09609669194126075,True
1,24c+32,"38,28",-0.26955572316143733,-0.27638467326849764,0.054903,-0.3312876732684976,0.10975152245965483,True
3,24c+32,"38,28",-0.26669518386603064,-0.2733025537696263,0.04628,-0.3195825537696263,0.10213300867391609,True
MT,24c+32,"38,28",0.4878154769839977,0.5331896218361719,0.175566,0.3576236218361719,0.12789465489522128,True
V6,24c+32,"38,28",-0.6284912267569319,-0.7389183788895672,0.139254,-0.8781723788895672,0.7711867270445616,True
DP,24c+32,"38,28",0.35793767236690294,0.37451851395500607,0.199567,0.17495151395500608,0.030608032235148686,True
TEO,24c+32,"38,28",0.36768179728041034,0.3857398570211339,0.031259,0.3544808570211339,0.12565667799443758,True
8m,24c+32,"38,28",0.48960552874005364,0.5355413591375705,0.175673,0.35986835913757054,0.12950523590836746,True
F4,24c+32,"38,28",-0.5495067787470356,-0.6176744611213453,-0.015774,-0.6019004611213453,0.36228416509808814,True
5,24c+32,"38,28",-0.4792273326040447,-0.521980775153736,-0.026274,-0.49570677515373596,0.24572520693331654,True
2,24c+32,"38,28",0.06303545393473775,0.06311914334373502,0.088933,-0.025813856656264983,0.000666355195470196,True
8l,24c+32,"38,28",0.4306103732575419,0.46064575491401966,0.16706,0.29358575491401967,0.08619259548843483,True
F1,24c+32,"38,28",-0.44769120675747803,-0.4818089986435249,0.023885,-0.5056939986435249,0.2557264202640774,True
STPc,24c+32,"38,28",-0.14498823968889635,-0.14601721066476758,-0.004758,-0.14125921066476757,0.019954164597633182,True
7A,24c+32,"38,28",0.20566649752012187,0.20864220080944623,0.03126,0.17738220080944622,0.0314644451640027,True
10,24c+32,"38,28",0.7506716946146578,0.9744921476166288,0.313056,0.6614361476166288,0.4374977773739268,True
F3,24c+32,"38,28",0.09748942635604402,0.09780005225789881,0.09415,0.0036500522578988143,1.3322881485392233e-05,True
TEpd,24c+32,"38,28",0.6007018760371705,0.6942445844096405,0.016372,0.6778725844096405,0.4595112406942052,True
46d,24c+32,"38,28",0.5982328304159888,0.6903905380795577,0.337073,0.35331753807955774,0.12483328271459973,True
9/46v,24c+32,"38,28",0.5526130191292532,0.6221353301025936,0.2712,0.3509353301025936,0.12315560591421633,True
PBr,24c+32,"38,28",0.0570117783628935,0.05707366838188208,0.032065,0.02500866838188208,0.0006254334942349484,True
9/46d,24c+32,"38,28",0.4223988382449162,0.45060822453846744,0.245636,0.20497222453846745,0.042013612832247915,True
F5,24c+32,"38,28",0.2427487402043413,0.24769290885329404,0.081314,0.16637890885329404,0.027681941311212724,True
7m,24c+32,"38,28",0.4718725644476655,0.5124765563390902,-0.082866,0.5953425563390902,0.3544327593883628,True
25,24c+32,"38,28",-0.006367633869934352,-0.00636771993433791,-0.168438,0.1620702800656621,0.026266775680562147,True
LIP,24c+32,"38,28",-0.23060906038543583,-0.2348326412581576,0.063567,-0.2983996412581576,0.08904234590299714,True
32,24c+32,"38,28",0.9107350393636627,1.5318171257917226,0.812202,0.7196151257917226,0.5178459292682367,False
STPi,24c+32,"38,28",-0.7361844728075364,-0.9420975272240202,0.028622,-0.9707195272240202,0.9422964005340253,True
9,24c+32,"38,28",0.8991035391241657,1.467521190557671,0.358544,1.108977190557671,1.229830409177185,True
45A,24c+32,"38,28",0.6943839641557611,0.8563724907746019,0.22115,0.6352224907746018,0.4035076127858891,True
8B,24c+32,"38,28",0.8340977264927051,1.2014545180973255,0.223581,0.9778735180973255,0.9562366173960404,True
7B,24c+32,"38,28",-0.42258124445823003,-0.4508302643847942,0.111312,-0.5621422643847942,0.31600392540766387,True
F2,24c+32,"38,28",0.09851935075145277,0.09883996496494313,-0.024718,0.12355796496494313,0.015266570706278114,True
F7,24c+32,"38,28",0.4715452060681634,0.5120555115909551,0.25606,0.25599551159095507,0.06553370195471481,True
ProM,24c+32,"38,28",0.3606361641045695,0.377616980748248,0.004375,0.373241980748248,0.1393095761928755,True
STPr,24c+32,"38,28",-0.19890828023835636,-0.2015956040687739,-0.05701,-0.14458560406877388,0.020904996903932244,True
24c,24c+32,"38,28",-0.294912704362373,-0.30393847167824123,1.081141,-1.385079471678241,1.9184451428644755,False
OPRO,24c+32,"38,28",0.806226885816155,1.1161536974337953,0.176695,0.9394586974337953,0.8825826441840033,True
