% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=24690, Wed Apr  8 01:14:17 2026, <python>{}</python>
1 12 18.31878520274659 0 0 9.532055989776579 8.963324159218471 4.497064847551293 0.5272176917110204 0.5497580027664928 0.08878599041121145 0.35447034701541397 0.2760746689274074 0.3600651477327582
2 24 17.12377544125587 0 0 8.915013907960727 8.34287817431756 4.163133904071502 0.4790472620054713 0.529411114945399 0.08258233065009302 0.3268668611939147 0.2561889633547232 0.32649844425802854
3 36 16.275167807652508 0 0 8.367975341125804 7.8651841053130225 3.921981388046463 0.4499552198614045 0.5146447954788449 0.07722088181507163 0.3048261525531657 0.2383579739576451 0.31421318435803103
4 48 16.083147526462696 0 0 8.14079160317988 7.826023812199648 3.804850240380852 0.4377635755205621 0.5256665450813578 0.076062934216931 0.3007354160184691 0.23795488467646722 0.30980327019984255
5 60 16.51524603038212 0 0 8.455017378448556 7.684763644258296 3.9272360539953133 0.44038351087913835 0.5180678365382061 0.08479255835708988 0.3064641226295957 0.23893050933409765 0.32294124991982787
6 72 15.723636219142245 0 0 7.727803237024629 7.358221191609598 3.630878470016209 0.41485775096767036 0.49567465181851444 0.07873605963141331 0.28600863051697345 0.2328590668524437 0.31498707489394884
7 84 15.343596997123925 0 0 7.689753266671637 7.206410181619706 3.5998512792335786 0.38196416453514187 0.48367996646727424 0.07632676071693555 0.276761493905404 0.22441590109486154 0.3022471979530767
8 96 16.85708954808699 0 0 8.8591655559172 8.02544898464727 3.9699698831285093 0.42280964686797756 0.5410955194678381 0.08415406288472367 0.30244675833798434 0.25360932698381244 0.31341558541128156
9 108 17.819830695686555 0 0 9.195306501350542 8.305864364786615 4.2263119341219815 0.46002372271000197 0.5667549105134342 0.09056025363726236 0.32748905039806125 0.2646892153325146 0.33501411317827146
10 120 17.179533120642308 0 0 8.6298485772044 7.861012899053187 4.033664880196808 0.44424267452853367 0.5470597605550042 0.08659113337779177 0.31393315724260945 0.24752073394405108 0.32300472608469594
11 132 17.50263261608017 0 0 8.885005101947323 8.0091615827823 4.130087297313745 0.4411969960807104 0.554019830767957 0.08958978926940227 0.3193491048979081 0.2460232636816144 0.33136465291867223
12 144 18.11818599040438 0 0 9.615527277058488 8.427596988701007 4.146141553995765 0.4463936583246552 0.5837725571397242 0.09354324336045432 0.33958592142076954 0.2431915069235601 0.3396067099080169
13 156 18.910950498532266 0 0 10.195779470647617 8.891111930637857 4.322698804261292 0.4797448335429492 0.6372000413324711 0.09282589203616565 0.34229087066549585 0.24964618888617598 0.36113099397115433
14 168 18.62509602172394 0 0 10.568767016157535 8.606518497579401 4.229925508206762 0.4645498461217182 0.6057667357794693 0.09110754045726571 0.33542070819330755 0.2340969132748293 0.3520620422844683
15 180 18.879639855974926 0 0 10.963636204967315 8.311150945619072 4.178549604615915 0.462452932497902 0.6123814719903726 0.09245204067729369 0.33818668577821054 0.22346080577981353 0.35564942296164553
16 192 19.840185065905473 0 0 11.550215457953382 8.923949725917094 4.384292885893449 0.48115519552345215 0.6507545052530435 0.10052235465057067 0.34466841835483664 0.23475312910382778 0.3600810240775955
17 204 19.463728194548445 0 0 11.491887195373977 8.770661346443628 4.252726748899513 0.4634279759733158 0.6287121981701781 0.09877248052149451 0.33625964569658084 0.22880396261838834 0.35513570105654674
18 216 20.123985537114113 0 0 11.931335183293832 9.190029064995487 4.437194624027639 0.467651084513656 0.655015149482578 0.1071738812790538 0.34301960243834206 0.2198123721263471 0.3693232308394922
19 228 20.64736293181892 0 0 11.832647223485301 9.640548618135474 4.664508636130215 0.48384466904439366 0.6691866337587233 0.10943847755434531 0.3409162048064993 0.22206285382607488 0.36955023354502525
20 240 21.05071606428044 0 0 11.928160428729832 10.051218030578047 4.829445571556299 0.49243549249365803 0.6809580251305043 0.11634177180354287 0.3396628981561983 0.22048866115003316 0.38296664911946227
21 252 23.379723822695876 0 0 13.803014453534571 11.596135679689532 5.32867543316267 0.5321776888355084 0.7312235466096416 0.11666666666666663 0.3830534793028879 0.2426700219826401 0.45040043049830214
22 264 24.47433153073367 0 0 14.554325597174667 11.85255607858542 5.520112487074512 0.5385935537588302 0.7689517404597604 0.11666666666666665 0.3929826772996331 0.25228553181595514 0.48245386677180524
23 276 22.725444520116703 0 0 13.533033594230046 10.939700251820986 4.914291099112288 0.48464277830374725 0.7117212523269804 0.10486354960278897 0.37016844649954256 0.22257678241734363 0.44728470807716336
24 288 22.71531380837098 0 0 13.28472216815071 10.149135852112627 4.921933232702146 0.4839472822153766 0.7017749611252957 0.11068688814908309 0.36581002439900995 0.21738188431593763 0.4521095920841289
25 300 25.7520215483917 0 0 14.745484756229065 10.914126376292346 5.66712782566881 0.5463956612571297 0.7536961868178131 0.11666666666666665 0.4268889613350755 0.24048792107446038 0.5489376698935454
26 312 25.193171753733 0 0 14.36520428300242 10.551863173394535 5.54508490194326 0.5306976821459171 0.728852504243829 0.11195246961044292 0.4019240225761566 0.22764393254507392 0.5261307054549439
27 324 24.299163190341396 0 0 13.992834480454174 9.894072608637162 5.396392502218229 0.5028813102316803 0.6963058085153311 0.10743045224961002 0.38000206064041303 0.21375857998039505 0.5049887042026313
28 336 25.46758509695994 0 0 14.680672375294494 10.753277417387906 5.7492715529571035 0.5175843093391441 0.7261246996508631 0.10921477087818657 0.3945243026127392 0.21878350256331128 0.5148340231237195
29 348 27.66107998042786 0 0 16.290230025666474 11.74255547224373 6.275907222378405 0.5544658557860835 0.7811966298490503 0.11666666666666664 0.42762263828823593 0.22714827772397128 0.5566200363774922
30 360 25.416949293485757 0 0 14.413531334230967 11.11953639462441 5.875367531954674 0.512583017914466 0.7106471149928365 0.10551119681124217 0.3644061107595809 0.21372830592045525 0.5150392876333896
31 372 24.202628335458105 0 0 14.022469293962038 10.511699187822888 5.493032832336287 0.4830083022528989 0.6530382386420948 0.10243823961181847 0.3348007092773101 0.20384810888161808 0.5144086400978231
32 384 24.65963452615007 0 0 14.44676528987549 10.442687166136304 5.648994220984018 0.48329505625064395 0.6782384013211272 0.10812986550761336 0.3369722902762148 0.20912620271695345 0.5304185705419571
33 396 22.393131748619048 0 0 13.219213512970901 9.080033673556885 5.1946458974535945 0.4310609947649045 0.6087852642359366 0.09846653639731921 0.3017627272131475 0.18453514287746078 0.4791610031479308
34 408 20.623545977010775 0 0 11.787510904098484 8.13010341973276 4.756877913572324 0.3938066164303179 0.5600680761120358 0.09126471473990265 0.2761336531139525 0.16408589471657525 0.43808525511641944
35 420 18.85949498609495 0 0 10.837171422710208 7.426098701472034 4.473945310955412 0.35655290710430576 0.5102013977732125 0.08412277315266578 0.24948379468214263 0.1423038271833426 0.39118754073335404
