area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_valid_value_norm,target_valid_value_norm,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized
25,24c+32,"38,28",0.2636083423335172,-0.168438,0.3660299493970505,0.142877,0.10242160706353332,0.311315,-0.2088933929364667,True,0.0554230399989,0.467978405517,1.84799691727,0.665233686704,0.198068484843,0.214777157044
LIP,24c+32,"38,28",0.1118369536335312,0.063567,0.12348981720632926,0.037658,0.011652863572798058,-0.025909,0.03756186357279806,True,0.00630567262527,-0.0389472158699,1.84799691727,0.665233686704,0.0668236056308,0.0566086786533
32,24c+32,"38,28",0.798694445158105,0.812202,0.7663529225196497,0.704386,-0.032341522638455245,-0.10781600000000002,0.07547447736154478,False,-0.0175008531325,-0.162072369687,1.84799691727,0.665233686704,0.414693831661,1.05885497695
STPi,24c+32,"38,28",0.1112268609068378,0.028622,0.04070406274481971,0.059489,-0.07052279816201809,0.030867,-0.1013897981620181,True,-0.0381617509765,0.0464002359125,1.84799691727,0.665233686704,0.0220260447214,0.0894257178928
9,24c+32,"38,28",0.6731156667495528,0.358544,0.6046679057153757,0.145686,-0.06844776103417716,-0.21285799999999996,0.1444102389658228,True,-0.0370388935147,-0.319974776164,1.84799691727,0.665233686704,0.327201793502,0.218999733345
45A,24c+32,"38,28",0.4076849692900133,0.22115,0.38004434930590897,-0.163953,-0.02764061998410433,-0.385103,0.35746238001589564,True,-0.0149570703965,-0.578898825626,1.84799691727,0.665233686704,0.205652047227,-0.246459256765
8B,24c+32,"38,28",0.7003952426822754,0.223581,0.6724684827055882,0.060359,-0.027926759976687143,-0.163222,0.13529524002331286,True,-0.0151119083131,-0.245360394794,1.84799691727,0.665233686704,0.363890478616,0.0907335289935
7B,24c+32,"38,28",0.1566104119420616,0.111312,0.19147221730304925,-0.018539,0.03486180536098765,-0.129851,0.16471280536098765,True,0.0188646447596,-0.195196068081,1.84799691727,0.665233686704,0.103610680036,-0.0278684022931
F2,24c+32,"38,28",-0.1762205425624075,-0.024718,-0.14312600339593534,-0.00053,0.03309453916647215,0.024188,0.008906539166472147,True,0.0179083302885,0.0363601550605,1.84799691727,0.665233686704,-0.0774492652334,-0.000796712509593
F7,24c+32,"38,28",0.3045447536277515,0.25606,0.23559498171518198,-0.103096,-0.06894977191256954,-0.35915600000000003,0.29020622808743046,True,-0.0373105448761,-0.539894486973,1.84799691727,0.665233686704,0.127486674633,-0.154977118659
ProM,24c+32,"38,28",0.1233562206637127,0.004375,0.14578162992411453,-0.007453,0.022425409260401832,-0.011828000000000002,0.03425340926040184,True,0.0121349819639,-0.0177802180443,1.84799691727,0.665233686704,0.0788862949727,-0.0112035817623
STPr,24c+32,"38,28",0.1771640294915356,-0.05701,0.11498284042630555,0.079456,-0.06218118906523004,0.136466,-0.19864718906523005,True,-0.0336478857103,0.20513994214,1.84799691727,0.665233686704,0.0622202555383,0.119440734268
24c,24c+32,"38,28",0.351876336412777,1.081141,0.35931326021934146,0.998232,0.007436923806564466,-0.0829089999999999,0.09034592380656437,False,0.00402431613228,-0.12463139143,1.84799691727,0.665233686704,0.194433906714,1.5005734375
OPRO,24c+32,"38,28",0.5851887059086531,0.176695,0.6599875978920337,-0.01692,0.07479889198338052,-0.19361499999999998,0.2684138919833805,True,0.0404756584194,-0.291048099141,1.84799691727,0.665233686704,0.357136741802,-0.025434671061
