area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",0.2280000416433422,0.23207882326799104
V2,24c+32,"38,28",0.17340945577273376,0.1751796961218631
V4,24c+32,"38,28",0.3346752319379592,0.3480839874080782
1,24c+32,"38,28",-0.8945967042320009,-1.4444836845583406
3,24c+32,"38,28",-0.6601150717520822,-0.7930175426429782
MT,24c+32,"38,28",0.8218912793125631,1.162618125378124
V6,24c+32,"38,28",-0.40222224302734577,-0.42629726629036796
DP,24c+32,"38,28",-0.3701212087315514,-0.38856354118598146
TEO,24c+32,"38,28",-0.33914475187214105,-0.3531258088274812
8m,24c+32,"38,28",0.23672522252478748,0.24130206067815732
F4,24c+32,"38,28",-0.8081184782049365,-1.1215819806052532
5,24c+32,"38,28",-0.9386368299304795,-1.7264652604550625
2,24c+32,"38,28",-0.5973051157632326,-0.6889470107145628
8l,24c+32,"38,28",0.29121320915739585,0.2998913822155152
F1,24c+32,"38,28",-0.7170130653326114,-0.9014703704699422
STPc,24c+32,"38,28",0.23620153581301004,0.24074735777698253
7A,24c+32,"38,28",-0.7021645497906823,-0.871557415610585
10,24c+32,"38,28",0.7453680671834492,0.962450818707292
F3,24c+32,"38,28",-0.3321812485759207,-0.34527805391564187
TEpd,24c+32,"38,28",-0.20621908969432445,-0.20921926781746358
46d,24c+32,"38,28",0.8457461035295695,1.2410194718361605
9/46v,24c+32,"38,28",-0.20046957097319032,-0.20322173837908067
PBr,24c+32,"38,28",-0.5188942429935368,-0.5748253812075914
9/46d,24c+32,"38,28",0.8537609422403282,1.2698645658092758
F5,24c+32,"38,28",-0.33738070806696396,-0.35113383980804624
7m,24c+32,"38,28",-0.9387406508223859,-1.7273387073985804
25,24c+32,"38,28",0.4965102657761734,0.5446639320030557
LIP,24c+32,"38,28",-0.6177631414812595,-0.7213796161389512
32,24c+32,"38,28",0.96468043932697,2.0
STPi,24c+32,"38,28",-0.4156092830818445,-0.4423727556043649
9,24c+32,"38,28",0.8309201766216223,1.1911015085601306
45A,24c+32,"38,28",-0.17155932324712356,-0.1732728321332232
8B,24c+32,"38,28",0.9277324063538536,1.641861932065465
7B,24c+32,"38,28",-0.761430629713262,-0.9996107434280989
F2,24c+32,"38,28",-0.8216191401616905,-1.1617800477705849
F7,24c+32,"38,28",0.8946089691580014,1.444545105691888
ProM,24c+32,"38,28",-0.5730899569095053,-0.6521118852130341
STPr,24c+32,"38,28",-0.11938132143470359,-0.11995335790581715
24c,24c+32,"38,28",0.3436921937744351,0.35827328833030536
OPRO,24c+32,"38,28",-0.259759957821517,-0.2658509786052731
