% # columns="iter, evals, sigma, 0, fitness, xbest" seed=49380, Wed Apr  8 02:31:08 2026, <python>{}</python>
1 12 20.508292459019867 0 0.5736544611288565 308.8877196207898 303.5287088471248 25.009993191919236 2.55981041246615 3.669521478791984 0.27055947741201 0.3563444955779078 0.5149585064129006 0.9184964842048697
2 24 19.707742151269603 0 0.5115238373948411 315.69520865759915 298.9991544761444 30.399632169048697 1.5446602914191359 4.354421909411823 0.20496047121244332 0.2753177111639392 0.23548965051076176 1.3039938004341767
3 36 19.99953578678126 0 0.5317167824988314 307.3115203313996 297.5314279184234 24.29941896345426 2.3799633688653925 4.367716812588264 0.10331952293300269 0.7432234755374998 0.746353439987401 1.9270904900687538
4 48 19.193470182660384 0 0.6469803250315678 315.7256579105405 277.74900022457626 24.361990305944552 2.70538569159794 5.44389965304169 0.10899862016807679 0.3671459116481456 0.5912883840172624 0.9223996550091442
5 60 17.77263360898785 0 0.5980622416984851 311.28107400398636 291.83732853284096 21.843147443941064 1.7194888142832403 4.300413888221945 0.10042539164684997 0.4298446229510565 0.6997706122338073 1.3811946521425367
6 72 15.265799745372938 0 0.5315633739977352 306.52911544418384 288.8608148344919 26.006720407650466 2.5511431053652753 4.656759703599301 0.11043968253750121 0.7103083471259725 0.5797164851346372 1.1712119224497615
7 84 14.190640520644287 0 0.5495983860791256 304.49903296185624 297.1834995428822 25.193499775193995 2.053441150198064 4.844175288660953 0.18301981184322888 0.45436986445562 0.16365902762677592 1.3077819723032218
8 96 14.769077766428268 0 0.5178736490244205 318.0581548521738 306.8952929045853 27.087563809252956 2.664694402600345 4.959052059029527 0.15329817771321394 0.8236024940001814 0.5091397680077518 1.4169334306852113
9 108 14.457464614594615 0 0.5200700803153515 310.7534958698285 308.29846425701624 27.525587491828837 2.709032623285953 4.709662636293166 0.10634166010363584 0.4793997646824009 0.29138668959335173 1.3578131945870777
10 120 14.65249739068617 0 0.49756428028207356 314.956659564842 307.47702508942535 37.30459378195334 2.012268941596214 4.137995875555943 0.11133352922973508 0.652074650432064 0.46690321088162756 1.7747716319197224
11 132 15.770294325133523 0 0.504527928016121 315.44760119322586 304.4634135417626 36.37606145699243 1.8803585847947302 4.045615151242342 0.11101129162375781 0.8985784653782034 0.3030804518587575 2.076001326299963
12 144 18.04009249122396 0 0.525832264894809 310.22786072782276 315.49239909746836 42.395000691563475 3.114240297096043 4.735819976008785 0.18990053481750005 0.7937049365438613 0.4208741066279473 2.051087170366254
13 156 18.211336488185495 0 0.5034790533117487 312.5450447211689 309.8321875394931 39.16052350070948 2.5934143441891293 5.041045519540702 0.10289264182681732 0.6745499605324691 0.4773004030160037 1.8364753195427457
14 168 17.886750128608057 0 0.49105233088622824 311.07513774201095 312.66958472459936 40.4523077456809 2.7305472677267018 4.891472783573676 0.1036571192265094 0.9096860150894466 0.35446711941615977 1.1661292050157424
15 180 17.79002975038164 0 0.5155051474055439 307.29731113448713 313.8628302008524 37.05248380609548 3.376135459860877 5.2217185057792825 0.11207470314015974 1.358049707587633 0.2552769962460746 1.5664927535316306
16 192 20.62801561189159 0 0.4798062913647021 336.38045261365653 315.5677792779488 45.381231891755895 3.3332071352690793 5.415287022526083 0.1934407973003242 1.623788231874285 0.5621935359877455 1.8758628471487582
17 204 21.599436117952706 0 0.500764751309537 326.4269463714659 317.25168937635715 46.20645095922419 3.5999335042668523 5.296941628447886 0.2819313169463024 1.289734170885085 0.7222026441906119 1.9891371846619093
18 216 21.970511408832984 0 0.5091964873823852 323.2335853869163 312.6290185207818 35.72668280752387 3.6790323334078048 5.254805522814702 0.2426867040469074 1.715273023720861 0.8989583768550908 1.858367572229553
19 228 21.860203058622552 0 0.47222267496421266 330.76789559157487 333.4825791317625 52.91903128855952 4.7543073470086386 5.9529235933523355 0.1444971478403128 1.7924007529685757 1.1231262522766694 2.34939638602486
20 240 21.352255461411115 0 0.3964210861704044 325.42519312562627 341.4260012112687 56.01296811088357 4.692149414791665 5.257914093068333 0.14239093427116498 1.9433566865506615 1.2831463940108176 2.118555047470586
21 252 21.53365053722839 0 0.4181399159339715 320.4835477300258 335.4770306180164 47.2009715824881 4.705452873966962 5.266813496627473 0.12497999436018851 1.7667326002564738 0.8044774722970679 1.9062730565638235
22 264 21.83429523723726 0 0.44275294042562285 308.7390894534523 324.91822780924804 44.448166799487275 4.601040689129819 5.364929036980737 0.10685185977539485 1.8699255827347367 0.9395185674091245 1.3811383553337544
23 276 20.381772327482512 0 0.4691046340224292 328.21484453330817 336.86628251639013 52.54597100507962 4.649095210461983 5.56149724087541 0.1249005172979169 1.937361035050968 0.42776880103605536 1.7981541837708974
24 288 19.360873601589088 0 0.4325510165348706 318.1425966670851 336.50803443904226 50.506654191965076 4.95437474314487 5.649688193245494 0.12903861348353474 1.9001729729474421 1.098036401654878 1.4937304915497844
25 300 18.57666584425357 0 0.44377809425158754 320.8824326888051 333.09692298216936 45.74283802966498 4.772685823660753 5.200753862570155 0.17897178919803117 1.8070563307384637 1.0329951415518221 1.105175935586171
26 312 17.534337712142438 0 0.40987649930028847 321.9755970685273 338.7543651662634 51.50910433089432 5.2478329382950974 5.595091984511234 0.10241984300622523 1.9965402950140645 0.9493357885645323 1.2807481741295077
27 324 17.195685387941754 0 0.3913385543894383 331.62132761393946 349.15377381538053 51.4942627386708 5.370548488972916 5.568745355406299 0.10077562401369868 1.8445040481212691 0.9846492349426827 1.4264389333739718
28 336 17.330880499344314 0 0.3943941026842257 337.8147741980015 357.469369830234 56.462748270305376 5.959268773928604 5.6450165742544085 0.1005231937896813 1.5191129299686186 0.9417060757969602 1.5594853334780023
29 348 19.434992578483037 0 0.35891807126311626 359.94139336085135 367.0130898439166 61.27637854642528 5.993823723791637 5.74532473023314 0.10127941113949501 1.7307495517332132 1.090216965250435 1.9110499555591236
