% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=123450, Tue Apr  7 20:21:34 2026, <python>{}</python>
18 216 24.789716498675226 0 0 12.933863602079786 9.182357840421366 7.071504674240521 0.5379029008501217 0.8525720419213122 0.10438117134638104 0.5255838800362158 0.3579887206065467 0.4336724818118503
19 228 26.10748437936035 0 0 13.443187409888155 9.284196866401189 7.395981102519317 0.5562847674158923 0.9135051157828683 0.11520667704765435 0.5580433935391189 0.3890256019552775 0.4412897798232148
20 240 27.921658164564263 0 0 14.330287656609144 9.641354515076952 8.231576436744783 0.5721533391869739 0.9735741290510113 0.11666666666666667 0.6203708020754429 0.4251523118571693 0.4711617336530438
21 252 31.943441318972774 0 0 17.12624143886441 11.192816715941655 9.572293154504587 0.6419115156280782 1.0957943868976143 0.11666666666666667 0.6333333333333333 0.4833333333333333 0.5339793261405534
22 264 34.4321626198428 0 0 17.1307886133293 12.076670900759758 10.445467670669599 0.688016436744008 1.1856778166366615 0.11666666666666664 0.6333333333333333 0.4833333333333333 0.5824515808691683
23 276 37.1144186134312 0 0 19.404571924087215 12.94530096633721 10.937271439718408 0.7429593420900288 1.2302493670339207 0.11666666666666668 0.6333333333333333 0.48333333333333334 0.6234953509034089
24 288 40.12197838873911 0 0 21.10357978410689 13.455956423313078 11.712179398454285 0.8023431720260573 1.3332012961076556 0.11666666666666667 0.6333333333333333 0.4833333333333333 0.6757818453087077
25 300 47.55797301809692 0 0 24.79015296134116 15.789452294459476 14.084910100748312 0.9496931698674185 1.591260613215492 0.11666666666666665 0.6333333333333334 0.4833333333333334 0.7333333333333334
26 312 52.24124654854944 0 0 27.42916662781874 17.449731387774253 15.440716487347583 1.0448848590761874 1.8303665015197903 0.11666666666666665 0.6333333333333332 0.4833333333333334 0.7333333333333334
27 324 54.4600691861848 0 0 28.96536036179654 17.85433528922243 15.484998304662495 1.0805249634305425 1.8333333333333333 0.11666666666666663 0.6333333333333334 0.4833333333333333 0.7333333333333334
28 336 58.661272649450524 0 0 29.985547209604416 19.233752054235744 16.67423420781529 1.1417396368903119 1.8333333333333333 0.11666666666666665 0.6333333333333332 0.4833333333333332 0.7333333333333333
29 348 57.00595114632187 0 0 28.643902962968212 17.927615279447217 16.350024136847193 1.0999882430710204 1.7861022797481578 0.11186034994583358 0.6063915849642414 0.47777126356170097 0.7033952770323751
30 360 53.53691265077214 0 0 27.159091244856494 16.75126632088401 15.53213313341079 1.0192099752981425 1.6655127701055867 0.1052438934177582 0.5717624787251916 0.4570633277979013 0.6442554671574094
31 372 47.319904593686985 0 0 22.87280396406816 14.48684243349798 13.792623732546407 0.8806472588670273 1.4613098410424987 0.08965434511839193 0.49619281404823856 0.40537606506278384 0.5808420082888276
32 384 43.06366330985563 0 0 20.63677678842315 13.127578920678658 12.39611442190866 0.8023916258739877 1.3191894385584804 0.079956030310927 0.44328322259969694 0.36094081690195445 0.5309240053016397
33 396 42.619618043956535 0 0 20.40822702512185 12.10372519970371 11.76913827336148 0.8501991371955319 1.3114832153873262 0.07976679435783196 0.44201090900708495 0.3496662598523254 0.5093429164798873
34 408 41.628554321724124 0 0 19.330460330487643 11.625609127958771 11.664411244668779 0.8133581944630082 1.2843874729997256 0.07582440310351779 0.4365328312322872 0.3392090093462405 0.5104268970128021
