% # columns="iter, evals, sigma, 0, fitness, xbest" seed=86415, Mon Apr 13 10:33:15 2026, <python>{}</python>
1 12 19.631271366699398 0 0.6760476606737249 0.1465491353223237 49.403192862489746 0.30599562641369166 140.2041269291421 143.26255061212544 340.63807733031587 -33.985064429878484 -32.28460395279119 -92.59667842046146
2 24 20.523071158888403 0 0.6496773011034644 0.1517960341173037 52.54031896730191 0.3186146782644369 150.31254170837613 126.57779696821667 335.7875140821651 -37.548879631651616 -36.02519340075948 -91.98698639860856
3 36 19.061199926119944 0 0.6371279137005479 0.14113728485690719 47.136626437960665 0.29309428441504665 141.62671248371512 136.73899432928508 314.10387227354954 -33.55293984904477 -32.50476382054618 -95.7379584494957
4 48 18.556204502623235 0 0.6399313003855281 0.1392794592354525 49.41828474995475 0.26314595342961267 146.50017962973328 128.64591942547008 323.1713690511215 -35.876252563437866 -34.84762659094027 -99.16241717066187
5 60 17.85169693077395 0 0.5836609897782121 0.1490641766120801 53.91446226426871 0.263955548600771 147.23286806721515 125.00705677633033 318.8505060877821 -34.141497841856086 -32.29645770080645 -108.97973164762098
6 72 17.93722564078823 0 0.6425835279750168 0.13818371677497915 50.649894284445935 0.2939358902590597 146.60064648999318 135.8683849841702 322.0930481025527 -36.463142447973546 -31.223766080506962 -100.18019268763014
7 84 18.166724202738564 0 0.6180143677032066 0.14992156636431378 49.17898430026253 0.3055358225554908 155.14545770260622 134.25554690889086 328.4235264858273 -37.64229510417849 -31.300477800405282 -101.57455853575038
8 96 19.077318363348756 0 0.587982012469023 0.146214295159164 49.024668531706396 0.27719203695654404 159.57892870178802 134.02873550011824 335.6172541706766 -36.164727618347115 -28.05076045486764 -99.43982826848291
9 108 19.217345426589656 0 0.571350082152338 0.1442145253486511 53.807490426492514 0.24074445150691026 171.37713368836128 125.8695139011638 314.55474487186535 -40.36975915557846 -30.73546869394208 -107.62741187714762
10 120 18.397821561051902 0 0.576556716504236 0.14774987410730864 51.3653522078151 0.2721001988730805 171.2337749611076 121.84865419535346 324.25642579801047 -40.3096609281639 -31.29480308350587 -100.782720597669
11 132 16.349478412345004 0 0.6092230903085443 0.14001385612514833 48.71511597517512 0.2687291603583471 161.90168786770954 129.0716719475027 333.35816430820415 -41.08501288313574 -28.817738625523486 -99.36510614264799
12 144 14.795328288540052 0 0.5876325505111633 0.15392161889486183 52.93726015813308 0.23802265004358727 172.02989166366274 126.00438028925075 323.0231104419665 -40.909780960323836 -27.288035185675675 -107.51371765804102
13 156 14.387650738558236 0 0.5534971206406012 0.13819144771059913 49.75575735503249 0.242031963464989 173.76603005681062 129.93615070290429 318.55455970079566 -40.76498574390939 -26.657940003715098 -105.24858013421301
14 168 13.782870262681246 0 0.5632498697248347 0.1421780270132552 49.58714652139343 0.2307279518965334 167.43437349119316 125.79451541627118 320.7583030780828 -40.85913453770529 -29.01543141190804 -109.63207258714166
15 180 12.892670323295503 0 0.5549822285481152 0.1436094405166113 49.07848332195613 0.23994510612472017 171.16039076077826 131.5765538590186 329.28620684585303 -40.922900423249565 -25.502770617768693 -104.19046105279901
16 192 11.935980254089225 0 0.5449033580840628 0.14379247830875713 48.983047075333566 0.23450456131158326 167.2026367212435 132.69267627465123 328.0746783914015 -39.6791921244416 -25.961228505339328 -104.81961781801654
17 204 11.652710414461504 0 0.5571807333762726 0.14642405883342632 53.34804655262565 0.24036929743002936 167.31857959699738 133.82936826042106 326.268697992112 -39.578328791065545 -27.120929512855973 -112.0502524642471
18 216 11.319542963648832 0 0.5487255498765202 0.1445640342140706 50.10318824375032 0.23580930603651745 177.24455660469314 139.84028413975915 337.59799774345794 -41.89527172774838 -26.55216273945549 -110.90533402331556
19 228 9.869403909207389 0 0.5644946241633257 0.15037264341329745 53.86701832759491 0.24942686062519664 174.53840626076084 133.1714373629585 327.44390154015144 -41.03613905340414 -27.535787963081855 -106.863860649193
20 240 8.583259607222253 0 0.5599277432231639 0.1451056630522662 51.90402555290917 0.23472461323452398 168.0159903990786 136.33347884138587 326.6836781051181 -39.99352000272949 -28.47832511422776 -108.04470487184102
21 252 8.39207429618349 0 0.5582451601968872 0.14790719907696598 52.30168593413107 0.23264655875260482 177.1261112027081 129.75057331200964 326.0596635022386 -43.161457302528 -27.84489471849963 -109.89569098659642
22 264 8.157478847216327 0 0.5483992502235404 0.14719801030144997 51.2698292524056 0.21426972467155264 174.02636796651154 130.8696042865823 332.6790398780952 -42.108725821146166 -26.751623474299475 -109.94222569102513
23 276 7.991529299760513 0 0.5394988697951882 0.14797213778861862 50.90881949608141 0.21786301020763252 170.29114560273243 132.3049484957284 333.4710952047889 -40.50433013777143 -27.154547651654884 -105.96436722831358
24 288 7.850935504733112 0 0.5440738308243974 0.14654778861641232 49.64951320418288 0.22789702758598118 166.0270895611005 129.7583884426627 335.0207761193022 -39.33565042369879 -27.362374157149844 -105.65968017886325
25 300 7.4210293390059245 0 0.5472939632594023 0.14271565181078016 50.744716679616445 0.2352941332380567 171.67456276595638 130.4102959974308 330.0643909477072 -40.424033624833264 -28.13499179997219 -108.59425206027986
26 312 7.623410885967507 0 0.5414517183690064 0.1429790527832578 48.93680786994959 0.2252880235551025 169.6080427784396 130.0414433938461 335.5441208423382 -39.93862195410584 -26.80887879334878 -103.87026028990952
27 324 7.349785539036571 0 0.5558946353724251 0.1446091213003036 50.60707320105013 0.21518119249687856 168.34240934864778 132.81135823227905 330.8897870505374 -39.01905746841094 -27.631150640381545 -102.24376041700258
28 336 8.057242158542742 0 0.5374175547857045 0.14341507197475728 47.765391395184935 0.21609963599101314 164.84039636769663 131.61210611360244 329.9339811120817 -38.643259681527745 -26.1463505314117 -99.30961008869467
29 348 8.062007519973866 0 0.5351860440577116 0.14454724381231157 48.97514893786958 0.2119637269567343 166.85214860433783 133.49428350999494 336.1530236666912 -39.042786692527535 -25.162978808955923 -102.19537771298837
30 360 8.236867240409218 0 0.5394166172916504 0.14537062832879544 48.73998134124118 0.2151733452247834 162.33980898695125 128.30698323715586 323.26294428593434 -38.04629732581736 -28.19108404065258 -97.10339312358578
31 372 7.957627285301338 0 0.5361314027572425 0.1397861236136562 47.41855497183357 0.2170807640613457 164.52779116397184 128.39134040232014 323.34152469396804 -38.712806719459216 -28.296402795938473 -96.83799011399914
32 384 7.307601085786712 0 0.5348707854239897 0.1419390007082749 48.57385642461919 0.2117798106401809 158.51924366290964 129.95204388738705 328.2206550265192 -36.942658396978 -27.587648134409015 -101.87262180495323
33 396 7.24728023127038 0 0.5237190092848374 0.1362816406530168 47.57148668405998 0.19842485749673172 159.81784842079568 128.58327503302095 322.5415751364186 -37.24478390477247 -26.24188554717532 -101.88047761265662
34 408 7.42712341808223 0 0.5231650521331201 0.14082128814775666 48.56981654443793 0.1872311663527313 161.73998760317895 131.0669348649335 325.53238053512746 -38.267312764873765 -26.46071381831498 -103.19820234980678
35 420 7.752084981865681 0 0.5319612053890976 0.1335983130681202 47.31580860102578 0.2037328099690198 160.20144744535133 128.7855109399755 320.45371110314164 -37.88180484610464 -27.84860585799475 -102.40475459959885
36 432 8.090319024948062 0 0.5190772835013086 0.1328563740968596 48.188656535429274 0.19081693715693673 161.0180444755693 129.51672330141457 323.0929047622853 -37.7080831967853 -27.040360809151778 -105.14038937489983
37 444 9.013604205660842 0 0.5138669698461098 0.13585935740214683 48.922882275664406 0.17776971645361858 159.87773440921555 133.09104784076493 319.3736511372479 -37.80338945908088 -26.81055110858144 -108.17816907221513
38 456 10.046069065205204 0 0.5087763627104137 0.13509136248712128 50.2486199682052 0.17022731745787162 161.99699621372724 130.15593703622028 314.8009990085062 -38.621654334426744 -27.63345338828531 -108.64158178484001
