% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=86415, Mon Apr 13 10:33:15 2026, <python>{}</python>
45 540 25.72048269793038 0 0 0.0108735832117029 3.9326127143765817 0.04444062269688693 10.971857605210538 8.844038909409155 14.566198285786259 3.008014715494056 3.0349852405826137 11.195911549837902
46 552 25.966218636180567 0 0 0.011012083222105448 3.991597819514958 0.04251153396189293 11.164965657069429 8.915122315439413 14.49879049129863 3.0676856011086318 3.000771760789339 10.971587970332289
47 564 29.276737719517495 0 0 0.012292751370521651 4.517121679263712 0.04653904287048844 12.477569091452775 10.055015501594319 17.61863851232786 3.4215461553868867 3.3420589451464995 12.364434912865205
48 576 31.204956086179923 0 0 0.013341356634460441 4.562648775817512 0.049356557509918755 13.38592411146775 10.875350874980732 19.63892487115493 3.688507911407622 3.5489890861791054 12.770477159265836
49 588 29.835822854665935 0 0 0.012683703991906495 4.304969326876718 0.0461938282083515 12.263659589205808 10.565377777257181 19.003946806222572 3.434176738452494 3.376835946977471 11.634134035143202
50 600 26.4533687994503 0 0 0.011038833247172995 3.8094665603241733 0.0399431439794384 10.67664363657094 9.247995792760163 16.180440944179995 2.991347532629258 3.040387628837339 10.131502808195226
51 612 25.669997481510364 0 0 0.010644828627959381 3.6001967946972786 0.03907532397670245 10.3645342790721 8.976552552561392 16.042888048630175 2.969006333984675 2.90197714106892 9.535301019134566
52 624 23.712084488361334 0 0 0.009700080040537054 3.3001140329173686 0.03542908578294863 9.52253360530304 8.127652618134563 15.150823624181728 2.7692701101122923 2.6620492972364103 8.615888291293901
53 636 20.060925309901204 0 0 0.008075980750993372 2.7842626364969933 0.029073801043857546 7.834249192486944 6.854179783594642 12.744598041928679 2.257056724446801 2.293127179880664 7.050482388572171
54 648 18.794120497769722 0 0 0.007389450467253145 2.597440119160449 0.026971881844944083 7.204423829703886 6.281927971381598 11.942492993810891 2.0296235658738464 2.1047097890524564 6.323584468401633
55 660 16.88903320322557 0 0 0.006554651774491745 2.3450724475121136 0.023395268106393745 6.108130198259786 5.570320103062164 10.501523119734587 1.7607550266030028 1.8664112263622272 5.599442196937862
56 672 16.9588982154981 0 0 0.006739722050548972 2.3505284491424407 0.02264069250275715 6.238207194514085 5.560309105577215 10.158892500575456 1.8156515485221696 1.8558518074068642 5.232068040591726
57 684 17.26765590459285 0 0 0.006793619738418396 2.3472801592627275 0.02315565578937344 6.343491866004051 5.619490366487724 10.402010260717757 1.8357564671927888 1.8733986157524805 5.194166106367177
58 696 17.966902472529085 0 0 0.0071458409398515044 2.3824977148034407 0.023996711988539927 6.890313162748186 5.672990305419565 11.071632053250791 2.0026726084019946 1.936840276833998 5.129021640806349
59 708 18.62664262753668 0 0 0.007364820910705355 2.448531308144895 0.024185914162294785 7.326542630819857 5.896836868079451 11.558584780801432 2.1192844695936093 2.029087448331233 5.175793438577846
60 720 19.316873104020836 0 0 0.007504720963028801 2.5002547888783355 0.02545965864081469 7.494126891309767 6.557796099050465 11.979739267597534 2.1339746640390724 2.0345189674725703 5.343014805109868
61 732 19.0351971715801 0 0 0.007424094788456613 2.5115307407650067 0.02477399200708099 7.276545280721167 6.613365934155446 11.727016545293717 2.0657759265773734 2.033038734625819 5.203034099277975
62 744 18.364731804337943 0 0 0.007077271175670252 2.3367954770954196 0.02349123384706752 6.98858739874045 6.419407538438969 11.265042190484161 1.9899094455290056 1.9487792571024478 4.752205547047879
63 756 17.14890917586163 0 0 0.0065203315470535135 2.1379417413929738 0.02186757820001795 6.160237120216614 6.000239212046427 10.69376396863472 1.7618897102751259 1.8313545321331806 4.166520511476932
64 768 17.980988473304137 0 0 0.006704552842192936 2.2189604453941936 0.02164851223140173 6.3582876463749605 6.361634478560248 11.58108973354846 1.8057641938315108 2.0222818362034025 4.465456654301927
65 780 16.534259943369154 0 0 0.00590611466365649 2.0257579425447965 0.020125582883145886 5.52733814326727 5.827993296338925 10.754579001793998 1.54721782026884 1.8883647332516211 4.100371345266451
66 792 14.747278499147342 0 0 0.0050959737965422 1.7918641848888859 0.016565742886495406 4.8564929527857235 5.176499125374656 9.15798892754694 1.3432494656503786 1.672947037282384 3.6461352727230927
67 804 13.682700651163909 0 0 0.004684980530656562 1.6570436275469471 0.01506983911677929 4.391239355853909 4.830097678664721 8.497224050355866 1.2198100846609223 1.6057701227893373 3.2864740448145318
68 816 13.127457012896917 0 0 0.004826507774986161 1.6086105077825443 0.014022521272768054 4.236753022151621 4.616879471619563 8.015302196557535 1.1777814763300787 1.5264043709943058 3.1580519317433895
69 828 12.959476264474556 0 0 0.004659624078356227 1.583619878996684 0.014185308796291634 4.292602705589345 4.481645095250747 7.921356670010388 1.1817806571081853 1.485965098033051 3.096102675501437
70 840 13.756053745698717 0 0 0.0049357639073087265 1.6956906790887332 0.015535060089408838 4.408831028364987 5.045820826510202 8.450020075411949 1.1975797994713173 1.5340050418383602 3.2170023112678305
71 852 14.040085563690404 0 0 0.004950011418212202 1.7472963058711775 0.015501139537813196 4.458660592793364 5.216122773340947 8.435096971391635 1.2048616918209525 1.5539013466122282 3.358950584087325
72 864 13.9218238688778 0 0 0.004985763038413662 1.7477779792413237 0.015438507582978834 4.136209013105469 5.272359406822539 8.26540709056843 1.1367465830148384 1.5256438387085707 3.281958594815217
73 876 13.094155753413533 0 0 0.00477099778985436 1.6289511591734882 0.01462316038411701 3.9061941874779205 4.9627713662404425 7.618569170834334 1.0662368802888254 1.4442135555898703 3.189973463872396
74 888 12.381753594817027 0 0 0.004434849285762789 1.573369880597594 0.014070890842665624 3.6868046064876236 4.721378691526907 7.245716942274208 0.9960907196682053 1.383197429074202 3.015743747111857
75 900 11.546667888291303 0 0 0.004164502767172901 1.4693019532045148 0.013139158676371016 3.3969449059723336 4.4594586756541545 6.709935125491998 0.9132555332921352 1.265332092842427 2.8136578318960295
76 912 11.110335846409729 0 0 0.003945732173640366 1.3905647803558536 0.011994843971799023 3.2228727770929297 4.336961503498894 6.600506505357252 0.864279136209324 1.1985423573490888 2.6935507387958015
77 924 11.462409623925046 0 0 0.0039001321407050238 1.4002603670400742 0.012052049319538351 3.2642471667834014 4.598385895209813 6.842632072721841 0.8752011803010948 1.2348417647021486 2.826810684656147
78 936 10.779389231849736 0 0 0.0036049972573137024 1.292127341564489 0.01134161419676437 3.106581439631106 4.297491096091592 6.450100677072712 0.8230295127958658 1.132567732738595 2.6423477206052106
79 948 10.791352230716015 0 0 0.003562164632036389 1.3401543117196666 0.011176518865233047 3.0482795339557534 4.37778952685188 6.270857651729817 0.8020759566473247 1.1173615942466433 2.6926845739418543
80 960 11.591400158667229 0 0 0.003773733977520306 1.4347090656495247 0.011861792370535371 3.1997081696183454 4.878142571236533 6.747047246205062 0.8403198531750373 1.2256704288473945 2.9611317673636135
81 972 11.510853617488976 0 0 0.0037128990321257183 1.4070842643849841 0.011312622302377165 3.1923671569498873 4.953608500146204 6.563547849731619 0.8350228692142635 1.2279271317066462 3.0285131133640166
82 984 10.531429485425813 0 0 0.003309273404692419 1.275207140579728 0.010366799708324994 2.829647942272597 4.584330489501918 6.053631453030906 0.7250127811512367 1.1293250639976518 2.809314485243289
83 996 10.000953361949355 0 0 0.003103878804579386 1.1833003186407105 0.009709625991253122 2.6577903819526285 4.4326325600950796 5.818349822223256 0.6864110343283298 1.0806593434472216 2.6426711319331346
84 1008 10.441974076076258 0 0 0.003153548468556119 1.189443795847686 0.01028228075250328 2.8059277467935817 4.55563537140577 6.6751953873027725 0.7188459273691852 1.1973590182042249 2.8271252180894413
85 1020 10.494207911320805 0 0 0.003065333872837911 1.149596563447574 0.010430259520453455 2.8389043830193956 4.754344579052327 6.795300226359205 0.7195299442161925 1.194645185416866 2.981283468609668
86 1032 10.305898045844161 0 0 0.0029307132764689312 1.0991476113936733 0.010343779340964867 2.680720542518801 4.855622806791527 6.543251005909175 0.6770873345893808 1.169888274122616 2.9056383068969454
87 1044 10.790860464993798 0 0 0.0029761143110904964 1.1186295303519953 0.010717389427790807 2.6592925536914307 5.262097416930484 6.832025453720683 0.6572524343283879 1.2606959446774693 3.013577904175218
88 1056 10.746031794371978 0 0 0.0029286159585749563 1.1074234946457406 0.010770156458706385 2.6720579647525704 5.309311037708945 6.878893693029672 0.654225646285571 1.2580395388284296 3.094060649320058
89 1068 11.705679989897966 0 0 0.0031084385247463755 1.2063748908431338 0.011388077430361462 2.8484945238352384 6.003504031266796 7.389081779480759 0.6965718285903041 1.4540271162125493 3.626569126804779
90 1080 12.165316805429157 0 0 0.0031980364722798103 1.2957086738368189 0.011798222972996908 2.881213846323697 6.608435378915341 7.785136134055113 0.6960014659839447 1.5917035548355531 3.8444678297975097
91 1092 12.066667124569312 0 0 0.00316378409980934 1.3093482844692466 0.011286408295620519 2.8785594227668736 6.64220109847194 7.692638735268757 0.688992155866894 1.6253875960642854 3.7906427830420903
92 1104 11.467116244582245 0 0 0.0030092030612565894 1.2545957682907778 0.010676060247554112 2.789496886035008 6.440589562113018 7.129053284280331 0.6613371268513258 1.5154399868596156 3.7058155389972662
93 1116 11.563431601281543 0 0 0.0030103130247588067 1.2838288660052544 0.010901887041553439 2.785013076425751 6.569440719146824 7.096258752050958 0.647909314367675 1.636477610125594 3.7205406893099586
94 1128 10.927122580766236 0 0 0.0029053159824898697 1.243059139677745 0.010635439888150133 2.573006126929882 5.993041018418358 6.683197147903228 0.6047537828601036 1.5449773706855157 3.4592907107722755
95 1140 10.064202220318734 0 0 0.002579485075225676 1.1102148191220798 0.00946428644208484 2.3215990899906567 5.4183220684311175 6.253361478245842 0.5513381155192582 1.4322392487256097 3.10368901910979
96 1152 9.108363299244596 0 0 0.002289655807943229 0.9875148598100617 0.008496898978566612 2.0459381710352225 4.864856547275717 5.700206487734518 0.4855420823574942 1.2512144685207336 2.838745553459708
97 1164 8.158687698525018 0 0 0.00201159481246747 0.8723892020602397 0.007216384710040682 1.850362582884689 4.377285366117569 5.014953815644017 0.43430797339952054 1.1124008326927273 2.547286739316281
98 1176 8.218880188904233 0 0 0.002105735899624523 0.872590432589171 0.007159408119900571 1.7611142997494715 4.470493655514886 5.056086086438872 0.4188098416532468 1.1418477454367486 2.553811257335208
99 1188 8.22136236134347 0 0 0.002011055186682972 0.8130825781912357 0.007244945965532061 1.7521791313975164 4.400331949492057 4.890471252015498 0.4163357418170429 1.0595773432235163 2.450644185101461
100 1200 8.580198903520461 0 0 0.0021219511246947545 0.8606063437170339 0.007399878308850998 1.7985598142231687 4.596919231385667 5.205813559819837 0.424080349912161 1.112226410853849 2.5277836879719353
101 1212 9.434670077973292 0 0 0.002374672202727823 0.9609592259321613 0.008377287623425746 2.00952205385148 4.896400019488136 5.786176933310091 0.4684137558380851 1.2100036324348706 2.7245483914286006
102 1224 9.721364600353493 0 0 0.0024166363106605275 0.9865821556961661 0.008716509032391025 2.099378248561978 5.092962034158148 5.962858902688455 0.48359890442972875 1.3148804318446257 2.798522708290962
103 1236 9.78508072333124 0 0 0.0023497639268264202 0.9379775901735155 0.009249750437701822 2.0632045438694275 5.041093845248852 5.967700237791287 0.4719975576934842 1.3032977995665318 2.8194137020831804
104 1248 9.7474253295001 0 0 0.002283880847747846 0.9376829553530933 0.00882174605548464 2.0144437204867383 4.9640678704065815 6.191615981149066 0.4604484554895003 1.2829876662436197 3.0548904138525934
105 1260 9.381601413712808 0 0 0.002070706815782882 0.8660267398170806 0.00829504181444214 1.9364417134647012 4.75113936907226 5.802010566407806 0.4381933751590984 1.2002012286563761 2.9805630957794262
106 1272 10.308088762051675 0 0 0.002179110587959123 0.9247182310595334 0.008932372826098498 2.1597804683976682 5.200014149084593 6.395261241159162 0.48783367301232905 1.3077748351745133 3.3783251934828815
107 1284 10.999422455441776 0 0 0.0022953520671414583 0.9657994905866455 0.009345655370749316 2.2364401008516253 5.823632421159891 6.71042982686617 0.4979041279912016 1.3439812149644095 3.598254706440009
108 1296 11.012650397348711 0 0 0.002210568938074393 0.9493347859506451 0.009414633765140224 2.2669188194049417 5.909364980330556 6.446835397498156 0.49894829313734484 1.3243688278401367 3.6431079160394604
109 1308 10.248573417013567 0 0 0.0020586104341624918 0.8890346026990863 0.008672580283580025 2.0164800886036396 5.23861228713791 5.959828041644021 0.4478876586592746 1.1851473496429379 3.3556277224564304
