area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_valid_value_norm,target_valid_value_norm,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized
STPi,24c+32,"38,28",-0.2239840293512131,0.028622,-0.14462332718540097,0.059489,0.07936070216581212,0.030867,0.04849370216581212,True,0.0193158968747,0.0464002359125,4.10856936546,0.665233686704,-0.0352004102453,0.0894257178928
9,24c+32,"38,28",1.4777397627267828,0.358544,0.6847934390958645,0.145686,-0.7929463236309182,-0.21285799999999996,-0.5800883236309182,True,-0.192998158994,-0.319974776164,4.10856936546,0.665233686704,0.166674425617,0.218999733345
45A,24c+32,"38,28",0.6744082048447885,0.22115,0.5875061731373741,-0.163953,-0.0869020317074144,-0.385103,0.2982009682925856,True,-0.0211514091591,-0.578898825626,4.10856936546,0.665233686704,0.142995315614,-0.246459256765
8B,24c+32,"38,28",1.7531642528382434,0.223581,0.7069293308806369,0.060359,-1.0462349219576064,-0.163222,-0.8830129219576064,True,-0.2546470143,-0.245360394794,4.10856936546,0.665233686704,0.172062162762,0.0907335289935
7B,24c+32,"38,28",-0.7311420205752518,0.111312,-0.6756002591089422,-0.018539,0.055541761466309625,-0.129851,0.18539276146630962,True,0.0135185161855,-0.195196068081,4.10856936546,0.665233686704,-0.164436863301,-0.0278684022931
F2,24c+32,"38,28",0.5283208924794417,-0.024718,0.0987792718357303,-0.00053,-0.4295416206437114,0.024188,-0.45372962064371136,True,-0.104547734853,0.0363601550605,4.10856936546,0.665233686704,0.0240422548701,-0.000796712509593
F7,24c+32,"38,28",1.6101939356626118,0.25606,0.5045777917355656,-0.103096,-1.1056161439270462,-0.35915600000000003,-0.7464601439270462,True,-0.269100031077,-0.539894486973,4.10856936546,0.665233686704,0.122811068003,-0.154977118659
ProM,24c+32,"38,28",0.1952597723589374,0.004375,0.7538227513424712,-0.007453,0.5585629789835338,-0.011828000000000002,0.5703909789835337,True,0.135950723792,-0.0177802180443,4.10856936546,0.665233686704,0.183475727021,-0.0112035817623
STPr,24c+32,"38,28",-0.1552174178258984,-0.05701,0.23343157415143514,0.079456,0.38864899197733355,0.136466,0.2521829919773335,True,0.0945947256592,0.20513994214,4.10856936546,0.665233686704,0.0568157802358,0.119440734268
24c,24c+32,"38,28",2.0,1.081141,2.0,0.998232,0.0,-0.0829089999999999,0.0829089999999999,False,0,-0.12463139143,4.10856936546,0.665233686704,0.48678744889,1.5005734375
OPRO,24c+32,"38,28",0.6622425960955876,0.176695,0.8964883609469835,-0.01692,0.23424576485139592,-0.19361499999999998,0.4278607648513959,True,0.0570139491427,-0.291048099141,4.10856936546,0.665233686704,0.218199641092,-0.025434671061
