area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",0.000143718433397,0.003786,0.31334000452299865,0.015773,0.31319628608960165,0.011987,0.3012092860896016,True,0.0748859484868,0.0101727934356,0.129116129917,0.0237104649317,2.99277986311e-05,0.0039481001959,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
V2,24c+32,"38,28",0.0281058843901631,0.043747,0.2163297072760405,0.039852,0.1882238228858774,-0.0038950000000000026,0.19211882288587742,True,0.0450047466418,-0.00330550016114,0.0891416805589,0.0599067677968,0.00585274434529,0.045620057916,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
V4,24c+32,"38,28",0.0022189823387042,0.096906,0.32167970683614,0.01233,0.3194607244974358,-0.08457600000000001,0.4040367244974358,True,0.0763837900409,-0.0717756050395,0.132552620859,0.0185348400817,0.000462078906854,0.10105509709,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
1,24c+32,"38,28",0.367759099566637,0.054903,0.2835334475394274,-0.127009,-0.08422565202720961,-0.18191200000000002,0.09768634797279041,True,-0.0201385460783,-0.154380011634,0.116833921363,-0.190923885153,0.0765818275113,0.0572537097347,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
3,24c+32,"38,28",0.2326360392284735,0.04628,-0.5904427563196418,-0.000506,-0.8230787955481154,-0.046786,-0.7762927955481154,True,-0.19680002293,-0.039705039933,-0.243300193186,-0.000760634961989,0.0484439217142,0.0482615100545,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
MT,24c+32,"38,28",0.1067762450935937,0.175566,-0.060573074104697325,0.03625,-0.16734931919829102,-0.139316,-0.028033319198291023,True,-0.0400136050566,-0.118230824249,-0.0249599821047,0.0544921291939,0.0222349902251,0.183082979132,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
V6,24c+32,"38,28",0.2164016959458303,0.139254,0.13513274817737,0.217226,-0.0812689477684603,0.07797200000000001,-0.15924094776846032,True,-0.0194315913262,0.0661711061783,0.0556833382838,0.326540889828,0.045063296521,0.145216255858,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
DP,24c+32,"38,28",0.1208314023787835,0.199567,0.47996216535091424,-0.259572,0.35913076297213076,-0.459139,0.8182697629721307,True,0.0858689869913,-0.389649303848,0.197775120962,-0.390196716113,0.0251618236662,0.208111598467,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
TEO,24c+32,"38,28",0.0467959965503797,0.031259,0.47582627595531246,0.072362,0.42903027940493277,0.041102999999999994,0.38792727940493277,True,0.102582121276,0.0348821497108,0.196070869909,0.108776812489,0.00974475666343,0.0325973756005,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
8m,24c+32,"38,28",0.7545967953799032,0.175673,-0.06131842147066043,0.165189,-0.8159152168505637,-0.010483999999999993,-0.8054312168505637,True,-0.195087194875,-0.0088972692399,-0.0252671129081,0.248317250466,0.157136564921,0.183194560411,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F4,24c+32,"38,28",0.611951998297914,-0.015774,0.1143677015028485,0.135711,-0.49758429679506555,0.151485,-0.6490692967950655,True,-0.118973543661,0.128558072378,0.0471268104691,0.204005002622,0.12743233936,-0.0164493746672,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
5,24c+32,"38,28",0.1390030820289745,-0.026274,0.530321482418095,-0.164674,0.39131840038912047,-0.1384,0.5297184003891204,True,0.0935651247316,-0.117453458871,0.218526381672,-0.247543086424,0.0289458780599,-0.0273989393944,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
2,24c+32,"38,28",0.1846366556716881,0.088933,0.06452899938164781,-0.059867,-0.12010765629004029,-0.1488,0.028692343709959697,True,-0.0287180153829,-0.126279441329,0.0265900764259,-0.0899939392676,0.0384485728119,0.0927407276075,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
8l,24c+32,"38,28",0.9623913909962292,0.16706,-0.07630796117651603,0.064032,-1.0386993521727452,-0.10302799999999998,-0.9356713521727452,True,-0.248355391283,-0.0874349346861,-0.0314437623244,0.0962548970081,0.200407526532,0.174212788887,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F1,24c+32,"38,28",0.2646967264874717,0.023885,0.42993214162356147,0.014027,0.16523541513608975,-0.009858,0.17509341513608975,True,0.0395081657594,-0.00836601298807,0.177159550176,0.0210858233435,0.0551202106883,0.024907652715,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
STPc,24c+32,"38,28",0.2655168899441045,-0.004758,0.2698409601437319,0.021164,0.004324070199627383,0.025922,-0.021597929800372617,True,0.00103389507668,0.0219987612778,0.111191740486,0.0318143840623,0.0552910007964,-0.00496171704493,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
7A,24c+32,"38,28",0.1774445615301289,0.03126,0.4411710621219916,-0.022945,0.26372650059186264,-0.054205,0.31793150059186265,True,0.0630576096048,-0.0460011903042,0.181790704507,-0.0344916387408,0.0369508975303,0.0325984184162,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
10,24c+32,"38,28",1.860880197009916,0.313056,0.5107775479371565,-0.259452,-1.3501026490727597,-0.572508,-0.7775946490727597,True,-0.322812631952,-0.485860150515,0.21047303021,-0.390016328375,0.387508035653,0.326459708116,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F3,24c+32,"38,28",0.4074450696185284,0.09415,0.23935745121754273,0.073127,-0.16808761840098566,-0.021023,-0.14706461840098567,True,-0.0401901340849,-0.0178412143486,0.0986305844191,0.109926784319,0.0848459985861,0.0981810970533,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
TEpd,24c+32,"38,28",0.0773572654354328,0.016372,0.2816263301949154,0.111161,0.2042690647594826,0.094789,0.10948006475948259,True,0.0488412006796,0.0804428895442,0.116048066996,0.167100677885,0.0161088080901,0.0170729784488,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
46d,24c+32,"38,28",1.639696216076845,0.337073,0.18232621764803236,0.036685,-1.4573699984288124,-0.300388,-1.1569819984288126,True,-0.348460500573,-0.254924924879,0.0751300672282,0.0551460347442,0.341448880363,0.351505012502,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
9/46v,24c+32,"38,28",0.8907503819906176,0.2712,0.12767224272939584,0.097202,-0.7630781392612218,-0.17399799999999999,-0.5890801392612218,True,-0.182453728751,-0.147663778444,0.0526091327027,0.146117074259,0.185489066592,0.282811614667,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
PBr,24c+32,"38,28",0.224645823758071,0.032065,0.4898834471554575,0.00353,0.26523762339738655,-0.028535000000000005,0.2937726233973865,True,0.0634189225245,-0.0242162893705,0.201863323846,0.00530640596012,0.0467800463576,0.0334378850453,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
9/46d,24c+32,"38,28",1.367119682344252,0.245636,0.022913675063650923,0.079916,-1.344206007280601,-0.16571999999999998,-1.178486007280601,True,-0.32140273141,-0.140638635868,0.0094419001841,0.120132220597,0.284687785629,0.256153074411,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F5,24c+32,"38,28",0.2577311929303992,0.081314,0.4328817806416257,0.149549,0.1751505877112265,0.06823499999999999,0.1069155877112265,True,0.0418789062046,0.0579077801016,0.178374990174,0.224806715278,0.0536697141812,0.0847955148783,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
7m,24c+32,"38,28",0.8158436375660982,-0.082866,0.1354307000970493,0.047937,-0.680412937469049,0.130803,-0.811215937469049,True,-0.162688289894,0.111006248415,0.0558061135382,0.072060391646,0.169890552815,-0.0864139648266,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
25,24c+32,"38,28",0.6239419255089489,-0.168438,0.9579650811538184,0.142877,0.3340231556448695,0.311315,0.0227081556448695,True,0.079865700642,0.264198147026,0.394742905753,0.214777157044,0.129929111129,-0.175649788906,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
LIP,24c+32,"38,28",0.0850287719079749,0.063567,0.2083980744051288,0.037658,0.1233693024971539,-0.025909,0.1492783024971539,True,0.0294978824526,-0.0219877287998,0.0858733403361,0.0566086786533,0.0177063157687,0.0662886648581,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
32,24c+32,"38,28",2.0,0.812202,2.0,0.704386,0.0,-0.10781600000000002,0.10781600000000002,False,0,-0.0914982812256,0.824127963574,1.05885497695,0.416478219582,0.846976987668,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
STPi,24c+32,"38,28",0.6614287871074285,0.028622,0.3765492810509015,0.059489,-0.28487950605652695,0.030867,-0.31574650605652693,True,-0.068115341602,0.0261953462064,0.155162396089,0.0894257178928,0.137735341817,0.0298474706305,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
9,24c+32,"38,28",1.4894992198509434,0.358544,0.6605178846041367,0.145686,-0.8289813352468066,-0.21285799999999996,-0.6161233352468066,True,-0.198211333675,-0.180642401361,0.272175629571,0.218999733345,0.310171991576,0.373895308145,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
45A,24c+32,"38,28",1.1445577136799463,0.22115,0.038156300253729375,-0.163953,-1.106401413426217,-0.385103,-0.721298413426217,True,-0.264543109007,-0.326818492569,0.0157228370128,-0.246459256765,0.238341679401,0.230618689467,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
8B,24c+32,"38,28",1.4693889408255958,0.223581,0.5999678068746283,0.060359,-0.8694211339509675,-0.163222,-0.7061991339509676,True,-0.207880582057,-0.138518702773,0.247225123445,0.0907335289935,0.305984244974,0.233153774406,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
7B,24c+32,"38,28",0.2128655190014506,0.111312,0.07756041546473623,-0.018539,-0.13530510353671438,-0.129851,-0.005454103536714383,True,-0.032351759786,-0.11019833156,0.0319598536254,-0.0278684022931,0.0443269261821,0.116077899896,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F2,24c+32,"38,28",0.3716621741291278,-0.024718,0.4396845066660963,-0.00053,0.06802233253696854,0.024188,0.04383433253696854,True,0.0162642953207,0.0205271984333,0.181178148547,-0.000796712509593,0.0773946002836,-0.0257763181834,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
F7,24c+32,"38,28",1.7784540865044127,0.25606,0.4184518023160126,-0.103096,-1.3600022841884,-0.35915600000000003,-1.0008462841884,True,-0.325179657355,-0.304798514987,0.172428915848,-0.154977118659,0.370343695778,0.267023385146,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
ProM,24c+32,"38,28",0.2510476387804418,0.004375,-0.7164176329637794,-0.007453,-0.9674652717442211,-0.011828000000000002,-0.9556372717442212,True,-0.231323159694,-0.0100378577422,-0.295209902461,-0.0112035817623,0.0522779368148,0.00456231863631,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
STPr,24c+32,"38,28",0.7110532633684742,-0.05701,0.3717321658063794,0.079456,-0.3393210975620948,0.136466,-0.4757870975620948,True,-0.0811324506742,0.115812165594,0.1531774364,0.119440734268,0.148069098578,-0.0594509223899,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
24c,24c+32,"38,28",2.0,1.081141,0.4963474844812991,0.998232,-1.5036525155187008,-0.0829089999999999,-1.420743515518701,False,-0.359526756288,-0.0703609018896,0.204526920805,1.5005734375,0.416478219582,1.12743079606,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
OPRO,24c+32,"38,28",0.7035494000697575,0.176695,-0.3912617649021853,-0.01692,-1.0948111649719428,-0.19361499999999998,-0.9011961649719428,True,-0.261771854087,-0.164311787856,-0.161224880767,-0.025434671061,0.146506500764,0.184260318044,4.18231046569,1.17833907431,2.42680759348,0.665233686704,4.8021718927,0.95894222845
